projects/Closure36/src/com/google/javascript/jscomp/InlineVariables.java76booleaninlineAllStrings){
projects/Closure36/src/com/google/javascript/jscomp/InlineVariables.java76booleaninlineAllStrings,Preconditions.checkNotNull(compiler));
projects/Closure36/src/com/google/javascript/jscomp/InlineVariables.java76booleaninlineAllStrings,Preconditions.checkState(!inlineAllStrings);
projects/Closure36/src/com/google/javascript/jscomp/InlineVariables.java76booleaninlineAllStrings,Preconditions.checkState(!mode.isInline());
projects/Closure36/src/com/google/javascript/jscomp/InlineVariables.java76booleaninlineAllStrings,Preconditions.checkNotNull(compiler);
projects/Closure36/src/com/google/javascript/jscomp/InlineVariables.java76booleaninlineAllStrings,aliasCandidates){
projects/Closure36/src/com/google/javascript/jscomp/InlineVariables.java76booleaninlineAllStrings,Preconditions.checkNotNull(mode));
projects/Closure36/src/com/google/javascript/jscomp/InlineVariables.java76
projects/Closure36/src/com/google/javascript/jscomp/InlineVariables.java76booleaninlineAllStrings,Preconditions.checkNotNull(mode)){
projects/Closure36/src/com/google/javascript/jscomp/InlineVariables.java76booleaninlineAllStrings,IdentifyConstantsidentifyConstants){
projects/Closure36/src/com/google/javascript/jscomp/InlineVariables.java76booleaninlineAllStrings,identifieConstants){
projects/Closure36/src/com/google/javascript/jscomp/InlineVariables.java76booleaninlineAllStrings,IdentConstantsidentifyConstants){
projects/Closure36/src/com/google/javascript/jscomp/InlineVariables.java76booleaninlineAllStrings,Arrays.asList(this.identifieConstants)){
projects/Closure36/src/com/google/javascript/jscomp/InlineVariables.java76booleaninlineAllStrings,Preconditions.checkArgument(!inlineAllStrings);
projects/Closure36/src/com/google/javascript/jscomp/InlineVariables.java76Preconditions.checkState(!inlineAllStrings);
