bugid	buggy	buggy_class	suspiciousness	buggy_line	endbuggycode	failing_test_number	action	patch
1	[BUG] [BUGGY] return this.domainAxes.indexOf(axis); [FE] AssertionFailedError [CONTEXT] public int getDomainAxisIndex(CategoryAxis axis) { [BUGGY] return this.domainAxes.indexOf(axis); [BUGGY] } [CLASS] CategoryPlot [METHOD] getDomainAxisIndex [RETURN_TYPE] int  CategoryAxis axis [VARIABLES] Stroke DEFAULT_CROSSHAIR_STROKE DEFAULT_GRIDLINE_STROKE domainGridlineStroke rangeCrosshairStroke rangeGridlineStroke PlotOrientation orientation double anchorValue rangeCrosshairValue LegendItemCollection fixedLegendItems SortOrder columnRenderingOrder rowRenderingOrder Paint DEFAULT_CROSSHAIR_PAINT DEFAULT_GRIDLINE_PAINT domainGridlinePaint rangeCrosshairPaint rangeGridlinePaint long serialVersionUID Font DEFAULT_VALUE_LABEL_FONT int i index weight DatasetRenderingOrder renderingOrder CategoryAnchor domainGridlinePosition boolean DEFAULT_CROSSHAIR_VISIBLE DEFAULT_DOMAIN_GRIDLINES_VISIBLE DEFAULT_RANGE_GRIDLINES_VISIBLE domainGridlinesVisible drawSharedDomainAxis notify rangeCrosshairLockedOnData rangeCrosshairVisible rangeGridlinesVisible CategoryAxis axis RectangleInsets axisOffset offset ObjectList datasetToDomainAxisMap datasetToRangeAxisMap datasets domainAxes domainAxisLocations rangeAxes rangeAxisLocations renderers ResourceBundle localizationResources List annotations AxisSpace fixedDomainAxisSpace fixedRangeAxisSpace Map backgroundDomainMarkers backgroundRangeMarkers foregroundDomainMarkers foregroundRangeMarkers  	projects/Chart19/source/org/jfree/chart/plot/CategoryPlot.java	0.7071067811865475	698	698	2	replace	
2	[BUG] [BUGGY] [FE] AssertionFailedError [CONTEXT] public int getDomainAxisIndex(CategoryAxis axis) { [BUGGY] [BUGGY] return this.domainAxes.indexOf(axis); } [CLASS] CategoryPlot [METHOD] getDomainAxisIndex [RETURN_TYPE] int  CategoryAxis axis [VARIABLES] Stroke DEFAULT_CROSSHAIR_STROKE DEFAULT_GRIDLINE_STROKE domainGridlineStroke rangeCrosshairStroke rangeGridlineStroke PlotOrientation orientation double anchorValue rangeCrosshairValue LegendItemCollection fixedLegendItems SortOrder columnRenderingOrder rowRenderingOrder Paint DEFAULT_CROSSHAIR_PAINT DEFAULT_GRIDLINE_PAINT domainGridlinePaint rangeCrosshairPaint rangeGridlinePaint long serialVersionUID Font DEFAULT_VALUE_LABEL_FONT int i index weight DatasetRenderingOrder renderingOrder CategoryAnchor domainGridlinePosition boolean DEFAULT_CROSSHAIR_VISIBLE DEFAULT_DOMAIN_GRIDLINES_VISIBLE DEFAULT_RANGE_GRIDLINES_VISIBLE domainGridlinesVisible drawSharedDomainAxis notify rangeCrosshairLockedOnData rangeCrosshairVisible rangeGridlinesVisible CategoryAxis axis RectangleInsets axisOffset offset ObjectList datasetToDomainAxisMap datasetToRangeAxisMap datasets domainAxes domainAxisLocations rangeAxes rangeAxisLocations renderers ResourceBundle localizationResources List annotations AxisSpace fixedDomainAxisSpace fixedRangeAxisSpace Map backgroundDomainMarkers backgroundRangeMarkers foregroundDomainMarkers foregroundRangeMarkers  	projects/Chart19/source/org/jfree/chart/plot/CategoryPlot.java	0.7071067811865475	698	698	2	add	
3	[BUG] [BUGGY] int result = this.rangeAxes.indexOf(axis); [FE] AssertionFailedError [CONTEXT] public int getRangeAxisIndex(ValueAxis axis) { [BUGGY] int result = this.rangeAxes.indexOf(axis); [BUGGY] if (result < 0) { // try the parent plot Plot parent = getParent(); if (parent instanceof CategoryPlot) { CategoryPlot p = (CategoryPlot) parent; result = p.getRangeAxisIndex(axis); } } return result; } [CLASS] CategoryPlot [METHOD] getRangeAxisIndex [RETURN_TYPE] int  ValueAxis axis [VARIABLES] Stroke DEFAULT_CROSSHAIR_STROKE DEFAULT_GRIDLINE_STROKE domainGridlineStroke rangeCrosshairStroke rangeGridlineStroke PlotOrientation orientation double anchorValue rangeCrosshairValue LegendItemCollection fixedLegendItems Plot parent SortOrder columnRenderingOrder rowRenderingOrder Paint DEFAULT_CROSSHAIR_PAINT DEFAULT_GRIDLINE_PAINT domainGridlinePaint rangeCrosshairPaint rangeGridlinePaint long serialVersionUID Font DEFAULT_VALUE_LABEL_FONT int i index result weight CategoryPlot p DatasetRenderingOrder renderingOrder CategoryAnchor domainGridlinePosition boolean DEFAULT_CROSSHAIR_VISIBLE DEFAULT_DOMAIN_GRIDLINES_VISIBLE DEFAULT_RANGE_GRIDLINES_VISIBLE domainGridlinesVisible drawSharedDomainAxis notify rangeCrosshairLockedOnData rangeCrosshairVisible rangeGridlinesVisible ValueAxis axis RectangleInsets axisOffset offset ObjectList datasetToDomainAxisMap datasetToRangeAxisMap datasets domainAxes domainAxisLocations rangeAxes rangeAxisLocations renderers ResourceBundle localizationResources List annotations AxisSpace fixedDomainAxisSpace fixedRangeAxisSpace Map backgroundDomainMarkers backgroundRangeMarkers foregroundDomainMarkers foregroundRangeMarkers  	projects/Chart19/source/org/jfree/chart/plot/CategoryPlot.java	0.7071067811865475	973	973	2	replace	
4	[BUG] [BUGGY] [FE] AssertionFailedError [CONTEXT] public int getRangeAxisIndex(ValueAxis axis) { [BUGGY] [BUGGY] int result = this.rangeAxes.indexOf(axis); if (result < 0) { // try the parent plot Plot parent = getParent(); if (parent instanceof CategoryPlot) { CategoryPlot p = (CategoryPlot) parent; result = p.getRangeAxisIndex(axis); } } return result; } [CLASS] CategoryPlot [METHOD] getRangeAxisIndex [RETURN_TYPE] int  ValueAxis axis [VARIABLES] Stroke DEFAULT_CROSSHAIR_STROKE DEFAULT_GRIDLINE_STROKE domainGridlineStroke rangeCrosshairStroke rangeGridlineStroke PlotOrientation orientation double anchorValue rangeCrosshairValue LegendItemCollection fixedLegendItems Plot parent SortOrder columnRenderingOrder rowRenderingOrder Paint DEFAULT_CROSSHAIR_PAINT DEFAULT_GRIDLINE_PAINT domainGridlinePaint rangeCrosshairPaint rangeGridlinePaint long serialVersionUID Font DEFAULT_VALUE_LABEL_FONT int i index result weight CategoryPlot p DatasetRenderingOrder renderingOrder CategoryAnchor domainGridlinePosition boolean DEFAULT_CROSSHAIR_VISIBLE DEFAULT_DOMAIN_GRIDLINES_VISIBLE DEFAULT_RANGE_GRIDLINES_VISIBLE domainGridlinesVisible drawSharedDomainAxis notify rangeCrosshairLockedOnData rangeCrosshairVisible rangeGridlinesVisible ValueAxis axis RectangleInsets axisOffset offset ObjectList datasetToDomainAxisMap datasetToRangeAxisMap datasets domainAxes domainAxisLocations rangeAxes rangeAxisLocations renderers ResourceBundle localizationResources List annotations AxisSpace fixedDomainAxisSpace fixedRangeAxisSpace Map backgroundDomainMarkers backgroundRangeMarkers foregroundDomainMarkers foregroundRangeMarkers  	projects/Chart19/source/org/jfree/chart/plot/CategoryPlot.java	0.7071067811865475	973	973	2	add	
5	[BUG] [BUGGY] if (result < 0) { // try the parent plot Plot parent = getParent(); [FE] AssertionFailedError [CONTEXT] public int getRangeAxisIndex(ValueAxis axis) { int result = this.rangeAxes.indexOf(axis); [BUGGY] if (result < 0) { // try the parent plot   Plot parent = getParent(); [BUGGY] Plot parent = getParent(); if (parent instanceof CategoryPlot) { CategoryPlot p = (CategoryPlot) parent; result = p.getRangeAxisIndex(axis); } } return result; } [CLASS] CategoryPlot [METHOD] getRangeAxisIndex [RETURN_TYPE] int  ValueAxis axis [VARIABLES] Stroke DEFAULT_CROSSHAIR_STROKE DEFAULT_GRIDLINE_STROKE domainGridlineStroke rangeCrosshairStroke rangeGridlineStroke PlotOrientation orientation double anchorValue rangeCrosshairValue LegendItemCollection fixedLegendItems Plot parent SortOrder columnRenderingOrder rowRenderingOrder Paint DEFAULT_CROSSHAIR_PAINT DEFAULT_GRIDLINE_PAINT domainGridlinePaint rangeCrosshairPaint rangeGridlinePaint long serialVersionUID Font DEFAULT_VALUE_LABEL_FONT int i index result weight CategoryPlot p DatasetRenderingOrder renderingOrder CategoryAnchor domainGridlinePosition boolean DEFAULT_CROSSHAIR_VISIBLE DEFAULT_DOMAIN_GRIDLINES_VISIBLE DEFAULT_RANGE_GRIDLINES_VISIBLE domainGridlinesVisible drawSharedDomainAxis notify rangeCrosshairLockedOnData rangeCrosshairVisible rangeGridlinesVisible ValueAxis axis RectangleInsets axisOffset offset ObjectList datasetToDomainAxisMap datasetToRangeAxisMap datasets domainAxes domainAxisLocations rangeAxes rangeAxisLocations renderers ResourceBundle localizationResources List annotations AxisSpace fixedDomainAxisSpace fixedRangeAxisSpace Map backgroundDomainMarkers backgroundRangeMarkers foregroundDomainMarkers foregroundRangeMarkers  	projects/Chart19/source/org/jfree/chart/plot/CategoryPlot.java	0.7071067811865475	974	975	2	replace	
6	[BUG] [BUGGY] [FE] AssertionFailedError [CONTEXT] public int getRangeAxisIndex(ValueAxis axis) { int result = this.rangeAxes.indexOf(axis); [BUGGY] [BUGGY] if (result < 0) { // try the parent plot   Plot parent = getParent(); Plot parent = getParent(); if (parent instanceof CategoryPlot) { CategoryPlot p = (CategoryPlot) parent; result = p.getRangeAxisIndex(axis); } } return result; } [CLASS] CategoryPlot [METHOD] getRangeAxisIndex [RETURN_TYPE] int  ValueAxis axis [VARIABLES] Stroke DEFAULT_CROSSHAIR_STROKE DEFAULT_GRIDLINE_STROKE domainGridlineStroke rangeCrosshairStroke rangeGridlineStroke PlotOrientation orientation double anchorValue rangeCrosshairValue LegendItemCollection fixedLegendItems Plot parent SortOrder columnRenderingOrder rowRenderingOrder Paint DEFAULT_CROSSHAIR_PAINT DEFAULT_GRIDLINE_PAINT domainGridlinePaint rangeCrosshairPaint rangeGridlinePaint long serialVersionUID Font DEFAULT_VALUE_LABEL_FONT int i index result weight CategoryPlot p DatasetRenderingOrder renderingOrder CategoryAnchor domainGridlinePosition boolean DEFAULT_CROSSHAIR_VISIBLE DEFAULT_DOMAIN_GRIDLINES_VISIBLE DEFAULT_RANGE_GRIDLINES_VISIBLE domainGridlinesVisible drawSharedDomainAxis notify rangeCrosshairLockedOnData rangeCrosshairVisible rangeGridlinesVisible ValueAxis axis RectangleInsets axisOffset offset ObjectList datasetToDomainAxisMap datasetToRangeAxisMap datasets domainAxes domainAxisLocations rangeAxes rangeAxisLocations renderers ResourceBundle localizationResources List annotations AxisSpace fixedDomainAxisSpace fixedRangeAxisSpace Map backgroundDomainMarkers backgroundRangeMarkers foregroundDomainMarkers foregroundRangeMarkers  	projects/Chart19/source/org/jfree/chart/plot/CategoryPlot.java	0.7071067811865475	974	975	2	add	
7	[BUG] [BUGGY] Plot parent = getParent(); [FE] AssertionFailedError [CONTEXT] public int getRangeAxisIndex(ValueAxis axis) { int result = this.rangeAxes.indexOf(axis); if (result < 0) { // try the parent plot [BUGGY] Plot parent = getParent(); [BUGGY] if (parent instanceof CategoryPlot) { CategoryPlot p = (CategoryPlot) parent; result = p.getRangeAxisIndex(axis); } } return result; } [CLASS] CategoryPlot [METHOD] getRangeAxisIndex [RETURN_TYPE] int  ValueAxis axis [VARIABLES] Stroke DEFAULT_CROSSHAIR_STROKE DEFAULT_GRIDLINE_STROKE domainGridlineStroke rangeCrosshairStroke rangeGridlineStroke PlotOrientation orientation double anchorValue rangeCrosshairValue LegendItemCollection fixedLegendItems Plot parent SortOrder columnRenderingOrder rowRenderingOrder Paint DEFAULT_CROSSHAIR_PAINT DEFAULT_GRIDLINE_PAINT domainGridlinePaint rangeCrosshairPaint rangeGridlinePaint long serialVersionUID Font DEFAULT_VALUE_LABEL_FONT int i index result weight CategoryPlot p DatasetRenderingOrder renderingOrder CategoryAnchor domainGridlinePosition boolean DEFAULT_CROSSHAIR_VISIBLE DEFAULT_DOMAIN_GRIDLINES_VISIBLE DEFAULT_RANGE_GRIDLINES_VISIBLE domainGridlinesVisible drawSharedDomainAxis notify rangeCrosshairLockedOnData rangeCrosshairVisible rangeGridlinesVisible ValueAxis axis RectangleInsets axisOffset offset ObjectList datasetToDomainAxisMap datasetToRangeAxisMap datasets domainAxes domainAxisLocations rangeAxes rangeAxisLocations renderers ResourceBundle localizationResources List annotations AxisSpace fixedDomainAxisSpace fixedRangeAxisSpace Map backgroundDomainMarkers backgroundRangeMarkers foregroundDomainMarkers foregroundRangeMarkers  	projects/Chart19/source/org/jfree/chart/plot/CategoryPlot.java	0.7071067811865475	975	975	2	replace	
8	[BUG] [BUGGY] [FE] AssertionFailedError [CONTEXT] public int getRangeAxisIndex(ValueAxis axis) { int result = this.rangeAxes.indexOf(axis); if (result < 0) { // try the parent plot [BUGGY] [BUGGY] Plot parent = getParent(); if (parent instanceof CategoryPlot) { CategoryPlot p = (CategoryPlot) parent; result = p.getRangeAxisIndex(axis); } } return result; } [CLASS] CategoryPlot [METHOD] getRangeAxisIndex [RETURN_TYPE] int  ValueAxis axis [VARIABLES] Stroke DEFAULT_CROSSHAIR_STROKE DEFAULT_GRIDLINE_STROKE domainGridlineStroke rangeCrosshairStroke rangeGridlineStroke PlotOrientation orientation double anchorValue rangeCrosshairValue LegendItemCollection fixedLegendItems Plot parent SortOrder columnRenderingOrder rowRenderingOrder Paint DEFAULT_CROSSHAIR_PAINT DEFAULT_GRIDLINE_PAINT domainGridlinePaint rangeCrosshairPaint rangeGridlinePaint long serialVersionUID Font DEFAULT_VALUE_LABEL_FONT int i index result weight CategoryPlot p DatasetRenderingOrder renderingOrder CategoryAnchor domainGridlinePosition boolean DEFAULT_CROSSHAIR_VISIBLE DEFAULT_DOMAIN_GRIDLINES_VISIBLE DEFAULT_RANGE_GRIDLINES_VISIBLE domainGridlinesVisible drawSharedDomainAxis notify rangeCrosshairLockedOnData rangeCrosshairVisible rangeGridlinesVisible ValueAxis axis RectangleInsets axisOffset offset ObjectList datasetToDomainAxisMap datasetToRangeAxisMap datasets domainAxes domainAxisLocations rangeAxes rangeAxisLocations renderers ResourceBundle localizationResources List annotations AxisSpace fixedDomainAxisSpace fixedRangeAxisSpace Map backgroundDomainMarkers backgroundRangeMarkers foregroundDomainMarkers foregroundRangeMarkers  	projects/Chart19/source/org/jfree/chart/plot/CategoryPlot.java	0.7071067811865475	975	975	2	add	
9	[BUG] [BUGGY] if (parent instanceof CategoryPlot) { [FE] AssertionFailedError [CONTEXT] public int getRangeAxisIndex(ValueAxis axis) { int result = this.rangeAxes.indexOf(axis); if (result < 0) { // try the parent plot Plot parent = getParent(); [BUGGY] if (parent instanceof CategoryPlot) { [BUGGY] CategoryPlot p = (CategoryPlot) parent; result = p.getRangeAxisIndex(axis); } } return result; } [CLASS] CategoryPlot [METHOD] getRangeAxisIndex [RETURN_TYPE] int  ValueAxis axis [VARIABLES] Stroke DEFAULT_CROSSHAIR_STROKE DEFAULT_GRIDLINE_STROKE domainGridlineStroke rangeCrosshairStroke rangeGridlineStroke PlotOrientation orientation double anchorValue rangeCrosshairValue LegendItemCollection fixedLegendItems Plot parent SortOrder columnRenderingOrder rowRenderingOrder Paint DEFAULT_CROSSHAIR_PAINT DEFAULT_GRIDLINE_PAINT domainGridlinePaint rangeCrosshairPaint rangeGridlinePaint long serialVersionUID Font DEFAULT_VALUE_LABEL_FONT int i index result weight CategoryPlot p DatasetRenderingOrder renderingOrder CategoryAnchor domainGridlinePosition boolean DEFAULT_CROSSHAIR_VISIBLE DEFAULT_DOMAIN_GRIDLINES_VISIBLE DEFAULT_RANGE_GRIDLINES_VISIBLE domainGridlinesVisible drawSharedDomainAxis notify rangeCrosshairLockedOnData rangeCrosshairVisible rangeGridlinesVisible ValueAxis axis RectangleInsets axisOffset offset ObjectList datasetToDomainAxisMap datasetToRangeAxisMap datasets domainAxes domainAxisLocations rangeAxes rangeAxisLocations renderers ResourceBundle localizationResources List annotations AxisSpace fixedDomainAxisSpace fixedRangeAxisSpace Map backgroundDomainMarkers backgroundRangeMarkers foregroundDomainMarkers foregroundRangeMarkers  	projects/Chart19/source/org/jfree/chart/plot/CategoryPlot.java	0.7071067811865475	976	976	2	replace	
10	[BUG] [BUGGY] [FE] AssertionFailedError [CONTEXT] public int getRangeAxisIndex(ValueAxis axis) { int result = this.rangeAxes.indexOf(axis); if (result < 0) { // try the parent plot Plot parent = getParent(); [BUGGY] [BUGGY] if (parent instanceof CategoryPlot) { CategoryPlot p = (CategoryPlot) parent; result = p.getRangeAxisIndex(axis); } } return result; } [CLASS] CategoryPlot [METHOD] getRangeAxisIndex [RETURN_TYPE] int  ValueAxis axis [VARIABLES] Stroke DEFAULT_CROSSHAIR_STROKE DEFAULT_GRIDLINE_STROKE domainGridlineStroke rangeCrosshairStroke rangeGridlineStroke PlotOrientation orientation double anchorValue rangeCrosshairValue LegendItemCollection fixedLegendItems Plot parent SortOrder columnRenderingOrder rowRenderingOrder Paint DEFAULT_CROSSHAIR_PAINT DEFAULT_GRIDLINE_PAINT domainGridlinePaint rangeCrosshairPaint rangeGridlinePaint long serialVersionUID Font DEFAULT_VALUE_LABEL_FONT int i index result weight CategoryPlot p DatasetRenderingOrder renderingOrder CategoryAnchor domainGridlinePosition boolean DEFAULT_CROSSHAIR_VISIBLE DEFAULT_DOMAIN_GRIDLINES_VISIBLE DEFAULT_RANGE_GRIDLINES_VISIBLE domainGridlinesVisible drawSharedDomainAxis notify rangeCrosshairLockedOnData rangeCrosshairVisible rangeGridlinesVisible ValueAxis axis RectangleInsets axisOffset offset ObjectList datasetToDomainAxisMap datasetToRangeAxisMap datasets domainAxes domainAxisLocations rangeAxes rangeAxisLocations renderers ResourceBundle localizationResources List annotations AxisSpace fixedDomainAxisSpace fixedRangeAxisSpace Map backgroundDomainMarkers backgroundRangeMarkers foregroundDomainMarkers foregroundRangeMarkers  	projects/Chart19/source/org/jfree/chart/plot/CategoryPlot.java	0.7071067811865475	976	976	2	add	
