bugid	buggy	buggy_class	suspiciousness	buggy_line	endbuggycode	failing_test_number	patch
1	[BUG] [BUGGY] throw new IllegalArgumentException("Requires start <= end."); [FE] IllegalArgumentException [CONTEXT] throws CloneNotSupportedException { if (start < 0) { throw new IllegalArgumentException("Requires start >= 0."); } if (end < start) { [BUGGY] throw new IllegalArgumentException("Requires start <= end."); [BUGGY] } TimeSeries copy = (TimeSeries) super.clone(); copy.data = new java.util.ArrayList(); if (this.data.size() > 0) { for (int index = start; index <= end; index++) { TimeSeriesDataItem item = (TimeSeriesDataItem) this.data.get(index); TimeSeriesDataItem clone = (TimeSeriesDataItem) item.clone(); try { [CLASS] TimeSeries [METHOD] createCopy [RETURN_TYPE] TimeSeries  int start int end [VARIABLES] TimeSeries copy boolean TimeSeriesDataItem clone item Class timePeriodClass List data String DEFAULT_DOMAIN_DESCRIPTION DEFAULT_RANGE_DESCRIPTION description domain old range SeriesException e long index latest maximumItemAge periods serialVersionUID int count end i index maximum maximumItemCount start  	projects/Chart17/source/org/jfree/data/time/TimeSeries.java	0.7071067811865475	880	880	1	
2	[BUG] [BUGGY] Object clone = createCopy(0, getItemCount() - 1); [FE] IllegalArgumentException [CONTEXT] public Object clone() throws CloneNotSupportedException { [BUGGY] Object clone = createCopy(0, getItemCount() - 1); [BUGGY] return clone; } [CLASS] TimeSeries [METHOD] clone [RETURN_TYPE] Object  [VARIABLES] boolean Class timePeriodClass List data Object clone String DEFAULT_DOMAIN_DESCRIPTION DEFAULT_RANGE_DESCRIPTION description domain old range long index latest maximumItemAge periods serialVersionUID int count end i index maximum maximumItemCount start  	projects/Chart17/source/org/jfree/data/time/TimeSeries.java	0.5773502691896258	857	857	1	
3	[BUG] [BUGGY] this(name, DEFAULT_DOMAIN_DESCRIPTION, DEFAULT_RANGE_DESCRIPTION,  Day.class); } [FE] IllegalArgumentException [CONTEXT] public TimeSeries(Comparable name) { [BUGGY] this(name, DEFAULT_DOMAIN_DESCRIPTION, DEFAULT_RANGE_DESCRIPTION,        Day.class);  } [BUGGY] Day.class); } [CLASS] TimeSeries [METHOD] <init> [RETURN_TYPE] Comparable)  Comparable name [VARIABLES] Comparable name boolean Class timePeriodClass List data String DEFAULT_DOMAIN_DESCRIPTION DEFAULT_RANGE_DESCRIPTION domain range long maximumItemAge serialVersionUID int maximumItemCount  	projects/Chart17/source/org/jfree/data/time/TimeSeries.java	0.4472135954999579	140	142	1	
4	[BUG] [BUGGY] } [FE] IllegalArgumentException [CONTEXT] public TimeSeries(Comparable name) { this(name, DEFAULT_DOMAIN_DESCRIPTION, DEFAULT_RANGE_DESCRIPTION, Day.class); [BUGGY] } [BUGGY]  [CLASS] TimeSeries [METHOD] <init> [RETURN_TYPE] Comparable)  Comparable name [VARIABLES] Comparable name boolean Class timePeriodClass List data String DEFAULT_DOMAIN_DESCRIPTION DEFAULT_RANGE_DESCRIPTION domain range long maximumItemAge serialVersionUID int maximumItemCount  	projects/Chart17/source/org/jfree/data/time/TimeSeries.java	0.4472135954999579	142	142	1	
5	[BUG] [BUGGY] if (start < 0) { [FE] IllegalArgumentException [CONTEXT] throws CloneNotSupportedException { [BUGGY] if (start < 0) { [BUGGY] throw new IllegalArgumentException("Requires start >= 0."); } if (end < start) { throw new IllegalArgumentException("Requires start <= end."); } TimeSeries copy = (TimeSeries) super.clone(); copy.data = new java.util.ArrayList(); if (this.data.size() > 0) { for (int index = start; index <= end; index++) { [CLASS] TimeSeries [METHOD] createCopy [RETURN_TYPE] TimeSeries  int start int end [VARIABLES] TimeSeries copy boolean TimeSeriesDataItem clone item Class timePeriodClass List data String DEFAULT_DOMAIN_DESCRIPTION DEFAULT_RANGE_DESCRIPTION description domain old range SeriesException e long index latest maximumItemAge periods serialVersionUID int count end i index maximum maximumItemCount start  	projects/Chart17/source/org/jfree/data/time/TimeSeries.java	0.4472135954999579	876	876	1	
6	[BUG] [BUGGY] if (end < start) { [FE] IllegalArgumentException [CONTEXT] throws CloneNotSupportedException { if (start < 0) { throw new IllegalArgumentException("Requires start >= 0."); } [BUGGY] if (end < start) { [BUGGY] throw new IllegalArgumentException("Requires start <= end."); } TimeSeries copy = (TimeSeries) super.clone(); copy.data = new java.util.ArrayList(); if (this.data.size() > 0) { for (int index = start; index <= end; index++) { TimeSeriesDataItem item = (TimeSeriesDataItem) this.data.get(index); TimeSeriesDataItem clone = (TimeSeriesDataItem) item.clone(); [CLASS] TimeSeries [METHOD] createCopy [RETURN_TYPE] TimeSeries  int start int end [VARIABLES] TimeSeries copy boolean TimeSeriesDataItem clone item Class timePeriodClass List data String DEFAULT_DOMAIN_DESCRIPTION DEFAULT_RANGE_DESCRIPTION description domain old range SeriesException e long index latest maximumItemAge periods serialVersionUID int count end i index maximum maximumItemCount start  	projects/Chart17/source/org/jfree/data/time/TimeSeries.java	0.4472135954999579	879	879	1	
7	[BUG] [BUGGY] this(name, DEFAULT_DOMAIN_DESCRIPTION, DEFAULT_RANGE_DESCRIPTION,  timePeriodClass); } [FE] IllegalArgumentException [CONTEXT] public TimeSeries(Comparable name, Class timePeriodClass) { [BUGGY] this(name, DEFAULT_DOMAIN_DESCRIPTION, DEFAULT_RANGE_DESCRIPTION,        timePeriodClass);  } [BUGGY] timePeriodClass); } [CLASS] TimeSeries [METHOD] <init> [RETURN_TYPE] Class)  Comparable name Class timePeriodClass [VARIABLES] Comparable name boolean Class timePeriodClass List data String DEFAULT_DOMAIN_DESCRIPTION DEFAULT_RANGE_DESCRIPTION domain range long maximumItemAge serialVersionUID int maximumItemCount  	projects/Chart17/source/org/jfree/data/time/TimeSeries.java	0.2182178902359924	153	155	1	
8	[BUG] [BUGGY] } [FE] IllegalArgumentException [CONTEXT] public TimeSeries(Comparable name, Class timePeriodClass) { this(name, DEFAULT_DOMAIN_DESCRIPTION, DEFAULT_RANGE_DESCRIPTION, timePeriodClass); [BUGGY] } [BUGGY]  [CLASS] TimeSeries [METHOD] <init> [RETURN_TYPE] Class)  Comparable name Class timePeriodClass [VARIABLES] Comparable name boolean Class timePeriodClass List data String DEFAULT_DOMAIN_DESCRIPTION DEFAULT_RANGE_DESCRIPTION domain range long maximumItemAge serialVersionUID int maximumItemCount  	projects/Chart17/source/org/jfree/data/time/TimeSeries.java	0.2182178902359924	155	155	1	
9	[BUG] [BUGGY] super(name); [FE] IllegalArgumentException [CONTEXT] public TimeSeries(Comparable name, String domain, String range, Class timePeriodClass) { [BUGGY] super(name); [BUGGY] this.domain = domain; this.range = range; this.timePeriodClass = timePeriodClass; this.data = new java.util.ArrayList(); this.maximumItemCount = Integer.MAX_VALUE; this.maximumItemAge = Long.MAX_VALUE; } [CLASS] TimeSeries [METHOD] <init> [RETURN_TYPE] Class)  Comparable name String domain String range Class timePeriodClass [VARIABLES] Comparable name boolean Class timePeriodClass List data String DEFAULT_DOMAIN_DESCRIPTION DEFAULT_RANGE_DESCRIPTION domain range long maximumItemAge serialVersionUID int maximumItemCount  	projects/Chart17/source/org/jfree/data/time/TimeSeries.java	0.2182178902359924	172	172	1	
10	[BUG] [BUGGY] this.domain = domain; [FE] IllegalArgumentException [CONTEXT] public TimeSeries(Comparable name, String domain, String range, Class timePeriodClass) { super(name); [BUGGY] this.domain = domain; [BUGGY] this.range = range; this.timePeriodClass = timePeriodClass; this.data = new java.util.ArrayList(); this.maximumItemCount = Integer.MAX_VALUE; this.maximumItemAge = Long.MAX_VALUE; } [CLASS] TimeSeries [METHOD] <init> [RETURN_TYPE] Class)  Comparable name String domain String range Class timePeriodClass [VARIABLES] Comparable name boolean Class timePeriodClass List data String DEFAULT_DOMAIN_DESCRIPTION DEFAULT_RANGE_DESCRIPTION domain range long maximumItemAge serialVersionUID int maximumItemCount  	projects/Chart17/source/org/jfree/data/time/TimeSeries.java	0.2182178902359924	173	173	1	
