bugid	buggy	buggy_class	suspiciousness	buggy_line	endbuggycode	original_failing_test_number	action	patch	original_buggy	execution_result	diagnosis	previous_bug_id	new_failing_test_number	this_action
1	[BUG]  [BUGGY]  this(compiler,  externsRoot,  root,  PROTOTYPE_GET);  [CE]  cannot  find  symbol  PROTOTYPE_GET  [FE]                      AssertionFailedError      [CONTEXT]      GlobalNamespace(AbstractCompiler  compiler,  Node  externsRoot,  Node  root)  {      [BUGGY]  this(compiler,  externsRoot,  root,  PROTOTYPE_GET);  [BUGGY]      this.compiler  =  compiler;  this.externsRoot  =  externsRoot;  this.root  =  root;  }  [CLASS]  GlobalNamespace  AstChange  BuildGlobalNamespace  Name  Type  Ref  Type  Tracker  [METHOD]  <init>  [RETURN_TYPE]  Node)  AbstractCompiler  compiler  Node  externsRoot  Node  root  [VARIABLES]  PrintStream  stream  Set  previousSymbolsInTree  Node  externsRoot  node  root  String  baseName  JSDocInfo  docInfo  int  aliasingGets  callGets  currentPreOrderIndex  deleteProps  globalSets  localSets  preOrderIndex  totalGets  Name  name  parent  Predicate  isInterestingSymbol  AbstractCompiler  compiler  Type  ALIASING_GET  CALL_GET  DELETE_PROP  DIRECT_GET  FUNCTION  GET  OBJECTLIT  OTHER  PROTOTYPE_GET  SET  SET_FROM_GLOBAL  SET_FROM_LOCAL  type  Ref  declaration  twin  boolean  declaredType  generated  hasDeclaredTypeDescendant  inExterns  Scope  externsScope  scope  JSModule  module  List  globalNames  props  refs  StaticSourceFile  source  Map  nameMap  	projects/Closure119/src/com/google/javascript/jscomp/GlobalNamespace.java	0.14744195615489714	98	98	1	replace	this(compiler,  externsRoot,  root,  PROTOTYPE_GET);	  this(compiler,    externsRoot,    root,    SET_FROM_GLOBAL);    	non-compiled	[CE]  cannot  find  symbol  PROTOTYPE_GET	144	None	replace
2	[BUG]  [BUGGY]  this(compiler,  externsRoot,  root,  SET_FROM_LOCAL);  [CE]  cannot  find  symbol  SET_FROM_LOCAL  [FE]                        AssertionFailedError      [CONTEXT]      GlobalNamespace(AbstractCompiler  compiler,  Node  externsRoot,  Node  root)  {      [BUGGY]  this(compiler,  externsRoot,  root,  SET_FROM_LOCAL);  [BUGGY]      this.compiler  =  compiler;  this.externsRoot  =  externsRoot;  this.root  =  root;  }  [CLASS]  GlobalNamespace  AstChange  BuildGlobalNamespace  Name  Type  Ref  Type  Tracker  [METHOD]  <init>  [RETURN_TYPE]  Node)  AbstractCompiler  compiler  Node  externsRoot  Node  root  [VARIABLES]  PrintStream  stream  Set  previousSymbolsInTree  Node  externsRoot  node  root  String  baseName  JSDocInfo  docInfo  int  aliasingGets  callGets  currentPreOrderIndex  deleteProps  globalSets  localSets  preOrderIndex  totalGets  Name  name  parent  Predicate  isInterestingSymbol  AbstractCompiler  compiler  Type  ALIASING_GET  CALL_GET  DELETE_PROP  DIRECT_GET  FUNCTION  GET  OBJECTLIT  OTHER  PROTOTYPE_GET  SET  SET_FROM_GLOBAL  SET_FROM_LOCAL  type  Ref  declaration  twin  boolean  declaredType  generated  hasDeclaredTypeDescendant  inExterns  Scope  externsScope  scope  JSModule  module  List  globalNames  props  refs  StaticSourceFile  source  Map  nameMap  	projects/Closure119/src/com/google/javascript/jscomp/GlobalNamespace.java	0.14744195615489714	98	98	1	replace	this(compiler,  externsRoot,  root,  SET_FROM_LOCAL);	  this(compiler,    externsRoot,    root,    SET_FROM_GLOBAL);    	non-compiled	[CE]  cannot  find  symbol  SET_FROM_LOCAL	144	None	replace
3	[BUG]  [BUGGY]  this(compiler,  externsRoot,  root,  type);  [CE]  cannot  find  symbol  type  [FE]                          AssertionFailedError      [CONTEXT]      GlobalNamespace(AbstractCompiler  compiler,  Node  externsRoot,  Node  root)  {      [BUGGY]  this(compiler,  externsRoot,  root,  type);  [BUGGY]      this.compiler  =  compiler;  this.externsRoot  =  externsRoot;  this.root  =  root;  }  [CLASS]  GlobalNamespace  AstChange  BuildGlobalNamespace  Name  Type  Ref  Type  Tracker  [METHOD]  <init>  [RETURN_TYPE]  Node)  AbstractCompiler  compiler  Node  externsRoot  Node  root  [VARIABLES]  PrintStream  stream  Set  previousSymbolsInTree  Node  externsRoot  node  root  String  baseName  JSDocInfo  docInfo  int  aliasingGets  callGets  currentPreOrderIndex  deleteProps  globalSets  localSets  preOrderIndex  totalGets  Name  name  parent  Predicate  isInterestingSymbol  AbstractCompiler  compiler  Type  ALIASING_GET  CALL_GET  DELETE_PROP  DIRECT_GET  FUNCTION  GET  OBJECTLIT  OTHER  PROTOTYPE_GET  SET  SET_FROM_GLOBAL  SET_FROM_LOCAL  type  Ref  declaration  twin  boolean  declaredType  generated  hasDeclaredTypeDescendant  inExterns  Scope  externsScope  scope  JSModule  module  List  globalNames  props  refs  StaticSourceFile  source  Map  nameMap  	projects/Closure119/src/com/google/javascript/jscomp/GlobalNamespace.java	0.14744195615489714	98	98	1	replace	this(compiler,  externsRoot,  root,  type);	  this(compiler,    externsRoot,    root,    SET_FROM_GLOBAL);    	non-compiled	[CE]  cannot  find  symbol  type	144	None	replace
4	[BUG]  [BUGGY]  this(compiler,  externsRoot,  root,  NODE_TYPE_GET);  [CE]  cannot  find  symbol  NODE_TYPE_GET  [FE]                            AssertionFailedError      [CONTEXT]      GlobalNamespace(AbstractCompiler  compiler,  Node  externsRoot,  Node  root)  {      [BUGGY]  this(compiler,  externsRoot,  root,  NODE_TYPE_GET);  [BUGGY]      this.compiler  =  compiler;  this.externsRoot  =  externsRoot;  this.root  =  root;  }  [CLASS]  GlobalNamespace  AstChange  BuildGlobalNamespace  Name  Type  Ref  Type  Tracker  [METHOD]  <init>  [RETURN_TYPE]  Node)  AbstractCompiler  compiler  Node  externsRoot  Node  root  [VARIABLES]  PrintStream  stream  Set  previousSymbolsInTree  Node  externsRoot  node  root  String  baseName  JSDocInfo  docInfo  int  aliasingGets  callGets  currentPreOrderIndex  deleteProps  globalSets  localSets  preOrderIndex  totalGets  Name  name  parent  Predicate  isInterestingSymbol  AbstractCompiler  compiler  Type  ALIASING_GET  CALL_GET  DELETE_PROP  DIRECT_GET  FUNCTION  GET  OBJECTLIT  OTHER  PROTOTYPE_GET  SET  SET_FROM_GLOBAL  SET_FROM_LOCAL  type  Ref  declaration  twin  boolean  declaredType  generated  hasDeclaredTypeDescendant  inExterns  Scope  externsScope  scope  JSModule  module  List  globalNames  props  refs  StaticSourceFile  source  Map  nameMap  	projects/Closure119/src/com/google/javascript/jscomp/GlobalNamespace.java	0.14744195615489714	98	98	1	replace	this(compiler,  externsRoot,  root,  NODE_TYPE_GET);	  this(compiler,    externsRoot,    root,    SET_FROM_GLOBAL);    	non-compiled	[CE]  cannot  find  symbol  NODE_TYPE_GET	144	None	replace
5	[BUG]  [BUGGY]  Compiler  compiler  =  compiler.getCompiler(node);  [CE]  variable  compiler  is  already  defined  in  constructor  GlobalNamespace(AbstractCompiler,Node,Node)  [FE]                AssertionFailedError      [CONTEXT]      GlobalNamespace(AbstractCompiler  compiler,  Node  externsRoot,  Node  root)  {      [BUGGY]  Compiler  compiler  =  compiler.getCompiler(node);  [BUGGY]      this.externsRoot  =  externsRoot;  this.root  =  root;  }  [CLASS]  GlobalNamespace  AstChange  BuildGlobalNamespace  Name  Type  Ref  Type  Tracker  [METHOD]  <init>  [RETURN_TYPE]  Node)  AbstractCompiler  compiler  Node  externsRoot  Node  root  [VARIABLES]  PrintStream  stream  Set  previousSymbolsInTree  Node  externsRoot  node  root  String  baseName  JSDocInfo  docInfo  int  aliasingGets  callGets  currentPreOrderIndex  deleteProps  globalSets  localSets  preOrderIndex  totalGets  Name  name  parent  Predicate  isInterestingSymbol  AbstractCompiler  compiler  Type  ALIASING_GET  CALL_GET  DELETE_PROP  DIRECT_GET  FUNCTION  GET  OBJECTLIT  OTHER  PROTOTYPE_GET  SET  SET_FROM_GLOBAL  SET_FROM_LOCAL  type  Ref  declaration  twin  boolean  declaredType  generated  hasDeclaredTypeDescendant  inExterns  Scope  externsScope  scope  JSModule  module  List  globalNames  props  refs  StaticSourceFile  source  Map  nameMap  	projects/Closure119/src/com/google/javascript/jscomp/GlobalNamespace.java	0.14744195615489714	98	98	1	replace	Compiler  compiler  =  compiler.getCompiler(node);	  Compiler    compiler    =    compiler.getCompiler();    	non-compiled	[CE]  variable  compiler  is  already  defined  in  constructor  GlobalNamespace(AbstractCompiler,Node,Node)	56	None	replace
6	[BUG]  [BUGGY]  Compiler  compiler  =  root.getCompiler();  [CE]  variable  compiler  is  already  defined  in  constructor  GlobalNamespace(AbstractCompiler,Node,Node)  [FE]                  AssertionFailedError      [CONTEXT]      GlobalNamespace(AbstractCompiler  compiler,  Node  externsRoot,  Node  root)  {      [BUGGY]  Compiler  compiler  =  root.getCompiler();  [BUGGY]      this.externsRoot  =  externsRoot;  this.root  =  root;  }  [CLASS]  GlobalNamespace  AstChange  BuildGlobalNamespace  Name  Type  Ref  Type  Tracker  [METHOD]  <init>  [RETURN_TYPE]  Node)  AbstractCompiler  compiler  Node  externsRoot  Node  root  [VARIABLES]  PrintStream  stream  Set  previousSymbolsInTree  Node  externsRoot  node  root  String  baseName  JSDocInfo  docInfo  int  aliasingGets  callGets  currentPreOrderIndex  deleteProps  globalSets  localSets  preOrderIndex  totalGets  Name  name  parent  Predicate  isInterestingSymbol  AbstractCompiler  compiler  Type  ALIASING_GET  CALL_GET  DELETE_PROP  DIRECT_GET  FUNCTION  GET  OBJECTLIT  OTHER  PROTOTYPE_GET  SET  SET_FROM_GLOBAL  SET_FROM_LOCAL  type  Ref  declaration  twin  boolean  declaredType  generated  hasDeclaredTypeDescendant  inExterns  Scope  externsScope  scope  JSModule  module  List  globalNames  props  refs  StaticSourceFile  source  Map  nameMap  	projects/Closure119/src/com/google/javascript/jscomp/GlobalNamespace.java	0.14744195615489714	98	98	1	replace	Compiler  compiler  =  root.getCompiler();	  Compiler    compiler    =    compiler.getCompiler();    	non-compiled	[CE]  variable  compiler  is  already  defined  in  constructor  GlobalNamespace(AbstractCompiler,Node,Node)	56	None	replace
7	[BUG]  [BUGGY]  Compiler  compiler  =  compiler.getCompiler(null);  [CE]  variable  compiler  is  already  defined  in  constructor  GlobalNamespace(AbstractCompiler,Node,Node)  [FE]                    AssertionFailedError      [CONTEXT]      GlobalNamespace(AbstractCompiler  compiler,  Node  externsRoot,  Node  root)  {      [BUGGY]  Compiler  compiler  =  compiler.getCompiler(null);  [BUGGY]      this.externsRoot  =  externsRoot;  this.root  =  root;  }  [CLASS]  GlobalNamespace  AstChange  BuildGlobalNamespace  Name  Type  Ref  Type  Tracker  [METHOD]  <init>  [RETURN_TYPE]  Node)  AbstractCompiler  compiler  Node  externsRoot  Node  root  [VARIABLES]  PrintStream  stream  Set  previousSymbolsInTree  Node  externsRoot  node  root  String  baseName  JSDocInfo  docInfo  int  aliasingGets  callGets  currentPreOrderIndex  deleteProps  globalSets  localSets  preOrderIndex  totalGets  Name  name  parent  Predicate  isInterestingSymbol  AbstractCompiler  compiler  Type  ALIASING_GET  CALL_GET  DELETE_PROP  DIRECT_GET  FUNCTION  GET  OBJECTLIT  OTHER  PROTOTYPE_GET  SET  SET_FROM_GLOBAL  SET_FROM_LOCAL  type  Ref  declaration  twin  boolean  declaredType  generated  hasDeclaredTypeDescendant  inExterns  Scope  externsScope  scope  JSModule  module  List  globalNames  props  refs  StaticSourceFile  source  Map  nameMap  	projects/Closure119/src/com/google/javascript/jscomp/GlobalNamespace.java	0.14744195615489714	98	98	1	replace	Compiler  compiler  =  compiler.getCompiler(null);	  Compiler    compiler    =    compiler.getCompiler();    	non-compiled	[CE]  variable  compiler  is  already  defined  in  constructor  GlobalNamespace(AbstractCompiler,Node,Node)	56	None	replace
8	[BUG]  [BUGGY]  Compiler  compiler  =  compiler.getCompiler(root);  [CE]  variable  compiler  is  already  defined  in  constructor  GlobalNamespace(AbstractCompiler,Node,Node)  [FE]                      AssertionFailedError      [CONTEXT]      GlobalNamespace(AbstractCompiler  compiler,  Node  externsRoot,  Node  root)  {      [BUGGY]  Compiler  compiler  =  compiler.getCompiler(root);  [BUGGY]      this.externsRoot  =  externsRoot;  this.root  =  root;  }  [CLASS]  GlobalNamespace  AstChange  BuildGlobalNamespace  Name  Type  Ref  Type  Tracker  [METHOD]  <init>  [RETURN_TYPE]  Node)  AbstractCompiler  compiler  Node  externsRoot  Node  root  [VARIABLES]  PrintStream  stream  Set  previousSymbolsInTree  Node  externsRoot  node  root  String  baseName  JSDocInfo  docInfo  int  aliasingGets  callGets  currentPreOrderIndex  deleteProps  globalSets  localSets  preOrderIndex  totalGets  Name  name  parent  Predicate  isInterestingSymbol  AbstractCompiler  compiler  Type  ALIASING_GET  CALL_GET  DELETE_PROP  DIRECT_GET  FUNCTION  GET  OBJECTLIT  OTHER  PROTOTYPE_GET  SET  SET_FROM_GLOBAL  SET_FROM_LOCAL  type  Ref  declaration  twin  boolean  declaredType  generated  hasDeclaredTypeDescendant  inExterns  Scope  externsScope  scope  JSModule  module  List  globalNames  props  refs  StaticSourceFile  source  Map  nameMap  	projects/Closure119/src/com/google/javascript/jscomp/GlobalNamespace.java	0.14744195615489714	98	98	1	replace	Compiler  compiler  =  compiler.getCompiler(root);	  Compiler    compiler    =    compiler.getCompiler();    	non-compiled	[CE]  variable  compiler  is  already  defined  in  constructor  GlobalNamespace(AbstractCompiler,Node,Node)	56	None	replace
9	[BUG]  [BUGGY]  Preconditions.checkArgument(compiler  instanceof  AbstractCompiler?(AbstractCompiler)compiler  :  compiler);  [CE]  no  suitable  method  found  for  checkArgument(AbstractCompiler)  [FE]        AssertionFailedError      [CONTEXT]      GlobalNamespace(AbstractCompiler  compiler,  Node  externsRoot,  Node  root)  {      [BUGGY]  Preconditions.checkArgument(compiler  instanceof  AbstractCompiler?(AbstractCompiler)compiler  :  compiler);  [BUGGY]      this.externsRoot  =  externsRoot;  this.root  =  root;  }  [CLASS]  GlobalNamespace  AstChange  BuildGlobalNamespace  Name  Type  Ref  Type  Tracker  [METHOD]  <init>  [RETURN_TYPE]  Node)  AbstractCompiler  compiler  Node  externsRoot  Node  root  [VARIABLES]  PrintStream  stream  Set  previousSymbolsInTree  Node  externsRoot  node  root  String  baseName  JSDocInfo  docInfo  int  aliasingGets  callGets  currentPreOrderIndex  deleteProps  globalSets  localSets  preOrderIndex  totalGets  Name  name  parent  Predicate  isInterestingSymbol  AbstractCompiler  compiler  Type  ALIASING_GET  CALL_GET  DELETE_PROP  DIRECT_GET  FUNCTION  GET  OBJECTLIT  OTHER  PROTOTYPE_GET  SET  SET_FROM_GLOBAL  SET_FROM_LOCAL  type  Ref  declaration  twin  boolean  declaredType  generated  hasDeclaredTypeDescendant  inExterns  Scope  externsScope  scope  JSModule  module  List  globalNames  props  refs  StaticSourceFile  source  Map  nameMap  	projects/Closure119/src/com/google/javascript/jscomp/GlobalNamespace.java	0.14744195615489714	98	98	1	replace	Preconditions.checkArgument(compiler  instanceof  AbstractCompiler?(AbstractCompiler)compiler  :  compiler);	  this.compiler    =    compiler    instanceof    AbstractCompiler?(AbstractCompiler)compiler    :    compiler;    Preconditions.checkArgument(compiler    instanceof    AbstractCompiler?(AbstractCompiler)compiler    :    compiler);    	non-compiled	[CE]  no  suitable  method  found  for  checkArgument(AbstractCompiler)	163	None	replace
10	[BUG]  [BUGGY]  this.compiler  =  compiler  instanceof  AbstractCompiler?(AbstractCompiler)compiler  :  compiler;  Preconditions.checkArgument(compiler  instanceof  AbstractCompiler?(AbstractCompiler)compiler  :  root);  [CE]  no  suitable  method  found  for  checkArgument(Object)  [FE]          AssertionFailedError      [CONTEXT]      GlobalNamespace(AbstractCompiler  compiler,  Node  externsRoot,  Node  root)  {      [BUGGY]  this.compiler  =  compiler  instanceof  AbstractCompiler?(AbstractCompiler)compiler  :  compiler;  Preconditions.checkArgument(compiler  instanceof  AbstractCompiler?(AbstractCompiler)compiler  :  root);  [BUGGY]      this.externsRoot  =  externsRoot;  this.root  =  root;  }  [CLASS]  GlobalNamespace  AstChange  BuildGlobalNamespace  Name  Type  Ref  Type  Tracker  [METHOD]  <init>  [RETURN_TYPE]  Node)  AbstractCompiler  compiler  Node  externsRoot  Node  root  [VARIABLES]  PrintStream  stream  Set  previousSymbolsInTree  Node  externsRoot  node  root  String  baseName  JSDocInfo  docInfo  int  aliasingGets  callGets  currentPreOrderIndex  deleteProps  globalSets  localSets  preOrderIndex  totalGets  Name  name  parent  Predicate  isInterestingSymbol  AbstractCompiler  compiler  Type  ALIASING_GET  CALL_GET  DELETE_PROP  DIRECT_GET  FUNCTION  GET  OBJECTLIT  OTHER  PROTOTYPE_GET  SET  SET_FROM_GLOBAL  SET_FROM_LOCAL  type  Ref  declaration  twin  boolean  declaredType  generated  hasDeclaredTypeDescendant  inExterns  Scope  externsScope  scope  JSModule  module  List  globalNames  props  refs  StaticSourceFile  source  Map  nameMap  	projects/Closure119/src/com/google/javascript/jscomp/GlobalNamespace.java	0.14744195615489714	98	98	1	replace	this.compiler  =  compiler  instanceof  AbstractCompiler?(AbstractCompiler)compiler  :  compiler;  Preconditions.checkArgument(compiler  instanceof  AbstractCompiler?(AbstractCompiler)compiler  :  root);	  this.compiler    =    compiler    instanceof    AbstractCompiler?(AbstractCompiler)compiler    :    compiler;    Preconditions.checkArgument(compiler    instanceof    AbstractCompiler?(AbstractCompiler)compiler    :    compiler);    	non-compiled	[CE]  no  suitable  method  found  for  checkArgument(Object)	163	None	replace
