increase failing tests,224,add, [FE] ArrayStoreException testSimplePattern,,  System.arraycopy(str, 0, str.length(), 0, str.length());
compilation error,224,add,[CE] method arraycopy in class System cannot be applied to given types;,,  System.arraycopy(str, 0, str.length() - 1, str.length());
compilation error,224,add,[CE] ';' expected,,  System.arraycopy(str, 0, str.length(), 0, str.length()));
compilation error,224,add,[CE] method arraycopy in class System cannot be applied to given types;,,  System.arraycopy(str, 0, str.length() - 1);
compilation error,224,add,[CE] cannot find symbol length,,  System.arraycopy(str, 0, str.length(), 0, str.length);
compilation error,74,add,[CE] illegal start of expression,,  else if(PatternOptionBuilder.WHOLE_VALUE == clazz) { if(PatternOptionBuilder.LONG_VALUE == clazz) { return createLong(str); }
compilation error,74,add,[CE] illegal start of expression,,  else if(PatternOptionBuilder.WHOLE_VALUE == clazz) { if(PatternOptionBuilder.SECOND_VALUE == clazz) { return createSecond(str); }
compilation error,74,add,[CE] illegal start of expression,,  else if(PatternOptionBuilder.WORD_VALUE == clazz) { if(PatternOptionBuilder.SINGLE_VALUE == clazz) { return createSingle(str); }
compilation error,74,add,[CE] illegal start of expression,,  else if(PatternOptionBuilder.WORD_VALUE == clazz) { if(PatternOptionBuilder.SINGLE_VALUE == clazz) { return createShort(str); }
compilation error,74,add,[CE] illegal start of expression,,  else if(PatternOptionBuilder.WHOLE_VALUE == clazz) { if(PatternOptionBuilder.SINGLE_VALUE == clazz) { return createSingle(str); }
compilation error,70,add,[CE] illegal start of expression,,  else if(PatternOptionBuilder.STRING_VALUE == clazz) { if(PatternOptionBuilder.OBJECT_VALUE == clazz) { return createString(str); }
compilation error,70,add,[CE] illegal start of expression,,  else if(PatternOptionBuilder.SINGLE_VALUE == clazz) { if(PatternOptionBuilder.STRING_VALUE == clazz) { return createString(str); }
compilation error,70,add,[CE] illegal start of expression,,  else if(PatternOptionBuilder.EXTENDS_TAG_VALUE == clazz) { if(PatternOptionBuilder.SINGLE_VALUE == clazz) { return createSingle(str); }
compilation error,70,add,[CE] illegal start of expression,,  else if(PatternOptionBuilder.COLLECTION_VALUE == clazz) { if(PatternOptionBuilder.SINGLE_VALUE == clazz) { return createSingle(str); }
compilation error,70,add,[CE] illegal start of expression,,  else if(PatternOptionBuilder.SINGLE_VALUE == clazz) { if(PatternOptionBuilder.OBJECT_VALUE == clazz) { return createSingle(str); }
compilation error,92,replace,[CE] cannot find symbol,return createFile(str); ,return createIsStr(str);
compilation error,92,replace,[CE] cannot find symbol,return createFile(str); ,return createStr(str);
compilation error,92,replace,[CE] cannot find symbol,return createFile(str); ,return createAstr(str);
compilation error,92,replace,[CE] missing return statement,return createFile(str); , 
compilation error,66,replace,[CE] 'else' without 'if',if (PatternOptionBuilder.STRING_VALUE == clazz) { ,else if(PatternOptionBuilder.STRING_VALUE == clazz) {
increase failing tests,66,replace, [FE] AssertionError testSimplePattern,if (PatternOptionBuilder.STRING_VALUE == clazz) { ,if(PatternOptionBuilder.STRING_VALUE!= clazz) {
compilation error,66,replace,[CE] illegal start of type,if (PatternOptionBuilder.STRING_VALUE == clazz) { , 
compilation error,78,add,[CE] illegal start of expression,,  else if(PatternOptionBuilder.SECOND_VALUE == clazz) { if(PatternOptionBuilder.MONTH_VALUE == clazz) { return createMonth(str); }
compilation error,78,add,[CE] illegal start of expression,,  else if(PatternOptionBuilder.YEAR_VALUE == clazz) { if(PatternOptionBuilder.MONTH_VALUE == clazz) { return createMonth(str); }
compilation error,78,add,[CE] illegal start of expression,,  else if(PatternOptionBuilder.SECOND_VALUE == clazz) { if(PatternOptionBuilder.DATE_VALUE == clazz) { return createSecond(str); }
compilation error,78,add,[CE] illegal start of expression,,  else if(PatternOptionBuilder.SECOND_VALUE == clazz) { if(PatternOptionBuilder.MONTH_VALUE == clazz) { return createString(str); }
compilation error,78,add,[CE] illegal start of expression,,  else if(PatternOptionBuilder.SECOND_VALUE == clazz) { if(PatternOptionBuilder.HOUR_VALUE == clazz) { return createHour(str); }
compilation error,51,replace,[CE] cannot find symbol,return createValue(str, (Class<?>) obj); ,return create(str,(Class <?>)obj);
compilation error,51,replace,[CE] missing return statement,return createValue(str, (Class<?>) obj); , 
compilation error,86,add,[CE] illegal start of expression,,  else if(PatternOptionBuilder.EXISTING_FILE_VALUE == clazz) { if(PatternOptionBuilder.SECOND_VALUE == clazz) { return createSecond(str); }
compilation error,86,add,[CE] 'else' without 'if',,  else if(PatternOptionBuilder.EXISTING_FILE_VALUE == clazz) {
compilation error,86,add,[CE] illegal start of expression,,  else if(PatternOptionBuilder.EXISTING_FILE_VALUE == clazz) { if(PatternOptionBuilder.DATE_VALUE == clazz) { return createDate(str); }
compilation error,86,add,[CE] illegal start of expression,,  else if(PatternOptionBuilder.EXISTING_FILE_VALUE == clazz) { if(PatternOptionBuilder.EXISTING_FILE_VALUE == clazz) { return createClass(str); }
compilation error,86,add,[CE] illegal start of expression,,  else if(PatternOptionBuilder.DATE_VALUE == clazz) { if(PatternOptionBuilder.EXISTING_FILE_VALUE == clazz) { return createClass(str); }
compilation error,82,replace,[CE] cannot find symbol COLLECTION_VALUE,else if (PatternOptionBuilder.CLASS_VALUE == clazz) { ,else if(PatternOptionBuilder.COLLECTION_VALUE == clazz) {
compilation error,82,replace,[CE] cannot find symbol CDATA_VALUE,else if (PatternOptionBuilder.CLASS_VALUE == clazz) { ,else if(PatternOptionBuilder.CDATA_VALUE == clazz) {
compilation error,82,replace,[CE] illegal start of type,else if (PatternOptionBuilder.CLASS_VALUE == clazz) { , 
compilation error,92,add,[CE] illegal start of expression,,  if(PatternOptionBuilder.FILE_VALUE == clazz) { if(PatternOptionBuilder.EXISTING_FILE_VALUE == clazz) { return createEXISTING_FILE(str); }
compilation error,92,add,[CE] illegal start of expression,,  if(PatternOptionBuilder.EXISTING_FILE_VALUE == clazz) { if(PatternOptionBuilder.SISTING_FILE_VALUE == clazz) { return createSistingFile(str); }
compilation error,92,add,[CE] illegal start of expression,,  if(PatternOptionBuilder.EXISTING_FILE_VALUE == clazz) { if(PatternOptionBuilder.CDATA_VALUE == clazz) { return createData(str); }
compilation error,92,add,[CE] illegal start of expression,,  if(PatternOptionBuilder.FILE_VALUE == clazz) { if(PatternOptionBuilder.EXISTING_FILE_VALUE == clazz) { return createExistingFile(str); }
increase failing tests,86,replace, [FE] AssertionError testSimplePattern,else if (PatternOptionBuilder.FILE_VALUE == clazz) { ,else if(PatternOptionBuilder.FILES_VALUE == clazz) {
compilation error,86,replace,[CE] cannot find symbol FUNCTION_FILE_VALUE,else if (PatternOptionBuilder.FILE_VALUE == clazz) { ,else if(PatternOptionBuilder.FUNCTION_FILE_VALUE == clazz) {
compilation error,90,add,[CE] illegal start of expression,,  else if(PatternOptionBuilder.DATE_VALUE == clazz) { if(PatternOptionBuilder.EXISTING_FILE_VALUE == clazz) { return createFile(str); }
compilation error,90,add,[CE] illegal start of expression,,  else if(PatternOptionBuilder.FILE_VALUE == clazz) { if(PatternOptionBuilder.EXISTING_FILE_VALUE == clazz) { return createFile(str); }
compilation error,90,add,[CE] illegal start of expression,,  else if(PatternOptionBuilder.CDATA_VALUE == clazz) { if(PatternOptionBuilder.EXISTING_FILE_VALUE == clazz) { return createFile(str); }
compilation error,90,add,[CE] 'else' without 'if',,  else if(PatternOptionBuilder.EXISTING_FILE_VALUE == clazz) {
compilation error,90,add,[CE] illegal start of expression,,  else if(PatternOptionBuilder.EXISTING_FILE_VALUE == clazz) { if(PatternOptionBuilder.SECOND_VALUE == clazz) { return createSecond(str); }
increase failing tests,90,replace, [FE] AssertionError testSimplePattern,else if (PatternOptionBuilder.EXISTING_FILE_VALUE == clazz) { ,else if(PatternOptionBuilder.EXISTING_FILE_VALUE!= clazz) {
compilation error,90,replace,[CE] bad operand types for binary operator '<=',else if (PatternOptionBuilder.EXISTING_FILE_VALUE == clazz) { ,else if(PatternOptionBuilder.EXISTING_FILE_VALUE <= clazz) {
compilation error,66,add,[CE] variable str is already defined in method createValue(String,Class<?>),,  String str = clazz.getName();
compilation error,66,add,[CE] variable clazz is already defined in method createValue(String,Class<?>),,  Class <?> clazz = clazz.getDeclaringClass();
compilation error,66,add,[CE] variable clazz is already defined in method createValue(String,Class<?>),,  Class <?> clazz = clazz.getRawClass();
compilation error,66,add,[CE] variable str is already defined in method createValue(String,Class<?>),,  String str = createString(clazz);
compilation error,66,add,[CE] variable str is already defined in method createValue(String,Class<?>),,  String str = Arrays.asList(clazz);
increase failing tests,74,replace, [FE] AssertionError testSimplePattern,else if (PatternOptionBuilder.NUMBER_VALUE == clazz) { ,else if(PatternOptionBuilder.NUMBER_VALUE!= clazz) {
compilation error,74,replace,[CE] cannot find symbol Number_VALUE,else if (PatternOptionBuilder.NUMBER_VALUE == clazz) { ,else if(PatternOptionBuilder.Number_VALUE == clazz) {
compilation error,70,replace,[CE] cannot find symbol Object_VALUE,else if (PatternOptionBuilder.OBJECT_VALUE == clazz) { ,else if(PatternOptionBuilder.Object_VALUE == clazz) {
increase failing tests,70,replace, [FE] AssertionError testSimplePattern,else if (PatternOptionBuilder.OBJECT_VALUE == clazz) { ,else if(PatternOptionBuilder.OBJECT_VALUE!= clazz) {
increase failing tests,78,replace, [FE] UnsupportedOperationException testSimplePattern,else if (PatternOptionBuilder.DATE_VALUE == clazz) { ,else if(PatternOptionBuilder.DATE_VALUE!= clazz) {
compilation error,78,replace,[CE] cannot find symbol DATES_VALUE,else if (PatternOptionBuilder.DATE_VALUE == clazz) { ,else if(PatternOptionBuilder.DATES_VALUE == clazz) {
compilation error,51,add,[CE] illegal start of expression,,  if(obj instanceof Class <?>) { if(( Class <?>)obj).isEmpty()) { throw new ParseException(""); }
compilation error,51,add,[CE] illegal start of expression,,  if(obj instanceof Class <?>) { if(!(( Class <?>)obj).isEmpty()) { throw new ParseException(""); }
compilation error,51,add,[CE] illegal start of expression,,  if(obj instanceof Class <?>) { if(!(( Class <?>)obj).isEmpty()) { return null; }
increase failing tests,51,add, [FE] AssertionError testSimplePattern,,  if(obj instanceof Class <?>) { throw new ParseException(""); }
compilation error,51,add,[CE] variable str is already defined in method createValue(String,Object),,  final String str =(String)obj.toLowerCase();
compilation error,82,add,[CE] illegal start of expression,,  else if(PatternOptionBuilder.HOUR_VALUE == clazz) { if(PatternOptionBuilder.MINUTE_VALUE == clazz) { return createMinute(str); }
compilation error,82,add,[CE] illegal start of expression,,  else if(PatternOptionBuilder.DATE_VALUE == clazz) { if(PatternOptionBuilder.EXISTING_DATE_VALUE == clazz) { return createEvent(str); }
compilation error,82,add,[CE] illegal start of expression,,  else if(PatternOptionBuilder.EXISTING_FILE_VALUE == clazz) { if(PatternOptionBuilder.SECOND_VALUE == clazz) { return createSecond(str); }
compilation error,82,add,[CE] illegal start of expression,,  else if(PatternOptionBuilder.SECOND_VALUE == clazz) { if(PatternOptionBuilder.EXISTING_FILE_VALUE == clazz) { return createEvent(str); }
compilation error,82,add,[CE] illegal start of expression,,  else if(PatternOptionBuilder.DATE_VALUE == clazz) { if(PatternOptionBuilder.EXISTING_FILE_VALUE == clazz) { return createObject(str); }
increase failing tests,224,replace, [FE] NullPointerException testSimplePattern,return new File(str); ,return new File(str, null);
compilation error,224,replace,[CE] non-static variable this cannot be referenced from a static context,return new File(str); ,return new File(str, this);
compilation error,224,replace,[CE] cannot find symbol,return new File(str); ,return new File(str, getDefaultFile());
compilation error,224,replace,[CE] no suitable constructor found for File(String,int),return new File(str); ,return new File(str, 0);
compilation error,78,add,[CE] illegal start of expression,,  else if(PatternOptionBuilder.DATE_VALUE == clazz) { if(PatternOptionBuilder.MONTH_VALUE == clazz) { return createMonth(str); }
compilation error,78,add,[CE] illegal start of expression,,  else if(PatternOptionBuilder.DATE_VALUE == clazz) { if(PatternOptionBuilder.YEAR_VALUE == clazz) { return createYear(str); }
compilation error,78,add,[CE] illegal start of expression,,  else if(PatternOptionBuilder.DATE_VALUE == clazz) { if(PatternOptionBuilder.EXISTING_DATE_VALUE == clazz) { return createElement(str); }
compilation error,86,add,[CE] cannot find symbol,,  else if(PatternOptionBuilder.EXISTING_FILE_VALUE == clazz) { return createExistingClass(str); }
compilation error,86,add,[CE] cannot find symbol EXISTING_CDATA_VALUE,,  else if(PatternOptionBuilder.EXISTING_CDATA_VALUE == clazz) { return createExistingData(str); }
compilation error,86,add,[CE] cannot find symbol EXISTING_EXISTING_FILE_VALUE,,  else if(PatternOptionBuilder.EXISTING_EXISTING_FILE_VALUE == clazz) { return createExistingClass(str); }
compilation error,74,add,[CE] illegal start of expression,,  else if(PatternOptionBuilder.ARRAY_VALUE == clazz) { if(PatternOptionBuilder.NUMBER_VALUE == clazz) { return createNumber(str); }
compilation error,74,add,[CE] illegal start of expression,,  else if(PatternOptionBuilder.BIGDECIMAL_VALUE == clazz) { if(PatternOptionBuilder.NUMBER_VALUE == clazz) { return createNumber(str); }
compilation error,74,add,[CE] illegal start of expression,,  else if(PatternOptionBuilder.BIGDECIMAL_VALUE == clazz) { if(PatternOptionBuilder.SINGLE_VALUE == clazz) { return createSeparator(str); }
compilation error,74,add,[CE] illegal start of expression,,  else if(PatternOptionBuilder.EXISTING_NAME) { if(PatternOptionBuilder.SINGLE_VALUE == clazz) { return createSeparator(str); }
compilation error,74,add,[CE] illegal start of expression,,  else if(PatternOptionBuilder.BIGDECIMAL_VALUE == clazz) { if(PatternOptionBuilder.SINGLE_VALUE == clazz) { return createSecond(str); }
compilation error,70,add,[CE] illegal start of expression,,  else if(PatternOptionBuilder.OBJECT_VALUE == clazz) { if(PatternOptionBuilder.START_VALUE == clazz) { return createStart(str); }
