projects/Csv2/src/main/java/org/apache/commons/csv/CSVRecord.java80if(mapping==null){
projects/Csv2/src/main/java/org/apache/commons/csv/CSVRecord.java80if(mapping==null||name.length()==0){
projects/Csv2/src/main/java/org/apache/commons/csv/CSVRecord.java80if(mapping==null||isEnabled(Feature.QUOTE_FIELD_NAMES)){
projects/Csv2/src/main/java/org/apache/commons/csv/CSVRecord.java80if(mapping==null||mapping.get(name)!=null){
projects/Csv2/src/main/java/org/apache/commons/csv/CSVRecord.java80if(mapping==null||isEnabled(Feature.QUOTE_FIELD_NAME)){
projects/Csv2/src/main/java/org/apache/commons/csv/CSVRecord.java80
projects/Csv2/src/main/java/org/apache/commons/csv/CSVRecord.java80if(mapping==null||isEnabled(Feature.QUOTE_NON_NUMERIC_NUMBERS)){
projects/Csv2/src/main/java/org/apache/commons/csv/CSVRecord.java80if(mapping!=null){
projects/Csv2/src/main/java/org/apache/commons/csv/CSVRecord.java80if(mapping==null||name!=null){
projects/Csv2/src/main/java/org/apache/commons/csv/CSVRecord.java80if(mapping==null||mapping.containsKey(name)){
projects/Csv2/src/main/java/org/apache/commons/csv/CSVRecord.java80if(mapping==null||!recordNumber.equals(name)){
projects/Csv2/src/main/java/org/apache/commons/csv/CSVRecord.java80if(mapping==null||!header.equals(name)){
