projects/Time2/src/main/java/org/joda/time/Partial.java458
projects/Time2/src/main/java/org/joda/time/Partial.java458int[]newValues=iChronology.getValues();
projects/Time2/src/main/java/org/joda/time/Partial.java458int[]newTypes=iChronology.getValues();
projects/Time2/src/main/java/org/joda/time/Partial.java458int[]newValues=iChronology.getValues();System.arraycopy(iTypes,0,newValues,0,i);
projects/Time2/src/main/java/org/joda/time/Partial.java458System.arraycopy(iTypes,0,newTypes,0,i);
projects/Time2/src/main/java/org/joda/time/Partial.java458System.arraycopy(iTypes,0,newTypes,0,value);
projects/Time2/src/main/java/org/joda/time/Partial.java458System.arraycopy(iTypes,0,newTypes,0,i+1);
projects/Time2/src/main/java/org/joda/time/Partial.java458int[]newValues=iChronology.getValues();System.arraycopy(iTypes,0,newTypes,0,i);
projects/Time2/src/main/java/org/joda/time/Partial.java458int[]newValues=iChronology.getValues();System.arraycopy(iValues,0,newValues,0,i);
projects/Time2/src/main/java/org/joda/time/Partial.java458System.arraycopy(iValues,0,newValues,0,i);
projects/Time2/src/main/java/org/joda/time/Partial.java458int[]newTypes=iChronology.getNewValues();
projects/Time2/src/main/java/org/joda/time/Partial.java458int[]newValues=iChronology.getValuesInYear();
projects/Time2/src/main/java/org/joda/time/Partial.java458System.arraycopy(iTypes,0,newValues,0,i);
projects/Time2/src/main/java/org/joda/time/Partial.java458int[]newValues=iChronology.getValuesArray();
projects/Time2/src/main/java/org/joda/time/Partial.java458int[]newTypes=iChronology.getNewTypes();
projects/Time2/src/main/java/org/joda/time/Partial.java458System.arraycopy(iValues,0,newTypes,0,i);
