projects/Gson10/gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java106finalbooleanisPrimitive=Primitives.isPrimitive(fieldType.getRawType());
projects/Gson10/gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java106finalbooleanisPrimitive=Primitives.isPrimitive(fieldType.getSerialize());
projects/Gson10/gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java106finalbooleanisPrimitive=Primitives.isPrimitive(fieldType.getRawClass());
projects/Gson10/gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java106finalbooleanisPrimitive=Primitives.isPrimitive(fieldType.getValue());
projects/Gson10/gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java106finalbooleanisPrimitive=Primitives.isPrimitive(fieldType.getDeserialize());
projects/Gson10/gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java106finalbooleanisPrimitive=Primitives.isPrimitive(fieldType.getQualifiedName());
projects/Gson10/gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java106finalbooleanisPrimitive=Primitives.isPrimitive(fieldType.getReturnType());
projects/Gson10/gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java106
projects/Gson10/gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java106finalbooleanisPrimitive=Primitives.isPrimitive(fieldType.getPrimitiveType());
projects/Gson10/gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java106finalbooleanisPrimitive=Primitives.isPrimitive(fieldType.getClass());
projects/Gson10/gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java106finalbooleanisPrimitive=Primitives.isPrimitive(fieldType.getAnnotation(JsonAdapter.class));
projects/Gson10/gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java106finalbooleanisPrimitive=Primitives.isPrimitive(fieldType.getDeclaredType());
projects/Gson10/gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java106finalbooleanisPrimitive=Primitives.isPrimitive(fieldType.getDeclaringClass());
projects/Gson10/gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java106finalbooleanisPrimitive=Primitives.isPrimitive(fieldType.getClass());finalbooleanisPrimitive=Primitives.isPrimitive(fieldType.getClass());
projects/Gson10/gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java106finalbooleanisPrimitive=Primitives.isPrimitive(fieldType.getClass());if(isPrimitive){finalbooleanisPrimitive=Primitives.isPrimitive(fieldType.getClass());}else{JsonAdapterannotation=field.getAnnotation(JsonAdapter.class);mapped=getTypeAdapter(constructorConstructor,
projects/Gson10/gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java106finalbooleanisPrimitive=Primitives.isPrimitive(fieldType.getClass());if(isPrimitive){finalbooleanisPrimitive=Primitives.isPrimitive(fieldType.getClass());}else{JsonAdapterannotation=context.getAnnotation(JsonAdapter.class);mapped=getTypeAdapter(constructorConstructor,
projects/Gson10/gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java106finalbooleanisPrimitive=Primitives.isPrimitive(fieldType.getClass());booleanisPrimitive=Primitives.isPrimitive(fieldType.getClass());
projects/Gson10/gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java106finalbooleanisPrimitive=Primitives.isPrimitive(fieldType.getClass());if(isPrimitive){finalbooleanisPrimitive=Primitives.isPrimitive(fieldType.getClass());}
projects/Gson10/gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java106finalbooleanisPrimitive=Primitives.isPrimitive(fieldType.getClass());if(isPrimitive){finalbooleanisPrimitive=Primitives.isPrimitive(fieldType.getClass());}else{JsonAdapterannotation=context.getAnnotation(JsonAdapter.class);mapped=
projects/Gson10/gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java106finalbooleanisPrimitive=Primitives.isPrimitive(fieldType.getClass());if(isPrimitive){finalbooleanisPrimitive=Primitives.isPrimitive(fieldType.getClass());}else{JsonAdapterannotation=field.getAnnotation(JsonAdapter.class);mapped=
projects/Gson10/gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java106finalbooleanisPrimitive=Primitives.isPrimitive(fieldType,serialize.getDeserialize());
projects/Gson10/gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java106finalbooleanisPrimitive=Primitives.isPrimitive(fieldType.getDeserialize(),deserialize);
projects/Gson10/gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java106finalbooleanisPrimitive=Primitives.isPrimitive(fieldType.getDeserialize(),serialize);
projects/Gson10/gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java106finalbooleanisPrimitive=Primitives.isPrimitive(fieldType,fieldType.getDeserialize());
projects/Gson10/gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java106finalbooleanisPrimitive=Primitives.isPrimitive(fieldType,fieldValue.getDeserialize());
projects/Gson10/gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java106finalbooleanisPrimitive=Primitives.isPrimitive(fieldType,context.getDeserialize());
projects/Gson10/gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java106finalbooleanisPrimitive=Primitives.isPrimitive(fieldType.getDeclaringClass(),serialize);
projects/Gson10/gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java106finalbooleanisPrimitive=Primitives.isPrimitive(fieldType.getDeclaringClass(),deserialize);
projects/Gson10/gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java106finalbooleanisPrimitive=Primitives.isPrimitive(fieldType,fieldType.getDeclaringClass());
projects/Gson10/gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java106finalbooleanisPrimitive=Primitives.isPrimitive(fieldType,context.getDeclaringClass());
projects/Gson10/gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java106finalbooleanisPrimitive=Primitives.isPrimitive(fieldType.getDeclaringClass(),fieldValue);
projects/Gson10/gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java106finalbooleanisPrimitive=Primitives.isPrimitive(fieldType,fieldValue.getDeclaringClass());
projects/Gson10/gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java106finalbooleanisPrimitive=Primitives.isPrimitive(fieldType.getRawClass(),serialize);
projects/Gson10/gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java106finalbooleanisPrimitive=Primitives.isPrimitive(fieldType,fieldType.getRawClass());
projects/Gson10/gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java106finalbooleanisPrimitive=Primitives.isPrimitive(fieldType.getRawClass(),deserialize);
projects/Gson10/gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java106finalbooleanisPrimitive=Primitives.isPrimitive(fieldType,context.getRawClass());
projects/Gson10/gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java106finalbooleanisPrimitive=Primitives.isPrimitive(fieldType.getRawClass(),fieldValue);
projects/Gson10/gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java106finalbooleanisPrimitive=Primitives.isPrimitive(fieldType,fieldValue.getRawClass());
projects/Gson10/gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java106finalbooleanisPrimitive=Primitives.isPrimitive(fieldType,field.getAnnotation(JsonAdapter.class));
projects/Gson10/gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java106finalbooleanisPrimitive=Primitives.isPrimitive(fieldType,context.getAnnotation(JsonAdapter.class));
projects/Gson10/gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java106finalbooleanisPrimitive=Primitives.isPrimitive(fieldType.getAnnotation(JsonAdapter.class),serialize);
projects/Gson10/gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java106finalbooleanisPrimitive=Primitives.isPrimitive(fieldType,typeAdapter.getAnnotation(JsonAdapter.class));
projects/Gson10/gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java106finalbooleanisPrimitive=Primitives.isPrimitive(field,fieldType.getAnnotation(JsonAdapter.class));
projects/Gson10/gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java106finalbooleanisPrimitive=Primitives.isPrimitive(fieldType,constructor.getAnnotation(JsonAdapter.class));
projects/Gson10/gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java106finalbooleanisPrimitive=Primitives.isPrimitive(fieldType.getValue(),serialize);
projects/Gson10/gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java106finalbooleanisPrimitive=Primitives.isPrimitive(fieldType.getValue(),deserialize);
projects/Gson10/gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java106finalbooleanisPrimitive=Primitives.isPrimitive(fieldType,fieldValue.getValue());
projects/Gson10/gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java106finalbooleanisPrimitive=Primitives.isPrimitive(fieldType.getValue(),fieldValue);
projects/Gson10/gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java106finalbooleanisPrimitive=Primitives.isPrimitive(fieldType,fieldType.getValue());
projects/Gson10/gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java106finalbooleanisPrimitive=Primitives.isPrimitive(fieldType.getKey());
projects/Gson10/gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java106finalbooleanisPrimitive=Primitives.isPrimitive(fieldType.getDeclaredType(),serialize);
projects/Gson10/gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java106finalbooleanisPrimitive=Primitives.isPrimitive(fieldType.getDeclaredType(),deserialize);
projects/Gson10/gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java106finalbooleanisPrimitive=Primitives.isPrimitive(fieldType,fieldType.getDeclaredType());
projects/Gson10/gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java106finalbooleanisPrimitive=Primitives.isPrimitive(fieldType,context.getDeclaredType());
