compilation error,740,add,[CE] ';' expected, ,long maximum = getTimePeriod(getItemCount() - 2)getSerialIndex();
compilation error,174,add,[CE] illegal start of expression, ,if(range!= null) { this.range = range; } else { this.range = range; >>
patch is same with buggy,880,replace,, fireSeriesChanged();  ,fireSeriesChanged();
compilation error,880,replace,[CE] cannot find symbol, fireSeriesChanged();  ,ensureCapacity(getItemCount() - start);
compilation error,174,add,[CE] illegal start of expression, ,if(this.domain!= null) { this.domain = domain; } else { this.range = range; >>
compilation error,174,add,[CE] illegal start of expression, ,if(this.domain!= null) { this.domain = domain; >> else { this.range = range; }
compilation error,739,replace,[CE] cannot find symbol latest, long  maximum  =  getTimePeriod(getItemCount()  -  1).getSerialIndex();  ,long maximalItemAge = getTimePeriod(getItemCount() / 1).getSerialIndex();
patch is same with buggy,739,replace,, long  maximumItemAge  =  getTimePeriod(getItemCount()  -  2).getSerialIndex();  ,long maximumItemAge = getTimePeriod(getItemCount() - 2).getSerialIndex();
compilation error,880,replace,[CE] illegal start of expression, if(end  <  start)  {  throw  new  IllegalArgumentException( "Requires  start  <=  end.   ");  }  ,if(end > start) { if(end > end) { throw new IllegalArgumentException("Requires start <= end. "); }
patch is same with buggy,857,replace,, Object  clone  =  createCopy(0,  getItemCount()  /  2  +  1);  ,Object clone = createCopy(0, getItemCount() / 2 + 1);
compilation error,174,add,[CE] illegal start of expression, ,if(this.range!= null) { this.range = domain; >> else { this.range = range; }
compilation error,173,replace,[CE] cannot find symbol itemCount, this.data  =  new  java.util.ArrayList();  ,this.itemCount = Integer.MAX_VALUE;
patch is same with buggy,540,replace,, removeAgedItems(false);//  remove  old  items  if  needed,  but  //  don't  notify  anyone,  because  that  //  happens  next  anyway...  ,removeAgedItems(false);// remove old items if needed, but // don't notify anyone, because that // happens next anyway...
patch is same with buggy,174,replace,, this.maximumItemCount  =  0;  ,this.maximumItemCount = 0;
patch is same with buggy,740,replace,, boolean  removed  =(latest  >  0)&&(this.data.size()  >  this.maximumItemAge);  ,boolean removed =(latest > 0)&&(this.data.size() > this.maximumItemAge);
compilation error,174,add,[CE] incompatible types, ,this.maximumItemCount = new java.util.ArrayList(this.maximumItemCount);
compilation error,174,add,[CE] cannot find symbol minimumItemCount, ,this.data = new java.util.ArrayList(this.minimumItemCount);
patch is same with buggy,880,replace,, throw  new  IllegalArgumentException( " ");  ,throw new IllegalArgumentException(" ");
patch is same with buggy,880,replace,, throw  new  IllegalArgumentException( " ");  ,throw new IllegalArgumentException( " ");
patch is same with buggy,880,replace,, throw  new  IllegalArgumentException( " ");  , 
patch is same with buggy,880,replace,, System.err.println( "Requires  start  <=  0   ");  ,System.err.println("Requires start <= 0 ");
patch is same with buggy,880,replace,, System.err.println( "Requires  start  <=  0   ");  ,System.err.println("Requires start <= 0");
patch is same with buggy,740,replace,, boolean  removed  =(latest  >  0)&&(this.data.size()  >  this.maximumItemAge);  ,boolean removed =(latest > 0)&&(this.data.size() > this.maximumItemAge);
