bugid	buggy	buggy_class	suspiciousness	buggy_line	endbuggycode	failing_test_number	action	patch
1	[BUG] [BUGGY] if (array != null){ [FE] ClassCastException [CONTEXT] public static <T> T[] add(T[] array, T element) { Class<?> type; [BUGGY] if (array != null){ [BUGGY] type = array.getClass(); } else if (element != null) { type = element.getClass(); } else { type = Object.class; } @SuppressWarnings("unchecked") // type must be T T[] newArray = (T[]) copyArrayGrow1(array, type); newArray[newArray.length - 1] = element; return newArray; [CLASS] ArrayUtils [METHOD] add [RETURN_TYPE] <T>  T[] array T element [VARIABLES] Class[] EMPTY_CLASS_ARRAY long[] EMPTY_LONG_ARRAY array array1 array2 joinedArray result subarray short[] EMPTY_SHORT_ARRAY array array1 array2 joinedArray result subarray Character[] EMPTY_CHARACTER_OBJECT_ARRAY array result Boolean[] EMPTY_BOOLEAN_OBJECT_ARRAY array result int[] EMPTY_INT_ARRAY array array1 array2 joinedArray result subarray String[] EMPTY_STRING_ARRAY Integer[] EMPTY_INTEGER_OBJECT_ARRAY array result int INDEX_NOT_FOUND endIndexExclusive i j newSize startIndex startIndexInclusive tmp valueForNull valueToFind float[] EMPTY_FLOAT_ARRAY array array1 array2 joinedArray result subarray char[] EMPTY_CHAR_ARRAY array array1 array2 joinedArray result subarray Short[] EMPTY_SHORT_OBJECT_ARRAY array result byte[] EMPTY_BYTE_ARRAY array array1 array2 joinedArray result subarray Double[] EMPTY_DOUBLE_OBJECT_ARRAY array result boolean double[] EMPTY_DOUBLE_ARRAY array array1 array2 joinedArray result subarray T element Byte[] EMPTY_BYTE_OBJECT_ARRAY array result Float[] EMPTY_FLOAT_OBJECT_ARRAY array result T[] array newArray Class type boolean[] EMPTY_BOOLEAN_ARRAY array array1 array2 joinedArray result subarray Object[] EMPTY_OBJECT_ARRAY array array1 array2 entry Long[] EMPTY_LONG_OBJECT_ARRAY array result  	projects/Lang35/src/main/java/org/apache/commons/lang3/ArrayUtils.java	1.0	3290	3290	1	replace	
2	[BUG] [BUGGY] [FE] ClassCastException [CONTEXT] public static <T> T[] add(T[] array, T element) { Class<?> type; [BUGGY] [BUGGY] if (array != null){ type = array.getClass(); } else if (element != null) { type = element.getClass(); } else { type = Object.class; } @SuppressWarnings("unchecked") // type must be T T[] newArray = (T[]) copyArrayGrow1(array, type); newArray[newArray.length - 1] = element; return newArray; [CLASS] ArrayUtils [METHOD] add [RETURN_TYPE] <T>  T[] array T element [VARIABLES] Class[] EMPTY_CLASS_ARRAY long[] EMPTY_LONG_ARRAY array array1 array2 joinedArray result subarray short[] EMPTY_SHORT_ARRAY array array1 array2 joinedArray result subarray Character[] EMPTY_CHARACTER_OBJECT_ARRAY array result Boolean[] EMPTY_BOOLEAN_OBJECT_ARRAY array result int[] EMPTY_INT_ARRAY array array1 array2 joinedArray result subarray String[] EMPTY_STRING_ARRAY Integer[] EMPTY_INTEGER_OBJECT_ARRAY array result int INDEX_NOT_FOUND endIndexExclusive i j newSize startIndex startIndexInclusive tmp valueForNull valueToFind float[] EMPTY_FLOAT_ARRAY array array1 array2 joinedArray result subarray char[] EMPTY_CHAR_ARRAY array array1 array2 joinedArray result subarray Short[] EMPTY_SHORT_OBJECT_ARRAY array result byte[] EMPTY_BYTE_ARRAY array array1 array2 joinedArray result subarray Double[] EMPTY_DOUBLE_OBJECT_ARRAY array result boolean double[] EMPTY_DOUBLE_ARRAY array array1 array2 joinedArray result subarray T element Byte[] EMPTY_BYTE_OBJECT_ARRAY array result Float[] EMPTY_FLOAT_OBJECT_ARRAY array result T[] array newArray Class type boolean[] EMPTY_BOOLEAN_ARRAY array array1 array2 joinedArray result subarray Object[] EMPTY_OBJECT_ARRAY array array1 array2 entry Long[] EMPTY_LONG_OBJECT_ARRAY array result  	projects/Lang35/src/main/java/org/apache/commons/lang3/ArrayUtils.java	1.0	3290	3290	1	add	
3	[BUG] [BUGGY] } else if (element != null) { [FE] ClassCastException [CONTEXT] public static <T> T[] add(T[] array, T element) { Class<?> type; if (array != null){ type = array.getClass(); [BUGGY] } else if (element != null) { [BUGGY] type = element.getClass(); } else { type = Object.class; } @SuppressWarnings("unchecked") // type must be T T[] newArray = (T[]) copyArrayGrow1(array, type); newArray[newArray.length - 1] = element; return newArray; } [CLASS] ArrayUtils [METHOD] add [RETURN_TYPE] <T>  T[] array T element [VARIABLES] Class[] EMPTY_CLASS_ARRAY long[] EMPTY_LONG_ARRAY array array1 array2 joinedArray result subarray short[] EMPTY_SHORT_ARRAY array array1 array2 joinedArray result subarray Character[] EMPTY_CHARACTER_OBJECT_ARRAY array result Boolean[] EMPTY_BOOLEAN_OBJECT_ARRAY array result int[] EMPTY_INT_ARRAY array array1 array2 joinedArray result subarray String[] EMPTY_STRING_ARRAY Integer[] EMPTY_INTEGER_OBJECT_ARRAY array result int INDEX_NOT_FOUND endIndexExclusive i j newSize startIndex startIndexInclusive tmp valueForNull valueToFind float[] EMPTY_FLOAT_ARRAY array array1 array2 joinedArray result subarray char[] EMPTY_CHAR_ARRAY array array1 array2 joinedArray result subarray Short[] EMPTY_SHORT_OBJECT_ARRAY array result byte[] EMPTY_BYTE_ARRAY array array1 array2 joinedArray result subarray Double[] EMPTY_DOUBLE_OBJECT_ARRAY array result boolean double[] EMPTY_DOUBLE_ARRAY array array1 array2 joinedArray result subarray T element Byte[] EMPTY_BYTE_OBJECT_ARRAY array result Float[] EMPTY_FLOAT_OBJECT_ARRAY array result T[] array newArray Class type boolean[] EMPTY_BOOLEAN_ARRAY array array1 array2 joinedArray result subarray Object[] EMPTY_OBJECT_ARRAY array array1 array2 entry Long[] EMPTY_LONG_OBJECT_ARRAY array result  	projects/Lang35/src/main/java/org/apache/commons/lang3/ArrayUtils.java	1.0	3292	3292	1	replace	
4	[BUG] [BUGGY] [FE] ClassCastException [CONTEXT] public static <T> T[] add(T[] array, T element) { Class<?> type; if (array != null){ type = array.getClass(); [BUGGY] [BUGGY] } else if (element != null) { type = element.getClass(); } else { type = Object.class; } @SuppressWarnings("unchecked") // type must be T T[] newArray = (T[]) copyArrayGrow1(array, type); newArray[newArray.length - 1] = element; return newArray; } [CLASS] ArrayUtils [METHOD] add [RETURN_TYPE] <T>  T[] array T element [VARIABLES] Class[] EMPTY_CLASS_ARRAY long[] EMPTY_LONG_ARRAY array array1 array2 joinedArray result subarray short[] EMPTY_SHORT_ARRAY array array1 array2 joinedArray result subarray Character[] EMPTY_CHARACTER_OBJECT_ARRAY array result Boolean[] EMPTY_BOOLEAN_OBJECT_ARRAY array result int[] EMPTY_INT_ARRAY array array1 array2 joinedArray result subarray String[] EMPTY_STRING_ARRAY Integer[] EMPTY_INTEGER_OBJECT_ARRAY array result int INDEX_NOT_FOUND endIndexExclusive i j newSize startIndex startIndexInclusive tmp valueForNull valueToFind float[] EMPTY_FLOAT_ARRAY array array1 array2 joinedArray result subarray char[] EMPTY_CHAR_ARRAY array array1 array2 joinedArray result subarray Short[] EMPTY_SHORT_OBJECT_ARRAY array result byte[] EMPTY_BYTE_ARRAY array array1 array2 joinedArray result subarray Double[] EMPTY_DOUBLE_OBJECT_ARRAY array result boolean double[] EMPTY_DOUBLE_ARRAY array array1 array2 joinedArray result subarray T element Byte[] EMPTY_BYTE_OBJECT_ARRAY array result Float[] EMPTY_FLOAT_OBJECT_ARRAY array result T[] array newArray Class type boolean[] EMPTY_BOOLEAN_ARRAY array array1 array2 joinedArray result subarray Object[] EMPTY_OBJECT_ARRAY array array1 array2 entry Long[] EMPTY_LONG_OBJECT_ARRAY array result  	projects/Lang35/src/main/java/org/apache/commons/lang3/ArrayUtils.java	1.0	3292	3292	1	add	
5	[BUG] [BUGGY] type = Object.class; [FE] ClassCastException [CONTEXT] public static <T> T[] add(T[] array, T element) { Class<?> type; if (array != null){ type = array.getClass(); } else if (element != null) { type = element.getClass(); } else { [BUGGY] type = Object.class; [BUGGY] } @SuppressWarnings("unchecked") // type must be T T[] newArray = (T[]) copyArrayGrow1(array, type); newArray[newArray.length - 1] = element; return newArray; } [CLASS] ArrayUtils [METHOD] add [RETURN_TYPE] <T>  T[] array T element [VARIABLES] Class[] EMPTY_CLASS_ARRAY long[] EMPTY_LONG_ARRAY array array1 array2 joinedArray result subarray short[] EMPTY_SHORT_ARRAY array array1 array2 joinedArray result subarray Character[] EMPTY_CHARACTER_OBJECT_ARRAY array result Boolean[] EMPTY_BOOLEAN_OBJECT_ARRAY array result int[] EMPTY_INT_ARRAY array array1 array2 joinedArray result subarray String[] EMPTY_STRING_ARRAY Integer[] EMPTY_INTEGER_OBJECT_ARRAY array result int INDEX_NOT_FOUND endIndexExclusive i j newSize startIndex startIndexInclusive tmp valueForNull valueToFind float[] EMPTY_FLOAT_ARRAY array array1 array2 joinedArray result subarray char[] EMPTY_CHAR_ARRAY array array1 array2 joinedArray result subarray Short[] EMPTY_SHORT_OBJECT_ARRAY array result byte[] EMPTY_BYTE_ARRAY array array1 array2 joinedArray result subarray Double[] EMPTY_DOUBLE_OBJECT_ARRAY array result boolean double[] EMPTY_DOUBLE_ARRAY array array1 array2 joinedArray result subarray T element Byte[] EMPTY_BYTE_OBJECT_ARRAY array result Float[] EMPTY_FLOAT_OBJECT_ARRAY array result T[] array newArray Class type boolean[] EMPTY_BOOLEAN_ARRAY array array1 array2 joinedArray result subarray Object[] EMPTY_OBJECT_ARRAY array array1 array2 entry Long[] EMPTY_LONG_OBJECT_ARRAY array result  	projects/Lang35/src/main/java/org/apache/commons/lang3/ArrayUtils.java	1.0	3295	3295	1	replace	
6	[BUG] [BUGGY] [FE] ClassCastException [CONTEXT] public static <T> T[] add(T[] array, T element) { Class<?> type; if (array != null){ type = array.getClass(); } else if (element != null) { type = element.getClass(); } else { [BUGGY] [BUGGY] type = Object.class; } @SuppressWarnings("unchecked") // type must be T T[] newArray = (T[]) copyArrayGrow1(array, type); newArray[newArray.length - 1] = element; return newArray; } [CLASS] ArrayUtils [METHOD] add [RETURN_TYPE] <T>  T[] array T element [VARIABLES] Class[] EMPTY_CLASS_ARRAY long[] EMPTY_LONG_ARRAY array array1 array2 joinedArray result subarray short[] EMPTY_SHORT_ARRAY array array1 array2 joinedArray result subarray Character[] EMPTY_CHARACTER_OBJECT_ARRAY array result Boolean[] EMPTY_BOOLEAN_OBJECT_ARRAY array result int[] EMPTY_INT_ARRAY array array1 array2 joinedArray result subarray String[] EMPTY_STRING_ARRAY Integer[] EMPTY_INTEGER_OBJECT_ARRAY array result int INDEX_NOT_FOUND endIndexExclusive i j newSize startIndex startIndexInclusive tmp valueForNull valueToFind float[] EMPTY_FLOAT_ARRAY array array1 array2 joinedArray result subarray char[] EMPTY_CHAR_ARRAY array array1 array2 joinedArray result subarray Short[] EMPTY_SHORT_OBJECT_ARRAY array result byte[] EMPTY_BYTE_ARRAY array array1 array2 joinedArray result subarray Double[] EMPTY_DOUBLE_OBJECT_ARRAY array result boolean double[] EMPTY_DOUBLE_ARRAY array array1 array2 joinedArray result subarray T element Byte[] EMPTY_BYTE_OBJECT_ARRAY array result Float[] EMPTY_FLOAT_OBJECT_ARRAY array result T[] array newArray Class type boolean[] EMPTY_BOOLEAN_ARRAY array array1 array2 joinedArray result subarray Object[] EMPTY_OBJECT_ARRAY array array1 array2 entry Long[] EMPTY_LONG_OBJECT_ARRAY array result  	projects/Lang35/src/main/java/org/apache/commons/lang3/ArrayUtils.java	1.0	3295	3295	1	add	
7	[BUG] [BUGGY] T[] newArray = (T[]) copyArrayGrow1(array, type); [FE] ClassCastException [CONTEXT] public static <T> T[] add(T[] array, T element) { Class<?> type; if (array != null){ type = array.getClass(); } else if (element != null) { type = element.getClass(); } else { type = Object.class; } @SuppressWarnings("unchecked") // type must be T [BUGGY] T[] newArray = (T[]) copyArrayGrow1(array, type); [BUGGY] newArray[newArray.length - 1] = element; return newArray; } [CLASS] ArrayUtils [METHOD] add [RETURN_TYPE] <T>  T[] array T element [VARIABLES] Class[] EMPTY_CLASS_ARRAY long[] EMPTY_LONG_ARRAY array array1 array2 joinedArray result subarray short[] EMPTY_SHORT_ARRAY array array1 array2 joinedArray result subarray Character[] EMPTY_CHARACTER_OBJECT_ARRAY array result Boolean[] EMPTY_BOOLEAN_OBJECT_ARRAY array result int[] EMPTY_INT_ARRAY array array1 array2 joinedArray result subarray String[] EMPTY_STRING_ARRAY Integer[] EMPTY_INTEGER_OBJECT_ARRAY array result int INDEX_NOT_FOUND endIndexExclusive i j newSize startIndex startIndexInclusive tmp valueForNull valueToFind float[] EMPTY_FLOAT_ARRAY array array1 array2 joinedArray result subarray char[] EMPTY_CHAR_ARRAY array array1 array2 joinedArray result subarray Short[] EMPTY_SHORT_OBJECT_ARRAY array result byte[] EMPTY_BYTE_ARRAY array array1 array2 joinedArray result subarray Double[] EMPTY_DOUBLE_OBJECT_ARRAY array result boolean double[] EMPTY_DOUBLE_ARRAY array array1 array2 joinedArray result subarray T element Byte[] EMPTY_BYTE_OBJECT_ARRAY array result Float[] EMPTY_FLOAT_OBJECT_ARRAY array result T[] array newArray Class type boolean[] EMPTY_BOOLEAN_ARRAY array array1 array2 joinedArray result subarray Object[] EMPTY_OBJECT_ARRAY array array1 array2 entry Long[] EMPTY_LONG_OBJECT_ARRAY array result  	projects/Lang35/src/main/java/org/apache/commons/lang3/ArrayUtils.java	1.0	3298	3298	1	replace	
8	[BUG] [BUGGY] [FE] ClassCastException [CONTEXT] public static <T> T[] add(T[] array, T element) { Class<?> type; if (array != null){ type = array.getClass(); } else if (element != null) { type = element.getClass(); } else { type = Object.class; } @SuppressWarnings("unchecked") // type must be T [BUGGY] [BUGGY] T[] newArray = (T[]) copyArrayGrow1(array, type); newArray[newArray.length - 1] = element; return newArray; } [CLASS] ArrayUtils [METHOD] add [RETURN_TYPE] <T>  T[] array T element [VARIABLES] Class[] EMPTY_CLASS_ARRAY long[] EMPTY_LONG_ARRAY array array1 array2 joinedArray result subarray short[] EMPTY_SHORT_ARRAY array array1 array2 joinedArray result subarray Character[] EMPTY_CHARACTER_OBJECT_ARRAY array result Boolean[] EMPTY_BOOLEAN_OBJECT_ARRAY array result int[] EMPTY_INT_ARRAY array array1 array2 joinedArray result subarray String[] EMPTY_STRING_ARRAY Integer[] EMPTY_INTEGER_OBJECT_ARRAY array result int INDEX_NOT_FOUND endIndexExclusive i j newSize startIndex startIndexInclusive tmp valueForNull valueToFind float[] EMPTY_FLOAT_ARRAY array array1 array2 joinedArray result subarray char[] EMPTY_CHAR_ARRAY array array1 array2 joinedArray result subarray Short[] EMPTY_SHORT_OBJECT_ARRAY array result byte[] EMPTY_BYTE_ARRAY array array1 array2 joinedArray result subarray Double[] EMPTY_DOUBLE_OBJECT_ARRAY array result boolean double[] EMPTY_DOUBLE_ARRAY array array1 array2 joinedArray result subarray T element Byte[] EMPTY_BYTE_OBJECT_ARRAY array result Float[] EMPTY_FLOAT_OBJECT_ARRAY array result T[] array newArray Class type boolean[] EMPTY_BOOLEAN_ARRAY array array1 array2 joinedArray result subarray Object[] EMPTY_OBJECT_ARRAY array array1 array2 entry Long[] EMPTY_LONG_OBJECT_ARRAY array result  	projects/Lang35/src/main/java/org/apache/commons/lang3/ArrayUtils.java	1.0	3298	3298	1	add	
9	[BUG] [BUGGY] newArray[newArray.length - 1] = element; [FE] ClassCastException [CONTEXT] Class<?> type; if (array != null){ type = array.getClass(); } else if (element != null) { type = element.getClass(); } else { type = Object.class; } @SuppressWarnings("unchecked") // type must be T T[] newArray = (T[]) copyArrayGrow1(array, type); [BUGGY] newArray[newArray.length - 1] = element; [BUGGY] return newArray; } [CLASS] ArrayUtils [METHOD] add [RETURN_TYPE] <T>  T[] array T element [VARIABLES] Class[] EMPTY_CLASS_ARRAY long[] EMPTY_LONG_ARRAY array array1 array2 joinedArray result subarray short[] EMPTY_SHORT_ARRAY array array1 array2 joinedArray result subarray Character[] EMPTY_CHARACTER_OBJECT_ARRAY array result Boolean[] EMPTY_BOOLEAN_OBJECT_ARRAY array result int[] EMPTY_INT_ARRAY array array1 array2 joinedArray result subarray String[] EMPTY_STRING_ARRAY Integer[] EMPTY_INTEGER_OBJECT_ARRAY array result int INDEX_NOT_FOUND endIndexExclusive i j newSize startIndex startIndexInclusive tmp valueForNull valueToFind float[] EMPTY_FLOAT_ARRAY array array1 array2 joinedArray result subarray char[] EMPTY_CHAR_ARRAY array array1 array2 joinedArray result subarray Short[] EMPTY_SHORT_OBJECT_ARRAY array result byte[] EMPTY_BYTE_ARRAY array array1 array2 joinedArray result subarray Double[] EMPTY_DOUBLE_OBJECT_ARRAY array result boolean double[] EMPTY_DOUBLE_ARRAY array array1 array2 joinedArray result subarray T element Byte[] EMPTY_BYTE_OBJECT_ARRAY array result Float[] EMPTY_FLOAT_OBJECT_ARRAY array result T[] array newArray Class type boolean[] EMPTY_BOOLEAN_ARRAY array array1 array2 joinedArray result subarray Object[] EMPTY_OBJECT_ARRAY array array1 array2 entry Long[] EMPTY_LONG_OBJECT_ARRAY array result  	projects/Lang35/src/main/java/org/apache/commons/lang3/ArrayUtils.java	1.0	3299	3299	1	replace	
10	[BUG] [BUGGY] [FE] ClassCastException [CONTEXT] Class<?> type; if (array != null){ type = array.getClass(); } else if (element != null) { type = element.getClass(); } else { type = Object.class; } @SuppressWarnings("unchecked") // type must be T T[] newArray = (T[]) copyArrayGrow1(array, type); [BUGGY] [BUGGY] newArray[newArray.length - 1] = element; return newArray; } [CLASS] ArrayUtils [METHOD] add [RETURN_TYPE] <T>  T[] array T element [VARIABLES] Class[] EMPTY_CLASS_ARRAY long[] EMPTY_LONG_ARRAY array array1 array2 joinedArray result subarray short[] EMPTY_SHORT_ARRAY array array1 array2 joinedArray result subarray Character[] EMPTY_CHARACTER_OBJECT_ARRAY array result Boolean[] EMPTY_BOOLEAN_OBJECT_ARRAY array result int[] EMPTY_INT_ARRAY array array1 array2 joinedArray result subarray String[] EMPTY_STRING_ARRAY Integer[] EMPTY_INTEGER_OBJECT_ARRAY array result int INDEX_NOT_FOUND endIndexExclusive i j newSize startIndex startIndexInclusive tmp valueForNull valueToFind float[] EMPTY_FLOAT_ARRAY array array1 array2 joinedArray result subarray char[] EMPTY_CHAR_ARRAY array array1 array2 joinedArray result subarray Short[] EMPTY_SHORT_OBJECT_ARRAY array result byte[] EMPTY_BYTE_ARRAY array array1 array2 joinedArray result subarray Double[] EMPTY_DOUBLE_OBJECT_ARRAY array result boolean double[] EMPTY_DOUBLE_ARRAY array array1 array2 joinedArray result subarray T element Byte[] EMPTY_BYTE_OBJECT_ARRAY array result Float[] EMPTY_FLOAT_OBJECT_ARRAY array result T[] array newArray Class type boolean[] EMPTY_BOOLEAN_ARRAY array array1 array2 joinedArray result subarray Object[] EMPTY_OBJECT_ARRAY array array1 array2 entry Long[] EMPTY_LONG_OBJECT_ARRAY array result  	projects/Lang35/src/main/java/org/apache/commons/lang3/ArrayUtils.java	1.0	3299	3299	1	add	
