projects/Compress45/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java486formatLongBinary(value,buf,offset,length,negative);
projects/Compress45/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java486formatBigIntegerBytes(value,buf,offset,length,negative);
projects/Compress45/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java486formatBigDecimalBytes(value,buf,offset,length,negative);
projects/Compress45/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java486formatBigDecimalBinary(value,buf,offset,length,negative);
projects/Compress45/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java486formatLongBinary(value,buf,offset,length,negative,maxAsOctalChar);
projects/Compress45/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java486formatBigIntegerBinary(value,buf,offset,length,negative);
projects/Compress45/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java486formatIntegerBinary(value,buf,offset,length,negative);
projects/Compress45/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java486
projects/Compress45/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java486formatIntBinary(value,buf,offset,length,negative);
projects/Compress45/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java486formatBigDecimal(value,buf,offset,length,negative);
projects/Compress45/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java486FormatUtils.formatLongBinary(value,buf,offset,length,negative);
projects/Compress45/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java486formatBigBinary(value,buf,offset,length,negative);
