projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java80
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java80BigFractionTWO_QUARTERS=newBigFraction(2,4);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java80BigFractionTWO_QUARTERS=newBigFraction(1,4);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java80BigFractionTWO_QUARTERS=newBigFraction(2,3);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java80finalBigFractionTWO_QUARTERS=newBigFraction(2,4);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java80finalBigFractionTWO_QUARTERS=newBigFraction(2,3);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java80publicstaticfinalBigFractionTWO_QUARTERS=newBigFraction(2,4);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java80publicstaticfinalBigFractionTWO_QUARTERS=newBigFraction(1,2);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java80publicstaticfinalBigFractionTWO_QUARTERS=newBigFraction(2,2);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java80publicstaticfinalBigFractionTWO_QUARTERS=newBigFraction(0,0);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java80publicstaticfinalBigFractionTWO_QUARTERS=newBigFraction(10,10);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java80BigFractionTWO_QUARTERS=newBigFraction(1,3);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java80BigFractionTWO_QUARTERS=newBigFraction(0,0);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java80publicstaticfinalBigFractionTWO_QUARTERS=newBigFraction(10,0);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java80publicstaticfinalBigFractionTWO_QUARTERS=newBigFraction(1,1);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java80publicstaticfinalBigFractionTWO_QUARTERS=newBigFraction(0,1);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java80publicstaticfinalBigFractionTWO_QUARTERS=newBigFraction(10,10);finalAssertionError{returnnewAssertionError(TWO_QUARTERS);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java80publicstaticfinalBigFractionTWO_QUARTERS=newBigFraction(10,10);finalAssertionError{returnnewAssertionError(TWO_QUARTERS,TWO_QUARTERS);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java80publicstaticfinalBigFractionTWO_QUARTERS=newBigFraction(10,10);finalAssertionError{returnnewAssertionError(tWO_QUARTERS);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java80publicstaticfinalBigFractionTWO_QUARTERS=newBigFraction(10,10);finalAssertionError{returnnewAssertionError(TWO_QUARTERS,1);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java80publicstaticfinalBigFractionTWO_QUARTERS=newBigFraction(10,10);finalAssertionError{returnTWO_QUARTERS;
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java80BigFractionTWO_QUARTERS=newBigFraction(3,4);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java80BigFractionTWO_QUARTERS=newBigFraction(1,2);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java80BigFractionTWO_QUARTERS=newBigFraction(2,2);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java80BigFractionTWO_QUARTERS=newBigFraction(1,1);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java80BigFractionTWO_QUARTERS=newBigFraction(0,3);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java80BigFractionTWO_QUARTERS=newBigFraction(0,4);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java80publicstaticfinalBigFractionTWO_QUARTERS=newBigFraction(2,2);finalAssertionError{returnnewAssertionError(TWO_QUARTERS);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java80publicstaticfinalBigFractionTWO_QUARTERS=newBigFraction(2,2);finalAssertionError{returnnewAssertionError(TWO_QUARTERS,2);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java80publicstaticfinalBigFractionTWO_QUARTERS=newBigFraction(2,2);finalAssertionError{returnnewAssertionError(TWO_QUARTERS,1);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java80publicstaticfinalBigFractionTWO_QUARTERS=newBigFraction(2,2);finalAssertionError<TWO_QUARTERS=newAssertionError(1,2);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java80publicstaticfinalBigFractionTWO_QUARTERS=newBigFraction(2,2);finalAssertionError<TWO_QUARTERS;
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java80finalBigFractionTWO_QUARTERS=newBigFraction(1,2);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java80staticfinalBigFractionTWO_QUARTERS=newBigFraction(2,4);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java80finalBigFractionTWO_QUARTERS=newBigFraction(2,2);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java80publicstaticfinalBigFractionTWO_QUARTERS=newBigFraction(1,2);BigFractionTWO_QUARTERS=newBigFraction(1,2);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java80publicstaticfinalBigFractionTWO_QUARTERS=newBigFraction(1,2);BigFractionTWO_QUARTERS=newBigFraction(2,2);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java80publicstaticfinalBigFractionTWO_QUARTERS=newBigFraction(1,2);BigFractionTWO_QUARTERS=newBigFraction(1,1);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java80publicstaticfinalBigFractionTWO_QUARTERS=newBigFraction(1,2);BigFractionTWO_QUARTERS=newBigFraction(1,3);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java80publicstaticfinalBigFractionTWO_QUARTERS=newBigFraction(1,2);BigFractionTWO_QUARTERS=newBigFraction(0,0);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java80publicstaticfinalBigFractionTWO_QUARTERS=newBigFraction(10,12);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java80publicstaticfinalBigFractionTWO_QUARTERS=newBigFraction(10,16);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java80publicstaticfinalBigFractionTWO_QUARTERS=newBigFraction(0,0);BigFractionTWO_QUARTERS=newBigFraction(0,0);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java80publicstaticfinalBigFractionTWO_QUARTERS=newBigFraction(0,0);BigFractionTWO_QUARTERS=newBigFraction(1,1);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java80publicstaticfinalBigFractionTWO_QUARTERS=newBigFraction(0,0);this.exceptionInInitializerError=newExceptionInInitializerError();
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java80publicstaticfinalBigFractionTWO_QUARTERS=newBigFraction(0,0);BigFractionTWO_QUARTERS=newBigFraction(1,2);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java80publicstaticfinalBigFractionTWO_QUARTERS=newBigFraction(0,0);BigFractionTWO_QUARTERS=newBigFraction(0,1);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java80publicstaticfinalBigFractionTWO_QUARTERS=newBigFraction(10,2);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java80finalBigFractionTWO_QUARTERS=newBigFraction(1,4);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java80staticfinalBigFractionTWO_QUARTERS=newBigFraction(2,3);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java80publicstaticfinalBigFractionTWO_QUARTERS=newBigFraction(16,16);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java80publicstaticfinalBigFractionTWO_QUARTERS=newBigFraction(10,10);if(TWO_QUARTERS!=null){BigFractionTWO_QUARTERS=newBigFraction(10,10);}
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java80publicstaticfinalBigFractionTWO_QUARTERS=newBigFraction(10,10);finalAssertionError<TWO_QUARTERS=newAssertionError(TWO_QUARTERS);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java80publicstaticfinalBigFractionTWO_QUARTERS=newBigFraction(10,10);if(TWO_QUARTERS!=null){BigFractionTWO_QUARTERS=newBigFraction(10,10);System.err.println("AssertionError:"+TWO_QUARTERS);}
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java80publicstaticfinalBigFractionTWO_QUARTERS=newBigFraction(10,10);if(TWO_QUARTERS!=null){BigFractionTWO_QUARTERS=newBigFraction(10,10);System.arraycopy(tWO_QUARTERS,0,TWO_QUARTERS,1);}
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java80publicstaticfinalBigFractionTWO_QUARTERS=newBigFraction(10,10);if(TWO_QUARTERS!=null){BigFractionTWO_QUARTERS=newBigFraction(0,10);}
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java80publicstaticfinalBigFractionTWO_QUARTERS=newBigFraction(0,0);BigFractionTWO_QUARTERS=newBigFraction(TWO_QUARTERS);
