projects/Compress5/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveInputStream.java71
projects/Compress5/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveInputStream.java71ZipArchiveInputStreamoffsetInBuffer=newZipArchiveInputStream(readBytesOfEntry);offsetInBuffer.write(0,readBytesOfEntry);
projects/Compress5/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveInputStream.java71ZipArchiveInputStreamoffsetInBuffer=newZipArchiveInputStream(readBytesOfEntry);offsetInBuffer.setLength(0);
projects/Compress5/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveInputStream.java71ZipArchiveInputStreamoffsetInBuffer=newZipArchiveInputStream(readBytesOfEntry,0,readBytesOfEntry);offsetInBuffer=offsetInBuffer;
projects/Compress5/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveInputStream.java71ZipArchiveInputStreamoffsetInBuffer=newZipArchiveInputStream(readBytesOfEntry,0,readBytesOfEntry);offsetInBuffer=offsetInBuffer+1;
projects/Compress5/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveInputStream.java71ZipArchiveInputStreamoffsetInBuffer=newZipArchiveInputStream(readBytesOfEntry,0,readBytesOfEntry);offsetInBuffer.setLength(0);
projects/Compress5/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveInputStream.java71ZipArchiveInputStreamoffsetInBuffer=newZipArchiveInputStream(readBytesOfEntry,0,readBytesOfEntry);offsetInBuffer=offsetInBuffer.length();
projects/Compress5/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveInputStream.java71ZipArchiveInputStreamoffsetInBuffer=newZipArchiveInputStream(readBytesOfEntry,0,readBytesOfEntry);
projects/Compress5/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveInputStream.java71ZipArchiveInputStreamoffsetInBuffer=newZipArchiveInputStream(readBytesOfEntry);offsetInBuffer=offsetInBuffer;
projects/Compress5/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveInputStream.java71ZipArchiveInputStreamoffsetInBuffer=newZipArchiveInputStream(readBytesOfEntry);offsetInBuffer=offsetInBuffer+1;
projects/Compress5/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveInputStream.java71ZipArchiveInputStreamoffsetInBuffer=newZipArchiveInputStream(readBytesOfEntry);offsetInBuffer=0;
projects/Compress5/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveInputStream.java71ZipArchiveInputStreamoffsetInBuffer=newZipArchiveInputStream(0,readBytesOfEntry);offsetInBuffer=offsetInBuffer;
projects/Compress5/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveInputStream.java71ZipArchiveInputStreamoffsetInBuffer=newZipArchiveInputStream(0,readBytesOfEntry);offsetInBuffer=0;
projects/Compress5/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveInputStream.java71ZipArchiveInputStreamoffsetInBuffer=newZipArchiveInputStream(0,readBytesOfEntry);offsetInBuffer=offsetInBuffer+1;
projects/Compress5/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveInputStream.java71finalZipArchiveInputStreamoffsetInBuffer=newZipArchiveInputStream(readBytesOfEntry);offsetInBuffer=offsetInBuffer;
projects/Compress5/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveInputStream.java71readBytesOfEntry=0,offsetInBuffer=0;
projects/Compress5/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveInputStream.java71byte[]offsetInBuffer=newbyte[readBytesOfEntry++];
projects/Compress5/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveInputStream.java71byte[]offsetInBuffer=newbyte[readBytesOfEntry.length()];
projects/Compress5/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveInputStream.java71readBytesOfEntry=ZipArchiveInputStream.readByteArray();offsetInBuffer=0;
projects/Compress5/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveInputStream.java71byte[]offsetInBuffer=newbyte[readBytesOfEntry.length];
projects/Compress5/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveInputStream.java71byte[]offsetInBuffer=newbyte[readBytesOfEntry+1];
projects/Compress5/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveInputStream.java71readBytesOfEntry=ZipArchiveInputStream.readByte();offsetInBuffer=0;
