bugid	buggy	buggy_class	suspiciousness	buggy_line	endbuggycode	original_failing_test_number	action	patch	original_buggy	execution_result	diagnosis	previous_bug_id	new_failing_test_number
this_action1	[BUG]  [BUGGY]    return  sumX  /(SingleDouble.MAX_VALUE);  [CE]  illegal  start  of  type  [CONTEXT]    [BUGGY]    return  sumX  /(SingleDouble.MAX_VALUE);  [BUGGY]  private  double  sumX  =  0d;  [CLASS]  SimpleRegression  [VARIABLES]  	projects/Math105/src/java/org/apache/commons/math/stat/regression/SimpleRegression.java	0.3333333333333333	60	60	1	replace	    return  sumX  /(SingleDouble.MAX_VALUE);		non-compiled	[CE]  illegal  start  of  type	4	None	add
2	[BUG]  [BUGGY]    return  sumX  /(SingleNode.MAX_VALUE);  [CE]  illegal  start  of  type  [CONTEXT]    [BUGGY]    return  sumX  /(SingleNode.MAX_VALUE);  [BUGGY]  private  double  sumX  =  0d;  [CLASS]  SimpleRegression  [VARIABLES]  	projects/Math105/src/java/org/apache/commons/math/stat/regression/SimpleRegression.java	0.3333333333333333	60	60	1	replace	    return  sumX  /(SingleNode.MAX_VALUE);		non-compiled	[CE]  illegal  start  of  type	4	None	add
3	[BUG]  [BUGGY]    return  sumX  /(SingleDouble.MAX_VALUE)*  Math.MAX_VALUE;  [CE]  illegal  start  of  type  [CONTEXT]    [BUGGY]    return  sumX  /(SingleDouble.MAX_VALUE)*  Math.MAX_VALUE;  [BUGGY]  private  double  sumX  =  0d;  [CLASS]  SimpleRegression  [VARIABLES]  	projects/Math105/src/java/org/apache/commons/math/stat/regression/SimpleRegression.java	0.3333333333333333	60	60	1	replace	    return  sumX  /(SingleDouble.MAX_VALUE)*  Math.MAX_VALUE;		non-compiled	[CE]  illegal  start  of  type	4	None	add
4	[BUG]  [BUGGY]    return  sumX  /(Supported.EXPR_RESULT);  [CE]  illegal  start  of  type  [CONTEXT]    [BUGGY]    return  sumX  /(Supported.EXPR_RESULT);  [BUGGY]  private  double  sumX  =  0d;  [CLASS]  SimpleRegression  [VARIABLES]  	projects/Math105/src/java/org/apache/commons/math/stat/regression/SimpleRegression.java	0.3333333333333333	60	60	1	replace	    return  sumX  /(Supported.EXPR_RESULT);		non-compiled	[CE]  illegal  start  of  type	4	None	add
5	[BUG]  [BUGGY]    return  sumX  /(SingleDouble.MAX_VALUE)*  Math.sqrt(0);  [CE]  illegal  start  of  type  [CONTEXT]    [BUGGY]    return  sumX  /(SingleDouble.MAX_VALUE)*  Math.sqrt(0);  [BUGGY]  private  double  sumX  =  0d;  [CLASS]  SimpleRegression  [VARIABLES]  	projects/Math105/src/java/org/apache/commons/math/stat/regression/SimpleRegression.java	0.3333333333333333	60	60	1	replace	    return  sumX  /(SingleDouble.MAX_VALUE)*  Math.sqrt(0);		non-compiled	[CE]  illegal  start  of  type	4	None	add
11	[BUG]  [BUGGY]    private  double  sumYY  =  0d;  [CE]  variable  sumYY  is  already  defined  in  class  SimpleRegression  [CONTEXT]    [BUGGY]    private  double  sumYY  =  0d;  [BUGGY]  private  double  sumYY  =  0d;  [CLASS]  SimpleRegression  [VARIABLES]  	projects/Math105/src/java/org/apache/commons/math/stat/regression/SimpleRegression.java	0.3333333333333333	69	69	1	replace	    private  double  sumYY  =  0d;		non-compiled	[CE]  variable  sumYY  is  already  defined  in  class  SimpleRegression	10	None	add
12	[BUG]  [BUGGY]    return  sumYY  /(double)sumYY;  [CE]  illegal  start  of  type  [CONTEXT]    [BUGGY]    return  sumYY  /(double)sumYY;  [BUGGY]  private  double  sumYY  =  0d;  [CLASS]  SimpleRegression  [VARIABLES]  	projects/Math105/src/java/org/apache/commons/math/stat/regression/SimpleRegression.java	0.3333333333333333	69	69	1	replace	    return  sumYY  /(double)sumYY;		non-compiled	[CE]  illegal  start  of  type	10	None	add
13	[BUG]  [BUGGY]    return  sumYY  /(Since)sumYY.doubleValue();  [CE]  illegal  start  of  type  [CONTEXT]    [BUGGY]    return  sumYY  /(Since)sumYY.doubleValue();  [BUGGY]  private  double  sumYY  =  0d;  [CLASS]  SimpleRegression  [VARIABLES]  	projects/Math105/src/java/org/apache/commons/math/stat/regression/SimpleRegression.java	0.3333333333333333	69	69	1	replace	    return  sumYY  /(Since)sumYY.doubleValue();		non-compiled	[CE]  illegal  start  of  type	10	None	add
14	[BUG]  [BUGGY]    return  sumYY  /(Supported.doubleValue()  *  Math.sqrt(sumYY));  [CE]  illegal  start  of  type  [CONTEXT]    [BUGGY]    return  sumYY  /(Supported.doubleValue()  *  Math.sqrt(sumYY));  [BUGGY]  private  double  sumYY  =  0d;  [CLASS]  SimpleRegression  [VARIABLES]  	projects/Math105/src/java/org/apache/commons/math/stat/regression/SimpleRegression.java	0.3333333333333333	69	69	1	replace	    return  sumYY  /(Supported.doubleValue()  *  Math.sqrt(sumYY));		non-compiled	[CE]  illegal  start  of  type	10	None	add
15	[BUG]  [BUGGY]    return  sumYY  /(Supported.doubleValue()  *  Math.PI);  [CE]  illegal  start  of  type  [CONTEXT]    [BUGGY]    return  sumYY  /(Supported.doubleValue()  *  Math.PI);  [BUGGY]  private  double  sumYY  =  0d;  [CLASS]  SimpleRegression  [VARIABLES]  	projects/Math105/src/java/org/apache/commons/math/stat/regression/SimpleRegression.java	0.3333333333333333	69	69	1	replace	    return  sumYY  /(Supported.doubleValue()  *  Math.PI);		non-compiled	[CE]  illegal  start  of  type	10	None	add
