bugid	buggy	buggy_class	suspiciousness	buggy_line	endbuggycode	failing_test_number	action	patch
1	[BUG] [BUGGY] base64.setInitialBuffer(b, offset, len); [FE] AssertionFailedError [CONTEXT] interop with InputStreamReader for that scenario. ----- This is a fix for CODEC-101  if (!base64.hasData()) { byte[] buf = new byte[doEncode ? 4096 : 8192]; int c = in.read(buf);   if (c > 0 && b.length == len) { [BUGGY] base64.setInitialBuffer(b, offset, len); [BUGGY] } if (doEncode) { base64.encode(buf, 0, c); } else { base64.decode(buf, 0, c); } } return base64.readResults(b, offset, len); } [CLASS] Base64InputStream [METHOD] read [RETURN_TYPE] int  byte[] b int offset int len [VARIABLES] byte[] b buf lineSeparator singleByte boolean doEncode Base64 base64 int c len offset  	projects/Codec6/src/java/org/apache/commons/codec/binary/Base64InputStream.java	0.5	170	170	1	replace	
2	[BUG] [BUGGY] [FE] AssertionFailedError [CONTEXT] interop with InputStreamReader for that scenario. ----- This is a fix for CODEC-101  if (!base64.hasData()) { byte[] buf = new byte[doEncode ? 4096 : 8192]; int c = in.read(buf);   if (c > 0 && b.length == len) { [BUGGY] [BUGGY] base64.setInitialBuffer(b, offset, len); } if (doEncode) { base64.encode(buf, 0, c); } else { base64.decode(buf, 0, c); } } return base64.readResults(b, offset, len); } [CLASS] Base64InputStream [METHOD] read [RETURN_TYPE] int  byte[] b int offset int len [VARIABLES] byte[] b buf lineSeparator singleByte boolean doEncode Base64 base64 int c len offset  	projects/Codec6/src/java/org/apache/commons/codec/binary/Base64InputStream.java	0.5	170	170	1	add	
3	[BUG] [BUGGY] this(in, false); [FE] AssertionFailedError [CONTEXT] public Base64InputStream(InputStream in) { [BUGGY] this(in, false); [BUGGY] } [CLASS] Base64InputStream [METHOD] <init> [RETURN_TYPE] InputStream)  InputStream in [VARIABLES] byte[] singleByte boolean doEncode Base64 base64 InputStream in  	projects/Codec6/src/java/org/apache/commons/codec/binary/Base64InputStream.java	0.4082482904638631	61	61	1	replace	
4	[BUG] [BUGGY] [FE] AssertionFailedError [CONTEXT] public Base64InputStream(InputStream in) { [BUGGY] [BUGGY] this(in, false); } [CLASS] Base64InputStream [METHOD] <init> [RETURN_TYPE] InputStream)  InputStream in [VARIABLES] byte[] singleByte boolean doEncode Base64 base64 InputStream in  	projects/Codec6/src/java/org/apache/commons/codec/binary/Base64InputStream.java	0.4082482904638631	61	61	1	add	
5	[BUG] [BUGGY] } [FE] AssertionFailedError [CONTEXT] public Base64InputStream(InputStream in) { this(in, false); [BUGGY] } [BUGGY]  [CLASS] Base64InputStream [METHOD] <init> [RETURN_TYPE] InputStream)  InputStream in [VARIABLES] byte[] singleByte boolean doEncode Base64 base64 InputStream in  	projects/Codec6/src/java/org/apache/commons/codec/binary/Base64InputStream.java	0.4082482904638631	62	62	1	replace	
6	[BUG] [BUGGY] [FE] AssertionFailedError [CONTEXT] public Base64InputStream(InputStream in) { this(in, false); [BUGGY] [BUGGY] } [CLASS] Base64InputStream [METHOD] <init> [RETURN_TYPE] InputStream)  InputStream in [VARIABLES] byte[] singleByte boolean doEncode Base64 base64 InputStream in  	projects/Codec6/src/java/org/apache/commons/codec/binary/Base64InputStream.java	0.4082482904638631	62	62	1	add	
7	[BUG] [BUGGY] super(in); [FE] AssertionFailedError [CONTEXT] public Base64InputStream(InputStream in, boolean doEncode) { [BUGGY] super(in); [BUGGY] this.doEncode = doEncode; this.base64 = new Base64(false); } [CLASS] Base64InputStream [METHOD] <init> [RETURN_TYPE] InputStream,boolean)  InputStream in boolean doEncode [VARIABLES] byte[] singleByte boolean doEncode Base64 base64 InputStream in  	projects/Codec6/src/java/org/apache/commons/codec/binary/Base64InputStream.java	0.4082482904638631	74	74	1	replace	
8	[BUG] [BUGGY] [FE] AssertionFailedError [CONTEXT] public Base64InputStream(InputStream in, boolean doEncode) { [BUGGY] [BUGGY] super(in); this.doEncode = doEncode; this.base64 = new Base64(false); } [CLASS] Base64InputStream [METHOD] <init> [RETURN_TYPE] InputStream,boolean)  InputStream in boolean doEncode [VARIABLES] byte[] singleByte boolean doEncode Base64 base64 InputStream in  	projects/Codec6/src/java/org/apache/commons/codec/binary/Base64InputStream.java	0.4082482904638631	74	74	1	add	
9	[BUG] [BUGGY] [FE] AssertionFailedError [CONTEXT] private final Base64 base64; [CLASS] Base64InputStream  [VARIABLES] 	projects/Codec6/src/java/org/apache/commons/codec/binary/Base64InputStream.java	0.4082482904638631	52	52	1	replace	
10	[BUG] [BUGGY] [FE] AssertionFailedError [CONTEXT] private final Base64 base64; [CLASS] Base64InputStream  [VARIABLES] 	projects/Codec6/src/java/org/apache/commons/codec/binary/Base64InputStream.java	0.4082482904638631	52	52	1	add	
11	[BUG] [BUGGY] this.doEncode = doEncode; [FE] AssertionFailedError [CONTEXT] public Base64InputStream(InputStream in, boolean doEncode) { super(in); [BUGGY] this.doEncode = doEncode; [BUGGY] this.base64 = new Base64(false); } [CLASS] Base64InputStream [METHOD] <init> [RETURN_TYPE] InputStream,boolean)  InputStream in boolean doEncode [VARIABLES] byte[] singleByte boolean doEncode Base64 base64 InputStream in  	projects/Codec6/src/java/org/apache/commons/codec/binary/Base64InputStream.java	0.4082482904638631	75	75	1	replace	
12	[BUG] [BUGGY] [FE] AssertionFailedError [CONTEXT] public Base64InputStream(InputStream in, boolean doEncode) { super(in); [BUGGY] [BUGGY] this.doEncode = doEncode; this.base64 = new Base64(false); } [CLASS] Base64InputStream [METHOD] <init> [RETURN_TYPE] InputStream,boolean)  InputStream in boolean doEncode [VARIABLES] byte[] singleByte boolean doEncode Base64 base64 InputStream in  	projects/Codec6/src/java/org/apache/commons/codec/binary/Base64InputStream.java	0.4082482904638631	75	75	1	add	
13	[BUG] [BUGGY] this.base64 = new Base64(false); [FE] AssertionFailedError [CONTEXT] public Base64InputStream(InputStream in, boolean doEncode) { super(in); this.doEncode = doEncode; [BUGGY] this.base64 = new Base64(false); [BUGGY] } [CLASS] Base64InputStream [METHOD] <init> [RETURN_TYPE] InputStream,boolean)  InputStream in boolean doEncode [VARIABLES] byte[] singleByte boolean doEncode Base64 base64 InputStream in  	projects/Codec6/src/java/org/apache/commons/codec/binary/Base64InputStream.java	0.4082482904638631	76	76	1	replace	
14	[BUG] [BUGGY] [FE] AssertionFailedError [CONTEXT] public Base64InputStream(InputStream in, boolean doEncode) { super(in); this.doEncode = doEncode; [BUGGY] [BUGGY] this.base64 = new Base64(false); } [CLASS] Base64InputStream [METHOD] <init> [RETURN_TYPE] InputStream,boolean)  InputStream in boolean doEncode [VARIABLES] byte[] singleByte boolean doEncode Base64 base64 InputStream in  	projects/Codec6/src/java/org/apache/commons/codec/binary/Base64InputStream.java	0.4082482904638631	76	76	1	add	
