bugid	buggy	buggy_class	suspiciousness	buggy_line	endbuggycode	original_failing_test_number	action	patch	original_buggy	execution_result	diagnosis	previous_bug_id	new_failing_test_number	this_action
1	[BUG]  [BUGGY]  appendFieldName(buffer,  fieldName,  item,  arraySeparatorAtStart);  [CE]  cannot  find  symbol  arraySeparatorAtStart  [FE]          AssertionFailedError    [CONTEXT]    int  length  =  Array.getLength(array);  for  (int  i  =  0;  i  <  length;  i++)  {  Object  item  =  Array.get(array,  i);  if  (i  >  0)  {  buffer.append(arraySeparator);  }  if  (item  ==  null)  {  appendNullText(buffer,  fieldName);  }  else  {    [BUGGY]  appendFieldName(buffer,  fieldName,  item,  arraySeparatorAtStart);  [BUGGY]    appendInternal(buffer,  fieldName,  item,  arrayContentDetail);  }  }  buffer.append(arrayEnd);  }  [CLASS]  ToStringStyle  DefaultToStringStyle  NoFieldNameToStringStyle  ShortPrefixToStringStyle  SimpleToStringStyle  MultiLineToStringStyle  [METHOD]  reflectionAppendArrayDetail  [RETURN_TYPE]  void  StringBuffer  buffer  String  fieldName  Object  array  [VARIABLES]  StringBuffer  buffer  boolean  arrayContentDetail  defaultFullDetail  detail  fieldSeparatorAtEnd  fieldSeparatorAtStart  match  useClassName  useFieldNames  useIdentityHashCode  useShortClassName  value  ThreadLocal  REGISTRY  ToStringStyle  DEFAULT_STYLE  MULTI_LINE_STYLE  NO_FIELD_NAMES_STYLE  SHORT_PREFIX_STYLE  SIMPLE_STYLE  Object  array  item  String  arrayEnd  arraySeparator  arrayStart  contentEnd  contentStart  data  fieldName  fieldNameValueSeparator  fieldSeparator  nullText  sizeEndText  sizeStartText  summaryObjectEndText  summaryObjectStartText  superToString  toString  long  serialVersionUID  value  int  i  length  	projects/Lang34/src/main/java/org/apache/commons/lang3/builder/ToStringStyle.java	0.8819171036881969	934	934	27	replace	appendFieldName(buffer,  fieldName,  item,  arraySeparatorAtStart);	      appendFieldName(buffer,    fieldName,    item,    arrayContentDetail);    	non-compiled	[CE]  cannot  find  symbol  arraySeparatorAtStart	13	None	replace
2	[BUG]  [BUGGY]  appendFieldName(buffer,  fieldName,  item,  arraySeparatorAtEnd);  [CE]  cannot  find  symbol  arraySeparatorAtEnd  [FE]            AssertionFailedError    [CONTEXT]    int  length  =  Array.getLength(array);  for  (int  i  =  0;  i  <  length;  i++)  {  Object  item  =  Array.get(array,  i);  if  (i  >  0)  {  buffer.append(arraySeparator);  }  if  (item  ==  null)  {  appendNullText(buffer,  fieldName);  }  else  {    [BUGGY]  appendFieldName(buffer,  fieldName,  item,  arraySeparatorAtEnd);  [BUGGY]    appendInternal(buffer,  fieldName,  item,  arrayContentDetail);  }  }  buffer.append(arrayEnd);  }  [CLASS]  ToStringStyle  DefaultToStringStyle  NoFieldNameToStringStyle  ShortPrefixToStringStyle  SimpleToStringStyle  MultiLineToStringStyle  [METHOD]  reflectionAppendArrayDetail  [RETURN_TYPE]  void  StringBuffer  buffer  String  fieldName  Object  array  [VARIABLES]  StringBuffer  buffer  boolean  arrayContentDetail  defaultFullDetail  detail  fieldSeparatorAtEnd  fieldSeparatorAtStart  match  useClassName  useFieldNames  useIdentityHashCode  useShortClassName  value  ThreadLocal  REGISTRY  ToStringStyle  DEFAULT_STYLE  MULTI_LINE_STYLE  NO_FIELD_NAMES_STYLE  SHORT_PREFIX_STYLE  SIMPLE_STYLE  Object  array  item  String  arrayEnd  arraySeparator  arrayStart  contentEnd  contentStart  data  fieldName  fieldNameValueSeparator  fieldSeparator  nullText  sizeEndText  sizeStartText  summaryObjectEndText  summaryObjectStartText  superToString  toString  long  serialVersionUID  value  int  i  length  	projects/Lang34/src/main/java/org/apache/commons/lang3/builder/ToStringStyle.java	0.8819171036881969	934	934	27	replace	appendFieldName(buffer,  fieldName,  item,  arraySeparatorAtEnd);	      appendFieldName(buffer,    fieldName,    item,    arrayContentDetail);    	non-compiled	[CE]  cannot  find  symbol  arraySeparatorAtEnd	13	None	replace
3	[BUG]  [BUGGY]  appendFieldName(buffer,  fieldName,  item,  arraySeparator);  [CE]  cannot  find  symbol  [FE]              AssertionFailedError    [CONTEXT]    int  length  =  Array.getLength(array);  for  (int  i  =  0;  i  <  length;  i++)  {  Object  item  =  Array.get(array,  i);  if  (i  >  0)  {  buffer.append(arraySeparator);  }  if  (item  ==  null)  {  appendNullText(buffer,  fieldName);  }  else  {    [BUGGY]  appendFieldName(buffer,  fieldName,  item,  arraySeparator);  [BUGGY]    appendInternal(buffer,  fieldName,  item,  arrayContentDetail);  }  }  buffer.append(arrayEnd);  }  [CLASS]  ToStringStyle  DefaultToStringStyle  NoFieldNameToStringStyle  ShortPrefixToStringStyle  SimpleToStringStyle  MultiLineToStringStyle  [METHOD]  reflectionAppendArrayDetail  [RETURN_TYPE]  void  StringBuffer  buffer  String  fieldName  Object  array  [VARIABLES]  StringBuffer  buffer  boolean  arrayContentDetail  defaultFullDetail  detail  fieldSeparatorAtEnd  fieldSeparatorAtStart  match  useClassName  useFieldNames  useIdentityHashCode  useShortClassName  value  ThreadLocal  REGISTRY  ToStringStyle  DEFAULT_STYLE  MULTI_LINE_STYLE  NO_FIELD_NAMES_STYLE  SHORT_PREFIX_STYLE  SIMPLE_STYLE  Object  array  item  String  arrayEnd  arraySeparator  arrayStart  contentEnd  contentStart  data  fieldName  fieldNameValueSeparator  fieldSeparator  nullText  sizeEndText  sizeStartText  summaryObjectEndText  summaryObjectStartText  superToString  toString  long  serialVersionUID  value  int  i  length  	projects/Lang34/src/main/java/org/apache/commons/lang3/builder/ToStringStyle.java	0.8819171036881969	934	934	27	replace	appendFieldName(buffer,  fieldName,  item,  arraySeparator);	      appendFieldName(buffer,    fieldName,    item,    arrayContentDetail);    	non-compiled	[CE]  cannot  find  symbol	13	None	replace
4	[BUG]  [BUGGY]  [FE]  AssertionFailedError  [FE]    AssertionFailedError    [CONTEXT]    int  length  =  Array.getLength(array);  for  (int  i  =  0;  i  <  length;  i++)  {  Object  item  =  Array.get(array,  i);  if  (i  >  0)  {  buffer.append(arraySeparator);  }  if  (item  ==  null)  {  appendNullText(buffer,  fieldName);  }  else  {    [BUGGY]      appendInternal(buffer,  fieldName,  item,  arrayContentDetail);  appendInternal(buffer,  fieldName,  item,  arrayContentDetail);  [BUGGY]    appendInternal(buffer,  fieldName,  item,  arrayContentDetail);  }  }  buffer.append(arrayEnd);  }  [CLASS]  ToStringStyle  DefaultToStringStyle  NoFieldNameToStringStyle  ShortPrefixToStringStyle  SimpleToStringStyle  MultiLineToStringStyle  [METHOD]  reflectionAppendArrayDetail  [RETURN_TYPE]  void  StringBuffer  buffer  String  fieldName  Object  array  [VARIABLES]  StringBuffer  buffer  boolean  arrayContentDetail  defaultFullDetail  detail  fieldSeparatorAtEnd  fieldSeparatorAtStart  match  useClassName  useFieldNames  useIdentityHashCode  useShortClassName  value  ThreadLocal  REGISTRY  ToStringStyle  DEFAULT_STYLE  MULTI_LINE_STYLE  NO_FIELD_NAMES_STYLE  SHORT_PREFIX_STYLE  SIMPLE_STYLE  Object  array  item  String  arrayEnd  arraySeparator  arrayStart  contentEnd  contentStart  data  fieldName  fieldNameValueSeparator  fieldSeparator  nullText  sizeEndText  sizeStartText  summaryObjectEndText  summaryObjectStartText  superToString  toString  long  serialVersionUID  value  int  i  length  	projects/Lang34/src/main/java/org/apache/commons/lang3/builder/ToStringStyle.java	0.8819171036881969	934	934	27	add	        appendInternal(buffer,    fieldName,    item,    arrayContentDetail);    appendInternal(buffer,  fieldName,  item,  arrayContentDetail);	  	compilable	  [FE]  AssertionFailedError  	1	27	add
5	[BUG]  [BUGGY]      appendInternal(buffer,  fieldName,  item,  arrayContentDetail);  appendInternal(buffer,  fieldName,  item,  arrayContentDetail);  [FE]  AssertionFailedError  [FE]    AssertionFailedError    [CONTEXT]    int  length  =  Array.getLength(array);  for  (int  i  =  0;  i  <  length;  i++)  {  Object  item  =  Array.get(array,  i);  if  (i  >  0)  {  buffer.append(arraySeparator);  }  if  (item  ==  null)  {  appendNullText(buffer,  fieldName);  }  else  {    [BUGGY]      appendInternal(buffer,  fieldName,  item,  arrayContentDetail);  appendInternal(buffer,  fieldName,  item,  arrayContentDetail);  [BUGGY]    appendInternal(buffer,  fieldName,  item,  arrayContentDetail);  }  }  buffer.append(arrayEnd);  }  [CLASS]  ToStringStyle  DefaultToStringStyle  NoFieldNameToStringStyle  ShortPrefixToStringStyle  SimpleToStringStyle  MultiLineToStringStyle  [METHOD]  reflectionAppendArrayDetail  [RETURN_TYPE]  void  StringBuffer  buffer  String  fieldName  Object  array  [VARIABLES]  StringBuffer  buffer  boolean  arrayContentDetail  defaultFullDetail  detail  fieldSeparatorAtEnd  fieldSeparatorAtStart  match  useClassName  useFieldNames  useIdentityHashCode  useShortClassName  value  ThreadLocal  REGISTRY  ToStringStyle  DEFAULT_STYLE  MULTI_LINE_STYLE  NO_FIELD_NAMES_STYLE  SHORT_PREFIX_STYLE  SIMPLE_STYLE  Object  array  item  String  arrayEnd  arraySeparator  arrayStart  contentEnd  contentStart  data  fieldName  fieldNameValueSeparator  fieldSeparator  nullText  sizeEndText  sizeStartText  summaryObjectEndText  summaryObjectStartText  superToString  toString  long  serialVersionUID  value  int  i  length  	projects/Lang34/src/main/java/org/apache/commons/lang3/builder/ToStringStyle.java	0.8819171036881969	934	934	27	replace	        appendInternal(buffer,    fieldName,    item,    arrayContentDetail);    appendInternal(buffer,  fieldName,  item,  arrayContentDetail);	  	compilable	  [FE]  AssertionFailedError  	1	27	add
6	[BUG]  [BUGGY]      appendInternal(buffer,  fieldName,  item,  arrayContentDetail);  AppendInternal(buffer,  fieldName,  item,  arrayContentDetail);  [CE]  cannot  find  symbol  [FE]      AssertionFailedError    [CONTEXT]    int  length  =  Array.getLength(array);  for  (int  i  =  0;  i  <  length;  i++)  {  Object  item  =  Array.get(array,  i);  if  (i  >  0)  {  buffer.append(arraySeparator);  }  if  (item  ==  null)  {  appendNullText(buffer,  fieldName);  }  else  {    [BUGGY]      appendInternal(buffer,  fieldName,  item,  arrayContentDetail);  AppendInternal(buffer,  fieldName,  item,  arrayContentDetail);  [BUGGY]    appendInternal(buffer,  fieldName,  item,  arrayContentDetail);  }  }  buffer.append(arrayEnd);  }  [CLASS]  ToStringStyle  DefaultToStringStyle  NoFieldNameToStringStyle  ShortPrefixToStringStyle  SimpleToStringStyle  MultiLineToStringStyle  [METHOD]  reflectionAppendArrayDetail  [RETURN_TYPE]  void  StringBuffer  buffer  String  fieldName  Object  array  [VARIABLES]  StringBuffer  buffer  boolean  arrayContentDetail  defaultFullDetail  detail  fieldSeparatorAtEnd  fieldSeparatorAtStart  match  useClassName  useFieldNames  useIdentityHashCode  useShortClassName  value  ThreadLocal  REGISTRY  ToStringStyle  DEFAULT_STYLE  MULTI_LINE_STYLE  NO_FIELD_NAMES_STYLE  SHORT_PREFIX_STYLE  SIMPLE_STYLE  Object  array  item  String  arrayEnd  arraySeparator  arrayStart  contentEnd  contentStart  data  fieldName  fieldNameValueSeparator  fieldSeparator  nullText  sizeEndText  sizeStartText  summaryObjectEndText  summaryObjectStartText  superToString  toString  long  serialVersionUID  value  int  i  length  	projects/Lang34/src/main/java/org/apache/commons/lang3/builder/ToStringStyle.java	0.8819171036881969	934	934	27	replace	        appendInternal(buffer,    fieldName,    item,    arrayContentDetail);    AppendInternal(buffer,  fieldName,  item,  arrayContentDetail);	  	non-compiled	[CE]  cannot  find  symbol	1	None	add
7	[BUG]  [BUGGY]  [FE]  AssertionFailedError  [FE]        AssertionFailedError    [CONTEXT]    int  length  =  Array.getLength(array);  for  (int  i  =  0;  i  <  length;  i++)  {  Object  item  =  Array.get(array,  i);  if  (i  >  0)  {  buffer.append(arraySeparator);  }  if  (item  ==  null)  {  appendNullText(buffer,  fieldName);  }  else  {    [BUGGY]      appendInternal(buffer,  fieldName,  item,  arrayContentDetail);  if(item!=  null)  {  appendInternal(buffer,  fieldName,  item,  arrayContentDetail);  }  [BUGGY]    appendInternal(buffer,  fieldName,  item,  arrayContentDetail);  }  }  buffer.append(arrayEnd);  }  [CLASS]  ToStringStyle  DefaultToStringStyle  NoFieldNameToStringStyle  ShortPrefixToStringStyle  SimpleToStringStyle  MultiLineToStringStyle  [METHOD]  reflectionAppendArrayDetail  [RETURN_TYPE]  void  StringBuffer  buffer  String  fieldName  Object  array  [VARIABLES]  StringBuffer  buffer  boolean  arrayContentDetail  defaultFullDetail  detail  fieldSeparatorAtEnd  fieldSeparatorAtStart  match  useClassName  useFieldNames  useIdentityHashCode  useShortClassName  value  ThreadLocal  REGISTRY  ToStringStyle  DEFAULT_STYLE  MULTI_LINE_STYLE  NO_FIELD_NAMES_STYLE  SHORT_PREFIX_STYLE  SIMPLE_STYLE  Object  array  item  String  arrayEnd  arraySeparator  arrayStart  contentEnd  contentStart  data  fieldName  fieldNameValueSeparator  fieldSeparator  nullText  sizeEndText  sizeStartText  summaryObjectEndText  summaryObjectStartText  superToString  toString  long  serialVersionUID  value  int  i  length  	projects/Lang34/src/main/java/org/apache/commons/lang3/builder/ToStringStyle.java	0.8819171036881969	934	934	27	add	        appendInternal(buffer,    fieldName,    item,    arrayContentDetail);    if(item!=  null)  {  appendInternal(buffer,  fieldName,  item,  arrayContentDetail);  }	  	compilable	  [FE]  AssertionFailedError  	1	27	add
8	[BUG]  [BUGGY]      appendInternal(buffer,  fieldName,  item,  arrayContentDetail);  if(item!=  null)  {  appendInternal(buffer,  fieldName,  item,  arrayContentDetail);  }  [FE]  AssertionFailedError  [FE]        AssertionFailedError    [CONTEXT]    int  length  =  Array.getLength(array);  for  (int  i  =  0;  i  <  length;  i++)  {  Object  item  =  Array.get(array,  i);  if  (i  >  0)  {  buffer.append(arraySeparator);  }  if  (item  ==  null)  {  appendNullText(buffer,  fieldName);  }  else  {    [BUGGY]      appendInternal(buffer,  fieldName,  item,  arrayContentDetail);  if(item!=  null)  {  appendInternal(buffer,  fieldName,  item,  arrayContentDetail);  }  [BUGGY]    appendInternal(buffer,  fieldName,  item,  arrayContentDetail);  }  }  buffer.append(arrayEnd);  }  [CLASS]  ToStringStyle  DefaultToStringStyle  NoFieldNameToStringStyle  ShortPrefixToStringStyle  SimpleToStringStyle  MultiLineToStringStyle  [METHOD]  reflectionAppendArrayDetail  [RETURN_TYPE]  void  StringBuffer  buffer  String  fieldName  Object  array  [VARIABLES]  StringBuffer  buffer  boolean  arrayContentDetail  defaultFullDetail  detail  fieldSeparatorAtEnd  fieldSeparatorAtStart  match  useClassName  useFieldNames  useIdentityHashCode  useShortClassName  value  ThreadLocal  REGISTRY  ToStringStyle  DEFAULT_STYLE  MULTI_LINE_STYLE  NO_FIELD_NAMES_STYLE  SHORT_PREFIX_STYLE  SIMPLE_STYLE  Object  array  item  String  arrayEnd  arraySeparator  arrayStart  contentEnd  contentStart  data  fieldName  fieldNameValueSeparator  fieldSeparator  nullText  sizeEndText  sizeStartText  summaryObjectEndText  summaryObjectStartText  superToString  toString  long  serialVersionUID  value  int  i  length  	projects/Lang34/src/main/java/org/apache/commons/lang3/builder/ToStringStyle.java	0.8819171036881969	934	934	27	replace	        appendInternal(buffer,    fieldName,    item,    arrayContentDetail);    if(item!=  null)  {  appendInternal(buffer,  fieldName,  item,  arrayContentDetail);  }	  	compilable	  [FE]  AssertionFailedError  	1	27	add
9	[BUG]  [BUGGY]  [FE]  AssertionFailedError  [FE]          AssertionFailedError    [CONTEXT]    int  length  =  Array.getLength(array);  for  (int  i  =  0;  i  <  length;  i++)  {  Object  item  =  Array.get(array,  i);  if  (i  >  0)  {  buffer.append(arraySeparator);  }  if  (item  ==  null)  {  appendNullText(buffer,  fieldName);  }  else  {    [BUGGY]      appendInternal(buffer,  fieldName,  item,  arrayContentDetail);  if(item!=  null)  {  appendInternal(buffer,  fieldName,  item,  arrayContentDetail);  }  else  {  buffer.append('n');  }  [BUGGY]    appendInternal(buffer,  fieldName,  item,  arrayContentDetail);  }  }  buffer.append(arrayEnd);  }  [CLASS]  ToStringStyle  DefaultToStringStyle  NoFieldNameToStringStyle  ShortPrefixToStringStyle  SimpleToStringStyle  MultiLineToStringStyle  [METHOD]  reflectionAppendArrayDetail  [RETURN_TYPE]  void  StringBuffer  buffer  String  fieldName  Object  array  [VARIABLES]  StringBuffer  buffer  boolean  arrayContentDetail  defaultFullDetail  detail  fieldSeparatorAtEnd  fieldSeparatorAtStart  match  useClassName  useFieldNames  useIdentityHashCode  useShortClassName  value  ThreadLocal  REGISTRY  ToStringStyle  DEFAULT_STYLE  MULTI_LINE_STYLE  NO_FIELD_NAMES_STYLE  SHORT_PREFIX_STYLE  SIMPLE_STYLE  Object  array  item  String  arrayEnd  arraySeparator  arrayStart  contentEnd  contentStart  data  fieldName  fieldNameValueSeparator  fieldSeparator  nullText  sizeEndText  sizeStartText  summaryObjectEndText  summaryObjectStartText  superToString  toString  long  serialVersionUID  value  int  i  length  	projects/Lang34/src/main/java/org/apache/commons/lang3/builder/ToStringStyle.java	0.8819171036881969	934	934	27	add	        appendInternal(buffer,    fieldName,    item,    arrayContentDetail);    if(item!=  null)  {  appendInternal(buffer,  fieldName,  item,  arrayContentDetail);  }  else  {  buffer.append('n');  }	  	compilable	  [FE]  AssertionFailedError  	1	27	add
10	[BUG]  [BUGGY]      appendInternal(buffer,  fieldName,  item,  arrayContentDetail);  if(item!=  null)  {  appendInternal(buffer,  fieldName,  item,  arrayContentDetail);  }  else  {  buffer.append('n');  }  [FE]  AssertionFailedError  [FE]          AssertionFailedError    [CONTEXT]    int  length  =  Array.getLength(array);  for  (int  i  =  0;  i  <  length;  i++)  {  Object  item  =  Array.get(array,  i);  if  (i  >  0)  {  buffer.append(arraySeparator);  }  if  (item  ==  null)  {  appendNullText(buffer,  fieldName);  }  else  {    [BUGGY]      appendInternal(buffer,  fieldName,  item,  arrayContentDetail);  if(item!=  null)  {  appendInternal(buffer,  fieldName,  item,  arrayContentDetail);  }  else  {  buffer.append('n');  }  [BUGGY]    appendInternal(buffer,  fieldName,  item,  arrayContentDetail);  }  }  buffer.append(arrayEnd);  }  [CLASS]  ToStringStyle  DefaultToStringStyle  NoFieldNameToStringStyle  ShortPrefixToStringStyle  SimpleToStringStyle  MultiLineToStringStyle  [METHOD]  reflectionAppendArrayDetail  [RETURN_TYPE]  void  StringBuffer  buffer  String  fieldName  Object  array  [VARIABLES]  StringBuffer  buffer  boolean  arrayContentDetail  defaultFullDetail  detail  fieldSeparatorAtEnd  fieldSeparatorAtStart  match  useClassName  useFieldNames  useIdentityHashCode  useShortClassName  value  ThreadLocal  REGISTRY  ToStringStyle  DEFAULT_STYLE  MULTI_LINE_STYLE  NO_FIELD_NAMES_STYLE  SHORT_PREFIX_STYLE  SIMPLE_STYLE  Object  array  item  String  arrayEnd  arraySeparator  arrayStart  contentEnd  contentStart  data  fieldName  fieldNameValueSeparator  fieldSeparator  nullText  sizeEndText  sizeStartText  summaryObjectEndText  summaryObjectStartText  superToString  toString  long  serialVersionUID  value  int  i  length  	projects/Lang34/src/main/java/org/apache/commons/lang3/builder/ToStringStyle.java	0.8819171036881969	934	934	27	replace	        appendInternal(buffer,    fieldName,    item,    arrayContentDetail);    if(item!=  null)  {  appendInternal(buffer,  fieldName,  item,  arrayContentDetail);  }  else  {  buffer.append('n');  }	  	compilable	  [FE]  AssertionFailedError  	1	27	add
