projects/Closure80/src/com/google/javascript/jscomp/NodeUtil.java610returnisSimpleOperatorType(n.getType());
projects/Closure80/src/com/google/javascript/jscomp/NodeUtil.java610returnisSimpleOperatorType(n.getString());
projects/Closure80/src/com/google/javascript/jscomp/NodeUtil.java610returnisSimpleOperatorType(n.getJSType());
projects/Closure80/src/com/google/javascript/jscomp/NodeUtil.java610returnisSimpleOperatorType(n.getFirstChild());
projects/Closure80/src/com/google/javascript/jscomp/NodeUtil.java610returnisSimpleOperatorType(n.getLastChild());
projects/Closure80/src/com/google/javascript/jscomp/NodeUtil.java610returnisSimpleOperatorType(n.getNext());
projects/Closure80/src/com/google/javascript/jscomp/NodeUtil.java610returnisSimpleOperator(n.getString());
projects/Closure80/src/com/google/javascript/jscomp/NodeUtil.java610
projects/Closure80/src/com/google/javascript/jscomp/NodeUtil.java610returnisSimpleOperator(n.getType());
projects/Closure80/src/com/google/javascript/jscomp/NodeUtil.java610returnisSimpleOperator(n.getFirstChild());
projects/Closure80/src/com/google/javascript/jscomp/NodeUtil.java610returnisSimpleOperatorType(n.getParent());
projects/Closure80/src/com/google/javascript/jscomp/NodeUtil.java610NodeTraversal.traverse(compiler,n,this);
projects/Closure80/src/com/google/javascript/jscomp/NodeUtil.java610if(n.getType()==Token.NAME){for(Nodec=n.getFirstChild();c!=null;c=c.getNext()){returnc.isSimpleOperator();}
projects/Closure80/src/com/google/javascript/jscomp/NodeUtil.java610Preconditions.checkState(n.getType()==Token.NAME);
projects/Closure80/src/com/google/javascript/jscomp/NodeUtil.java610if(n.getType()==Token.NAME){for(Nodec=n.getFirstChild();c!=null;c=c.getNext()){returntrue;}
projects/Closure80/src/com/google/javascript/jscomp/NodeUtil.java610if(n.getType()==Token.NAME){for(Nodec=n.getFirstChild();c!=null;c++){Preconditions.checkState(c.isSimpleOperator());}
projects/Closure80/src/com/google/javascript/jscomp/NodeUtil.java610if(n.getType()==Token.NAME){for(Nodec=n.getFirstChild();c!=null;c++){Preconditions.checkState(c.getType()==Token.FUNCTION);}
projects/Closure80/src/com/google/javascript/jscomp/NodeUtil.java610if(n.getType()==Token.NAME){for(Nodec=n.getFirstChild();c!=null;c=c.getNext()){returnfalse;}
projects/Closure80/src/com/google/javascript/jscomp/NodeUtil.java610returnisSimpleOperator(n.getLastChild());
projects/Closure80/src/com/google/javascript/jscomp/NodeUtil.java610returnisSimpleOperator(n.getNext());
projects/Closure80/src/com/google/javascript/jscomp/NodeUtil.java610returnisSimpleOperator(n.getFirstChild(),n.getLastChild());
projects/Closure80/src/com/google/javascript/jscomp/NodeUtil.java610returnisSimpleOperator(n.getFirstChild(),n.getType());
projects/Closure80/src/com/google/javascript/jscomp/NodeUtil.java610returnisSimpleOperatorType(n.getNext(),JSC_PROPERTY_NAME_FN);
projects/Closure80/src/com/google/javascript/jscomp/NodeUtil.java610returnisSimpleOperatorType(n,n.getNext());
projects/Closure80/src/com/google/javascript/jscomp/NodeUtil.java610returnisSimpleOperatorType(n.getNext(),n);
projects/Closure80/src/com/google/javascript/jscomp/NodeUtil.java610returnisSimpleOperatorType(n.getNext(),n.getParent());
projects/Closure80/src/com/google/javascript/jscomp/NodeUtil.java610returnisSimpleOperatorType(n.getString(),n.getNext());
projects/Closure80/src/com/google/javascript/jscomp/NodeUtil.java610returnisSimpleOperator(n.getFirstChild());Noden=n.getFirstChild();
projects/Closure80/src/com/google/javascript/jscomp/NodeUtil.java610returnisSimpleOperator(n.getFirstChild());Noden=n.getLastChild();
projects/Closure80/src/com/google/javascript/jscomp/NodeUtil.java610returnisSimpleOperator(n.getFirstChild());Nodevars=n.getFirstChild();
projects/Closure80/src/com/google/javascript/jscomp/NodeUtil.java610returnisSimpleOperator(n.getFirstChild());NodenextSlot=n.getLastChild();
projects/Closure80/src/com/google/javascript/jscomp/NodeUtil.java610returnisSimpleOperator(n.getFirstChild());if(n.getType()==Token.NAME){returnisSimpleOperator(n.getFirstChild());}
projects/Closure80/src/com/google/javascript/jscomp/NodeUtil.java610returnisSimpleOperator(n.getFirstChild());if(n.getType()==Token.NAME){returnisSimpleOperator(n.getLastChild());}
projects/Closure80/src/com/google/javascript/jscomp/NodeUtil.java610returnisSimpleOperator(n.getFirstChild());NodeTraversal.traverse(compiler,n,this);
projects/Closure80/src/com/google/javascript/jscomp/NodeUtil.java610returnisSimpleOperator(n.getFirstChild());if(n.getType()==Token.FUNCTION){returnisSimpleOperator(n.getFirstChild());}
projects/Closure80/src/com/google/javascript/jscomp/NodeUtil.java610returnisSimpleOperatorType(n,n.getLastChild());
projects/Closure80/src/com/google/javascript/jscomp/NodeUtil.java610returnisSimpleOperatorType(n.getLastChild(),n);
projects/Closure80/src/com/google/javascript/jscomp/NodeUtil.java610returnisSimpleOperatorType(n.getLastChild(),n.getString());
