bugid	buggy	buggy_class	suspiciousness	buggy_line	endbuggycode	failing_test_number	action	patch
1	[BUG] [BUGGY] this(value, 0, maxDenominator, 100); [FE] FractionConversionException [CONTEXT] public Fraction(double value, int maxDenominator) throws FractionConversionException { [BUGGY] this(value, 0, maxDenominator, 100); [BUGGY] } [CLASS] Fraction [METHOD] <init> [RETURN_TYPE] Fraction(double,int)  double value int maxDenominator [VARIABLES] Fraction FOUR_FIFTHS MINUS_ONE ONE ONE_FIFTH ONE_HALF ONE_QUARTER ONE_THIRD THREE_FIFTHS THREE_QUARTERS TWO TWO_FIFTHS TWO_QUARTERS TWO_THIRDS ZERO boolean double DEFAULT_EPSILON epsilon value long serialVersionUID int denominator maxDenominator maxIterations numerator  	projects/Math1/src/main/java/org/apache/commons/math3/fraction/Fraction.java	0.7071067811865475	144	144	1	replace	
2	[BUG] [BUGGY] [FE] FractionConversionException [CONTEXT] public Fraction(double value, int maxDenominator) throws FractionConversionException { [BUGGY] [BUGGY] this(value, 0, maxDenominator, 100); } [CLASS] Fraction [METHOD] <init> [RETURN_TYPE] Fraction(double,int)  double value int maxDenominator [VARIABLES] Fraction FOUR_FIFTHS MINUS_ONE ONE ONE_FIFTH ONE_HALF ONE_QUARTER ONE_THIRD THREE_FIFTHS THREE_QUARTERS TWO TWO_FIFTHS TWO_QUARTERS TWO_THIRDS ZERO boolean double DEFAULT_EPSILON epsilon value long serialVersionUID int denominator maxDenominator maxIterations numerator  	projects/Math1/src/main/java/org/apache/commons/math3/fraction/Fraction.java	0.7071067811865475	144	144	1	add	
3	[BUG] [BUGGY] } [FE] FractionConversionException [CONTEXT] public Fraction(double value, int maxDenominator) throws FractionConversionException { this(value, 0, maxDenominator, 100); [BUGGY] } [BUGGY]  [CLASS] Fraction [METHOD] <init> [RETURN_TYPE] Fraction(double,int)  double value int maxDenominator [VARIABLES] Fraction FOUR_FIFTHS MINUS_ONE ONE ONE_FIFTH ONE_HALF ONE_QUARTER ONE_THIRD THREE_FIFTHS THREE_QUARTERS TWO TWO_FIFTHS TWO_QUARTERS TWO_THIRDS ZERO boolean double DEFAULT_EPSILON epsilon value long serialVersionUID int denominator maxDenominator maxIterations numerator  	projects/Math1/src/main/java/org/apache/commons/math3/fraction/Fraction.java	0.7071067811865475	145	145	1	replace	
4	[BUG] [BUGGY] [FE] FractionConversionException [CONTEXT] public Fraction(double value, int maxDenominator) throws FractionConversionException { this(value, 0, maxDenominator, 100); [BUGGY] [BUGGY] } [CLASS] Fraction [METHOD] <init> [RETURN_TYPE] Fraction(double,int)  double value int maxDenominator [VARIABLES] Fraction FOUR_FIFTHS MINUS_ONE ONE ONE_FIFTH ONE_HALF ONE_QUARTER ONE_THIRD THREE_FIFTHS THREE_QUARTERS TWO TWO_FIFTHS TWO_QUARTERS TWO_THIRDS ZERO boolean double DEFAULT_EPSILON epsilon value long serialVersionUID int denominator maxDenominator maxIterations numerator  	projects/Math1/src/main/java/org/apache/commons/math3/fraction/Fraction.java	0.7071067811865475	145	145	1	add	
5	[BUG] [BUGGY] throw new FractionConversionException(value, p2, q2); [FE] FractionConversionException [CONTEXT] do { ++n; double r1 = 1.0 / (r0 - a0); long a1 = (long)FastMath.floor(r1); p2 = (a1 * p1) + p0; q2 = (a1 * q1) + q0; if ((FastMath.abs(p2) > overflow) || (FastMath.abs(q2) > overflow)) {   [BUGGY] throw new FractionConversionException(value, p2, q2); [BUGGY] } double convergent = (double)p2 / (double)q2; if (n < maxIterations && FastMath.abs(convergent - value) > epsilon && q2 < maxDenominator) { p0 = p1; p1 = p2; q0 = q1; q1 = q2; a0 = a1; r0 = r1; [CLASS] Fraction [METHOD] <init> [RETURN_TYPE] Fraction(double,double,int,int)  double value double epsilon int maxDenominator int maxIterations [VARIABLES] Fraction FOUR_FIFTHS MINUS_ONE ONE ONE_FIFTH ONE_HALF ONE_QUARTER ONE_THIRD THREE_FIFTHS THREE_QUARTERS TWO TWO_FIFTHS TWO_QUARTERS TWO_THIRDS ZERO boolean stop double DEFAULT_EPSILON convergent epsilon r0 r1 value long a0 a1 overflow p0 p1 p2 q0 q1 q2 serialVersionUID int denominator maxDenominator maxIterations n numerator  	projects/Math1/src/main/java/org/apache/commons/math3/fraction/Fraction.java	0.7071067811865475	215	215	1	replace	
6	[BUG] [BUGGY] [FE] FractionConversionException [CONTEXT] do { ++n; double r1 = 1.0 / (r0 - a0); long a1 = (long)FastMath.floor(r1); p2 = (a1 * p1) + p0; q2 = (a1 * q1) + q0; if ((FastMath.abs(p2) > overflow) || (FastMath.abs(q2) > overflow)) {   [BUGGY] [BUGGY] throw new FractionConversionException(value, p2, q2); } double convergent = (double)p2 / (double)q2; if (n < maxIterations && FastMath.abs(convergent - value) > epsilon && q2 < maxDenominator) { p0 = p1; p1 = p2; q0 = q1; q1 = q2; a0 = a1; r0 = r1; [CLASS] Fraction [METHOD] <init> [RETURN_TYPE] Fraction(double,double,int,int)  double value double epsilon int maxDenominator int maxIterations [VARIABLES] Fraction FOUR_FIFTHS MINUS_ONE ONE ONE_FIFTH ONE_HALF ONE_QUARTER ONE_THIRD THREE_FIFTHS THREE_QUARTERS TWO TWO_FIFTHS TWO_QUARTERS TWO_THIRDS ZERO boolean stop double DEFAULT_EPSILON convergent epsilon r0 r1 value long a0 a1 overflow p0 p1 p2 q0 q1 q2 serialVersionUID int denominator maxDenominator maxIterations n numerator  	projects/Math1/src/main/java/org/apache/commons/math3/fraction/Fraction.java	0.7071067811865475	215	215	1	add	
7	[BUG] [BUGGY] this.numerator = (int) p1; [FE] FractionConversionException [CONTEXT] if (q2 < maxDenominator) { this.numerator = (int) p2; this.denominator = (int) q2; } else { [BUGGY] this.numerator = (int) p1; [BUGGY] this.denominator = (int) q1; } [CLASS] Fraction [METHOD] <init> [RETURN_TYPE] Fraction(double,double,int,int)  double value double epsilon int maxDenominator int maxIterations [VARIABLES] Fraction FOUR_FIFTHS MINUS_ONE ONE ONE_FIFTH ONE_HALF ONE_QUARTER ONE_THIRD THREE_FIFTHS THREE_QUARTERS TWO TWO_FIFTHS TWO_QUARTERS TWO_THIRDS ZERO boolean stop double DEFAULT_EPSILON convergent epsilon r0 r1 value long a0 a1 overflow p0 p1 p2 q0 q1 q2 serialVersionUID int denominator maxDenominator maxIterations n numerator  	projects/Math1/src/main/java/org/apache/commons/math3/fraction/Fraction.java	0.7071067811865475	239	239	1	replace	
8	[BUG] [BUGGY] [FE] FractionConversionException [CONTEXT] if (q2 < maxDenominator) { this.numerator = (int) p2; this.denominator = (int) q2; } else { [BUGGY] [BUGGY] this.numerator = (int) p1; this.denominator = (int) q1; } [CLASS] Fraction [METHOD] <init> [RETURN_TYPE] Fraction(double,double,int,int)  double value double epsilon int maxDenominator int maxIterations [VARIABLES] Fraction FOUR_FIFTHS MINUS_ONE ONE ONE_FIFTH ONE_HALF ONE_QUARTER ONE_THIRD THREE_FIFTHS THREE_QUARTERS TWO TWO_FIFTHS TWO_QUARTERS TWO_THIRDS ZERO boolean stop double DEFAULT_EPSILON convergent epsilon r0 r1 value long a0 a1 overflow p0 p1 p2 q0 q1 q2 serialVersionUID int denominator maxDenominator maxIterations n numerator  	projects/Math1/src/main/java/org/apache/commons/math3/fraction/Fraction.java	0.7071067811865475	239	239	1	add	
9	[BUG] [BUGGY] this.denominator = (int) q1; [FE] FractionConversionException [CONTEXT] if (q2 < maxDenominator) { this.numerator = (int) p2; this.denominator = (int) q2; } else { this.numerator = (int) p1; [BUGGY] this.denominator = (int) q1; [BUGGY] } [CLASS] Fraction [METHOD] <init> [RETURN_TYPE] Fraction(double,double,int,int)  double value double epsilon int maxDenominator int maxIterations [VARIABLES] Fraction FOUR_FIFTHS MINUS_ONE ONE ONE_FIFTH ONE_HALF ONE_QUARTER ONE_THIRD THREE_FIFTHS THREE_QUARTERS TWO TWO_FIFTHS TWO_QUARTERS TWO_THIRDS ZERO boolean stop double DEFAULT_EPSILON convergent epsilon r0 r1 value long a0 a1 overflow p0 p1 p2 q0 q1 q2 serialVersionUID int denominator maxDenominator maxIterations n numerator  	projects/Math1/src/main/java/org/apache/commons/math3/fraction/Fraction.java	0.7071067811865475	240	240	1	replace	
10	[BUG] [BUGGY] [FE] FractionConversionException [CONTEXT] if (q2 < maxDenominator) { this.numerator = (int) p2; this.denominator = (int) q2; } else { this.numerator = (int) p1; [BUGGY] [BUGGY] this.denominator = (int) q1; } [CLASS] Fraction [METHOD] <init> [RETURN_TYPE] Fraction(double,double,int,int)  double value double epsilon int maxDenominator int maxIterations [VARIABLES] Fraction FOUR_FIFTHS MINUS_ONE ONE ONE_FIFTH ONE_HALF ONE_QUARTER ONE_THIRD THREE_FIFTHS THREE_QUARTERS TWO TWO_FIFTHS TWO_QUARTERS TWO_THIRDS ZERO boolean stop double DEFAULT_EPSILON convergent epsilon r0 r1 value long a0 a1 overflow p0 p1 p2 q0 q1 q2 serialVersionUID int denominator maxDenominator maxIterations n numerator  	projects/Math1/src/main/java/org/apache/commons/math3/fraction/Fraction.java	0.7071067811865475	240	240	1	add	
