projects/JacksonCore25/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1805intstart=_inputPtr-1;
projects/JacksonCore25/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1805intstart=ptr-1;
projects/JacksonCore25/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1805intstart=_inputPtr-2;
projects/JacksonCore25/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1805intstart=_inputPtr;
projects/JacksonCore25/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1805
projects/JacksonCore25/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1805intstart=_inputPtr+1;
projects/JacksonCore25/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1805intstart=_inputPtr-3;
projects/JacksonCore25/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1805intstart=_inputPtr-4;
projects/JacksonCore25/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1805intstart=_inputBuffer.length-1;
projects/JacksonCore25/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1805intstart=ptr+1;
projects/JacksonCore25/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1805inthash=_symbols.findSymbol(_inputBuffer,start,ptr);
projects/JacksonCore25/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1805inthash=_symbols.findSymbol(_inputBuffer,start,ptr+1);
projects/JacksonCore25/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1805_symbols.findSymbol(_inputBuffer,start,ptr);
projects/JacksonCore25/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1805_symbols.findSymbol(_inputBuffer,start,hash);
projects/JacksonCore25/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1805intstart=_inputPtr+1;intstart=_inputPtr+1;
projects/JacksonCore25/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1805intstart=_inputPtr+1;ArrayIndexOutOfBoundsExceptionex=newArrayIndexOutOfBoundsException(_inputBuffer,_inputPtr+1);
projects/JacksonCore25/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1805intstart=_inputPtr+1;ArrayIndexOutOfBoundsExceptionex=newArrayIndexOutOfBoundsException(_inputBuffer,_inputPtr);
projects/JacksonCore25/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1805intstart=_inputPtr+1;ArrayIndexOutOfBoundsExceptionex=newArrayIndexOutOfBoundsException("");ex.printStackTrace();
projects/JacksonCore25/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1805intstart=_inputPtr+1;ArrayIndexOutOfBoundsExceptionex=newArrayIndexOutOfBoundsException(_inputBuffer,ptr);
projects/JacksonCore25/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1805intstart=_inputPtr;intstart=_inputPtr;
projects/JacksonCore25/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1805intstart=_inputPtr;ArrayIndexOutOfBoundsExceptione=newArrayIndexOutOfBoundsException("");
projects/JacksonCore25/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1805intstart=_inputPtr;ArrayIndexOutOfBoundsExceptionex=newArrayIndexOutOfBoundsException("");ex.printStackTrace();
projects/JacksonCore25/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1805intstart=_inputPtr;ArrayIndexOutOfBoundsExceptionex=newArrayIndexOutOfBoundsException("");
projects/JacksonCore25/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1805intstart=_inputPtr;ArrayIndexOutOfBoundsExceptione=newArrayIndexOutOfBoundsException(i);
projects/JacksonCore25/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1805intstart=ptr;
projects/JacksonCore25/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1805charstart=_inputPtr;
projects/JacksonCore25/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1805intstart=_inputBuffer.length;
projects/JacksonCore25/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1805intstart=_inputPtr-2;intstart=_inputPtr-2;
projects/JacksonCore25/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1805intstart=_inputPtr-2;ArrayIndexOutOfBoundsExceptione=newArrayIndexOutOfBoundsException(_inputBuffer,_inputPtr-2);
projects/JacksonCore25/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1805intstart=_inputPtr-2;ArrayIndexOutOfBoundsExceptione=newArrayIndexOutOfBoundsException("");
projects/JacksonCore25/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1805intstart=_inputPtr-2;ArrayIndexOutOfBoundsExceptione=newArrayIndexOutOfBoundsException(_inputBuffer,_inputPtr-2,hash);
projects/JacksonCore25/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1805intstart=_inputPtr-2;ArrayIndexOutOfBoundsExceptione=newArrayIndexOutOfBoundsException(_inputBuffer,ptr);
projects/JacksonCore25/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1805intstart=ptr-1;intstart=ptr-1;
projects/JacksonCore25/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1805intstart=ptr-1;ArrayIndexOutOfBoundsExceptione=newArrayIndexOutOfBoundsException("");
projects/JacksonCore25/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1805intstart=ptr-1;ArrayIndexOutOfBoundsExceptione=newArrayIndexOutOfBoundsException(i);
