bugid	buggy	buggy_class	suspiciousness	buggy_line	endbuggycode	original_failing_test_number	action	patch	original_buggy	execution_result	diagnosis	previous_bug_id	new_failing_test_number
this_action1	[BUG]  [BUGGY]    Complex  rhs  =  Math.random();  [CE]  variable  rhs  is  already  defined  in  method  add(Complex)  [CONTEXT]  public  Complex  add(Complex  rhs)  throws  NullArgumentException  {  [BUGGY]    Complex  rhs  =  Math.random();  [BUGGY]  MathUtils.checkNotNull(rhs);  return  createComplex(real  +  rhs.getReal(),  imaginary  +  rhs.getImaginary());  }  [CLASS]  Complex  [METHOD]  add  [RETURN_TYPE]  Complex  Complex  rhs  [VARIABLES]  boolean  isInfinite  isNaN  double  imaginary  q  real  long  serialVersionUID  Complex  I  INF  NaN  ONE  ZERO  rhs  	projects/Math53/src/main/java/org/apache/commons/math/complex/Complex.java	0.31622776601683794	152	152	1	replace	    Complex  rhs  =  Math.random();		non-compiled	[CE]  variable  rhs  is  already  defined  in  method  add(Complex)	2	None	add
2	[BUG]  [BUGGY]    Complex  rhs  =  Math.exp(Math.exp(real),  rhs.getImaginary());  [CE]  variable  rhs  is  already  defined  in  method  add(Complex)  [CONTEXT]  public  Complex  add(Complex  rhs)  throws  NullArgumentException  {  [BUGGY]    Complex  rhs  =  Math.exp(Math.exp(real),  rhs.getImaginary());  [BUGGY]  MathUtils.checkNotNull(rhs);  return  createComplex(real  +  rhs.getReal(),  imaginary  +  rhs.getImaginary());  }  [CLASS]  Complex  [METHOD]  add  [RETURN_TYPE]  Complex  Complex  rhs  [VARIABLES]  boolean  isInfinite  isNaN  double  imaginary  q  real  long  serialVersionUID  Complex  I  INF  NaN  ONE  ZERO  rhs  	projects/Math53/src/main/java/org/apache/commons/math/complex/Complex.java	0.31622776601683794	152	152	1	replace	    Complex  rhs  =  Math.exp(Math.exp(real),  rhs.getImaginary());		non-compiled	[CE]  variable  rhs  is  already  defined  in  method  add(Complex)	2	None	add
3	[BUG]  [BUGGY]    Complex  rhs  =  MathUtils.add(real,  rhs);  [CE]  variable  rhs  is  already  defined  in  method  add(Complex)  [CONTEXT]  public  Complex  add(Complex  rhs)  throws  NullArgumentException  {  [BUGGY]    Complex  rhs  =  MathUtils.add(real,  rhs);  [BUGGY]  MathUtils.checkNotNull(rhs);  return  createComplex(real  +  rhs.getReal(),  imaginary  +  rhs.getImaginary());  }  [CLASS]  Complex  [METHOD]  add  [RETURN_TYPE]  Complex  Complex  rhs  [VARIABLES]  boolean  isInfinite  isNaN  double  imaginary  q  real  long  serialVersionUID  Complex  I  INF  NaN  ONE  ZERO  rhs  	projects/Math53/src/main/java/org/apache/commons/math/complex/Complex.java	0.31622776601683794	152	152	1	replace	    Complex  rhs  =  MathUtils.add(real,  rhs);		non-compiled	[CE]  variable  rhs  is  already  defined  in  method  add(Complex)	2	None	add
4	[BUG]  [BUGGY]    super.add(rhs);  [CE]  cannot  find  symbol  [CONTEXT]  public  Complex  add(Complex  rhs)  throws  NullArgumentException  {  [BUGGY]    super.add(rhs);  [BUGGY]  MathUtils.checkNotNull(rhs);  return  createComplex(real  +  rhs.getReal(),  imaginary  +  rhs.getImaginary());  }  [CLASS]  Complex  [METHOD]  add  [RETURN_TYPE]  Complex  Complex  rhs  [VARIABLES]  boolean  isInfinite  isNaN  double  imaginary  q  real  long  serialVersionUID  Complex  I  INF  NaN  ONE  ZERO  rhs  	projects/Math53/src/main/java/org/apache/commons/math/complex/Complex.java	0.31622776601683794	152	152	1	replace	    super.add(rhs);		non-compiled	[CE]  cannot  find  symbol	2	None	add
5	[BUG]  [BUGGY]    Complex  rhs  =  MathUtils.increment(real,  rhs);  [CE]  variable  rhs  is  already  defined  in  method  add(Complex)  [CONTEXT]  public  Complex  add(Complex  rhs)  throws  NullArgumentException  {  [BUGGY]    Complex  rhs  =  MathUtils.increment(real,  rhs);  [BUGGY]  MathUtils.checkNotNull(rhs);  return  createComplex(real  +  rhs.getReal(),  imaginary  +  rhs.getImaginary());  }  [CLASS]  Complex  [METHOD]  add  [RETURN_TYPE]  Complex  Complex  rhs  [VARIABLES]  boolean  isInfinite  isNaN  double  imaginary  q  real  long  serialVersionUID  Complex  I  INF  NaN  ONE  ZERO  rhs  	projects/Math53/src/main/java/org/apache/commons/math/complex/Complex.java	0.31622776601683794	152	152	1	replace	    Complex  rhs  =  MathUtils.increment(real,  rhs);		non-compiled	[CE]  variable  rhs  is  already  defined  in  method  add(Complex)	2	None	add
13	[BUG]  [BUGGY]  return  createComplex(real  +  rhs.getReal(),  imagined  +  rhs.getImaginary());  [CE]  cannot  find  symbol  imagined  [CONTEXT]  public  Complex  add(Complex  rhs)  throws  NullArgumentException  {  MathUtils.checkNotNull(rhs);  [BUGGY]  return  createComplex(real  +  rhs.getReal(),  imagined  +  rhs.getImaginary());  [BUGGY]  imaginary  +  rhs.getImaginary());  }  [CLASS]  Complex  [METHOD]  add  [RETURN_TYPE]  Complex  Complex  rhs  [VARIABLES]  boolean  isInfinite  isNaN  double  imaginary  q  real  long  serialVersionUID  Complex  I  INF  NaN  ONE  ZERO  rhs  	projects/Math53/src/main/java/org/apache/commons/math/complex/Complex.java	0.31622776601683794	153	154	1	replace	return  createComplex(real  +  rhs.getReal(),  imagined  +  rhs.getImaginary());	return  createComplex(real  +  rhs.getReal(),  imaginary  +  rhs.getImaginary());  	non-compiled	[CE]  cannot  find  symbol  imagined	3	None	replace
14	[BUG]  [BUGGY]  return  buildComplex(real  +  rhs.getReal(),  imaginary  +  rhs.getImaginary());  [CE]  cannot  find  symbol  [CONTEXT]  public  Complex  add(Complex  rhs)  throws  NullArgumentException  {  MathUtils.checkNotNull(rhs);  [BUGGY]  return  buildComplex(real  +  rhs.getReal(),  imaginary  +  rhs.getImaginary());  [BUGGY]  imaginary  +  rhs.getImaginary());  }  [CLASS]  Complex  [METHOD]  add  [RETURN_TYPE]  Complex  Complex  rhs  [VARIABLES]  boolean  isInfinite  isNaN  double  imaginary  q  real  long  serialVersionUID  Complex  I  INF  NaN  ONE  ZERO  rhs  	projects/Math53/src/main/java/org/apache/commons/math/complex/Complex.java	0.31622776601683794	153	154	1	replace	return  buildComplex(real  +  rhs.getReal(),  imaginary  +  rhs.getImaginary());	return  createComplex(real  +  rhs.getReal(),  imaginary  +  rhs.getImaginary());  	non-compiled	[CE]  cannot  find  symbol	3	None	replace
15	[BUG]  [BUGGY]    [CE]  missing  return  statement  [CONTEXT]  public  Complex  add(Complex  rhs)  throws  NullArgumentException  {  MathUtils.checkNotNull(rhs);  [BUGGY]    [BUGGY]  imaginary  +  rhs.getImaginary());  }  [CLASS]  Complex  [METHOD]  add  [RETURN_TYPE]  Complex  Complex  rhs  [VARIABLES]  boolean  isInfinite  isNaN  double  imaginary  q  real  long  serialVersionUID  Complex  I  INF  NaN  ONE  ZERO  rhs  	projects/Math53/src/main/java/org/apache/commons/math/complex/Complex.java	0.31622776601683794	153	154	1	replace	  	return  createComplex(real  +  rhs.getReal(),  imaginary  +  rhs.getImaginary());  	non-compiled	[CE]  missing  return  statement	3	None	replace
23	[BUG]  [BUGGY]  this.real  =  actual;  [CE]  cannot  find  symbol  actual  [CONTEXT]  public  Complex(double  real,  double  imaginary)  {  super();  [BUGGY]  this.real  =  actual;  [BUGGY]  this.imaginary  =  imaginary;  isNaN  =  Double.isNaN(real)  ||  Double.isNaN(imaginary);  isInfinite  =  !isNaN  &&  (Double.isInfinite(real)  ||  Double.isInfinite(imaginary));  }  [CLASS]  Complex  [METHOD]  <init>  [RETURN_TYPE]  Complex(double,double)  double  real  double  imaginary  [VARIABLES]  boolean  isInfinite  isNaN  double  imaginary  real  long  serialVersionUID  Complex  I  INF  NaN  ONE  ZERO  	projects/Math53/src/main/java/org/apache/commons/math/complex/Complex.java	0.10101525445522107	91	91	1	replace	this.real  =  actual;	this.real  =  real;  	non-compiled	[CE]  cannot  find  symbol  actual	15	None	replace
24	[BUG]  [BUGGY]  this.actual  =  real;  [CE]  cannot  find  symbol  actual  [CONTEXT]  public  Complex(double  real,  double  imaginary)  {  super();  [BUGGY]  this.actual  =  real;  [BUGGY]  this.imaginary  =  imaginary;  isNaN  =  Double.isNaN(real)  ||  Double.isNaN(imaginary);  isInfinite  =  !isNaN  &&  (Double.isInfinite(real)  ||  Double.isInfinite(imaginary));  }  [CLASS]  Complex  [METHOD]  <init>  [RETURN_TYPE]  Complex(double,double)  double  real  double  imaginary  [VARIABLES]  boolean  isInfinite  isNaN  double  imaginary  real  long  serialVersionUID  Complex  I  INF  NaN  ONE  ZERO  	projects/Math53/src/main/java/org/apache/commons/math/complex/Complex.java	0.10101525445522107	91	91	1	replace	this.actual  =  real;	this.real  =  real;  	non-compiled	[CE]  cannot  find  symbol  actual	15	None	replace
