projects/JacksonCore19/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1237++intLen;
projects/JacksonCore19/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1237if(ch<INT_0||ch>INT_9){++intLen;}
projects/JacksonCore19/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1237if(ch==INT_0){++intLen;}
projects/JacksonCore19/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1237if(ch==INT_0||ch==INT_9){++intLen;}
projects/JacksonCore19/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1237
projects/JacksonCore19/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1237if(ch<INT_0||ch>INT_9){++intLen;}else{return_parseFloat(ch,startPtr,ptr,false,intLen);}
projects/JacksonCore19/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1237if(ch==INT_0||ch==INT_9){++intLen;}else{return_parseFloat(ch,startPtr,ptr,false,intLen);}
projects/JacksonCore19/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1237||(ch==INT_0&&ch<=INT_9)){++intLen;}
projects/JacksonCore19/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1237if(ch>=INT_0||ch==INT_9){++intLen;}
projects/JacksonCore19/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1237if(ch==INT_0||ch>=INT_9){++intLen;}
projects/JacksonCore19/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1237_parseFloat(ch,startPtr,ptr,false,intLen);
projects/JacksonCore19/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1237_parseFloat(ch,startPtr,ptr,false,intLen);return_parseFloat(ch,startPtr,ptr,false,intLen);
projects/JacksonCore19/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1237if(ptr>=inputLen){if(ch==INT_0||ch==INT_9){++intLen;}else{return_parseFloat(ch,startPtr,ptr,false,intLen);}
projects/JacksonCore19/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1237if(ch>=INT_0||ch==INT_9){++intLen;}else{return_parseFloat(ch,startPtr,ptr,false,intLen);}
projects/JacksonCore19/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1237if(ptr>=inputLen){if(ch<INT_0||ch>INT_9){++intLen;}else{return_parseFloat(ch,startPtr,ptr,false,intLen);}
projects/JacksonCore19/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1237if(ptr>=inputLen){if(ch<INT_0||ch>INT_9){++intLen;}
projects/JacksonCore19/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1237if(ch==INT_0){if(ch<INT_0||ch>INT_9){++intLen;}else{return_parseFloat(ch,startPtr,ptr,false,intLen);}
projects/JacksonCore19/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1237if(ch<INT_0){++intLen;}
projects/JacksonCore19/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1237if(ptr>=inputLen){if(ch==INT_0||ch==INT_9){++intLen;}
projects/JacksonCore19/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1237return_parseNumber2(false,startPtr);
projects/JacksonCore19/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1237if(ch<INT_0||ch>INT_9){_parseFloat(ch,startPtr,ptr,false,intLen);return_parseInt(ch,startPtr,ptr,false,intLen);}
projects/JacksonCore19/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1237if(ch==INT_0){return_parseNumber2(false,startPtr);}else{return_parseInt(ch,startPtr,ptr,false,intLen);}
projects/JacksonCore19/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1237if(ch<INT_0||ch>INT_9){_parseFloat(ch,startPtr,ptr,false,intLen);}
projects/JacksonCore19/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1237if(ch>=INT_0){++intLen;}
projects/JacksonCore19/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1237if(ch<=INT_0||ch>INT_9){++intLen;}
projects/JacksonCore19/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1237if(ch<INT_0||ch>INT_9){_inputPtr=ptr;return_parseFloat(ch,startPtr,ptr,false,intLen);}
projects/JacksonCore19/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1237if(ch<INT_0||ch>INT_9){return_parseFloat(ch,startPtr,ptr,false,intLen);}
projects/JacksonCore19/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1237if(ch<INT_0||ch>INT_9){_inputPtr=ptr;return_parseInt(ch,startPtr,ptr,false,intLen);}
projects/JacksonCore19/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1237if(ch<INT_0||ch>INT_9){_inputPtr=ptr;return_parseNumber2(false,startPtr);}
projects/JacksonCore19/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1237if(ch==INT_0||ch==INT_9){++inputLen;}
projects/JacksonCore19/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1237if(ptr>=inputLen){if(ch<INT_0||ch>INT_9){++intLen;}else{return_parseFloat(ch,startPtr,ptr,true,intLen);}
