name;suspiciousness_value
org.apache.commons.math.analysis$BrentSolver#solve(double,double):141;0.7071067811865475
org.apache.commons.math.analysis$BrentSolver#solve(double,double,double,double,double,double):193;0.5773502691896258
org.apache.commons.math.analysis$BrentSolver#solve(double,double,double,double,double,double):194;0.5773502691896258
org.apache.commons.math.analysis$BrentSolver#solve(double,double):147;0.5
org.apache.commons.math.analysis$BrentSolver#solve(double,double):151;0.5
org.apache.commons.math.analysis$BrentSolver#solve(double,double,double,double,double,double):175;0.5
org.apache.commons.math.analysis$BrentSolver#solve(double,double,double,double,double,double):176;0.5
org.apache.commons.math.analysis$BrentSolver#solve(double,double,double,double,double,double):178;0.5
org.apache.commons.math.analysis$BrentSolver#solve(double,double,double,double,double,double):179;0.5
org.apache.commons.math.analysis$BrentSolver#solve(double,double,double,double,double,double):180;0.5
org.apache.commons.math.analysis$BrentSolver#solve(double,double,double,double,double,double):182;0.5
org.apache.commons.math.analysis$BrentSolver#solve(double,double,double,double,double,double):183;0.5
org.apache.commons.math.analysis$BrentSolver#solve(double,double,double,double,double,double):184;0.5
org.apache.commons.math.analysis$BrentSolver#solve(double,double,double,double,double,double):185;0.5
org.apache.commons.math.analysis$BrentSolver#solve(double,double,double,double,double,double):186;0.5
org.apache.commons.math.analysis$BrentSolver#solve(double,double,double,double,double,double):187;0.5
org.apache.commons.math.analysis$BrentSolver#solve(double,double,double,double,double,double):189;0.5
org.apache.commons.math.analysis$BrentSolver#BrentSolver(org.apache.commons.math.analysis.UnivariateRealFunction):42;0.4472135954999579
org.apache.commons.math.analysis$BrentSolver#BrentSolver(org.apache.commons.math.analysis.UnivariateRealFunction):43;0.4472135954999579
org.apache.commons.math.analysis$BrentSolver#solve(double,double):128;0.4472135954999579
org.apache.commons.math.analysis$BrentSolver#solve(double,double):129;0.4472135954999579
org.apache.commons.math.analysis$BrentSolver#solve(double,double):131;0.4472135954999579
org.apache.commons.math.analysis$BrentSolver#solve(double,double):133;0.4472135954999579
org.apache.commons.math.analysis$BrentSolver#solve(double,double):134;0.4472135954999579
org.apache.commons.math.analysis$BrentSolver#solve(double,double):137;0.4472135954999579
org.apache.commons.math.analysis$BrentSolver#solve(double,double):138;0.4472135954999579
org.apache.commons.math.analysis$BrentSolver#solve(double,double,double):67;0.0
org.apache.commons.math.analysis$BrentSolver#solve(double,double,double):68;0.0
org.apache.commons.math.analysis$BrentSolver#solve(double,double,double):74;0.0
org.apache.commons.math.analysis$BrentSolver#solve(double,double,double):75;0.0
org.apache.commons.math.analysis$BrentSolver#solve(double,double,double):76;0.0
org.apache.commons.math.analysis$BrentSolver#solve(double,double,double):77;0.0
org.apache.commons.math.analysis$BrentSolver#solve(double,double,double):81;0.0
org.apache.commons.math.analysis$BrentSolver#solve(double,double,double):82;0.0
org.apache.commons.math.analysis$BrentSolver#solve(double,double,double):83;0.0
org.apache.commons.math.analysis$BrentSolver#solve(double,double,double):84;0.0
org.apache.commons.math.analysis$BrentSolver#solve(double,double,double):88;0.0
org.apache.commons.math.analysis$BrentSolver#solve(double,double,double):89;0.0
org.apache.commons.math.analysis$BrentSolver#solve(double,double,double):93;0.0
org.apache.commons.math.analysis$BrentSolver#solve(double,double,double):94;0.0
org.apache.commons.math.analysis$BrentSolver#solve(double,double,double):95;0.0
org.apache.commons.math.analysis$BrentSolver#solve(double,double,double):96;0.0
org.apache.commons.math.analysis$BrentSolver#solve(double,double,double):100;0.0
org.apache.commons.math.analysis$BrentSolver#solve(double,double,double):101;0.0
org.apache.commons.math.analysis$BrentSolver#solve(double,double,double):105;0.0
org.apache.commons.math.analysis$BrentSolver#solve(double,double,double,double,double,double):196;0.0
org.apache.commons.math.analysis$BrentSolver#solve(double,double,double,double,double,double):197;0.0
org.apache.commons.math.analysis$BrentSolver#solve(double,double,double,double,double,double):199;0.0
org.apache.commons.math.analysis$BrentSolver#solve(double,double,double,double,double,double):200;0.0
org.apache.commons.math.analysis$BrentSolver#solve(double,double,double,double,double,double):201;0.0
org.apache.commons.math.analysis$BrentSolver#solve(double,double,double,double,double,double):203;0.0
org.apache.commons.math.analysis$BrentSolver#solve(double,double,double,double,double,double):206;0.0
org.apache.commons.math.analysis$BrentSolver#solve(double,double,double,double,double,double):207;0.0
org.apache.commons.math.analysis$BrentSolver#solve(double,double,double,double,double,double):209;0.0
org.apache.commons.math.analysis$BrentSolver#solve(double,double,double,double,double,double):215;0.0
org.apache.commons.math.analysis$BrentSolver#solve(double,double,double,double,double,double):217;0.0
org.apache.commons.math.analysis$BrentSolver#solve(double,double,double,double,double,double):218;0.0
org.apache.commons.math.analysis$BrentSolver#solve(double,double,double,double,double,double):221;0.0
org.apache.commons.math.analysis$BrentSolver#solve(double,double,double,double,double,double):222;0.0
org.apache.commons.math.analysis$BrentSolver#solve(double,double,double,double,double,double):223;0.0
org.apache.commons.math.analysis$BrentSolver#solve(double,double,double,double,double,double):224;0.0
org.apache.commons.math.analysis$BrentSolver#solve(double,double,double,double,double,double):226;0.0
org.apache.commons.math.analysis$BrentSolver#solve(double,double,double,double,double,double):227;0.0
org.apache.commons.math.analysis$BrentSolver#solve(double,double,double,double,double,double):229;0.0
org.apache.commons.math.analysis$BrentSolver#solve(double,double,double,double,double,double):231;0.0
org.apache.commons.math.analysis$BrentSolver#solve(double,double,double,double,double,double):236;0.0
org.apache.commons.math.analysis$BrentSolver#solve(double,double,double,double,double,double):237;0.0
org.apache.commons.math.analysis$BrentSolver#solve(double,double,double,double,double,double):239;0.0
org.apache.commons.math.analysis$BrentSolver#solve(double,double,double,double,double,double):240;0.0
org.apache.commons.math.analysis$BrentSolver#solve(double,double,double,double,double,double):244;0.0
org.apache.commons.math.analysis$BrentSolver#solve(double,double,double,double,double,double):245;0.0
org.apache.commons.math.analysis$BrentSolver#solve(double,double,double,double,double,double):247;0.0
org.apache.commons.math.analysis$BrentSolver#solve(double,double,double,double,double,double):248;0.0
org.apache.commons.math.analysis$BrentSolver#solve(double,double,double,double,double,double):249;0.0
