bugid	buggy	buggy_class	suspiciousness	buggy_line	endbuggycode	failing_test_number	action	patch
1	[BUG] [BUGGY] return "(" + real + ", " + imaginary + ")"; [FE] AssertionError testAtanI [CONTEXT] public String toString() { [BUGGY] return "(" + real + ", " + imaginary + ")"; [BUGGY] } [CLASS] Complex [METHOD] toString [RETURN_TYPE] String  [VARIABLES] boolean isInfinite isNaN double addend c d denominator divisor expReal factor imaginary imaginary2 imaginaryPart innerPart nthPhi nthRootOfAbs q real real2 realPart slice subtrahend t x long serialVersionUID Complex I INF NaN ONE ZERO addend c divisor factor subtrahend x  	projects/Math47/src/main/java/org/apache/commons/math/complex/Complex.java	1.0	1179	1179	2	replace	
2	[BUG] [BUGGY] [FE] AssertionError testAtanI [CONTEXT] public String toString() { [BUGGY] [BUGGY] return "(" + real + ", " + imaginary + ")"; } [CLASS] Complex [METHOD] toString [RETURN_TYPE] String  [VARIABLES] boolean isInfinite isNaN double addend c d denominator divisor expReal factor imaginary imaginary2 imaginaryPart innerPart nthPhi nthRootOfAbs q real real2 realPart slice subtrahend t x long serialVersionUID Complex I INF NaN ONE ZERO addend c divisor factor subtrahend x  	projects/Math47/src/main/java/org/apache/commons/math/complex/Complex.java	1.0	1179	1179	2	add	
3	[BUG] [BUGGY] return NaN; [FE] AssertionError testAtanI [CONTEXT] throws NullArgumentException { MathUtils.checkNotNull(divisor); if (isNaN || divisor.isNaN) { return NaN; } if (divisor.getReal() == 0.0 && divisor.getImaginary() == 0.0) { [BUGGY] return NaN; [BUGGY] } if (divisor.isInfinite() && !isInfinite()) { return ZERO; } final double c = divisor.getReal(); final double d = divisor.getImaginary(); if (FastMath.abs(c) < FastMath.abs(d)) { [CLASS] Complex [METHOD] divide [RETURN_TYPE] Complex  Complex divisor [VARIABLES] boolean isInfinite isNaN double addend c d denominator imaginary q real long serialVersionUID Complex I INF NaN ONE ZERO addend divisor  	projects/Math47/src/main/java/org/apache/commons/math/complex/Complex.java	0.7071067811865475	257	257	2	replace	
4	[BUG] [BUGGY] [FE] AssertionError testAtanI [CONTEXT] throws NullArgumentException { MathUtils.checkNotNull(divisor); if (isNaN || divisor.isNaN) { return NaN; } if (divisor.getReal() == 0.0 && divisor.getImaginary() == 0.0) { [BUGGY] [BUGGY] return NaN; } if (divisor.isInfinite() && !isInfinite()) { return ZERO; } final double c = divisor.getReal(); final double d = divisor.getImaginary(); if (FastMath.abs(c) < FastMath.abs(d)) { [CLASS] Complex [METHOD] divide [RETURN_TYPE] Complex  Complex divisor [VARIABLES] boolean isInfinite isNaN double addend c d denominator imaginary q real long serialVersionUID Complex I INF NaN ONE ZERO addend divisor  	projects/Math47/src/main/java/org/apache/commons/math/complex/Complex.java	0.7071067811865475	257	257	2	add	
5	[BUG] [BUGGY] return this.add(I).divide(I.subtract(this)).log() .multiply(I.divide(createComplex(2.0, 0.0))); [FE] AssertionError testAtanI [CONTEXT] public Complex atan() { if (isNaN) { return NaN; } [BUGGY] return this.add(I).divide(I.subtract(this)).log()   .multiply(I.divide(createComplex(2.0, 0.0))); [BUGGY] .multiply(I.divide(createComplex(2.0, 0.0))); } [CLASS] Complex [METHOD] atan [RETURN_TYPE] Complex  [VARIABLES] boolean isInfinite isNaN double addend c d denominator divisor factor imaginary q real subtrahend long serialVersionUID Complex I INF NaN ONE ZERO addend c divisor factor subtrahend  	projects/Math47/src/main/java/org/apache/commons/math/complex/Complex.java	0.4082482904638631	583	584	2	replace	
6	[BUG] [BUGGY] [FE] AssertionError testAtanI [CONTEXT] public Complex atan() { if (isNaN) { return NaN; } [BUGGY] [BUGGY] return this.add(I).divide(I.subtract(this)).log()   .multiply(I.divide(createComplex(2.0, 0.0))); .multiply(I.divide(createComplex(2.0, 0.0))); } [CLASS] Complex [METHOD] atan [RETURN_TYPE] Complex  [VARIABLES] boolean isInfinite isNaN double addend c d denominator divisor factor imaginary q real subtrahend long serialVersionUID Complex I INF NaN ONE ZERO addend c divisor factor subtrahend  	projects/Math47/src/main/java/org/apache/commons/math/complex/Complex.java	0.4082482904638631	583	584	2	add	
7	[BUG] [BUGGY] if (divisor.getReal() == 0.0 && divisor.getImaginary() == 0.0) { [FE] AssertionError testAtanI [CONTEXT] throws NullArgumentException { MathUtils.checkNotNull(divisor); if (isNaN || divisor.isNaN) { return NaN; } [BUGGY] if (divisor.getReal() == 0.0 && divisor.getImaginary() == 0.0) { [BUGGY] return NaN; } if (divisor.isInfinite() && !isInfinite()) { return ZERO; } final double c = divisor.getReal(); final double d = divisor.getImaginary();  [CLASS] Complex [METHOD] divide [RETURN_TYPE] Complex  Complex divisor [VARIABLES] boolean isInfinite isNaN double addend c d denominator imaginary q real long serialVersionUID Complex I INF NaN ONE ZERO addend divisor  	projects/Math47/src/main/java/org/apache/commons/math/complex/Complex.java	0.3922322702763681	256	256	2	replace	
8	[BUG] [BUGGY] [FE] AssertionError testAtanI [CONTEXT] throws NullArgumentException { MathUtils.checkNotNull(divisor); if (isNaN || divisor.isNaN) { return NaN; } [BUGGY] [BUGGY] if (divisor.getReal() == 0.0 && divisor.getImaginary() == 0.0) { return NaN; } if (divisor.isInfinite() && !isInfinite()) { return ZERO; } final double c = divisor.getReal(); final double d = divisor.getImaginary();  [CLASS] Complex [METHOD] divide [RETURN_TYPE] Complex  Complex divisor [VARIABLES] boolean isInfinite isNaN double addend c d denominator imaginary q real long serialVersionUID Complex I INF NaN ONE ZERO addend divisor  	projects/Math47/src/main/java/org/apache/commons/math/complex/Complex.java	0.3922322702763681	256	256	2	add	
9	[BUG] [BUGGY] MathUtils.checkNotNull(divisor); [FE] AssertionError testAtanI [CONTEXT] throws NullArgumentException { [BUGGY] MathUtils.checkNotNull(divisor); [BUGGY] if (isNaN || divisor.isNaN) { return NaN; } if (divisor.getReal() == 0.0 && divisor.getImaginary() == 0.0) { return NaN; } if (divisor.isInfinite() && !isInfinite()) { return ZERO; [CLASS] Complex [METHOD] divide [RETURN_TYPE] Complex  Complex divisor [VARIABLES] boolean isInfinite isNaN double addend c d denominator imaginary q real long serialVersionUID Complex I INF NaN ONE ZERO addend divisor  	projects/Math47/src/main/java/org/apache/commons/math/complex/Complex.java	0.3651483716701107	251	251	2	replace	
10	[BUG] [BUGGY] [FE] AssertionError testAtanI [CONTEXT] throws NullArgumentException { [BUGGY] [BUGGY] MathUtils.checkNotNull(divisor); if (isNaN || divisor.isNaN) { return NaN; } if (divisor.getReal() == 0.0 && divisor.getImaginary() == 0.0) { return NaN; } if (divisor.isInfinite() && !isInfinite()) { return ZERO; [CLASS] Complex [METHOD] divide [RETURN_TYPE] Complex  Complex divisor [VARIABLES] boolean isInfinite isNaN double addend c d denominator imaginary q real long serialVersionUID Complex I INF NaN ONE ZERO addend divisor  	projects/Math47/src/main/java/org/apache/commons/math/complex/Complex.java	0.3651483716701107	251	251	2	add	
11	[BUG] [BUGGY] if (isNaN || divisor.isNaN) { [FE] AssertionError testAtanI [CONTEXT] throws NullArgumentException { MathUtils.checkNotNull(divisor); [BUGGY] if (isNaN || divisor.isNaN) { [BUGGY] return NaN; } if (divisor.getReal() == 0.0 && divisor.getImaginary() == 0.0) { return NaN; } if (divisor.isInfinite() && !isInfinite()) { return ZERO; } [CLASS] Complex [METHOD] divide [RETURN_TYPE] Complex  Complex divisor [VARIABLES] boolean isInfinite isNaN double addend c d denominator imaginary q real long serialVersionUID Complex I INF NaN ONE ZERO addend divisor  	projects/Math47/src/main/java/org/apache/commons/math/complex/Complex.java	0.3651483716701107	252	252	2	replace	
12	[BUG] [BUGGY] [FE] AssertionError testAtanI [CONTEXT] throws NullArgumentException { MathUtils.checkNotNull(divisor); [BUGGY] [BUGGY] if (isNaN || divisor.isNaN) { return NaN; } if (divisor.getReal() == 0.0 && divisor.getImaginary() == 0.0) { return NaN; } if (divisor.isInfinite() && !isInfinite()) { return ZERO; } [CLASS] Complex [METHOD] divide [RETURN_TYPE] Complex  Complex divisor [VARIABLES] boolean isInfinite isNaN double addend c d denominator imaginary q real long serialVersionUID Complex I INF NaN ONE ZERO addend divisor  	projects/Math47/src/main/java/org/apache/commons/math/complex/Complex.java	0.3651483716701107	252	252	2	add	
13	[BUG] [BUGGY] if (isNaN) { [FE] AssertionError testAtanI [CONTEXT] public Complex atan() { [BUGGY] if (isNaN) { [BUGGY] return NaN; } return this.add(I).divide(I.subtract(this)).log() .multiply(I.divide(createComplex(2.0, 0.0))); } [CLASS] Complex [METHOD] atan [RETURN_TYPE] Complex  [VARIABLES] boolean isInfinite isNaN double addend c d denominator divisor factor imaginary q real subtrahend long serialVersionUID Complex I INF NaN ONE ZERO addend c divisor factor subtrahend  	projects/Math47/src/main/java/org/apache/commons/math/complex/Complex.java	0.35355339059327373	579	579	2	replace	
14	[BUG] [BUGGY] [FE] AssertionError testAtanI [CONTEXT] public Complex atan() { [BUGGY] [BUGGY] if (isNaN) { return NaN; } return this.add(I).divide(I.subtract(this)).log() .multiply(I.divide(createComplex(2.0, 0.0))); } [CLASS] Complex [METHOD] atan [RETURN_TYPE] Complex  [VARIABLES] boolean isInfinite isNaN double addend c d denominator divisor factor imaginary q real subtrahend long serialVersionUID Complex I INF NaN ONE ZERO addend c divisor factor subtrahend  	projects/Math47/src/main/java/org/apache/commons/math/complex/Complex.java	0.35355339059327373	579	579	2	add	
