increase failing tests,296,replace, [FE] AssertionFailedError testPropertyOptionGroup,updateRequiredOptions(opt); ,requiredOptions.remove(opt);
increase failing tests,296,replace, [FE] MissingOptionException testPropertyOptionSingularValue,updateRequiredOptions(opt); ,requiredOptions.add(opt);
compilation error,296,replace,[CE] cannot find symbol,updateRequiredOptions(opt); ,addOption(opt);
increase failing tests,296,replace, [FE] AssertionFailedError testPropertyOptionGroup,updateRequiredOptions(opt); , 
compilation error,295,replace,[CE] method addOption in class CommandLine cannot be applied to given types;,cmd.addOption(opt); ,cmd.addOption(value);
compilation error,295,replace,[CE] method addOption in class CommandLine cannot be applied to given types;,cmd.addOption(opt); ,cmd.addOption(opt, value);
compilation error,295,replace,[CE] method addOption in class CommandLine cannot be applied to given types;,cmd.addOption(opt); ,cmd.addOption(option);
increase failing tests,295,replace, [FE] AssertionFailedError testPropertyOptionSingularValue,cmd.addOption(opt); , 
compilation error,259,add,[CE] cannot find symbol,,  properties.remove(properties.indexOf('n'));
compilation error,259,add,[CE] cannot find symbol,,  properties.add(new Property(value));
compilation error,259,add,[CE] no suitable method found for remove(int),,  properties.remove(properties.size() - 1);
compilation error,259,add,[CE] cannot find symbol,,  properties = getProperties();
compilation error,261,add,[CE] illegal start of expression,,  if(e.hasMoreElements()) { if(!cmd.hasMoreProperty(property)) { return; }
compilation error,261,add,[CE] illegal start of expression,,  if(e.hasMoreElements()) { if(!cmd.hasMoreProperty(properties)) { return; }
compilation error,261,add,[CE] illegal start of expression,,  if(e.hasMoreElements()) { if(!cmd.hasMoreElements()) { return; }
compilation error,261,add,[CE] illegal start of expression,,  if(e.hasMoreElements()) { if(!cmd.hasMoreProperties()) { return; }
compilation error,261,add,[CE] illegal start of expression,,  if(e.hasMoreElements()) { if(!cmd.hasMoreOptions()) { return; }
compilation error,103,add,[CE] cannot find symbol,,  cmd.parse(options, arguments, properties);
compilation error,103,add,[CE] cannot find symbol,,  cmd.parse(options, arguments, properties, true);
compilation error,103,add,[CE] generics are not supported in -source 1.4,,  cmd.parse(options, arguments, properties); requiredOptions = new ArrayList < Option>();
compilation error,103,add,[CE] generics are not supported in -source 1.4,,  cmd.parse(options, arguments, properties); requiredOptions = new ArrayList < CommandLine>();
compilation error,103,add,[CE] cannot find symbol,,  cmd.parse(options, arguments, properties); requiredOptions = options.getRequiredOptions();
compilation error,103,replace,[CE] cannot find symbol,return parse(options, arguments, properties, false); ,return parseOptions(options, arguments, properties, true);
compilation error,103,replace,[CE] no suitable method found for parse(Options,String[],Properties,<null>),return parse(options, arguments, properties, false); ,return parse(options, arguments, properties, null);
increase failing tests,272,replace, [FE] AssertionFailedError testPropertyOptionSingularValue,if (opt.hasArg()) { ,if(!opt.hasArg()) {
compilation error,272,replace,[CE] class or interface expected,if (opt.hasArg()) { , 
compilation error,286,replace,[CE] illegal start of expression,else if (!("yes".equalsIgnoreCase(value)  || "true".equalsIgnoreCase(value)   || "1".equalsIgnoreCase(value))) ,else if(!("yes".equalsIgnoreCase(value)||"true".equalsIgnoreCase(value)||"1".equalsIgnoreCase(value))) {
compilation error,286,replace,[CE] unclosed string literal,else if (!("yes".equalsIgnoreCase(value)  || "true".equalsIgnoreCase(value)   || "1".equalsIgnoreCase(value))) ,else if(!("yes".equalsIgnoreCase(value)||"true".equalsIgnoreCase(value)||"1.equalsIgnoreCase(value))) {
compilation error,286,replace,[CE] unreachable statement,else if (!("yes".equalsIgnoreCase(value)  || "true".equalsIgnoreCase(value)   || "1".equalsIgnoreCase(value))) , 
compilation error,263,replace,[CE] cannot find symbol,if (!cmd.hasOption(option)) { ,if(!cmd.hasOption(option)|| e.hasMoreProperty(option)) {
compilation error,263,replace,[CE] class or interface expected,if (!cmd.hasOption(option)) { , 
increase failing tests,265,add, [FE] MissingOptionException testPropertyOptionSingularValue,,  requiredOptions.add(option);
compilation error,265,add,[CE] method addOption in class CommandLine cannot be applied to given types;,,  cmd.addOption(option);
compilation error,265,add,[CE] cannot find symbol,,  cmd.addValue(option);
compilation error,265,add,[CE] cannot find symbol,,  options.add(option);
compilation error,286,add,[CE] ,,  opt.addValueForProcessing(value);
compilation error,286,add,[CE] ,,  requiredOptions.remove(opt);
compilation error,286,add,[CE] ,,  cmd.addOption(opt); requiredOptions.remove(value);
increase failing tests,286,add, [FE] MissingOptionException testPropertyOptionSingularValue,,  if(opt.hasArg()) { requiredOptions.add(opt); }
compilation error,286,add,[CE] ,,  cmd.addOption(opt); requiredOptions.remove(option);
compilation error,270,add,[CE] cannot find symbol,,  properties.add(opt);
compilation error,270,add,[CE] variable properties is already defined in method processProperties(Properties),,  Properties properties = options.getProperty(option);
increase failing tests,270,add, [FE] MissingOptionException testPropertyOptionSingularValue,,  if(opt.hasArg()) { requiredOptions.add(opt); }
increase failing tests,270,add, [FE] java.lang.IndexOutOfBoundsException: Index: 0 testPropertyOptionSingularValue,,  if(opt.hasArg()) { requiredOptions.remove(0); }
compilation error,265,replace,[CE] cannot find symbol,Option opt = getOptions().getOption(option); ,Option opt = options().getOption(option);
compilation error,265,replace,[CE] method getOption in class Options cannot be applied to given types;,Option opt = getOptions().getOption(option); ,Option opt = getOptions().getOption(option, options);
compilation error,259,replace,[CE] cannot find symbol,for (Enumeration e = properties.propertyNames(); e.hasMoreElements();) { ,for(Enumeration e = properties.next(); e.hasMoreElements();) {
compilation error,259,replace,[CE] cannot find symbol,for (Enumeration e = properties.propertyNames(); e.hasMoreElements();) { ,for(Enumeration e = properties.name(); e.hasMoreElements();) {
compilation error,259,replace,[CE] cannot find symbol,for (Enumeration e = properties.propertyNames(); e.hasMoreElements();) { ,for(Enumeration e = properties.properties(); e.hasMoreElements();) {
compilation error,295,add,[CE] variable opt is already defined in method processProperties(Properties),,  Option opt = options.getOption(value);
compilation error,295,add,[CE] incompatible types,,  option = options.getOption(value);
increase failing tests,295,add, [FE] UnsupportedOperationException testPropertyOptionSingularValue,,  opt.addValue(value);
