projects/Closure73/src/com/google/javascript/jscomp/CodeGenerator.java964returnstrEscape(s,quote,doublequote,singlequote,"\\\\",outputCharsetEncoder);
projects/Closure73/src/com/google/javascript/jscomp/CodeGenerator.java964returnstrEscape(consume,quote,doublequote,singlequote,"",outputCharsetEncoder);
projects/Closure73/src/com/google/javascript/jscomp/CodeGenerator.java964returnstrEscape(context,quote,doublequote,singlequote,"",outputCharsetEncoder);
projects/Closure73/src/com/google/javascript/jscomp/CodeGenerator.java964returnstrEscape(consume,s,quote,doublequote,singlequote,"",outputCharsetEncoder);
projects/Closure73/src/com/google/javascript/jscomp/CodeGenerator.java964returnstrEscape(context,s,quote,doublequote,singlequote,"",outputCharsetEncoder);
projects/Closure73/src/com/google/javascript/jscomp/CodeGenerator.java964returnstrEscape(quote,s,singlequote,"",outputCharsetEncoder);
projects/Closure73/src/com/google/javascript/jscomp/CodeGenerator.java964returnstrEscape(s,quote,doublequote,singlequote,'',outputCharsetEncoder);
projects/Closure73/src/com/google/javascript/jscomp/CodeGenerator.java964
projects/Closure73/src/com/google/javascript/jscomp/CodeGenerator.java964returnstrEscape(context,s,doublequote,singlequote,"",outputCharsetEncoder);
projects/Closure73/src/com/google/javascript/jscomp/CodeGenerator.java964returnstrEscape(s,quote,doublequote,singlequote,"",outputCharsetEncoder);
projects/Closure73/src/com/google/javascript/jscomp/CodeGenerator.java964returnstrEscape(s,quote,doublequote,outputCharsetEncoder,"",singlequote);
projects/Closure73/src/com/google/javascript/jscomp/CodeGenerator.java964returnstrEscape(s,quote,doublequote,singlequote,outputCharsetEncoder,"",doubleq);
projects/Closure73/src/com/google/javascript/jscomp/CodeGenerator.java964returnstrEscape(s,quote,doublequote,singlequote,0,outputCharsetEncoder);
projects/Closure73/src/com/google/javascript/jscomp/CodeGenerator.java964returnstrEscape(s,quote,doublequote,singlequote,"'",outputCharsetEncoder);
projects/Closure73/src/com/google/javascript/jscomp/CodeGenerator.java964returnstrEscape(text,quote,doublequote,singlequote,"",outputCharsetEncoder);
projects/Closure73/src/com/google/javascript/jscomp/CodeGenerator.java964returnstrEscape(s,quote,doublequote,singlequote,outputCharsetEncoder,"",true);
projects/Closure73/src/com/google/javascript/jscomp/CodeGenerator.java964returnstrEscape(s,quote,doublequote,singlequote,outputCharsetEncoder,'');
