14	Chart1	projects/Chart1/source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java	0.31622776601683794	252	252	1	this.urlGeneratorList  =  new  ObjectList();
6	Chart1	projects/Chart1/source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java	1.0	1793	1793	1	return  result  ==  null?  this.plot:  new  LegendItemCollection();
8	Chart1	projects/Chart1/source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java	1.0	1796	1796	1	CategoryDataset  dataset  =  this.plot.getDataset(index);
7	Chart1	projects/Chart1/source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java	1.0	1795	1795	1	int  index  =  this.plot.getIndexOf(this.series);
17	Chart1	projects/Chart1/source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java	0.31622776601683794	256	256	1	this.foregroundAnnotations  =  new  ObjectList();
1	Chart1	projects/Chart1/source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java	1.0	293	293	1	if(plot  ==  null)  {
9	Chart1	projects/Chart1/source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java	1.0	1797	1797	1	if(dataset  ==  null)  {
5	Chart1	projects/Chart1/source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java	1.0	1792	1792	1	if(this.plot!=  null)  {
12	Chart1	projects/Chart1/source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java	0.31622776601683794	250	250	1	this.itemLabelGeneratorList  =  new  ObjectList();
3	Chart1	projects/Chart1/source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java	1.0	297	297	1	plot.setPlot(this);
4	Chart1	projects/Chart1/source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java	1.0	1791	1791	1	LegendItemCollection  result  =  new  LegendItemCollection();
18	Chart1	projects/Chart1/source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java	0.31622776601683794	257	257	1	this.baseItemLabelGenerator  =  new  ObjectList();
11	Chart1	projects/Chart1/source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java	0.31622776601683794	249	249	1	protected  final  AbstractCategoryItemRenderer()  {
2	Chart1	projects/Chart1/source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java	1.0	296	296	1	this.plot  =  plot;
15	Chart1	projects/Chart1/source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java	0.31622776601683794	253	255	1	this.legendItemLabelGenerator  =  new  StandardCategorySeriesLabelGenerator();  this.backgroundAnnotations  =  new  ArrayList();
13	Chart1	projects/Chart1/source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java	0.31622776601683794	251	251	1	this.toolTipGeneratorList  =  new  ObjectList();
16	Chart1	projects/Chart1/source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java	0.31622776601683794	255	255	1	this.backgroundAnnotations  =  new  ArrayList();
10	Chart1	projects/Chart1/source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java	1.0	1798	1798	1	return  result.add(dataset);
