bugid	buggy	buggy_class	suspiciousness	buggy_line	endbuggycode	original_failing_test_number	action	patch	original_buggy	execution_result	diagnosis	previous_bug_id	new_failing_test_number	this_action
1	[BUG]  [BUGGY]  i  =!inLiteral  ||!inLiteral;  [CE]  illegal  start  of  expression  [FE]            junit.framework.ComparisonFailure:  expected:<fredag      [CONTEXT]      for  (;  i  <  length;  i++)  {  c  =  pattern.charAt(i);  if  (c  ==  '\'')  {  if  (i  +  1  <  length  &&  pattern.charAt(i  +  1)  ==  '\'')  {  i++;  buf.append(c);  }  else  {      [BUGGY]  i  =!inLiteral  ||!inLiteral;  [BUGGY]      }  }  else  if  (!inLiteral  &&  (c  >=  'A'  &&  c  <=  'Z'  ||  c  >=  'a'  &&  c  <=  'z'))  {  i--;  break;  }  else  {  buf.append(c);  }  }  }  [CLASS]  FastDateFormat  CharacterLiteral  StringLiteral  TextField  UnpaddedNumberField  UnpaddedMonthField  PaddedNumberField  TwoDigitNumberField  TwoDigitYearField  TwoDigitMonthField  TwelveHourField  TwentyFourHourField  TimeZoneNameRule  TimeZoneNumberRule  TimeZoneDisplayKey  Pair  [METHOD]  parseToken  [RETURN_TYPE]  String  String  pattern  int[]  indexRef  [VARIABLES]  Locale  locale  mLocale  TimeZoneNumberRule  INSTANCE_COLON  INSTANCE_NO_COLON  StringBuilder  buf  TwoDigitYearField  INSTANCE  int[]  indexRef  String  cDefaultPattern  mDaylight  mPattern  mStandard  mValue  pattern  sub  token  value  String[]  AmPmStrings  ERAs  mValues  months  shortMonths  shortWeekdays  values  weekdays  long  serialVersionUID  int  FULL  LONG  MEDIUM  SHORT  dateStyle  field  i  len  length  mField  mMaxLengthEstimate  mSize  mStyle  size  style  timeStyle  tokenLen  Rule[]  mRules  TimeZone  mTimeZone  timeZone  tz  boolean  colon  daylight  inLiteral  mColon  mLocaleForced  mTimeZoneForced  timeZoneForced  NumberRule  mRule  rule  char  c  mValue  peek  value  TwoDigitMonthField  INSTANCE  UnpaddedMonthField  INSTANCE  Object  key  mObj1  mObj2  obj1  obj2  Map  cDateInstanceCache  cDateTimeInstanceCache  cInstanceCache  cTimeInstanceCache  cTimeZoneDisplayCache  	projects/Lang26/src/main/java/org/apache/commons/lang3/time/FastDateFormat.java	0.5773502691896258	743	743	1	replace	i  =!inLiteral  ||!inLiteral;	  i    =!inLiteral    &&!inLiteral;    	non-compiled	[CE]  illegal  start  of  expression	45	None	replace
2	[BUG]  [BUGGY]  i  =!inLiteral  &&!inLiteral.toString();  [CE]  illegal  start  of  expression  [FE]              junit.framework.ComparisonFailure:  expected:<fredag      [CONTEXT]      for  (;  i  <  length;  i++)  {  c  =  pattern.charAt(i);  if  (c  ==  '\'')  {  if  (i  +  1  <  length  &&  pattern.charAt(i  +  1)  ==  '\'')  {  i++;  buf.append(c);  }  else  {      [BUGGY]  i  =!inLiteral  &&!inLiteral.toString();  [BUGGY]      }  }  else  if  (!inLiteral  &&  (c  >=  'A'  &&  c  <=  'Z'  ||  c  >=  'a'  &&  c  <=  'z'))  {  i--;  break;  }  else  {  buf.append(c);  }  }  }  [CLASS]  FastDateFormat  CharacterLiteral  StringLiteral  TextField  UnpaddedNumberField  UnpaddedMonthField  PaddedNumberField  TwoDigitNumberField  TwoDigitYearField  TwoDigitMonthField  TwelveHourField  TwentyFourHourField  TimeZoneNameRule  TimeZoneNumberRule  TimeZoneDisplayKey  Pair  [METHOD]  parseToken  [RETURN_TYPE]  String  String  pattern  int[]  indexRef  [VARIABLES]  Locale  locale  mLocale  TimeZoneNumberRule  INSTANCE_COLON  INSTANCE_NO_COLON  StringBuilder  buf  TwoDigitYearField  INSTANCE  int[]  indexRef  String  cDefaultPattern  mDaylight  mPattern  mStandard  mValue  pattern  sub  token  value  String[]  AmPmStrings  ERAs  mValues  months  shortMonths  shortWeekdays  values  weekdays  long  serialVersionUID  int  FULL  LONG  MEDIUM  SHORT  dateStyle  field  i  len  length  mField  mMaxLengthEstimate  mSize  mStyle  size  style  timeStyle  tokenLen  Rule[]  mRules  TimeZone  mTimeZone  timeZone  tz  boolean  colon  daylight  inLiteral  mColon  mLocaleForced  mTimeZoneForced  timeZoneForced  NumberRule  mRule  rule  char  c  mValue  peek  value  TwoDigitMonthField  INSTANCE  UnpaddedMonthField  INSTANCE  Object  key  mObj1  mObj2  obj1  obj2  Map  cDateInstanceCache  cDateTimeInstanceCache  cInstanceCache  cTimeInstanceCache  cTimeZoneDisplayCache  	projects/Lang26/src/main/java/org/apache/commons/lang3/time/FastDateFormat.java	0.5773502691896258	743	743	1	replace	i  =!inLiteral  &&!inLiteral.toString();	  i    =!inLiteral    &&!inLiteral;    	non-compiled	[CE]  illegal  start  of  expression	45	None	replace
3	[BUG]  [BUGGY]  if(i  +  1  <  length  &&  pattern.charAt(i  +  1)  ==  ''')  {  buf.append(''');  }  else  {  [CE]  illegal  start  of  expression  [FE]            junit.framework.ComparisonFailure:  expected:<fredag      [CONTEXT]      for  (;  i  <  length;  i++)  {  c  =  pattern.charAt(i);  if  (c  ==  '\'')  {  if  (i  +  1  <  length  &&  pattern.charAt(i  +  1)  ==  '\'')  {  i++;  buf.append(c);  }  else  {      [BUGGY]  if(i  +  1  <  length  &&  pattern.charAt(i  +  1)  ==  ''')  {  buf.append(''');  }  else  {  [BUGGY]      inLiteral  =  !inLiteral;  }  }  else  if  (!inLiteral  &&  (c  >=  'A'  &&  c  <=  'Z'  ||  c  >=  'a'  &&  c  <=  'z'))  {  i--;  break;  }  else  {  buf.append(c);  }  }  }  [CLASS]  FastDateFormat  CharacterLiteral  StringLiteral  TextField  UnpaddedNumberField  UnpaddedMonthField  PaddedNumberField  TwoDigitNumberField  TwoDigitYearField  TwoDigitMonthField  TwelveHourField  TwentyFourHourField  TimeZoneNameRule  TimeZoneNumberRule  TimeZoneDisplayKey  Pair  [METHOD]  parseToken  [RETURN_TYPE]  String  String  pattern  int[]  indexRef  [VARIABLES]  Locale  locale  mLocale  TimeZoneNumberRule  INSTANCE_COLON  INSTANCE_NO_COLON  StringBuilder  buf  TwoDigitYearField  INSTANCE  int[]  indexRef  String  cDefaultPattern  mDaylight  mPattern  mStandard  mValue  pattern  sub  token  value  String[]  AmPmStrings  ERAs  mValues  months  shortMonths  shortWeekdays  values  weekdays  long  serialVersionUID  int  FULL  LONG  MEDIUM  SHORT  dateStyle  field  i  len  length  mField  mMaxLengthEstimate  mSize  mStyle  size  style  timeStyle  tokenLen  Rule[]  mRules  TimeZone  mTimeZone  timeZone  tz  boolean  colon  daylight  inLiteral  mColon  mLocaleForced  mTimeZoneForced  timeZoneForced  NumberRule  mRule  rule  char  c  mValue  peek  value  TwoDigitMonthField  INSTANCE  UnpaddedMonthField  INSTANCE  Object  key  mObj1  mObj2  obj1  obj2  Map  cDateInstanceCache  cDateTimeInstanceCache  cInstanceCache  cTimeInstanceCache  cTimeZoneDisplayCache  	projects/Lang26/src/main/java/org/apache/commons/lang3/time/FastDateFormat.java	0.5773502691896258	743	743	1	replace	if(i  +  1  <  length  &&  pattern.charAt(i  +  1)  ==  ''')  {  buf.append(''');  }  else  {	  if(i    +    1    <    length)    {    buf.append(pattern.charAt(i    +    1)    ==    ''')    {    buf.append(''');    }    	non-compiled	[CE]  illegal  start  of  expression	49	None	replace
4	[BUG]  [BUGGY]  if(i  +  1  <  length  &&  pattern.charAt(i  +  1)  ==  ''')  {  buf.append(''');  }  else  {  throw  new  IllegalArgumentException( " ");  }  [CE]  illegal  start  of  expression  [FE]              junit.framework.ComparisonFailure:  expected:<fredag      [CONTEXT]      for  (;  i  <  length;  i++)  {  c  =  pattern.charAt(i);  if  (c  ==  '\'')  {  if  (i  +  1  <  length  &&  pattern.charAt(i  +  1)  ==  '\'')  {  i++;  buf.append(c);  }  else  {      [BUGGY]  if(i  +  1  <  length  &&  pattern.charAt(i  +  1)  ==  ''')  {  buf.append(''');  }  else  {  throw  new  IllegalArgumentException( " ");  }  [BUGGY]      inLiteral  =  !inLiteral;  }  }  else  if  (!inLiteral  &&  (c  >=  'A'  &&  c  <=  'Z'  ||  c  >=  'a'  &&  c  <=  'z'))  {  i--;  break;  }  else  {  buf.append(c);  }  }  }  [CLASS]  FastDateFormat  CharacterLiteral  StringLiteral  TextField  UnpaddedNumberField  UnpaddedMonthField  PaddedNumberField  TwoDigitNumberField  TwoDigitYearField  TwoDigitMonthField  TwelveHourField  TwentyFourHourField  TimeZoneNameRule  TimeZoneNumberRule  TimeZoneDisplayKey  Pair  [METHOD]  parseToken  [RETURN_TYPE]  String  String  pattern  int[]  indexRef  [VARIABLES]  Locale  locale  mLocale  TimeZoneNumberRule  INSTANCE_COLON  INSTANCE_NO_COLON  StringBuilder  buf  TwoDigitYearField  INSTANCE  int[]  indexRef  String  cDefaultPattern  mDaylight  mPattern  mStandard  mValue  pattern  sub  token  value  String[]  AmPmStrings  ERAs  mValues  months  shortMonths  shortWeekdays  values  weekdays  long  serialVersionUID  int  FULL  LONG  MEDIUM  SHORT  dateStyle  field  i  len  length  mField  mMaxLengthEstimate  mSize  mStyle  size  style  timeStyle  tokenLen  Rule[]  mRules  TimeZone  mTimeZone  timeZone  tz  boolean  colon  daylight  inLiteral  mColon  mLocaleForced  mTimeZoneForced  timeZoneForced  NumberRule  mRule  rule  char  c  mValue  peek  value  TwoDigitMonthField  INSTANCE  UnpaddedMonthField  INSTANCE  Object  key  mObj1  mObj2  obj1  obj2  Map  cDateInstanceCache  cDateTimeInstanceCache  cInstanceCache  cTimeInstanceCache  cTimeZoneDisplayCache  	projects/Lang26/src/main/java/org/apache/commons/lang3/time/FastDateFormat.java	0.5773502691896258	743	743	1	replace	if(i  +  1  <  length  &&  pattern.charAt(i  +  1)  ==  ''')  {  buf.append(''');  }  else  {  throw  new  IllegalArgumentException( " ");  }	  if(i    +    1    <    length)    {    buf.append(pattern.charAt(i    +    1)    ==    ''')    {    buf.append(''');    }    	non-compiled	[CE]  illegal  start  of  expression	49	None	replace
5	[BUG]  [BUGGY]  i  =!inLiteral  &&  c  ==  ''';  [CE]  illegal  start  of  expression  [FE]              junit.framework.ComparisonFailure:  expected:<fredag      [CONTEXT]      for  (;  i  <  length;  i++)  {  c  =  pattern.charAt(i);  if  (c  ==  '\'')  {  if  (i  +  1  <  length  &&  pattern.charAt(i  +  1)  ==  '\'')  {  i++;  buf.append(c);  }  else  {      [BUGGY]  i  =!inLiteral  &&  c  ==  ''';  [BUGGY]      }  }  else  if  (!inLiteral  &&  (c  >=  'A'  &&  c  <=  'Z'  ||  c  >=  'a'  &&  c  <=  'z'))  {  i--;  break;  }  else  {  buf.append(c);  }  }  }  [CLASS]  FastDateFormat  CharacterLiteral  StringLiteral  TextField  UnpaddedNumberField  UnpaddedMonthField  PaddedNumberField  TwoDigitNumberField  TwoDigitYearField  TwoDigitMonthField  TwelveHourField  TwentyFourHourField  TimeZoneNameRule  TimeZoneNumberRule  TimeZoneDisplayKey  Pair  [METHOD]  parseToken  [RETURN_TYPE]  String  String  pattern  int[]  indexRef  [VARIABLES]  Locale  locale  mLocale  TimeZoneNumberRule  INSTANCE_COLON  INSTANCE_NO_COLON  StringBuilder  buf  TwoDigitYearField  INSTANCE  int[]  indexRef  String  cDefaultPattern  mDaylight  mPattern  mStandard  mValue  pattern  sub  token  value  String[]  AmPmStrings  ERAs  mValues  months  shortMonths  shortWeekdays  values  weekdays  long  serialVersionUID  int  FULL  LONG  MEDIUM  SHORT  dateStyle  field  i  len  length  mField  mMaxLengthEstimate  mSize  mStyle  size  style  timeStyle  tokenLen  Rule[]  mRules  TimeZone  mTimeZone  timeZone  tz  boolean  colon  daylight  inLiteral  mColon  mLocaleForced  mTimeZoneForced  timeZoneForced  NumberRule  mRule  rule  char  c  mValue  peek  value  TwoDigitMonthField  INSTANCE  UnpaddedMonthField  INSTANCE  Object  key  mObj1  mObj2  obj1  obj2  Map  cDateInstanceCache  cDateTimeInstanceCache  cInstanceCache  cTimeInstanceCache  cTimeZoneDisplayCache  	projects/Lang26/src/main/java/org/apache/commons/lang3/time/FastDateFormat.java	0.5773502691896258	743	743	1	replace	i  =!inLiteral  &&  c  ==  ''';	  i    =!inLiteral    &&    c    >=    ''';    	non-compiled	[CE]  illegal  start  of  expression	46	None	replace
6	[BUG]  [BUGGY]  i  =!inLiteral  &&  c!=  ''';  [CE]  illegal  start  of  expression  [FE]                junit.framework.ComparisonFailure:  expected:<fredag      [CONTEXT]      for  (;  i  <  length;  i++)  {  c  =  pattern.charAt(i);  if  (c  ==  '\'')  {  if  (i  +  1  <  length  &&  pattern.charAt(i  +  1)  ==  '\'')  {  i++;  buf.append(c);  }  else  {      [BUGGY]  i  =!inLiteral  &&  c!=  ''';  [BUGGY]      }  }  else  if  (!inLiteral  &&  (c  >=  'A'  &&  c  <=  'Z'  ||  c  >=  'a'  &&  c  <=  'z'))  {  i--;  break;  }  else  {  buf.append(c);  }  }  }  [CLASS]  FastDateFormat  CharacterLiteral  StringLiteral  TextField  UnpaddedNumberField  UnpaddedMonthField  PaddedNumberField  TwoDigitNumberField  TwoDigitYearField  TwoDigitMonthField  TwelveHourField  TwentyFourHourField  TimeZoneNameRule  TimeZoneNumberRule  TimeZoneDisplayKey  Pair  [METHOD]  parseToken  [RETURN_TYPE]  String  String  pattern  int[]  indexRef  [VARIABLES]  Locale  locale  mLocale  TimeZoneNumberRule  INSTANCE_COLON  INSTANCE_NO_COLON  StringBuilder  buf  TwoDigitYearField  INSTANCE  int[]  indexRef  String  cDefaultPattern  mDaylight  mPattern  mStandard  mValue  pattern  sub  token  value  String[]  AmPmStrings  ERAs  mValues  months  shortMonths  shortWeekdays  values  weekdays  long  serialVersionUID  int  FULL  LONG  MEDIUM  SHORT  dateStyle  field  i  len  length  mField  mMaxLengthEstimate  mSize  mStyle  size  style  timeStyle  tokenLen  Rule[]  mRules  TimeZone  mTimeZone  timeZone  tz  boolean  colon  daylight  inLiteral  mColon  mLocaleForced  mTimeZoneForced  timeZoneForced  NumberRule  mRule  rule  char  c  mValue  peek  value  TwoDigitMonthField  INSTANCE  UnpaddedMonthField  INSTANCE  Object  key  mObj1  mObj2  obj1  obj2  Map  cDateInstanceCache  cDateTimeInstanceCache  cInstanceCache  cTimeInstanceCache  cTimeZoneDisplayCache  	projects/Lang26/src/main/java/org/apache/commons/lang3/time/FastDateFormat.java	0.5773502691896258	743	743	1	replace	i  =!inLiteral  &&  c!=  ''';	  i    =!inLiteral    &&    c    >=    ''';    	non-compiled	[CE]  illegal  start  of  expression	46	None	replace
7	[BUG]  [BUGGY]  i  =!inLiteral  &&  c  <  =  ''';  [CE]  illegal  start  of  expression  [FE]                  junit.framework.ComparisonFailure:  expected:<fredag      [CONTEXT]      for  (;  i  <  length;  i++)  {  c  =  pattern.charAt(i);  if  (c  ==  '\'')  {  if  (i  +  1  <  length  &&  pattern.charAt(i  +  1)  ==  '\'')  {  i++;  buf.append(c);  }  else  {      [BUGGY]  i  =!inLiteral  &&  c  <  =  ''';  [BUGGY]      }  }  else  if  (!inLiteral  &&  (c  >=  'A'  &&  c  <=  'Z'  ||  c  >=  'a'  &&  c  <=  'z'))  {  i--;  break;  }  else  {  buf.append(c);  }  }  }  [CLASS]  FastDateFormat  CharacterLiteral  StringLiteral  TextField  UnpaddedNumberField  UnpaddedMonthField  PaddedNumberField  TwoDigitNumberField  TwoDigitYearField  TwoDigitMonthField  TwelveHourField  TwentyFourHourField  TimeZoneNameRule  TimeZoneNumberRule  TimeZoneDisplayKey  Pair  [METHOD]  parseToken  [RETURN_TYPE]  String  String  pattern  int[]  indexRef  [VARIABLES]  Locale  locale  mLocale  TimeZoneNumberRule  INSTANCE_COLON  INSTANCE_NO_COLON  StringBuilder  buf  TwoDigitYearField  INSTANCE  int[]  indexRef  String  cDefaultPattern  mDaylight  mPattern  mStandard  mValue  pattern  sub  token  value  String[]  AmPmStrings  ERAs  mValues  months  shortMonths  shortWeekdays  values  weekdays  long  serialVersionUID  int  FULL  LONG  MEDIUM  SHORT  dateStyle  field  i  len  length  mField  mMaxLengthEstimate  mSize  mStyle  size  style  timeStyle  tokenLen  Rule[]  mRules  TimeZone  mTimeZone  timeZone  tz  boolean  colon  daylight  inLiteral  mColon  mLocaleForced  mTimeZoneForced  timeZoneForced  NumberRule  mRule  rule  char  c  mValue  peek  value  TwoDigitMonthField  INSTANCE  UnpaddedMonthField  INSTANCE  Object  key  mObj1  mObj2  obj1  obj2  Map  cDateInstanceCache  cDateTimeInstanceCache  cInstanceCache  cTimeInstanceCache  cTimeZoneDisplayCache  	projects/Lang26/src/main/java/org/apache/commons/lang3/time/FastDateFormat.java	0.5773502691896258	743	743	1	replace	i  =!inLiteral  &&  c  <  =  ''';	  i    =!inLiteral    &&    c    >=    ''';    	non-compiled	[CE]  illegal  start  of  expression	46	None	replace
8	[BUG]  [BUGGY]  char  c  =  pattern.charAt(i  +  2);  [CE]  illegal  start  of  expression  [FE]              junit.framework.ComparisonFailure:  expected:<fredag      [CONTEXT]      for  (;  i  <  length;  i++)  {  c  =  pattern.charAt(i);  if  (c  ==  '\'')  {  if  (i  +  1  <  length  &&  pattern.charAt(i  +  1)  ==  '\'')  {  i++;  buf.append(c);  }  else  {      [BUGGY]  char  c  =  pattern.charAt(i  +  2);  [BUGGY]      inLiteral  =  !inLiteral;  }  }  else  if  (!inLiteral  &&  (c  >=  'A'  &&  c  <=  'Z'  ||  c  >=  'a'  &&  c  <=  'z'))  {  i--;  break;  }  else  {  buf.append(c);  }  }  }  [CLASS]  FastDateFormat  CharacterLiteral  StringLiteral  TextField  UnpaddedNumberField  UnpaddedMonthField  PaddedNumberField  TwoDigitNumberField  TwoDigitYearField  TwoDigitMonthField  TwelveHourField  TwentyFourHourField  TimeZoneNameRule  TimeZoneNumberRule  TimeZoneDisplayKey  Pair  [METHOD]  parseToken  [RETURN_TYPE]  String  String  pattern  int[]  indexRef  [VARIABLES]  Locale  locale  mLocale  TimeZoneNumberRule  INSTANCE_COLON  INSTANCE_NO_COLON  StringBuilder  buf  TwoDigitYearField  INSTANCE  int[]  indexRef  String  cDefaultPattern  mDaylight  mPattern  mStandard  mValue  pattern  sub  token  value  String[]  AmPmStrings  ERAs  mValues  months  shortMonths  shortWeekdays  values  weekdays  long  serialVersionUID  int  FULL  LONG  MEDIUM  SHORT  dateStyle  field  i  len  length  mField  mMaxLengthEstimate  mSize  mStyle  size  style  timeStyle  tokenLen  Rule[]  mRules  TimeZone  mTimeZone  timeZone  tz  boolean  colon  daylight  inLiteral  mColon  mLocaleForced  mTimeZoneForced  timeZoneForced  NumberRule  mRule  rule  char  c  mValue  peek  value  TwoDigitMonthField  INSTANCE  UnpaddedMonthField  INSTANCE  Object  key  mObj1  mObj2  obj1  obj2  Map  cDateInstanceCache  cDateTimeInstanceCache  cInstanceCache  cTimeInstanceCache  cTimeZoneDisplayCache  	projects/Lang26/src/main/java/org/apache/commons/lang3/time/FastDateFormat.java	0.5773502691896258	743	743	1	replace	char  c  =  pattern.charAt(i  +  2);	  char    c    =    pattern.charAt(i);    	non-compiled	[CE]  illegal  start  of  expression	5	None	replace
9	[BUG]  [BUGGY]  String  c  =  pattern.charAt(i);  [CE]  illegal  start  of  expression  [FE]                junit.framework.ComparisonFailure:  expected:<fredag      [CONTEXT]      for  (;  i  <  length;  i++)  {  c  =  pattern.charAt(i);  if  (c  ==  '\'')  {  if  (i  +  1  <  length  &&  pattern.charAt(i  +  1)  ==  '\'')  {  i++;  buf.append(c);  }  else  {      [BUGGY]  String  c  =  pattern.charAt(i);  [BUGGY]      inLiteral  =  !inLiteral;  }  }  else  if  (!inLiteral  &&  (c  >=  'A'  &&  c  <=  'Z'  ||  c  >=  'a'  &&  c  <=  'z'))  {  i--;  break;  }  else  {  buf.append(c);  }  }  }  [CLASS]  FastDateFormat  CharacterLiteral  StringLiteral  TextField  UnpaddedNumberField  UnpaddedMonthField  PaddedNumberField  TwoDigitNumberField  TwoDigitYearField  TwoDigitMonthField  TwelveHourField  TwentyFourHourField  TimeZoneNameRule  TimeZoneNumberRule  TimeZoneDisplayKey  Pair  [METHOD]  parseToken  [RETURN_TYPE]  String  String  pattern  int[]  indexRef  [VARIABLES]  Locale  locale  mLocale  TimeZoneNumberRule  INSTANCE_COLON  INSTANCE_NO_COLON  StringBuilder  buf  TwoDigitYearField  INSTANCE  int[]  indexRef  String  cDefaultPattern  mDaylight  mPattern  mStandard  mValue  pattern  sub  token  value  String[]  AmPmStrings  ERAs  mValues  months  shortMonths  shortWeekdays  values  weekdays  long  serialVersionUID  int  FULL  LONG  MEDIUM  SHORT  dateStyle  field  i  len  length  mField  mMaxLengthEstimate  mSize  mStyle  size  style  timeStyle  tokenLen  Rule[]  mRules  TimeZone  mTimeZone  timeZone  tz  boolean  colon  daylight  inLiteral  mColon  mLocaleForced  mTimeZoneForced  timeZoneForced  NumberRule  mRule  rule  char  c  mValue  peek  value  TwoDigitMonthField  INSTANCE  UnpaddedMonthField  INSTANCE  Object  key  mObj1  mObj2  obj1  obj2  Map  cDateInstanceCache  cDateTimeInstanceCache  cInstanceCache  cTimeInstanceCache  cTimeZoneDisplayCache  	projects/Lang26/src/main/java/org/apache/commons/lang3/time/FastDateFormat.java	0.5773502691896258	743	743	1	replace	String  c  =  pattern.charAt(i);	  char    c    =    pattern.charAt(i);    	non-compiled	[CE]  illegal  start  of  expression	5	None	replace
10	[BUG]  [BUGGY]  char  c  =  pattern.charAt(i  +  1,  length);  [CE]  illegal  start  of  expression  [FE]                  junit.framework.ComparisonFailure:  expected:<fredag      [CONTEXT]      for  (;  i  <  length;  i++)  {  c  =  pattern.charAt(i);  if  (c  ==  '\'')  {  if  (i  +  1  <  length  &&  pattern.charAt(i  +  1)  ==  '\'')  {  i++;  buf.append(c);  }  else  {      [BUGGY]  char  c  =  pattern.charAt(i  +  1,  length);  [BUGGY]      inLiteral  =  !inLiteral;  }  }  else  if  (!inLiteral  &&  (c  >=  'A'  &&  c  <=  'Z'  ||  c  >=  'a'  &&  c  <=  'z'))  {  i--;  break;  }  else  {  buf.append(c);  }  }  }  [CLASS]  FastDateFormat  CharacterLiteral  StringLiteral  TextField  UnpaddedNumberField  UnpaddedMonthField  PaddedNumberField  TwoDigitNumberField  TwoDigitYearField  TwoDigitMonthField  TwelveHourField  TwentyFourHourField  TimeZoneNameRule  TimeZoneNumberRule  TimeZoneDisplayKey  Pair  [METHOD]  parseToken  [RETURN_TYPE]  String  String  pattern  int[]  indexRef  [VARIABLES]  Locale  locale  mLocale  TimeZoneNumberRule  INSTANCE_COLON  INSTANCE_NO_COLON  StringBuilder  buf  TwoDigitYearField  INSTANCE  int[]  indexRef  String  cDefaultPattern  mDaylight  mPattern  mStandard  mValue  pattern  sub  token  value  String[]  AmPmStrings  ERAs  mValues  months  shortMonths  shortWeekdays  values  weekdays  long  serialVersionUID  int  FULL  LONG  MEDIUM  SHORT  dateStyle  field  i  len  length  mField  mMaxLengthEstimate  mSize  mStyle  size  style  timeStyle  tokenLen  Rule[]  mRules  TimeZone  mTimeZone  timeZone  tz  boolean  colon  daylight  inLiteral  mColon  mLocaleForced  mTimeZoneForced  timeZoneForced  NumberRule  mRule  rule  char  c  mValue  peek  value  TwoDigitMonthField  INSTANCE  UnpaddedMonthField  INSTANCE  Object  key  mObj1  mObj2  obj1  obj2  Map  cDateInstanceCache  cDateTimeInstanceCache  cInstanceCache  cTimeInstanceCache  cTimeZoneDisplayCache  	projects/Lang26/src/main/java/org/apache/commons/lang3/time/FastDateFormat.java	0.5773502691896258	743	743	1	replace	char  c  =  pattern.charAt(i  +  1,  length);	  char    c    =    pattern.charAt(i);    	non-compiled	[CE]  illegal  start  of  expression	5	None	replace
