bugid	buggy	buggy_class	suspiciousness	buggy_line	endbuggycode	failing_test_number	patch
1	[BUG] [BUGGY] if (!(data instanceof StatisticalCategoryDataset)) { [FE] AssertionFailedError [CONTEXT] int pass) {  [BUGGY] if (!(data instanceof StatisticalCategoryDataset)) { [BUGGY] throw new IllegalArgumentException( "Requires StatisticalCategoryDataset."); } StatisticalCategoryDataset statData = (StatisticalCategoryDataset) data; PlotOrientation orientation = plot.getOrientation(); if (orientation == PlotOrientation.HORIZONTAL) { drawHorizontalItem(g2, state, dataArea, plot, domainAxis, rangeAxis, statData, row, column); } [CLASS] StatisticalBarRenderer [METHOD] drawItem [RETURN_TYPE] void  Graphics2D g2 CategoryItemRendererState state Rectangle2D dataArea CategoryPlot plot CategoryAxis domainAxis ValueAxis rangeAxis CategoryDataset data int row int column int pass [VARIABLES] Stroke errorIndicatorStroke stroke PlotOrientation orientation CategoryItemRendererState state Rectangle2D dataArea Paint errorIndicatorPaint paint long serialVersionUID CategoryPlot plot int column pass row Graphics2D g2 StatisticalCategoryDataset statData boolean CategoryAxis domainAxis ValueAxis rangeAxis CategoryDataset data  	projects/Chart25/source/org/jfree/chart/renderer/category/StatisticalBarRenderer.java	0.8944271909999159	200	200	4	
2	[BUG] [BUGGY] StatisticalCategoryDataset statData = (StatisticalCategoryDataset) data; [FE] AssertionFailedError [CONTEXT] int pass) {  if (!(data instanceof StatisticalCategoryDataset)) { throw new IllegalArgumentException( "Requires StatisticalCategoryDataset."); } [BUGGY] StatisticalCategoryDataset statData = (StatisticalCategoryDataset) data; [BUGGY]  PlotOrientation orientation = plot.getOrientation(); if (orientation == PlotOrientation.HORIZONTAL) { drawHorizontalItem(g2, state, dataArea, plot, domainAxis, rangeAxis, statData, row, column); } else if (orientation == PlotOrientation.VERTICAL) { drawVerticalItem(g2, state, dataArea, plot, domainAxis, rangeAxis, statData, row, column); } [CLASS] StatisticalBarRenderer [METHOD] drawItem [RETURN_TYPE] void  Graphics2D g2 CategoryItemRendererState state Rectangle2D dataArea CategoryPlot plot CategoryAxis domainAxis ValueAxis rangeAxis CategoryDataset data int row int column int pass [VARIABLES] Stroke errorIndicatorStroke stroke PlotOrientation orientation CategoryItemRendererState state Rectangle2D dataArea Paint errorIndicatorPaint paint long serialVersionUID CategoryPlot plot int column pass row Graphics2D g2 StatisticalCategoryDataset statData boolean CategoryAxis domainAxis ValueAxis rangeAxis CategoryDataset data  	projects/Chart25/source/org/jfree/chart/renderer/category/StatisticalBarRenderer.java	0.8944271909999159	204	204	4	
3	[BUG] [BUGGY] PlotOrientation orientation = plot.getOrientation(); [FE] AssertionFailedError [CONTEXT] int pass) {  if (!(data instanceof StatisticalCategoryDataset)) { throw new IllegalArgumentException( "Requires StatisticalCategoryDataset."); } StatisticalCategoryDataset statData = (StatisticalCategoryDataset) data; [BUGGY] PlotOrientation orientation = plot.getOrientation(); [BUGGY] if (orientation == PlotOrientation.HORIZONTAL) { drawHorizontalItem(g2, state, dataArea, plot, domainAxis, rangeAxis, statData, row, column); } else if (orientation == PlotOrientation.VERTICAL) { drawVerticalItem(g2, state, dataArea, plot, domainAxis, rangeAxis, statData, row, column); } } [CLASS] StatisticalBarRenderer [METHOD] drawItem [RETURN_TYPE] void  Graphics2D g2 CategoryItemRendererState state Rectangle2D dataArea CategoryPlot plot CategoryAxis domainAxis ValueAxis rangeAxis CategoryDataset data int row int column int pass [VARIABLES] Stroke errorIndicatorStroke stroke PlotOrientation orientation CategoryItemRendererState state Rectangle2D dataArea Paint errorIndicatorPaint paint long serialVersionUID CategoryPlot plot int column pass row Graphics2D g2 StatisticalCategoryDataset statData boolean CategoryAxis domainAxis ValueAxis rangeAxis CategoryDataset data  	projects/Chart25/source/org/jfree/chart/renderer/category/StatisticalBarRenderer.java	0.8944271909999159	206	206	4	
4	[BUG] [BUGGY] if (orientation == PlotOrientation.HORIZONTAL) { [FE] AssertionFailedError [CONTEXT] int pass) {  if (!(data instanceof StatisticalCategoryDataset)) { throw new IllegalArgumentException( "Requires StatisticalCategoryDataset."); } StatisticalCategoryDataset statData = (StatisticalCategoryDataset) data; PlotOrientation orientation = plot.getOrientation(); [BUGGY] if (orientation == PlotOrientation.HORIZONTAL) { [BUGGY] drawHorizontalItem(g2, state, dataArea, plot, domainAxis, rangeAxis, statData, row, column); } else if (orientation == PlotOrientation.VERTICAL) { drawVerticalItem(g2, state, dataArea, plot, domainAxis, rangeAxis, statData, row, column); } } [CLASS] StatisticalBarRenderer [METHOD] drawItem [RETURN_TYPE] void  Graphics2D g2 CategoryItemRendererState state Rectangle2D dataArea CategoryPlot plot CategoryAxis domainAxis ValueAxis rangeAxis CategoryDataset data int row int column int pass [VARIABLES] Stroke errorIndicatorStroke stroke PlotOrientation orientation CategoryItemRendererState state Rectangle2D dataArea Paint errorIndicatorPaint paint long serialVersionUID CategoryPlot plot int column pass row Graphics2D g2 StatisticalCategoryDataset statData boolean CategoryAxis domainAxis ValueAxis rangeAxis CategoryDataset data  	projects/Chart25/source/org/jfree/chart/renderer/category/StatisticalBarRenderer.java	0.8944271909999159	207	207	4	
6	[BUG] [BUGGY] drawHorizontalItem(g2, state, dataArea, plot, domainAxis,   rangeAxis, statData, row, column); } [FE] AssertionFailedError [CONTEXT]  if (!(data instanceof StatisticalCategoryDataset)) { throw new IllegalArgumentException( "Requires StatisticalCategoryDataset."); } StatisticalCategoryDataset statData = (StatisticalCategoryDataset) data; PlotOrientation orientation = plot.getOrientation(); if (orientation == PlotOrientation.HORIZONTAL) { [BUGGY] drawHorizontalItem(g2, state, dataArea, plot, domainAxis,          rangeAxis, statData, row, column);    } [BUGGY] rangeAxis, statData, row, column); } else if (orientation == PlotOrientation.VERTICAL) { drawVerticalItem(g2, state, dataArea, plot, domainAxis, rangeAxis, statData, row, column); } } [CLASS] StatisticalBarRenderer [METHOD] drawItem [RETURN_TYPE] void  Graphics2D g2 CategoryItemRendererState state Rectangle2D dataArea CategoryPlot plot CategoryAxis domainAxis ValueAxis rangeAxis CategoryDataset data int row int column int pass [VARIABLES] Stroke errorIndicatorStroke stroke PlotOrientation orientation CategoryItemRendererState state Rectangle2D dataArea Paint errorIndicatorPaint paint long serialVersionUID CategoryPlot plot int column pass row Graphics2D g2 StatisticalCategoryDataset statData boolean CategoryAxis domainAxis ValueAxis rangeAxis CategoryDataset data  	projects/Chart25/source/org/jfree/chart/renderer/category/StatisticalBarRenderer.java	0.7071067811865475	208	210	4	
7	[BUG] [BUGGY] RectangleEdge xAxisLocation = plot.getDomainAxisEdge(); [FE] AssertionFailedError [CONTEXT] int column) { [BUGGY] RectangleEdge xAxisLocation = plot.getDomainAxisEdge(); [BUGGY]   double rectY = domainAxis.getCategoryStart(column, getColumnCount(), dataArea, xAxisLocation); int seriesCount = getRowCount(); int categoryCount = getColumnCount(); if (seriesCount > 1) { double seriesGap = dataArea.getHeight() * getItemMargin()  [CLASS] StatisticalBarRenderer [METHOD] drawHorizontalItem [RETURN_TYPE] void  Graphics2D g2 CategoryItemRendererState state Rectangle2D dataArea CategoryPlot plot CategoryAxis domainAxis ValueAxis rangeAxis StatisticalCategoryDataset dataset int row int column [VARIABLES] Stroke errorIndicatorStroke stroke CategoryItemRendererState state double base highVal lclip lowVal rectHeight rectWidth rectX rectY seriesGap transY1 transY2 uclip value valueDelta Rectangle2D bar dataArea CategoryItemLabelGenerator generator Paint errorIndicatorPaint paint seriesPaint Line2D line long serialVersionUID CategoryPlot plot int categoryCount column row seriesCount Graphics2D g2 StatisticalCategoryDataset dataset boolean Number meanValue CategoryAxis domainAxis EntityCollection entities ValueAxis rangeAxis RectangleEdge xAxisLocation yAxisLocation  	projects/Chart25/source/org/jfree/chart/renderer/category/StatisticalBarRenderer.java	0.7071067811865475	240	240	4	
8	[BUG] [BUGGY] double rectY = domainAxis.getCategoryStart(column, getColumnCount(),  dataArea, xAxisLocation); [FE] AssertionFailedError [CONTEXT] int column) { RectangleEdge xAxisLocation = plot.getDomainAxisEdge();  [BUGGY] double rectY = domainAxis.getCategoryStart(column, getColumnCount(),        dataArea, xAxisLocation); [BUGGY] dataArea, xAxisLocation); int seriesCount = getRowCount(); int categoryCount = getColumnCount(); if (seriesCount > 1) { double seriesGap = dataArea.getHeight() * getItemMargin()  rectY = rectY + row * (state.getBarWidth() + seriesGap); } else { [CLASS] StatisticalBarRenderer [METHOD] drawHorizontalItem [RETURN_TYPE] void  Graphics2D g2 CategoryItemRendererState state Rectangle2D dataArea CategoryPlot plot CategoryAxis domainAxis ValueAxis rangeAxis StatisticalCategoryDataset dataset int row int column [VARIABLES] Stroke errorIndicatorStroke stroke CategoryItemRendererState state double base highVal lclip lowVal rectHeight rectWidth rectX rectY seriesGap transY1 transY2 uclip value valueDelta Rectangle2D bar dataArea CategoryItemLabelGenerator generator Paint errorIndicatorPaint paint seriesPaint Line2D line long serialVersionUID CategoryPlot plot int categoryCount column row seriesCount Graphics2D g2 StatisticalCategoryDataset dataset boolean Number meanValue CategoryAxis domainAxis EntityCollection entities ValueAxis rangeAxis RectangleEdge xAxisLocation yAxisLocation  	projects/Chart25/source/org/jfree/chart/renderer/category/StatisticalBarRenderer.java	0.7071067811865475	243	245	4	
9	[BUG] [BUGGY] int seriesCount = getRowCount(); [FE] AssertionFailedError [CONTEXT] int column) { RectangleEdge xAxisLocation = plot.getDomainAxisEdge();  double rectY = domainAxis.getCategoryStart(column, getColumnCount(), dataArea, xAxisLocation); [BUGGY] int seriesCount = getRowCount(); [BUGGY] int categoryCount = getColumnCount(); if (seriesCount > 1) { double seriesGap = dataArea.getHeight() * getItemMargin()  rectY = rectY + row * (state.getBarWidth() + seriesGap); } else { rectY = rectY + row * state.getBarWidth(); }  [CLASS] StatisticalBarRenderer [METHOD] drawHorizontalItem [RETURN_TYPE] void  Graphics2D g2 CategoryItemRendererState state Rectangle2D dataArea CategoryPlot plot CategoryAxis domainAxis ValueAxis rangeAxis StatisticalCategoryDataset dataset int row int column [VARIABLES] Stroke errorIndicatorStroke stroke CategoryItemRendererState state double base highVal lclip lowVal rectHeight rectWidth rectX rectY seriesGap transY1 transY2 uclip value valueDelta Rectangle2D bar dataArea CategoryItemLabelGenerator generator Paint errorIndicatorPaint paint seriesPaint Line2D line long serialVersionUID CategoryPlot plot int categoryCount column row seriesCount Graphics2D g2 StatisticalCategoryDataset dataset boolean Number meanValue CategoryAxis domainAxis EntityCollection entities ValueAxis rangeAxis RectangleEdge xAxisLocation yAxisLocation  	projects/Chart25/source/org/jfree/chart/renderer/category/StatisticalBarRenderer.java	0.7071067811865475	246	246	4	
10	[BUG] [BUGGY] int categoryCount = getColumnCount(); [FE] AssertionFailedError [CONTEXT] int column) { RectangleEdge xAxisLocation = plot.getDomainAxisEdge();  double rectY = domainAxis.getCategoryStart(column, getColumnCount(), dataArea, xAxisLocation); int seriesCount = getRowCount(); [BUGGY] int categoryCount = getColumnCount(); [BUGGY] if (seriesCount > 1) { double seriesGap = dataArea.getHeight() * getItemMargin()  rectY = rectY + row * (state.getBarWidth() + seriesGap); } else { rectY = rectY + row * state.getBarWidth(); }   [CLASS] StatisticalBarRenderer [METHOD] drawHorizontalItem [RETURN_TYPE] void  Graphics2D g2 CategoryItemRendererState state Rectangle2D dataArea CategoryPlot plot CategoryAxis domainAxis ValueAxis rangeAxis StatisticalCategoryDataset dataset int row int column [VARIABLES] Stroke errorIndicatorStroke stroke CategoryItemRendererState state double base highVal lclip lowVal rectHeight rectWidth rectX rectY seriesGap transY1 transY2 uclip value valueDelta Rectangle2D bar dataArea CategoryItemLabelGenerator generator Paint errorIndicatorPaint paint seriesPaint Line2D line long serialVersionUID CategoryPlot plot int categoryCount column row seriesCount Graphics2D g2 StatisticalCategoryDataset dataset boolean Number meanValue CategoryAxis domainAxis EntityCollection entities ValueAxis rangeAxis RectangleEdge xAxisLocation yAxisLocation  	projects/Chart25/source/org/jfree/chart/renderer/category/StatisticalBarRenderer.java	0.7071067811865475	247	247	4	
11	[BUG] [BUGGY] if (seriesCount > 1) { [FE] AssertionFailedError [CONTEXT] int column) { RectangleEdge xAxisLocation = plot.getDomainAxisEdge();  double rectY = domainAxis.getCategoryStart(column, getColumnCount(), dataArea, xAxisLocation); int seriesCount = getRowCount(); int categoryCount = getColumnCount(); [BUGGY] if (seriesCount > 1) { [BUGGY] double seriesGap = dataArea.getHeight() * getItemMargin()  rectY = rectY + row * (state.getBarWidth() + seriesGap); } else { rectY = rectY + row * state.getBarWidth(); }  Number meanValue = dataset.getMeanValue(row, column); [CLASS] StatisticalBarRenderer [METHOD] drawHorizontalItem [RETURN_TYPE] void  Graphics2D g2 CategoryItemRendererState state Rectangle2D dataArea CategoryPlot plot CategoryAxis domainAxis ValueAxis rangeAxis StatisticalCategoryDataset dataset int row int column [VARIABLES] Stroke errorIndicatorStroke stroke CategoryItemRendererState state double base highVal lclip lowVal rectHeight rectWidth rectX rectY seriesGap transY1 transY2 uclip value valueDelta Rectangle2D bar dataArea CategoryItemLabelGenerator generator Paint errorIndicatorPaint paint seriesPaint Line2D line long serialVersionUID CategoryPlot plot int categoryCount column row seriesCount Graphics2D g2 StatisticalCategoryDataset dataset boolean Number meanValue CategoryAxis domainAxis EntityCollection entities ValueAxis rangeAxis RectangleEdge xAxisLocation yAxisLocation  	projects/Chart25/source/org/jfree/chart/renderer/category/StatisticalBarRenderer.java	0.7071067811865475	248	248	4	
