bugid	buggy	buggy_class	suspiciousness	buggy_line	endbuggycode	failing_test_number	action	patch
1	[BUG] [BUGGY] setResult(yMin, 0); [FE] AssertionFailedError [CONTEXT]  double yInitial = f.value(initial); if (Math.abs(yInitial) <= functionValueAccuracy) { setResult(initial, 0); return result; }  double yMin = f.value(min); if (Math.abs(yMin) <= functionValueAccuracy) { [BUGGY] setResult(yMin, 0); [BUGGY] return result; }  if (yInitial * yMin < 0) { return solve(f, min, yMin, initial, yInitial, min, yMin); }  double yMax = f.value(max); [CLASS] BrentSolver [METHOD] solve [RETURN_TYPE] double  UnivariateRealFunction f final double min final double max final double initial [VARIABLES] UnivariateRealFunction f String NON_BRACKETING_MESSAGE boolean long serialVersionUID double initial max min yInitial yMax yMin  	projects/Math72/src/main/java/org/apache/commons/math/analysis/solvers/BrentSolver.java	1.0	115	115	1	replace	
2	[BUG] [BUGGY] [FE] AssertionFailedError [CONTEXT]  double yInitial = f.value(initial); if (Math.abs(yInitial) <= functionValueAccuracy) { setResult(initial, 0); return result; }  double yMin = f.value(min); if (Math.abs(yMin) <= functionValueAccuracy) { [BUGGY] [BUGGY] setResult(yMin, 0); return result; }  if (yInitial * yMin < 0) { return solve(f, min, yMin, initial, yInitial, min, yMin); }  double yMax = f.value(max); [CLASS] BrentSolver [METHOD] solve [RETURN_TYPE] double  UnivariateRealFunction f final double min final double max final double initial [VARIABLES] UnivariateRealFunction f String NON_BRACKETING_MESSAGE boolean long serialVersionUID double initial max min yInitial yMax yMin  	projects/Math72/src/main/java/org/apache/commons/math/analysis/solvers/BrentSolver.java	1.0	115	115	1	add	
3	[BUG] [BUGGY] return result; [FE] AssertionFailedError [CONTEXT] double yInitial = f.value(initial); if (Math.abs(yInitial) <= functionValueAccuracy) { setResult(initial, 0); return result; }  double yMin = f.value(min); if (Math.abs(yMin) <= functionValueAccuracy) { setResult(yMin, 0); [BUGGY] return result; [BUGGY] }  if (yInitial * yMin < 0) { return solve(f, min, yMin, initial, yInitial, min, yMin); }  double yMax = f.value(max); if (Math.abs(yMax) <= functionValueAccuracy) { [CLASS] BrentSolver [METHOD] solve [RETURN_TYPE] double  UnivariateRealFunction f final double min final double max final double initial [VARIABLES] UnivariateRealFunction f String NON_BRACKETING_MESSAGE boolean long serialVersionUID double initial max min yInitial yMax yMin  	projects/Math72/src/main/java/org/apache/commons/math/analysis/solvers/BrentSolver.java	1.0	116	116	1	replace	
4	[BUG] [BUGGY] [FE] AssertionFailedError [CONTEXT] double yInitial = f.value(initial); if (Math.abs(yInitial) <= functionValueAccuracy) { setResult(initial, 0); return result; }  double yMin = f.value(min); if (Math.abs(yMin) <= functionValueAccuracy) { setResult(yMin, 0); [BUGGY] [BUGGY] return result; }  if (yInitial * yMin < 0) { return solve(f, min, yMin, initial, yInitial, min, yMin); }  double yMax = f.value(max); if (Math.abs(yMax) <= functionValueAccuracy) { [CLASS] BrentSolver [METHOD] solve [RETURN_TYPE] double  UnivariateRealFunction f final double min final double max final double initial [VARIABLES] UnivariateRealFunction f String NON_BRACKETING_MESSAGE boolean long serialVersionUID double initial max min yInitial yMax yMin  	projects/Math72/src/main/java/org/apache/commons/math/analysis/solvers/BrentSolver.java	1.0	116	116	1	add	
5	[BUG] [BUGGY] setResult(max, 0); [FE] AssertionFailedError [CONTEXT] double yMax = f.value(max);  double sign = yMin * yMax; if (sign > 0) {  if (Math.abs(yMin) <= functionValueAccuracy) { setResult(min, 0); ret = min; } else if (Math.abs(yMax) <= functionValueAccuracy) { [BUGGY] setResult(max, 0); [BUGGY] ret = max; } else {  throw MathRuntimeException.createIllegalArgumentException( NON_BRACKETING_MESSAGE, min, max, yMin, yMax); } } else if (sign < 0){  ret = solve(f, min, yMin, max, yMax, min, yMin); } else { [CLASS] BrentSolver [METHOD] solve [RETURN_TYPE] double  UnivariateRealFunction f final double min final double max [VARIABLES] UnivariateRealFunction f String NON_BRACKETING_MESSAGE boolean long serialVersionUID double max min ret sign yMax yMin  	projects/Math72/src/main/java/org/apache/commons/math/analysis/solvers/BrentSolver.java	1.0	184	184	1	replace	
6	[BUG] [BUGGY] [FE] AssertionFailedError [CONTEXT] double yMax = f.value(max);  double sign = yMin * yMax; if (sign > 0) {  if (Math.abs(yMin) <= functionValueAccuracy) { setResult(min, 0); ret = min; } else if (Math.abs(yMax) <= functionValueAccuracy) { [BUGGY] [BUGGY] setResult(max, 0); ret = max; } else {  throw MathRuntimeException.createIllegalArgumentException( NON_BRACKETING_MESSAGE, min, max, yMin, yMax); } } else if (sign < 0){  ret = solve(f, min, yMin, max, yMax, min, yMin); } else { [CLASS] BrentSolver [METHOD] solve [RETURN_TYPE] double  UnivariateRealFunction f final double min final double max [VARIABLES] UnivariateRealFunction f String NON_BRACKETING_MESSAGE boolean long serialVersionUID double max min ret sign yMax yMin  	projects/Math72/src/main/java/org/apache/commons/math/analysis/solvers/BrentSolver.java	1.0	184	184	1	add	
7	[BUG] [BUGGY] ret = max; [FE] AssertionFailedError [CONTEXT]  double sign = yMin * yMax; if (sign > 0) {  if (Math.abs(yMin) <= functionValueAccuracy) { setResult(min, 0); ret = min; } else if (Math.abs(yMax) <= functionValueAccuracy) { setResult(max, 0); [BUGGY] ret = max; [BUGGY] } else {  throw MathRuntimeException.createIllegalArgumentException( NON_BRACKETING_MESSAGE, min, max, yMin, yMax); } } else if (sign < 0){  ret = solve(f, min, yMin, max, yMax, min, yMin); } else {  [CLASS] BrentSolver [METHOD] solve [RETURN_TYPE] double  UnivariateRealFunction f final double min final double max [VARIABLES] UnivariateRealFunction f String NON_BRACKETING_MESSAGE boolean long serialVersionUID double max min ret sign yMax yMin  	projects/Math72/src/main/java/org/apache/commons/math/analysis/solvers/BrentSolver.java	1.0	185	185	1	replace	
8	[BUG] [BUGGY] [FE] AssertionFailedError [CONTEXT]  double sign = yMin * yMax; if (sign > 0) {  if (Math.abs(yMin) <= functionValueAccuracy) { setResult(min, 0); ret = min; } else if (Math.abs(yMax) <= functionValueAccuracy) { setResult(max, 0); [BUGGY] [BUGGY] ret = max; } else {  throw MathRuntimeException.createIllegalArgumentException( NON_BRACKETING_MESSAGE, min, max, yMin, yMax); } } else if (sign < 0){  ret = solve(f, min, yMin, max, yMax, min, yMin); } else {  [CLASS] BrentSolver [METHOD] solve [RETURN_TYPE] double  UnivariateRealFunction f final double min final double max [VARIABLES] UnivariateRealFunction f String NON_BRACKETING_MESSAGE boolean long serialVersionUID double max min ret sign yMax yMin  	projects/Math72/src/main/java/org/apache/commons/math/analysis/solvers/BrentSolver.java	1.0	185	185	1	add	
9	[BUG] [BUGGY] if (Math.abs(yMin) <= functionValueAccuracy) { [FE] AssertionFailedError [CONTEXT] double ret = Double.NaN; double yMin = f.value(min); double yMax = f.value(max);  double sign = yMin * yMax; if (sign > 0) {  [BUGGY] if (Math.abs(yMin) <= functionValueAccuracy) { [BUGGY] setResult(min, 0); ret = min; } else if (Math.abs(yMax) <= functionValueAccuracy) { setResult(max, 0); ret = max; } else {  throw MathRuntimeException.createIllegalArgumentException( NON_BRACKETING_MESSAGE, min, max, yMin, yMax); } [CLASS] BrentSolver [METHOD] solve [RETURN_TYPE] double  UnivariateRealFunction f final double min final double max [VARIABLES] UnivariateRealFunction f String NON_BRACKETING_MESSAGE boolean long serialVersionUID double max min ret sign yMax yMin  	projects/Math72/src/main/java/org/apache/commons/math/analysis/solvers/BrentSolver.java	0.7071067811865475	180	180	1	replace	
10	[BUG] [BUGGY] [FE] AssertionFailedError [CONTEXT] double ret = Double.NaN; double yMin = f.value(min); double yMax = f.value(max);  double sign = yMin * yMax; if (sign > 0) {  [BUGGY] [BUGGY] if (Math.abs(yMin) <= functionValueAccuracy) { setResult(min, 0); ret = min; } else if (Math.abs(yMax) <= functionValueAccuracy) { setResult(max, 0); ret = max; } else {  throw MathRuntimeException.createIllegalArgumentException( NON_BRACKETING_MESSAGE, min, max, yMin, yMax); } [CLASS] BrentSolver [METHOD] solve [RETURN_TYPE] double  UnivariateRealFunction f final double min final double max [VARIABLES] UnivariateRealFunction f String NON_BRACKETING_MESSAGE boolean long serialVersionUID double max min ret sign yMax yMin  	projects/Math72/src/main/java/org/apache/commons/math/analysis/solvers/BrentSolver.java	0.7071067811865475	180	180	1	add	
