bugid	buggy	buggy_class	suspiciousness	buggy_line	endbuggycode	original_failing_test_number	action	patch	original_buggy	execution_result	diagnosis	previous_bug_id	new_failing_test_number	this_action
1	[BUG]  [BUGGY]  this(os,  TarBuffer.DEFAULT_FILE_ERROR,  TarBuffer.DEFAULT_LONGFILE_GNU,  LONGFILE_TRUNCATE);  [CE]  illegal  start  of  type  [FE]                                  AssertionFailedError      [CONTEXT]      public  TarArchiveOutputStream(OutputStream  os)  {      [BUGGY]  this(os,  TarBuffer.DEFAULT_FILE_ERROR,  TarBuffer.DEFAULT_LONGFILE_GNU,  LONGFILE_TRUNCATE);  [BUGGY]      }  [CLASS]  TarArchiveOutputStream  [METHOD]  <init>  [RETURN_TYPE]  OutputStream)  OutputStream  os  [VARIABLES]  byte[]  assemBuf  recordBuf  boolean  closed  finished  haveUnclosedEntry  OutputStream  os  out  TarBuffer  buffer  String  currName  int  LONGFILE_ERROR  LONGFILE_GNU  LONGFILE_TRUNCATE  assemLen  longFileMode  long  currBytes  currSize  	projects/Compress9/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java	1.0	69	69	1	replace	this(os,  TarBuffer.DEFAULT_FILE_ERROR,  TarBuffer.DEFAULT_LONGFILE_GNU,  LONGFILE_TRUNCATE);	  this(os,    TarBuffer.DEFAULT_FILE_ERROR,    TarBuffer.DEFAULT_LONGFILE_GNU);    	non-compiled	[CE]  illegal  start  of  type	69	None	replace
2	[BUG]  [BUGGY]  this(os,  TarBuffer.DEFAULT_FILE_ERROR,  TarBuffer.DEFAULT_LONGFILE_GNU,  assemLen);  [CE]  illegal  start  of  type  [FE]                                    AssertionFailedError      [CONTEXT]      public  TarArchiveOutputStream(OutputStream  os)  {      [BUGGY]  this(os,  TarBuffer.DEFAULT_FILE_ERROR,  TarBuffer.DEFAULT_LONGFILE_GNU,  assemLen);  [BUGGY]      }  [CLASS]  TarArchiveOutputStream  [METHOD]  <init>  [RETURN_TYPE]  OutputStream)  OutputStream  os  [VARIABLES]  byte[]  assemBuf  recordBuf  boolean  closed  finished  haveUnclosedEntry  OutputStream  os  out  TarBuffer  buffer  String  currName  int  LONGFILE_ERROR  LONGFILE_GNU  LONGFILE_TRUNCATE  assemLen  longFileMode  long  currBytes  currSize  	projects/Compress9/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java	1.0	69	69	1	replace	this(os,  TarBuffer.DEFAULT_FILE_ERROR,  TarBuffer.DEFAULT_LONGFILE_GNU,  assemLen);	  this(os,    TarBuffer.DEFAULT_FILE_ERROR,    TarBuffer.DEFAULT_LONGFILE_GNU);    	non-compiled	[CE]  illegal  start  of  type	69	None	replace
3	[BUG]  [BUGGY]  this(os,  TarBuffer.DEFAULT_FILE_ERROR,  TarBuffer.DEFAULT_LONGFILE_GNU,  TarBuffer.DEFAULT_TRUNCATE);  [CE]  illegal  start  of  type  [FE]                                      AssertionFailedError      [CONTEXT]      public  TarArchiveOutputStream(OutputStream  os)  {      [BUGGY]  this(os,  TarBuffer.DEFAULT_FILE_ERROR,  TarBuffer.DEFAULT_LONGFILE_GNU,  TarBuffer.DEFAULT_TRUNCATE);  [BUGGY]      }  [CLASS]  TarArchiveOutputStream  [METHOD]  <init>  [RETURN_TYPE]  OutputStream)  OutputStream  os  [VARIABLES]  byte[]  assemBuf  recordBuf  boolean  closed  finished  haveUnclosedEntry  OutputStream  os  out  TarBuffer  buffer  String  currName  int  LONGFILE_ERROR  LONGFILE_GNU  LONGFILE_TRUNCATE  assemLen  longFileMode  long  currBytes  currSize  	projects/Compress9/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java	1.0	69	69	1	replace	this(os,  TarBuffer.DEFAULT_FILE_ERROR,  TarBuffer.DEFAULT_LONGFILE_GNU,  TarBuffer.DEFAULT_TRUNCATE);	  this(os,    TarBuffer.DEFAULT_FILE_ERROR,    TarBuffer.DEFAULT_LONGFILE_GNU);    	non-compiled	[CE]  illegal  start  of  type	69	None	replace
4	[BUG]  [BUGGY]  this(os,  TarBuffer.DEFAULT_FILE_ERROR,  TarBuffer.DEFAULT_LONGFILE_GNU,  currName);  [CE]  illegal  start  of  type  [FE]                                        AssertionFailedError      [CONTEXT]      public  TarArchiveOutputStream(OutputStream  os)  {      [BUGGY]  this(os,  TarBuffer.DEFAULT_FILE_ERROR,  TarBuffer.DEFAULT_LONGFILE_GNU,  currName);  [BUGGY]      }  [CLASS]  TarArchiveOutputStream  [METHOD]  <init>  [RETURN_TYPE]  OutputStream)  OutputStream  os  [VARIABLES]  byte[]  assemBuf  recordBuf  boolean  closed  finished  haveUnclosedEntry  OutputStream  os  out  TarBuffer  buffer  String  currName  int  LONGFILE_ERROR  LONGFILE_GNU  LONGFILE_TRUNCATE  assemLen  longFileMode  long  currBytes  currSize  	projects/Compress9/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java	1.0	69	69	1	replace	this(os,  TarBuffer.DEFAULT_FILE_ERROR,  TarBuffer.DEFAULT_LONGFILE_GNU,  currName);	  this(os,    TarBuffer.DEFAULT_FILE_ERROR,    TarBuffer.DEFAULT_LONGFILE_GNU);    	non-compiled	[CE]  illegal  start  of  type	69	None	replace
5	[BUG]  [BUGGY]  this(os,  TarBuffer.DEFAULT_FILE_ERROR,  TarBuffer.DEFAULT_LONGFILE_GNU,  0);  [CE]  illegal  start  of  type  [FE]                                          AssertionFailedError      [CONTEXT]      public  TarArchiveOutputStream(OutputStream  os)  {      [BUGGY]  this(os,  TarBuffer.DEFAULT_FILE_ERROR,  TarBuffer.DEFAULT_LONGFILE_GNU,  0);  [BUGGY]      }  [CLASS]  TarArchiveOutputStream  [METHOD]  <init>  [RETURN_TYPE]  OutputStream)  OutputStream  os  [VARIABLES]  byte[]  assemBuf  recordBuf  boolean  closed  finished  haveUnclosedEntry  OutputStream  os  out  TarBuffer  buffer  String  currName  int  LONGFILE_ERROR  LONGFILE_GNU  LONGFILE_TRUNCATE  assemLen  longFileMode  long  currBytes  currSize  	projects/Compress9/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java	1.0	69	69	1	replace	this(os,  TarBuffer.DEFAULT_FILE_ERROR,  TarBuffer.DEFAULT_LONGFILE_GNU,  0);	  this(os,    TarBuffer.DEFAULT_FILE_ERROR,    TarBuffer.DEFAULT_LONGFILE_GNU);    	non-compiled	[CE]  illegal  start  of  type	69	None	replace
6	[BUG]  [BUGGY]  this(os,  TarBuffer.DEFAULT_FILE_ERROR,  TarBuffer.DEFAULT_LONGFILE_GNU,  true);  [CE]  illegal  start  of  type  [FE]                                            AssertionFailedError      [CONTEXT]      public  TarArchiveOutputStream(OutputStream  os)  {      [BUGGY]  this(os,  TarBuffer.DEFAULT_FILE_ERROR,  TarBuffer.DEFAULT_LONGFILE_GNU,  true);  [BUGGY]      }  [CLASS]  TarArchiveOutputStream  [METHOD]  <init>  [RETURN_TYPE]  OutputStream)  OutputStream  os  [VARIABLES]  byte[]  assemBuf  recordBuf  boolean  closed  finished  haveUnclosedEntry  OutputStream  os  out  TarBuffer  buffer  String  currName  int  LONGFILE_ERROR  LONGFILE_GNU  LONGFILE_TRUNCATE  assemLen  longFileMode  long  currBytes  currSize  	projects/Compress9/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java	1.0	69	69	1	replace	this(os,  TarBuffer.DEFAULT_FILE_ERROR,  TarBuffer.DEFAULT_LONGFILE_GNU,  true);	  this(os,    TarBuffer.DEFAULT_FILE_ERROR,    TarBuffer.DEFAULT_LONGFILE_GNU);    	non-compiled	[CE]  illegal  start  of  type	69	None	replace
7	[BUG]  [BUGGY]  this(os,  TarBuffer.DEFAULT_FILE_ERROR,  LONGFILE_GNU);  [CE]  illegal  start  of  type  [FE]                                              AssertionFailedError      [CONTEXT]      public  TarArchiveOutputStream(OutputStream  os)  {      [BUGGY]  this(os,  TarBuffer.DEFAULT_FILE_ERROR,  LONGFILE_GNU);  [BUGGY]      }  [CLASS]  TarArchiveOutputStream  [METHOD]  <init>  [RETURN_TYPE]  OutputStream)  OutputStream  os  [VARIABLES]  byte[]  assemBuf  recordBuf  boolean  closed  finished  haveUnclosedEntry  OutputStream  os  out  TarBuffer  buffer  String  currName  int  LONGFILE_ERROR  LONGFILE_GNU  LONGFILE_TRUNCATE  assemLen  longFileMode  long  currBytes  currSize  	projects/Compress9/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java	1.0	69	69	1	replace	this(os,  TarBuffer.DEFAULT_FILE_ERROR,  LONGFILE_GNU);	  this(os,    TarBuffer.DEFAULT_FILE_ERROR,    TarBuffer.DEFAULT_LONGFILE_GNU);    	non-compiled	[CE]  illegal  start  of  type	69	None	replace
8	[BUG]  [BUGGY]  this(os,  TarBuffer.DEFAULT_GNU,  TarBuffer.DEFAULT_BLKSIZE,  true);  [CE]  illegal  start  of  type  [FE]                        AssertionFailedError      [CONTEXT]      public  TarArchiveOutputStream(OutputStream  os)  {      [BUGGY]  this(os,  TarBuffer.DEFAULT_GNU,  TarBuffer.DEFAULT_BLKSIZE,  true);  [BUGGY]      }  [CLASS]  TarArchiveOutputStream  [METHOD]  <init>  [RETURN_TYPE]  OutputStream)  OutputStream  os  [VARIABLES]  byte[]  assemBuf  recordBuf  boolean  closed  finished  haveUnclosedEntry  OutputStream  os  out  TarBuffer  buffer  String  currName  int  LONGFILE_ERROR  LONGFILE_GNU  LONGFILE_TRUNCATE  assemLen  longFileMode  long  currBytes  currSize  	projects/Compress9/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java	1.0	69	69	1	replace	this(os,  TarBuffer.DEFAULT_GNU,  TarBuffer.DEFAULT_BLKSIZE,  true);	  this(os,    TarBuffer.DEFAULT_GNU,    TarBuffer.DEFAULT_BLKSIZE,    false);    	non-compiled	[CE]  illegal  start  of  type	122	None	replace
9	[BUG]  [BUGGY]  this(os,  TarBuffer.DEFAULT_GLNU,  TarBuffer.DEFAULT_BLKSIZE,  true);  [CE]  illegal  start  of  type  [FE]                          AssertionFailedError      [CONTEXT]      public  TarArchiveOutputStream(OutputStream  os)  {      [BUGGY]  this(os,  TarBuffer.DEFAULT_GLNU,  TarBuffer.DEFAULT_BLKSIZE,  true);  [BUGGY]      }  [CLASS]  TarArchiveOutputStream  [METHOD]  <init>  [RETURN_TYPE]  OutputStream)  OutputStream  os  [VARIABLES]  byte[]  assemBuf  recordBuf  boolean  closed  finished  haveUnclosedEntry  OutputStream  os  out  TarBuffer  buffer  String  currName  int  LONGFILE_ERROR  LONGFILE_GNU  LONGFILE_TRUNCATE  assemLen  longFileMode  long  currBytes  currSize  	projects/Compress9/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java	1.0	69	69	1	replace	this(os,  TarBuffer.DEFAULT_GLNU,  TarBuffer.DEFAULT_BLKSIZE,  true);	  this(os,    TarBuffer.DEFAULT_GNU,    TarBuffer.DEFAULT_BLKSIZE,    false);    	non-compiled	[CE]  illegal  start  of  type	122	None	replace
10	[BUG]  [BUGGY]  this(os,  TarBuffer.DEFAULT_GNU,  TarBuffer.DEFAULT_BLKSIZE,  false,  LONGFILE_ERROR);  [CE]  illegal  start  of  type  [FE]                            AssertionFailedError      [CONTEXT]      public  TarArchiveOutputStream(OutputStream  os)  {      [BUGGY]  this(os,  TarBuffer.DEFAULT_GNU,  TarBuffer.DEFAULT_BLKSIZE,  false,  LONGFILE_ERROR);  [BUGGY]      }  [CLASS]  TarArchiveOutputStream  [METHOD]  <init>  [RETURN_TYPE]  OutputStream)  OutputStream  os  [VARIABLES]  byte[]  assemBuf  recordBuf  boolean  closed  finished  haveUnclosedEntry  OutputStream  os  out  TarBuffer  buffer  String  currName  int  LONGFILE_ERROR  LONGFILE_GNU  LONGFILE_TRUNCATE  assemLen  longFileMode  long  currBytes  currSize  	projects/Compress9/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java	1.0	69	69	1	replace	this(os,  TarBuffer.DEFAULT_GNU,  TarBuffer.DEFAULT_BLKSIZE,  false,  LONGFILE_ERROR);	  this(os,    TarBuffer.DEFAULT_GNU,    TarBuffer.DEFAULT_BLKSIZE,    false);    	non-compiled	[CE]  illegal  start  of  type	122	None	replace
