projects/Closure50/src/com/google/javascript/jscomp/PeepholeReplaceKnownMethods.java408Preconditions.checkNotNull(prev);
projects/Closure50/src/com/google/javascript/jscomp/PeepholeReplaceKnownMethods.java408Preconditions.checkNotNull(sb);
projects/Closure50/src/com/google/javascript/jscomp/PeepholeReplaceKnownMethods.java408Preconditions.checkState(NodeUtil.isImmutableValue(elem));
projects/Closure50/src/com/google/javascript/jscomp/PeepholeReplaceKnownMethods.java408Preconditions.checkState(sb.length()==0);
projects/Closure50/src/com/google/javascript/jscomp/PeepholeReplaceKnownMethods.java408Preconditions.checkArgument(sb.length()==0);
projects/Closure50/src/com/google/javascript/jscomp/PeepholeReplaceKnownMethods.java408Preconditions.checkState(prev!=null);
projects/Closure50/src/com/google/javascript/jscomp/PeepholeReplaceKnownMethods.java408Preconditions.checkState(NodeUtil.isImmutableValue(prev));
projects/Closure50/src/com/google/javascript/jscomp/PeepholeReplaceKnownMethods.java408Preconditions.checkArgument(sb.length()>0);
projects/Closure50/src/com/google/javascript/jscomp/PeepholeReplaceKnownMethods.java408
projects/Closure50/src/com/google/javascript/jscomp/PeepholeReplaceKnownMethods.java408Preconditions.checkState(NodeUtil.isImmutableValue(elem)||NodeUtil.getArrayElementStringValue(elem)!=null);
projects/Closure50/src/com/google/javascript/jscomp/PeepholeReplaceKnownMethods.java408Preconditions.checkState(NodeUtil.isImmutableValue(elem)||NodeUtil.getArrayElementStringValue(elem)==null);
projects/Closure50/src/com/google/javascript/jscomp/PeepholeReplaceKnownMethods.java408Preconditions.checkState(NodeUtil.isImmutableValue(elem)||NodeUtil.getArrayElementStringValue(elem)==n);
projects/Closure50/src/com/google/javascript/jscomp/PeepholeReplaceKnownMethods.java408Preconditions.checkState(!NodeUtil.isImmutableValue(elem));
projects/Closure50/src/com/google/javascript/jscomp/PeepholeReplaceKnownMethods.java408Preconditions.checkState(false,"Unknownfunctionname");
projects/Closure50/src/com/google/javascript/jscomp/PeepholeReplaceKnownMethods.java408Preconditions.checkState(false,"Unknownstatement");
projects/Closure50/src/com/google/javascript/jscomp/PeepholeReplaceKnownMethods.java408Preconditions.checkState(false,"Unexpectedfunctionname");
projects/Closure50/src/com/google/javascript/jscomp/PeepholeReplaceKnownMethods.java408Preconditions.checkState(NodeUtil.isImmutableValue(prev)||NodeUtil.getArrayElementStringValue(elem)!=null);
projects/Closure50/src/com/google/javascript/jscomp/PeepholeReplaceKnownMethods.java408Preconditions.checkState(NodeUtil.isLiteralValue(elem)||NodeUtil.getArrayElementStringValue(elem)!=null);
projects/Closure50/src/com/google/javascript/jscomp/PeepholeReplaceKnownMethods.java408Preconditions.checkState(NodeUtil.isAssignmentOp(elem)||NodeUtil.getArrayElementStringValue(elem)!=null);
projects/Closure50/src/com/google/javascript/jscomp/PeepholeReplaceKnownMethods.java408Preconditions.checkState(NodeUtil.isImmutableValue(elem)||NodeUtil.getArrayElementStringValue(prev)!=null);
projects/Closure50/src/com/google/javascript/jscomp/PeepholeReplaceKnownMethods.java408Preconditions.checkState(NodeUtil.isImmutableValue(elem)||NodeUtil.getElementType(elem)!=null);
projects/Closure50/src/com/google/javascript/jscomp/PeepholeReplaceKnownMethods.java408Preconditions.checkState(false,"Unexpectedfunctionname");Preconditions.checkState(false,"Unexpectedfunctionname");
projects/Closure50/src/com/google/javascript/jscomp/PeepholeReplaceKnownMethods.java408Preconditions.checkState(false,"Unexpectedfunctionname");Nodeprev=n.getFirstChild();Preconditions.checkState(false,"Unexpectedfunctionname");
projects/Closure50/src/com/google/javascript/jscomp/PeepholeReplaceKnownMethods.java408Preconditions.checkState(false,"Unexpectedfunctionname");Preconditions.checkState(false,"Unexpectedfunctionname");foldedSize+=sb.length()+2;
projects/Closure50/src/com/google/javascript/jscomp/PeepholeReplaceKnownMethods.java408Preconditions.checkState(false,"Unexpectedfunctionname");NodePreconditions.checkState(false,"Unexpectedfunctionname");
projects/Closure50/src/com/google/javascript/jscomp/PeepholeReplaceKnownMethods.java408Preconditions.checkNotNull(sb);Preconditions.checkNotNull(sb);
projects/Closure50/src/com/google/javascript/jscomp/PeepholeReplaceKnownMethods.java408Preconditions.checkNotNull(sb);sb=newStringBuilder();
projects/Closure50/src/com/google/javascript/jscomp/PeepholeReplaceKnownMethods.java408Preconditions.checkNotNull(sb);sb.append("[AssertionFailedError:Expected:").append(prev).append("]");
projects/Closure50/src/com/google/javascript/jscomp/PeepholeReplaceKnownMethods.java408Preconditions.checkNotNull(sb);sb.append("AssertionFailedError:Expected:");
projects/Closure50/src/com/google/javascript/jscomp/PeepholeReplaceKnownMethods.java408Preconditions.checkNotNull(sb);sb.append("n");
projects/Closure50/src/com/google/javascript/jscomp/PeepholeReplaceKnownMethods.java408Preconditions.checkNotNull(sb);sb.append("n");Preconditions.checkNotNull(sb);
projects/Closure50/src/com/google/javascript/jscomp/PeepholeReplaceKnownMethods.java408Preconditions.checkNotNull(sb);sb.append("[AssertionFailedError:Expected:");
projects/Closure50/src/com/google/javascript/jscomp/PeepholeReplaceKnownMethods.java408Preconditions.checkNotNull(sb);sb.append("AssertionFailedError:Expected:").append(x).append("a"
projects/Closure50/src/com/google/javascript/jscomp/PeepholeReplaceKnownMethods.java408Preconditions.checkState(NodeUtil.isLiteralValue(elem)||NodeUtil.getArrayElementStringValue(elem)==null);
projects/Closure50/src/com/google/javascript/jscomp/PeepholeReplaceKnownMethods.java408Preconditions.checkState(NodeUtil.isImmutableValue(prev)||NodeUtil.getArrayElementStringValue(elem)==null);
projects/Closure50/src/com/google/javascript/jscomp/PeepholeReplaceKnownMethods.java408Preconditions.checkState(NodeUtil.isImmutableValue(elem)||NodeUtil.getElementStringValue(elem)!=null);
projects/Closure50/src/com/google/javascript/jscomp/PeepholeReplaceKnownMethods.java408Preconditions.checkState(NodeUtil.isImmutableValue(elem)||NodeUtil.getAssignedStringValue(elem)==null);
projects/Closure50/src/com/google/javascript/jscomp/PeepholeReplaceKnownMethods.java408Preconditions.checkState(NodeUtil.isImmutableValue(elem)||NodeUtil.getArrayElementStringValue(elem)!=n);
projects/Closure50/src/com/google/javascript/jscomp/PeepholeReplaceKnownMethods.java408Preconditions.checkState(NodeUtil.isImmutableValue(n)||NodeUtil.getArrayElementStringValue(elem)==elem);
projects/Closure50/src/com/google/javascript/jscomp/PeepholeReplaceKnownMethods.java408Preconditions.checkState(NodeUtil.isImmutableValue(elem)||NodeUtil.getArrayElementStringValue(elem)!=0);
projects/Closure50/src/com/google/javascript/jscomp/PeepholeReplaceKnownMethods.java408Preconditions.checkState(NodeUtil.isImmutableValue(elem)||NodeUtil.getArrayElementStringValue(elem)==0);
projects/Closure50/src/com/google/javascript/jscomp/PeepholeReplaceKnownMethods.java408Preconditions.checkState(NodeUtil.isImmutableValue(elem)||NodeUtil.getArrayElementStringValue(elem)!=n,prev);
projects/Closure50/src/com/google/javascript/jscomp/PeepholeReplaceKnownMethods.java408Preconditions.checkArgument(sb.length()==0);Preconditions.checkArgument(sb.length()==0);
