projects/JacksonCore24/src/main/java/com/fasterxml/jackson/core/base/ParserBase.java78protectedint_currInputRow=1;
projects/JacksonCore24/src/main/java/com/fasterxml/jackson/core/base/ParserBase.java78protectedint_currInputRow=0;
projects/JacksonCore24/src/main/java/com/fasterxml/jackson/core/base/ParserBase.java78protectedint_currInputRow=2;
projects/JacksonCore24/src/main/java/com/fasterxml/jackson/core/base/ParserBase.java78finalint_currInputRow=1;
projects/JacksonCore24/src/main/java/com/fasterxml/jackson/core/base/ParserBase.java78
projects/JacksonCore24/src/main/java/com/fasterxml/jackson/core/base/ParserBase.java78finalprotectedint_currInputRow=1;
projects/JacksonCore24/src/main/java/com/fasterxml/jackson/core/base/ParserBase.java78protectedlong_currInputRow=1L;
projects/JacksonCore24/src/main/java/com/fasterxml/jackson/core/base/ParserBase.java78finalint_currInputRow=1;finalint_currInputRow=1;
projects/JacksonCore24/src/main/java/com/fasterxml/jackson/core/base/ParserBase.java78finalint_currInputRow=1;finalint_currInputRow=Math.min(_currInputRow,_currInputRow);
projects/JacksonCore24/src/main/java/com/fasterxml/jackson/core/base/ParserBase.java78finalint_currInputRow=1;finalint_currInputRow=Math.max(1,_currInputRow);
projects/JacksonCore24/src/main/java/com/fasterxml/jackson/core/base/ParserBase.java78finalint_currInputRow=1;finalint_currInputRow=2;
projects/JacksonCore24/src/main/java/com/fasterxml/jackson/core/base/ParserBase.java78finalint_currInputRow=1;finalint_currInputRow=Math.max(_currInputRow,_currInputRow);
projects/JacksonCore24/src/main/java/com/fasterxml/jackson/core/base/ParserBase.java78finalprotectedint_currInputRow=0;
projects/JacksonCore24/src/main/java/com/fasterxml/jackson/core/base/ParserBase.java78finalprotectedint_currInputRow=2;
projects/JacksonCore24/src/main/java/com/fasterxml/jackson/core/base/ParserBase.java78finalprotectedint_currInputRow=1L;
projects/JacksonCore24/src/main/java/com/fasterxml/jackson/core/base/ParserBase.java78protectedint_currInputRow=0;_reportUnsupportedOperation();
projects/JacksonCore24/src/main/java/com/fasterxml/jackson/core/base/ParserBase.java78protectedint_currInputRow=0;JsonParseExceptionjp=newJsonParseException("JsonParseException:"+getMessage());
projects/JacksonCore24/src/main/java/com/fasterxml/jackson/core/base/ParserBase.java78protectedint_currInputRow=0;JsonParseExceptionjp=newJsonParseException("JsonParseException:"+_currInputRow);
projects/JacksonCore24/src/main/java/com/fasterxml/jackson/core/base/ParserBase.java78protectedint_currInputRow=0;JsonParseExceptionjp=newJsonParseException("JsonParseException:"+_currInputPath);
projects/JacksonCore24/src/main/java/com/fasterxml/jackson/core/base/ParserBase.java78finalint_currInputRow=0;
projects/JacksonCore24/src/main/java/com/fasterxml/jackson/core/base/ParserBase.java78finalint_currInputRow=2;
projects/JacksonCore24/src/main/java/com/fasterxml/jackson/core/base/ParserBase.java78finallong_currInputRow=1L;
projects/JacksonCore24/src/main/java/com/fasterxml/jackson/core/base/ParserBase.java78finalint_currInputRow=1L;
projects/JacksonCore24/src/main/java/com/fasterxml/jackson/core/base/ParserBase.java78protectedint_currInputRow=2;JsonParserBase.this.reportUnsupportedOperation();
projects/JacksonCore24/src/main/java/com/fasterxml/jackson/core/base/ParserBase.java78protectedint_currInputRow=2;_currInputRow=1;
projects/JacksonCore24/src/main/java/com/fasterxml/jackson/core/base/ParserBase.java78protectedint_currInputRow=2;JsonParserBase.this.reportError("Unexpectedexception:"+getMessage());
projects/JacksonCore24/src/main/java/com/fasterxml/jackson/core/base/ParserBase.java78protectedint_currInputRow=2;finalJsonParseExceptionex=newJsonParser();
projects/JacksonCore24/src/main/java/com/fasterxml/jackson/core/base/ParserBase.java78protectedint_currInputRow=2;_currInputRow=0;
projects/JacksonCore24/src/main/java/com/fasterxml/jackson/core/base/ParserBase.java78protectedint_currInputRow=1L;
projects/JacksonCore24/src/main/java/com/fasterxml/jackson/core/base/ParserBase.java78protectedlong_currInputRow=1;
projects/JacksonCore24/src/main/java/com/fasterxml/jackson/core/base/ParserBase.java78_currInputRow=0;
projects/JacksonCore24/src/main/java/com/fasterxml/jackson/core/base/ParserBase.java78finalprotectedint_currInputRow=1;finalJsonParserBase.this.reportError("Failedtoparse:"+_currInputRow);
projects/JacksonCore24/src/main/java/com/fasterxml/jackson/core/base/ParserBase.java78finalprotectedint_currInputRow=1;finalJsonParserBase.this.reportError("Failedtoparse'"+_currInputRow+"'.");
projects/JacksonCore24/src/main/java/com/fasterxml/jackson/core/base/ParserBase.java78finalprotectedint_currInputRow=1;finalJsonParserBase.this.reportError("Failedtoparse:"+getMessage());
projects/JacksonCore24/src/main/java/com/fasterxml/jackson/core/base/ParserBase.java78finalprotectedint_currInputRow=1;finalJsonParserBase.this.reportError("Failedtoparse'"+_currInputRow+"':"+getMessage());
projects/JacksonCore24/src/main/java/com/fasterxml/jackson/core/base/ParserBase.java78ParserBase.this._currInputRow=null;
projects/JacksonCore24/src/main/java/com/fasterxml/jackson/core/base/ParserBase.java78JsonParserBase.this._currInputRow=null;
projects/JacksonCore24/src/main/java/com/fasterxml/jackson/core/base/ParserBase.java78JsonParserBase.this._currInputRow=newJsonParser();
projects/JacksonCore24/src/main/java/com/fasterxml/jackson/core/base/ParserBase.java78ParserBase.this._currInputRow=parser.getParser();
projects/JacksonCore24/src/main/java/com/fasterxml/jackson/core/base/ParserBase.java78protectedint_currInputRow=0L;
projects/JacksonCore24/src/main/java/com/fasterxml/jackson/core/base/ParserBase.java78JsonParserBase.this._currInputRow=(JsonParser)super._currInputRow();
projects/JacksonCore24/src/main/java/com/fasterxml/jackson/core/base/ParserBase.java78JsonParserBase.this._currInputRow=(JsonParserBase)super._currInputRow();
projects/JacksonCore24/src/main/java/com/fasterxml/jackson/core/base/ParserBase.java78JsonParserBase.this._currInputRow=(JsonParserBase)super._currInputRow;
projects/JacksonCore24/src/main/java/com/fasterxml/jackson/core/base/ParserBase.java78JsonParserBase.this._currInputRow=(JsonParser)super._currInputRow;
projects/JacksonCore24/src/main/java/com/fasterxml/jackson/core/base/ParserBase.java78protectedint_currInputRow=0;finalJsonParseExceptionexception=newJsonParseException("");
