projects/Compress3/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java303for(inti=0;i<recordBuf.length;++i){
projects/Compress3/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java303for(inti=0;i<recordBuf.length-1;++i){
projects/Compress3/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java303for(inti=0;i<recordBuf.length-2;++i){
projects/Compress3/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java303for(inti=0;i<recordBuf.length+1;++i){
projects/Compress3/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java303
projects/Compress3/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java303for(inti=1;i<recordBuf.length;++i){
projects/Compress3/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java303for(inti=0;i<recordBuf.length+2;++i){
projects/Compress3/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java303for(inti=0;i<recordBuf.length+3;++i){
projects/Compress3/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java303for(inti=0;i<recordBuf.length+4;++i){
projects/Compress3/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java303for(inti=0;i<recordBuf.length+5;++i){
projects/Compress3/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java303for(inti=0;i<recordBuf.length+6;++i){
projects/Compress3/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java303for(inti=0;i<recordBuf.length-4;++i){
projects/Compress3/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java303for(inti=0;i<recordBuf.length-3;++i){
projects/Compress3/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java303for(inti=0;i<recordBuf.length-6;++i){
projects/Compress3/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java303for(inti=0;i<recordBuf.length-5;++i){
projects/Compress3/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java303if(i<recordBuf.length){buffer.writeRecord(EOFRecord.toString());}else{buffer.writeRecord(EOFRecord.toString());}
projects/Compress3/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java303byte[]recordBuf=getEOFRecord(currName);writeEOFRecord(recordBuf,0,recordBuf.length);
projects/Compress3/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java303if(i<recordBuf.length){buffer.writeRecord(recordBuf[i]);}else{buffer.writeRecord(recordBuf[i]);}
projects/Compress3/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java303if(i<recordBuf.length){buffer.writeRecord(recordBuf);}else{buffer.writeRecord(recordBuf[i]);}
projects/Compress3/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java303byte[]recordBuf=getEOFRecord(currName);
projects/Compress3/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java303byte[]recordBuf=getEOFRecord();
projects/Compress3/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java303if(i<recordBuf.length){buffer.writeRecord(recordBuf[i]);}else{buffer.writeRecord(0,recordBuf[i]);}
projects/Compress3/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java303for(inti=2;i<recordBuf.length;++i){
projects/Compress3/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java303for(inti=1;i<recordBuf.length-2;++i){
projects/Compress3/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java303for(inti=1;i<recordBuf.length-1;++i){
projects/Compress3/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java303for(inti=0;i<recordBuf.length/2;++i){
projects/Compress3/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java303For(inti=0;i<recordBuf.length;++i){
projects/Compress3/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java303if(recordBuf!=null){for(inti=0;i<recordBuf.length;i++){buffer.writeRecord(recordBuf[i]);}
projects/Compress3/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java303if(recordBuf!=null){System.arraycopy(recordBuf,0,recordBuf,0,recordBuf.length);recordBuf[i]=0;}
projects/Compress3/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java303if(recordBuf!=null){System.arraycopy(recordBuf,0,recordBuf,0,recordBuf.length);buffer.writeRecord(recordBuf);}
projects/Compress3/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java303if(recordBuf!=null){for(inti=0;i<recordBuf.length;i++){buffer.writeEOFRecord(i);}
projects/Compress3/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java303if(recordBuf!=null){System.arraycopy(recordBuf,0,recordBuf,0,recordBuf.length);}else{buffer.writeRecord(recordBuf);}
projects/Compress3/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java303if(recordBuf!=null){System.arraycopy(recordBuf,0,recordBuf,0,recordBuf.length);recordBuf[i]=0;}else{buffer.writeRecord(recordBuf);}
projects/Compress3/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java303if(recordBuf!=null){System.arraycopy(recordBuf,0,recordBuf,0,recordBuf.length);buffer.writeRecord(recordBuf);}else{buffer.writeRecord(recordBuf);}
projects/Compress3/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java303for(inti=0;i<recordBuf.length&&++i){
projects/Compress3/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java303for(inti=1;i<recordBuf.length&&recordBuf[i]!=null){
projects/Compress3/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java303for(inti=0;i<recordBuf.length/1;++i){
projects/Compress3/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java303if(recordBuf!=null){for(inti=0;i<recordBuf.length;++i){buffer.writeRecord(recordBuf[i]);}
projects/Compress3/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java303if(recordBuf!=null){for(inti=0;i<recordBuf.length;++i){buffer.writeBytes(recordBuf[i]);}
projects/Compress3/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java303if(recordBuf!=null){for(inti=0;i<recordBuf.length;++i){buffer.writeEOFRecord(recordBuf[i]);}
projects/Compress3/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java303if(recordBuf!=null){buffer.writeRecord(recordBuf);}else{buffer.writeRecord(recordBuf);}
projects/Compress3/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java303if(recordBuf!=null){for(inti=0;i<recordBuf.length;++i){writeEOFRecord(currName);}
projects/Compress3/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java303if(recordBuf!=null){for(inti=0;i<recordBuf.length;++i){buffer.writeRecord(recordBuf[i].getName());}
