bugid	buggy	buggy_class	suspiciousness	buggy_line	endbuggycode	failing_test_number	action	patch
1	[BUG] [BUGGY] if (this.plotLines != draw) { [FE] AssertionFailedError [CONTEXT] public void setDrawLines(boolean draw) { [BUGGY] if (this.plotLines != draw) { [BUGGY] this.plotLines = draw; this.notifyListeners(new RendererChangeEvent(this)); } } [CLASS] MinMaxCategoryRenderer 1 2 [METHOD] setDrawLines [RETURN_TYPE] void  boolean draw [VARIABLES] Stroke groupStroke boolean draw plotLines double max min Paint groupPaint Icon maxIcon minIcon objectIcon long serialVersionUID int lastCategory  	projects/Chart23/source/org/jfree/chart/renderer/category/MinMaxCategoryRenderer.java	1.0	169	169	1	replace	
2	[BUG] [BUGGY] [FE] AssertionFailedError [CONTEXT] public void setDrawLines(boolean draw) { [BUGGY] [BUGGY] if (this.plotLines != draw) { this.plotLines = draw; this.notifyListeners(new RendererChangeEvent(this)); } } [CLASS] MinMaxCategoryRenderer 1 2 [METHOD] setDrawLines [RETURN_TYPE] void  boolean draw [VARIABLES] Stroke groupStroke boolean draw plotLines double max min Paint groupPaint Icon maxIcon minIcon objectIcon long serialVersionUID int lastCategory  	projects/Chart23/source/org/jfree/chart/renderer/category/MinMaxCategoryRenderer.java	1.0	169	169	1	add	
3	[BUG] [BUGGY] this.plotLines = draw; [FE] AssertionFailedError [CONTEXT] public void setDrawLines(boolean draw) { if (this.plotLines != draw) { [BUGGY] this.plotLines = draw; [BUGGY] this.notifyListeners(new RendererChangeEvent(this)); } } [CLASS] MinMaxCategoryRenderer 1 2 [METHOD] setDrawLines [RETURN_TYPE] void  boolean draw [VARIABLES] Stroke groupStroke boolean draw plotLines double max min Paint groupPaint Icon maxIcon minIcon objectIcon long serialVersionUID int lastCategory  	projects/Chart23/source/org/jfree/chart/renderer/category/MinMaxCategoryRenderer.java	1.0	170	170	1	replace	
4	[BUG] [BUGGY] [FE] AssertionFailedError [CONTEXT] public void setDrawLines(boolean draw) { if (this.plotLines != draw) { [BUGGY] [BUGGY] this.plotLines = draw; this.notifyListeners(new RendererChangeEvent(this)); } } [CLASS] MinMaxCategoryRenderer 1 2 [METHOD] setDrawLines [RETURN_TYPE] void  boolean draw [VARIABLES] Stroke groupStroke boolean draw plotLines double max min Paint groupPaint Icon maxIcon minIcon objectIcon long serialVersionUID int lastCategory  	projects/Chart23/source/org/jfree/chart/renderer/category/MinMaxCategoryRenderer.java	1.0	170	170	1	add	
5	[BUG] [BUGGY] this.notifyListeners(new RendererChangeEvent(this)); [FE] AssertionFailedError [CONTEXT] public void setDrawLines(boolean draw) { if (this.plotLines != draw) { this.plotLines = draw; [BUGGY] this.notifyListeners(new RendererChangeEvent(this)); [BUGGY] } } [CLASS] MinMaxCategoryRenderer 1 2 [METHOD] setDrawLines [RETURN_TYPE] void  boolean draw [VARIABLES] Stroke groupStroke boolean draw plotLines double max min Paint groupPaint Icon maxIcon minIcon objectIcon long serialVersionUID int lastCategory  	projects/Chart23/source/org/jfree/chart/renderer/category/MinMaxCategoryRenderer.java	1.0	171	171	1	replace	
6	[BUG] [BUGGY] [FE] AssertionFailedError [CONTEXT] public void setDrawLines(boolean draw) { if (this.plotLines != draw) { this.plotLines = draw; [BUGGY] [BUGGY] this.notifyListeners(new RendererChangeEvent(this)); } } [CLASS] MinMaxCategoryRenderer 1 2 [METHOD] setDrawLines [RETURN_TYPE] void  boolean draw [VARIABLES] Stroke groupStroke boolean draw plotLines double max min Paint groupPaint Icon maxIcon minIcon objectIcon long serialVersionUID int lastCategory  	projects/Chart23/source/org/jfree/chart/renderer/category/MinMaxCategoryRenderer.java	1.0	171	171	1	add	
8	[BUG] [BUGGY] super(); [FE] AssertionFailedError [CONTEXT] public MinMaxCategoryRenderer() { [BUGGY] super(); [BUGGY] } [CLASS] MinMaxCategoryRenderer 1 2 [METHOD] <init> [RETURN_TYPE] MinMaxCategoryRenderer()  [VARIABLES] Stroke groupStroke boolean plotLines double max min Paint groupPaint Icon maxIcon minIcon objectIcon long serialVersionUID int lastCategory  	projects/Chart23/source/org/jfree/chart/renderer/category/MinMaxCategoryRenderer.java	0.4472135954999579	144	144	1	replace	
9	[BUG] [BUGGY] [FE] AssertionFailedError [CONTEXT] public MinMaxCategoryRenderer() { [BUGGY] [BUGGY] super(); } [CLASS] MinMaxCategoryRenderer 1 2 [METHOD] <init> [RETURN_TYPE] MinMaxCategoryRenderer()  [VARIABLES] Stroke groupStroke boolean plotLines double max min Paint groupPaint Icon maxIcon minIcon objectIcon long serialVersionUID int lastCategory  	projects/Chart23/source/org/jfree/chart/renderer/category/MinMaxCategoryRenderer.java	0.4472135954999579	144	144	1	add	
10	[BUG] [BUGGY] private boolean plotLines = false; [FE] AssertionFailedError [CONTEXT] [BUGGY] private boolean plotLines = false; [BUGGY]  [CLASS] MinMaxCategoryRenderer 1 2  [VARIABLES] 	projects/Chart23/source/org/jfree/chart/renderer/category/MinMaxCategoryRenderer.java	0.4472135954999579	107	107	1	replace	
11	[BUG] [BUGGY] [FE] AssertionFailedError [CONTEXT] [BUGGY] [BUGGY] private boolean plotLines = false; [CLASS] MinMaxCategoryRenderer 1 2  [VARIABLES] 	projects/Chart23/source/org/jfree/chart/renderer/category/MinMaxCategoryRenderer.java	0.4472135954999579	107	107	1	add	
12	[BUG] [BUGGY] private transient Paint groupPaint = Color.black; [FE] AssertionFailedError [CONTEXT] [BUGGY] private transient Paint groupPaint = Color.black; [BUGGY]  [CLASS] MinMaxCategoryRenderer 1 2  [VARIABLES] 	projects/Chart23/source/org/jfree/chart/renderer/category/MinMaxCategoryRenderer.java	0.4472135954999579	112	112	1	replace	
13	[BUG] [BUGGY] [FE] AssertionFailedError [CONTEXT] [BUGGY] [BUGGY] private transient Paint groupPaint = Color.black; [CLASS] MinMaxCategoryRenderer 1 2  [VARIABLES] 	projects/Chart23/source/org/jfree/chart/renderer/category/MinMaxCategoryRenderer.java	0.4472135954999579	112	112	1	add	
14	[BUG] [BUGGY] private transient Stroke groupStroke = new BasicStroke(1.0f); [FE] AssertionFailedError [CONTEXT] [BUGGY] private transient Stroke groupStroke = new BasicStroke(1.0f); [BUGGY]  [CLASS] MinMaxCategoryRenderer 1 2  [VARIABLES] 	projects/Chart23/source/org/jfree/chart/renderer/category/MinMaxCategoryRenderer.java	0.4472135954999579	117	117	1	replace	
15	[BUG] [BUGGY] [FE] AssertionFailedError [CONTEXT] [BUGGY] [BUGGY] private transient Stroke groupStroke = new BasicStroke(1.0f); [CLASS] MinMaxCategoryRenderer 1 2  [VARIABLES] 	projects/Chart23/source/org/jfree/chart/renderer/category/MinMaxCategoryRenderer.java	0.4472135954999579	117	117	1	add	
16	[BUG] [BUGGY] private transient Icon minIcon = getIcon(new Arc2D.Double(-4, -4, 8, 8, 0, 360, Arc2D.OPEN), null, Color.black); [FE] AssertionFailedError [CONTEXT] [BUGGY] private transient Icon minIcon = getIcon(new Arc2D.Double(-4, -4, 8, 8, 0,   360, Arc2D.OPEN), null, Color.black); [BUGGY] 360, Arc2D.OPEN), null, Color.black); [CLASS] MinMaxCategoryRenderer 1 2  [VARIABLES] 	projects/Chart23/source/org/jfree/chart/renderer/category/MinMaxCategoryRenderer.java	0.4472135954999579	120	121	1	replace	
17	[BUG] [BUGGY] [FE] AssertionFailedError [CONTEXT] [BUGGY] [BUGGY] private transient Icon minIcon = getIcon(new Arc2D.Double(-4, -4, 8, 8, 0,   360, Arc2D.OPEN), null, Color.black); 360, Arc2D.OPEN), null, Color.black); [CLASS] MinMaxCategoryRenderer 1 2  [VARIABLES] 	projects/Chart23/source/org/jfree/chart/renderer/category/MinMaxCategoryRenderer.java	0.4472135954999579	120	121	1	add	
18	[BUG] [BUGGY] private transient Icon maxIcon = getIcon(new Arc2D.Double(-4, -4, 8, 8, 0, 360, Arc2D.OPEN), null, Color.black); [FE] AssertionFailedError [CONTEXT] [BUGGY] private transient Icon maxIcon = getIcon(new Arc2D.Double(-4, -4, 8, 8, 0,   360, Arc2D.OPEN), null, Color.black); [BUGGY] 360, Arc2D.OPEN), null, Color.black); [CLASS] MinMaxCategoryRenderer 1 2  [VARIABLES] 	projects/Chart23/source/org/jfree/chart/renderer/category/MinMaxCategoryRenderer.java	0.4472135954999579	124	125	1	replace	
