name;suspiciousness_value
org.apache.commons.math3.distribution$UniformRealDistribution#isSupportUpperBoundInclusive():184;1.0
org.apache.commons.math3.distribution$UniformRealDistribution#density(double):109;0.5
org.apache.commons.math3.distribution$UniformRealDistribution#density(double):112;0.5
org.apache.commons.math3.distribution$UniformRealDistribution#getSupportUpperBound():174;0.5
org.apache.commons.math3.distribution$UniformRealDistribution#UniformRealDistribution(double,double):64;0.2672612419124244
org.apache.commons.math3.distribution$UniformRealDistribution#UniformRealDistribution(double,double):65;0.2672612419124244
org.apache.commons.math3.distribution$UniformRealDistribution#UniformRealDistribution(double,double,double):77;0.2672612419124244
org.apache.commons.math3.distribution$UniformRealDistribution#UniformRealDistribution(double,double,double):78;0.2672612419124244
org.apache.commons.math3.distribution$UniformRealDistribution#UniformRealDistribution(org.apache.commons.math3.random.RandomGenerator,double,double,double):95;0.2672612419124244
org.apache.commons.math3.distribution$UniformRealDistribution#UniformRealDistribution(org.apache.commons.math3.random.RandomGenerator,double,double,double):96;0.2672612419124244
org.apache.commons.math3.distribution$UniformRealDistribution#UniformRealDistribution(org.apache.commons.math3.random.RandomGenerator,double,double,double):102;0.2672612419124244
org.apache.commons.math3.distribution$UniformRealDistribution#UniformRealDistribution(org.apache.commons.math3.random.RandomGenerator,double,double,double):103;0.2672612419124244
org.apache.commons.math3.distribution$UniformRealDistribution#UniformRealDistribution(org.apache.commons.math3.random.RandomGenerator,double,double,double):104;0.2672612419124244
org.apache.commons.math3.distribution$UniformRealDistribution#UniformRealDistribution(org.apache.commons.math3.random.RandomGenerator,double,double,double):105;0.2672612419124244
org.apache.commons.math3.distribution$FDistribution#FDistribution(double,double):65;0.0
org.apache.commons.math3.distribution$FDistribution#FDistribution(double,double):67;0.0
org.apache.commons.math3.distribution$FDistribution#FDistribution(double,double,double):86;0.0
org.apache.commons.math3.distribution$FDistribution#FDistribution(double,double,double):88;0.0
org.apache.commons.math3.distribution$FDistribution#FDistribution(org.apache.commons.math3.random.RandomGenerator,double,double,double):108;0.0
org.apache.commons.math3.distribution$FDistribution#FDistribution(org.apache.commons.math3.random.RandomGenerator,double,double,double):49;0.0
org.apache.commons.math3.distribution$FDistribution#FDistribution(org.apache.commons.math3.random.RandomGenerator,double,double,double):51;0.0
org.apache.commons.math3.distribution$FDistribution#FDistribution(org.apache.commons.math3.random.RandomGenerator,double,double,double):110;0.0
org.apache.commons.math3.distribution$FDistribution#FDistribution(org.apache.commons.math3.random.RandomGenerator,double,double,double):111;0.0
org.apache.commons.math3.distribution$FDistribution#FDistribution(org.apache.commons.math3.random.RandomGenerator,double,double,double):114;0.0
org.apache.commons.math3.distribution$FDistribution#FDistribution(org.apache.commons.math3.random.RandomGenerator,double,double,double):115;0.0
org.apache.commons.math3.distribution$FDistribution#FDistribution(org.apache.commons.math3.random.RandomGenerator,double,double,double):118;0.0
org.apache.commons.math3.distribution$FDistribution#FDistribution(org.apache.commons.math3.random.RandomGenerator,double,double,double):119;0.0
org.apache.commons.math3.distribution$FDistribution#FDistribution(org.apache.commons.math3.random.RandomGenerator,double,double,double):120;0.0
org.apache.commons.math3.distribution$FDistribution#FDistribution(org.apache.commons.math3.random.RandomGenerator,double,double,double):121;0.0
org.apache.commons.math3.distribution$FDistribution#density(double):129;0.0
org.apache.commons.math3.distribution$FDistribution#density(double):130;0.0
org.apache.commons.math3.distribution$FDistribution#density(double):131;0.0
org.apache.commons.math3.distribution$FDistribution#density(double):132;0.0
org.apache.commons.math3.distribution$FDistribution#density(double):133;0.0
org.apache.commons.math3.distribution$FDistribution#density(double):134;0.0
org.apache.commons.math3.distribution$FDistribution#density(double):136;0.0
org.apache.commons.math3.distribution$FDistribution#cumulativeProbability(double):154;0.0
org.apache.commons.math3.distribution$FDistribution#cumulativeProbability(double):155;0.0
org.apache.commons.math3.distribution$FDistribution#cumulativeProbability(double):157;0.0
org.apache.commons.math3.distribution$FDistribution#cumulativeProbability(double):158;0.0
org.apache.commons.math3.distribution$FDistribution#cumulativeProbability(double):160;0.0
org.apache.commons.math3.distribution$FDistribution#cumulativeProbability(double):164;0.0
org.apache.commons.math3.distribution$FDistribution#getNumeratorDegreesOfFreedom():173;0.0
org.apache.commons.math3.distribution$FDistribution#getDenominatorDegreesOfFreedom():182;0.0
org.apache.commons.math3.distribution$FDistribution#getSolverAbsoluteAccuracy():188;0.0
org.apache.commons.math3.distribution$FDistribution#getNumericalMean():201;0.0
org.apache.commons.math3.distribution$FDistribution#getNumericalMean():203;0.0
org.apache.commons.math3.distribution$FDistribution#getNumericalMean():204;0.0
org.apache.commons.math3.distribution$FDistribution#getNumericalMean():207;0.0
org.apache.commons.math3.distribution$FDistribution#getNumericalVariance():224;0.0
org.apache.commons.math3.distribution$FDistribution#getNumericalVariance():225;0.0
org.apache.commons.math3.distribution$FDistribution#getNumericalVariance():226;0.0
org.apache.commons.math3.distribution$FDistribution#getNumericalVariance():228;0.0
org.apache.commons.math3.distribution$FDistribution#calculateNumericalVariance():237;0.0
org.apache.commons.math3.distribution$FDistribution#calculateNumericalVariance():239;0.0
org.apache.commons.math3.distribution$FDistribution#calculateNumericalVariance():240;0.0
org.apache.commons.math3.distribution$FDistribution#calculateNumericalVariance():241;0.0
org.apache.commons.math3.distribution$FDistribution#calculateNumericalVariance():243;0.0
org.apache.commons.math3.distribution$FDistribution#calculateNumericalVariance():247;0.0
org.apache.commons.math3.distribution$FDistribution#getSupportLowerBound():258;0.0
org.apache.commons.math3.distribution$FDistribution#getSupportUpperBound():270;0.0
org.apache.commons.math3.distribution$FDistribution#isSupportLowerBoundInclusive():275;0.0
org.apache.commons.math3.distribution$FDistribution#isSupportUpperBoundInclusive():280;0.0
org.apache.commons.math3.distribution$FDistribution#isSupportConnected():291;0.0
org.apache.commons.math3.distribution$UniformRealDistribution#UniformRealDistribution():51;0.0
org.apache.commons.math3.distribution$UniformRealDistribution#UniformRealDistribution():52;0.0
org.apache.commons.math3.distribution$UniformRealDistribution#UniformRealDistribution(org.apache.commons.math3.random.RandomGenerator,double,double,double):97;0.0
org.apache.commons.math3.distribution$UniformRealDistribution#density(double):110;0.0
org.apache.commons.math3.distribution$UniformRealDistribution#cumulativeProbability(double):117;0.0
org.apache.commons.math3.distribution$UniformRealDistribution#cumulativeProbability(double):118;0.0
org.apache.commons.math3.distribution$UniformRealDistribution#cumulativeProbability(double):120;0.0
org.apache.commons.math3.distribution$UniformRealDistribution#cumulativeProbability(double):121;0.0
org.apache.commons.math3.distribution$UniformRealDistribution#cumulativeProbability(double):123;0.0
org.apache.commons.math3.distribution$UniformRealDistribution#getSolverAbsoluteAccuracy():129;0.0
org.apache.commons.math3.distribution$UniformRealDistribution#getNumericalMean():139;0.0
org.apache.commons.math3.distribution$UniformRealDistribution#getNumericalVariance():149;0.0
org.apache.commons.math3.distribution$UniformRealDistribution#getNumericalVariance():150;0.0
org.apache.commons.math3.distribution$UniformRealDistribution#getSupportLowerBound():162;0.0
org.apache.commons.math3.distribution$UniformRealDistribution#isSupportLowerBoundInclusive():179;0.0
org.apache.commons.math3.distribution$UniformRealDistribution#isSupportConnected():195;0.0
org.apache.commons.math3.distribution$UniformRealDistribution#sample():201;0.0
org.apache.commons.math3.distribution$UniformRealDistribution#sample():202;0.0
