bugid	buggy	buggy_class	suspiciousness	buggy_line	endbuggycode	failing_test_number	action	patch
1	[BUG] [BUGGY] if (categoryKeys == null) { [FE] AssertionFailedError [CONTEXT] public void setCategoryKeys(Comparable[] categoryKeys) { [BUGGY] if (categoryKeys == null) { [BUGGY] throw new IllegalArgumentException("Null 'categoryKeys' argument."); } if (categoryKeys.length != this.startData[0].length) { throw new IllegalArgumentException( "The number of categories does not match the data."); } for (int i = 0; i < categoryKeys.length; i++) { if (categoryKeys[i] == null) { throw new IllegalArgumentException( "DefaultIntervalCategoryDataset.setCategoryKeys(): " [CLASS] DefaultIntervalCategoryDataset [METHOD] setCategoryKeys [RETURN_TYPE] void  Comparable[] categoryKeys [VARIABLES] Number[][] endData ends startData starts boolean int i Comparable[] categoryKeys seriesKeys  	projects/Chart16/source/org/jfree/data/category/DefaultIntervalCategoryDataset.java	1.0	335	335	1	replace	
2	[BUG] [BUGGY] [FE] AssertionFailedError [CONTEXT] public void setCategoryKeys(Comparable[] categoryKeys) { [BUGGY] [BUGGY] if (categoryKeys == null) { throw new IllegalArgumentException("Null 'categoryKeys' argument."); } if (categoryKeys.length != this.startData[0].length) { throw new IllegalArgumentException( "The number of categories does not match the data."); } for (int i = 0; i < categoryKeys.length; i++) { if (categoryKeys[i] == null) { throw new IllegalArgumentException( "DefaultIntervalCategoryDataset.setCategoryKeys(): " [CLASS] DefaultIntervalCategoryDataset [METHOD] setCategoryKeys [RETURN_TYPE] void  Comparable[] categoryKeys [VARIABLES] Number[][] endData ends startData starts boolean int i Comparable[] categoryKeys seriesKeys  	projects/Chart16/source/org/jfree/data/category/DefaultIntervalCategoryDataset.java	1.0	335	335	1	add	
3	[BUG] [BUGGY] if (categoryKeys.length != this.startData[0].length) { [FE] AssertionFailedError [CONTEXT] public void setCategoryKeys(Comparable[] categoryKeys) { if (categoryKeys == null) { throw new IllegalArgumentException("Null 'categoryKeys' argument."); } [BUGGY] if (categoryKeys.length != this.startData[0].length) { [BUGGY] throw new IllegalArgumentException( "The number of categories does not match the data."); } for (int i = 0; i < categoryKeys.length; i++) { if (categoryKeys[i] == null) { throw new IllegalArgumentException( "DefaultIntervalCategoryDataset.setCategoryKeys(): " + "null category not permitted."); } } [CLASS] DefaultIntervalCategoryDataset [METHOD] setCategoryKeys [RETURN_TYPE] void  Comparable[] categoryKeys [VARIABLES] Number[][] endData ends startData starts boolean int i Comparable[] categoryKeys seriesKeys  	projects/Chart16/source/org/jfree/data/category/DefaultIntervalCategoryDataset.java	1.0	338	338	1	replace	
4	[BUG] [BUGGY] [FE] AssertionFailedError [CONTEXT] public void setCategoryKeys(Comparable[] categoryKeys) { if (categoryKeys == null) { throw new IllegalArgumentException("Null 'categoryKeys' argument."); } [BUGGY] [BUGGY] if (categoryKeys.length != this.startData[0].length) { throw new IllegalArgumentException( "The number of categories does not match the data."); } for (int i = 0; i < categoryKeys.length; i++) { if (categoryKeys[i] == null) { throw new IllegalArgumentException( "DefaultIntervalCategoryDataset.setCategoryKeys(): " + "null category not permitted."); } } [CLASS] DefaultIntervalCategoryDataset [METHOD] setCategoryKeys [RETURN_TYPE] void  Comparable[] categoryKeys [VARIABLES] Number[][] endData ends startData starts boolean int i Comparable[] categoryKeys seriesKeys  	projects/Chart16/source/org/jfree/data/category/DefaultIntervalCategoryDataset.java	1.0	338	338	1	add	
5	[BUG] [BUGGY] this.seriesKeys = new Comparable[] { } ; [FE] AssertionFailedError [CONTEXT] this.categoryKeys = categoryKeys; } else { String prefix = resources.getString( "categories.default-prefix") + " "; this.categoryKeys = generateKeys(categoryCount, prefix); } } else { [BUGGY] this.seriesKeys = new Comparable[] { } ; [BUGGY] this.categoryKeys = new Comparable[] { } ; } [CLASS] DefaultIntervalCategoryDataset [METHOD] <init> [RETURN_TYPE] Number[][])  Comparable[] seriesKeys Comparable[] categoryKeys Number[][] starts Number[][] ends [VARIABLES] Number[][] endData ends startData starts ResourceBundle resources String baseName errMsg prefix boolean int categoryCount seriesCount Comparable[] categoryKeys seriesKeys  	projects/Chart16/source/org/jfree/data/category/DefaultIntervalCategoryDataset.java	0.2672612419124244	207	207	1	replace	
6	[BUG] [BUGGY] [FE] AssertionFailedError [CONTEXT] this.categoryKeys = categoryKeys; } else { String prefix = resources.getString( "categories.default-prefix") + " "; this.categoryKeys = generateKeys(categoryCount, prefix); } } else { [BUGGY] [BUGGY] this.seriesKeys = new Comparable[] { } ; this.categoryKeys = new Comparable[] { } ; } [CLASS] DefaultIntervalCategoryDataset [METHOD] <init> [RETURN_TYPE] Number[][])  Comparable[] seriesKeys Comparable[] categoryKeys Number[][] starts Number[][] ends [VARIABLES] Number[][] endData ends startData starts ResourceBundle resources String baseName errMsg prefix boolean int categoryCount seriesCount Comparable[] categoryKeys seriesKeys  	projects/Chart16/source/org/jfree/data/category/DefaultIntervalCategoryDataset.java	0.2672612419124244	207	207	1	add	
7	[BUG] [BUGGY] this.categoryKeys = new Comparable[] { } ; [FE] AssertionFailedError [CONTEXT] } else { String prefix = resources.getString( "categories.default-prefix") + " "; this.categoryKeys = generateKeys(categoryCount, prefix); } } else { this.seriesKeys = new Comparable[] { } ; [BUGGY] this.categoryKeys = new Comparable[] { } ; [BUGGY] } [CLASS] DefaultIntervalCategoryDataset [METHOD] <init> [RETURN_TYPE] Number[][])  Comparable[] seriesKeys Comparable[] categoryKeys Number[][] starts Number[][] ends [VARIABLES] Number[][] endData ends startData starts ResourceBundle resources String baseName errMsg prefix boolean int categoryCount seriesCount Comparable[] categoryKeys seriesKeys  	projects/Chart16/source/org/jfree/data/category/DefaultIntervalCategoryDataset.java	0.2672612419124244	208	208	1	replace	
8	[BUG] [BUGGY] [FE] AssertionFailedError [CONTEXT] } else { String prefix = resources.getString( "categories.default-prefix") + " "; this.categoryKeys = generateKeys(categoryCount, prefix); } } else { this.seriesKeys = new Comparable[] { } ; [BUGGY] [BUGGY] this.categoryKeys = new Comparable[] { } ; } [CLASS] DefaultIntervalCategoryDataset [METHOD] <init> [RETURN_TYPE] Number[][])  Comparable[] seriesKeys Comparable[] categoryKeys Number[][] starts Number[][] ends [VARIABLES] Number[][] endData ends startData starts ResourceBundle resources String baseName errMsg prefix boolean int categoryCount seriesCount Comparable[] categoryKeys seriesKeys  	projects/Chart16/source/org/jfree/data/category/DefaultIntervalCategoryDataset.java	0.2672612419124244	208	208	1	add	
9	[BUG] [BUGGY] this(DataUtilities.createNumberArray2D(starts), DataUtilities.createNumberArray2D(ends)); [FE] AssertionFailedError [CONTEXT] public DefaultIntervalCategoryDataset(double[][] starts, double[][] ends) { [BUGGY] this(DataUtilities.createNumberArray2D(starts),    DataUtilities.createNumberArray2D(ends)); [BUGGY] DataUtilities.createNumberArray2D(ends)); } [CLASS] DefaultIntervalCategoryDataset [METHOD] <init> [RETURN_TYPE] DefaultIntervalCategoryDataset(double[][],double[][])  double[][] starts double[][] ends [VARIABLES] double[][] ends starts Number[][] endData startData boolean Comparable[] categoryKeys seriesKeys  	projects/Chart16/source/org/jfree/data/category/DefaultIntervalCategoryDataset.java	0.22360679774997896	91	92	1	replace	
10	[BUG] [BUGGY] [FE] AssertionFailedError [CONTEXT] public DefaultIntervalCategoryDataset(double[][] starts, double[][] ends) { [BUGGY] [BUGGY] this(DataUtilities.createNumberArray2D(starts),    DataUtilities.createNumberArray2D(ends)); DataUtilities.createNumberArray2D(ends)); } [CLASS] DefaultIntervalCategoryDataset [METHOD] <init> [RETURN_TYPE] DefaultIntervalCategoryDataset(double[][],double[][])  double[][] starts double[][] ends [VARIABLES] double[][] ends starts Number[][] endData startData boolean Comparable[] categoryKeys seriesKeys  	projects/Chart16/source/org/jfree/data/category/DefaultIntervalCategoryDataset.java	0.22360679774997896	91	92	1	add	
11	[BUG] [BUGGY] } [FE] AssertionFailedError [CONTEXT] public DefaultIntervalCategoryDataset(double[][] starts, double[][] ends) { this(DataUtilities.createNumberArray2D(starts), DataUtilities.createNumberArray2D(ends)); [BUGGY] } [BUGGY]  [CLASS] DefaultIntervalCategoryDataset [METHOD] <init> [RETURN_TYPE] DefaultIntervalCategoryDataset(double[][],double[][])  double[][] starts double[][] ends [VARIABLES] double[][] ends starts Number[][] endData startData boolean Comparable[] categoryKeys seriesKeys  	projects/Chart16/source/org/jfree/data/category/DefaultIntervalCategoryDataset.java	0.22360679774997896	93	93	1	replace	
