bugid	buggy	buggy_class	suspiciousness	buggy_line	endbuggycode	original_failing_test_number	action	patch	original_buggy	execution_result	diagnosis	previous_bug_id	new_failing_test_number	this_action
1	[BUG]  [BUGGY]  static  final  boolean  _hasSegments  =  false;  [CE]  illegal  start  of  type  [FE]                NullPointerException      [CONTEXT]        [BUGGY]  static  final  boolean  _hasSegments  =  false;  [BUGGY]        [CLASS]  TextBuffer  	projects/JacksonCore8/src/main/java/com/fasterxml/jackson/core/util/TextBuffer.java	0.4472135954999579	85	85	1	replace	static  final  boolean  _hasSegments  =  false;	  private    static    final    boolean    _hasSegments    =    true;    	non-compiled	[CE]  illegal  start  of  type	18	None	replace
2	[BUG]  [BUGGY]  private  static  final  boolean  hasSegments  =  false;  [CE]  illegal  start  of  type  [FE]                  NullPointerException      [CONTEXT]        [BUGGY]  private  static  final  boolean  hasSegments  =  false;  [BUGGY]        [CLASS]  TextBuffer  	projects/JacksonCore8/src/main/java/com/fasterxml/jackson/core/util/TextBuffer.java	0.4472135954999579	85	85	1	replace	private  static  final  boolean  hasSegments  =  false;	  private    static    final    boolean    _hasSegments    =    true;    	non-compiled	[CE]  illegal  start  of  type	18	None	replace
3	[BUG]  [BUGGY]  static  final  boolean  _hasSegments  =  true;  [CE]  illegal  start  of  type  [FE]                  NullPointerException      [CONTEXT]        [BUGGY]  static  final  boolean  _hasSegments  =  true;  [BUGGY]        [CLASS]  TextBuffer  	projects/JacksonCore8/src/main/java/com/fasterxml/jackson/core/util/TextBuffer.java	0.4472135954999579	85	85	1	replace	static  final  boolean  _hasSegments  =  true;	  private    static    final    boolean    _hasSegments    =    false;    	non-compiled	[CE]  illegal  start  of  type	2	None	replace
4	[BUG]  [BUGGY]  public  static  final  boolean  _hasSegments  =  true;  [CE]  illegal  start  of  type  [FE]                    NullPointerException      [CONTEXT]        [BUGGY]  public  static  final  boolean  _hasSegments  =  true;  [BUGGY]        [CLASS]  TextBuffer  	projects/JacksonCore8/src/main/java/com/fasterxml/jackson/core/util/TextBuffer.java	0.4472135954999579	85	85	1	replace	public  static  final  boolean  _hasSegments  =  true;	  private    static    final    boolean    _hasSegments    =    false;    	non-compiled	[CE]  illegal  start  of  type	2	None	replace
5	[BUG]  [BUGGY]  TextBuffer  buffer  =  new  TextBuffer(Buffer.toString(buffer.length()  -  1));  [CE]  illegal  start  of  type  [FE]                    NullPointerException      [CONTEXT]        [BUGGY]  TextBuffer  buffer  =  new  TextBuffer(Buffer.toString(buffer.length()  -  1));  [BUGGY]        [CLASS]  TextBuffer  	projects/JacksonCore8/src/main/java/com/fasterxml/jackson/core/util/TextBuffer.java	0.4472135954999579	85	85	1	replace	TextBuffer  buffer  =  new  TextBuffer(Buffer.toString(buffer.length()  -  1));	  TextBuffer    buffer    =    new    TextBuffer(Buffer.toString(buffer.length()));    	non-compiled	[CE]  illegal  start  of  type	21	None	replace
6	[BUG]  [BUGGY]  TextBuffer  buffer  =  new  TextBuffer(Buffer.toString(buffer.length()  +  1));  [CE]  illegal  start  of  type  [FE]                      NullPointerException      [CONTEXT]        [BUGGY]  TextBuffer  buffer  =  new  TextBuffer(Buffer.toString(buffer.length()  +  1));  [BUGGY]        [CLASS]  TextBuffer  	projects/JacksonCore8/src/main/java/com/fasterxml/jackson/core/util/TextBuffer.java	0.4472135954999579	85	85	1	replace	TextBuffer  buffer  =  new  TextBuffer(Buffer.toString(buffer.length()  +  1));	  TextBuffer    buffer    =    new    TextBuffer(Buffer.toString(buffer.length()));    	non-compiled	[CE]  illegal  start  of  type	21	None	replace
7	[BUG]  [BUGGY]  TextBuffer  buffer  =  new  TextBuffer(Buffer.toString(buffer.length()  -  2));  [CE]  illegal  start  of  type  [FE]                        NullPointerException      [CONTEXT]        [BUGGY]  TextBuffer  buffer  =  new  TextBuffer(Buffer.toString(buffer.length()  -  2));  [BUGGY]        [CLASS]  TextBuffer  	projects/JacksonCore8/src/main/java/com/fasterxml/jackson/core/util/TextBuffer.java	0.4472135954999579	85	85	1	replace	TextBuffer  buffer  =  new  TextBuffer(Buffer.toString(buffer.length()  -  2));	  TextBuffer    buffer    =    new    TextBuffer(Buffer.toString(buffer.length()));    	non-compiled	[CE]  illegal  start  of  type	21	None	replace
8	[BUG]  [BUGGY]  TextBuffer  buffer  =  new  TextBuffer(Buffer.toString(buffer,  0,  buffer.length()));  [CE]  illegal  start  of  type  [FE]                          NullPointerException      [CONTEXT]        [BUGGY]  TextBuffer  buffer  =  new  TextBuffer(Buffer.toString(buffer,  0,  buffer.length()));  [BUGGY]        [CLASS]  TextBuffer  	projects/JacksonCore8/src/main/java/com/fasterxml/jackson/core/util/TextBuffer.java	0.4472135954999579	85	85	1	replace	TextBuffer  buffer  =  new  TextBuffer(Buffer.toString(buffer,  0,  buffer.length()));	  TextBuffer    buffer    =    new    TextBuffer(Buffer.toString(buffer.length()));    	non-compiled	[CE]  illegal  start  of  type	21	None	replace
9	[BUG]  [BUGGY]  boolean  hasSegments  =  true;  [CE]  illegal  start  of  type  [FE]              NullPointerException      [CONTEXT]        [BUGGY]  boolean  hasSegments  =  true;  [BUGGY]        [CLASS]  TextBuffer  	projects/JacksonCore8/src/main/java/com/fasterxml/jackson/core/util/TextBuffer.java	0.4472135954999579	85	85	1	replace	boolean  hasSegments  =  true;	  boolean    _hasSegments    =    false;    	non-compiled	[CE]  illegal  start  of  type	7	None	replace
10	[BUG]  [BUGGY]  final  boolean  _hasSegments  =  false;  [CE]  illegal  start  of  type  [FE]                NullPointerException      [CONTEXT]        [BUGGY]  final  boolean  _hasSegments  =  false;  [BUGGY]        [CLASS]  TextBuffer  	projects/JacksonCore8/src/main/java/com/fasterxml/jackson/core/util/TextBuffer.java	0.4472135954999579	85	85	1	replace	final  boolean  _hasSegments  =  false;	  boolean    _hasSegments    =    false;    	non-compiled	[CE]  illegal  start  of  type	7	None	replace
