projects/Lang37/src/java/org/apache/commons/lang3/ArrayUtils.java2962
projects/Lang37/src/java/org/apache/commons/lang3/ArrayUtils.java2962System.arraycopy(type1,0,joinedArray,0,array2.length);
projects/Lang37/src/java/org/apache/commons/lang3/ArrayUtils.java2962System.arraycopy(array2,0,joinedArray,0,array1.length);
projects/Lang37/src/java/org/apache/commons/lang3/ArrayUtils.java2962System.arraycopy(array1,0,joinedArray,0,array2.length);
projects/Lang37/src/java/org/apache/commons/lang3/ArrayUtils.java2962System.arraycopy(type1,0,joinedArray,0,array1.length);
projects/Lang37/src/java/org/apache/commons/lang3/ArrayUtils.java2962System.arraycopy(type1,0,array2,0,array1.length);
projects/Lang37/src/java/org/apache/commons/lang3/ArrayUtils.java2962System.arraycopy(array2,0,joinedArray,array1.length,array2.length);
projects/Lang37/src/java/org/apache/commons/lang3/ArrayUtils.java2962System.arraycopy(array2,0,joinedArray,0,array2.length);
projects/Lang37/src/java/org/apache/commons/lang3/ArrayUtils.java2962System.arraycopy(array2,0,joinedArray,1,array2.length);
projects/Lang37/src/java/org/apache/commons/lang3/ArrayUtils.java2962System.arraycopy(type1,0,joinedArray2,0,array1.length);
projects/Lang37/src/java/org/apache/commons/lang3/ArrayUtils.java2962System.arraycopy(type1,0,joinedArray,0,type2.length);
projects/Lang37/src/java/org/apache/commons/lang3/ArrayUtils.java2962System.arraycopy(type1,0,joinedArray2,0,array2.length);
projects/Lang37/src/java/org/apache/commons/lang3/ArrayUtils.java2962System.arraycopy(array2,0,array1,array2.length,array2.length);
projects/Lang37/src/java/org/apache/commons/lang3/ArrayUtils.java2962System.arraycopy(type2,0,joinedArray,0,array2.length);
projects/Lang37/src/java/org/apache/commons/lang3/ArrayUtils.java2962System.arraycopy(type2,0,joinedArray,0,array1.length);
