projects/Compress45/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java488formatBigIntegerBinary(value,buf,offset,length,negative);
projects/Compress45/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java488formatBigDecimalBinary(value,buf,offset,length,negative);
projects/Compress45/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java488formatBigIntegerBinary(value,buf,offset,length,negative,maxAsOctalChar);
projects/Compress45/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java488formatBigIntegerBytes(value,buf,offset,length,negative);
projects/Compress45/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java488FormatUtils.formatBigDecimalBinary(value,buf,offset,length,negative);
projects/Compress45/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java488FormatUtils.formatBigIntegerBinary(value,buf,offset,length,negative);
projects/Compress45/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java488formatBigDecimalBytes(value,buf,offset,length,negative);
projects/Compress45/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java488
projects/Compress45/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java488formatBigIntegerBinary(value,buf,offset,length,negative,0);
projects/Compress45/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java488formatBigIntegerBinary(value,buf,offset,length,negative,size);
