org.apache.commons.codec.language.Metaphone:88-return txt.toUpperCase() ;[CLS]org.apache.commons.codec.language.Metaphone:378-return metaphone(pString);	0
org.apache.commons.codec.language.Metaphone:88-return txt.toUpperCase() ;[CLS]org.apache.commons.codec.language.Caverphone:168-return caverphone(pString);	0
org.apache.commons.codec.language.Metaphone:88-return txt.toUpperCase() ;[CLS]org.apache.commons.codec.language.Caverphone:59-txt = txt.toLowerCase();	1
org.apache.commons.codec.language.Metaphone:88-return txt.toUpperCase() ;[CLS]org.apache.commons.codec.language.Caverphone:62-txt = txt.replaceAll("[^a-z]", "");	0
org.apache.commons.codec.language.Metaphone:88-return txt.toUpperCase() ;[CLS]org.apache.commons.codec.language.Caverphone:65-txt = txt.replaceAll("e$", ""); // 2.0 only	0
org.apache.commons.codec.language.Metaphone:88-return txt.toUpperCase() ;[CLS]org.apache.commons.codec.language.Caverphone:68-txt = txt.replaceAll("^cough", "cou2f");	0
org.apache.commons.codec.language.Metaphone:88-return txt.toUpperCase() ;[CLS]org.apache.commons.codec.language.Caverphone:69-txt = txt.replaceAll("^rough", "rou2f");	0
org.apache.commons.codec.language.Metaphone:88-return txt.toUpperCase() ;[CLS]org.apache.commons.codec.language.Caverphone:70-txt = txt.replaceAll("^tough", "tou2f");	0
org.apache.commons.codec.language.Metaphone:88-return txt.toUpperCase() ;[CLS]org.apache.commons.codec.language.Caverphone:71-txt = txt.replaceAll("^enough", "enou2f");// 2.0 only	0
org.apache.commons.codec.language.Metaphone:88-return txt.toUpperCase() ;[CLS]org.apache.commons.codec.language.Caverphone:72-txt = txt.replaceAll("^trough", "trou2f");// 2.0 only - note the spec says ^enough here again, c+p error I assume	0
org.apache.commons.codec.language.Metaphone:88-return txt.toUpperCase() ;[CLS]org.apache.commons.codec.language.Caverphone:73-txt = txt.replaceAll("^gn", "2n");	0
org.apache.commons.codec.language.Metaphone:88-return txt.toUpperCase() ;[CLS]org.apache.commons.codec.language.Caverphone:74-txt = txt.replaceAll("^mb", "m2");	0
org.apache.commons.codec.language.Metaphone:88-return txt.toUpperCase() ;[CLS]org.apache.commons.codec.language.Caverphone:77-txt = txt.replaceAll("cq", "2q");	0
org.apache.commons.codec.language.Metaphone:88-return txt.toUpperCase() ;[CLS]org.apache.commons.codec.language.Caverphone:78-txt = txt.replaceAll("ci", "si");	0
org.apache.commons.codec.language.Metaphone:88-return txt.toUpperCase() ;[CLS]org.apache.commons.codec.language.Caverphone:79-txt = txt.replaceAll("ce", "se");	0
org.apache.commons.codec.language.Metaphone:88-return txt.toUpperCase() ;[CLS]org.apache.commons.codec.language.Caverphone:80-txt = txt.replaceAll("cy", "sy");	0
org.apache.commons.codec.language.Metaphone:88-return txt.toUpperCase() ;[CLS]org.apache.commons.codec.language.Caverphone:81-txt = txt.replaceAll("tch", "2ch");	0
org.apache.commons.codec.language.Metaphone:88-return txt.toUpperCase() ;[CLS]org.apache.commons.codec.language.Caverphone:82-txt = txt.replaceAll("c", "k");	0
org.apache.commons.codec.language.Metaphone:88-return txt.toUpperCase() ;[CLS]org.apache.commons.codec.language.Caverphone:83-txt = txt.replaceAll("q", "k");	0
org.apache.commons.codec.language.Metaphone:88-return txt.toUpperCase() ;[CLS]org.apache.commons.codec.language.Caverphone:84-txt = txt.replaceAll("x", "k");	0
org.apache.commons.codec.language.Metaphone:88-return txt.toUpperCase() ;[CLS]org.apache.commons.codec.language.Caverphone:85-txt = txt.replaceAll("v", "f");	0
org.apache.commons.codec.language.Metaphone:88-return txt.toUpperCase() ;[CLS]org.apache.commons.codec.language.Caverphone:86-txt = txt.replaceAll("dg", "2g");	0
org.apache.commons.codec.language.Metaphone:88-return txt.toUpperCase() ;[CLS]org.apache.commons.codec.language.Caverphone:87-txt = txt.replaceAll("tio", "sio");	0
org.apache.commons.codec.language.Metaphone:88-return txt.toUpperCase() ;[CLS]org.apache.commons.codec.language.Caverphone:88-txt = txt.replaceAll("tia", "sia");	0
org.apache.commons.codec.language.Metaphone:88-return txt.toUpperCase() ;[CLS]org.apache.commons.codec.language.Caverphone:89-txt = txt.replaceAll("d", "t");	0
org.apache.commons.codec.language.Metaphone:88-return txt.toUpperCase() ;[CLS]org.apache.commons.codec.language.Caverphone:90-txt = txt.replaceAll("ph", "fh");	0
org.apache.commons.codec.language.Metaphone:88-return txt.toUpperCase() ;[CLS]org.apache.commons.codec.language.Caverphone:91-txt = txt.replaceAll("b", "p");	0
org.apache.commons.codec.language.Metaphone:88-return txt.toUpperCase() ;[CLS]org.apache.commons.codec.language.Caverphone:92-txt = txt.replaceAll("sh", "s2");	0
