bugid	buggy	buggy_class	suspiciousness	buggy_line	endbuggycode	original_failing_test_number	action	patch	original_buggy	execution_result	diagnosis	previous_bug_id	new_failing_test_number	this_action
1	[BUG]  [BUGGY]  Appendable  FormatUtils.appendPath(out,  name);  [CE]  ';'  expected  [FE]                  junit.framework.ComparisonFailure:  null  expected:<...t     ":1      [CONTEXT]      public  void  appendTo(Appendable  out,  String  name)  throws  IOException  {      [BUGGY]  Appendable  FormatUtils.appendPath(out,  name);  [BUGGY]      }  [CLASS]  SourceMap  Format  1  2  3  4  DetailLevel  1  2  LocationMapping  [METHOD]  appendTo  [RETURN_TYPE]  void  Appendable  out  String  name  [VARIABLES]  Format  DEFAULT  V1  V2  V3  boolean  DetailLevel  ALL  SYMBOLS  Appendable  out  List  prefixMappings  String  fixed  name  originalName  prefix  replacement  sourceFile  SourceMapGenerator  generator  Map  sourceLocationFixupCache  	projects/Closure47/src/com/google/javascript/jscomp/SourceMap.java	0.9428090415820635	178	178	16	replace	Appendable  FormatUtils.appendPath(out,  name);	  if(name!=    null)    {    FormatUtils.appendPath(out,    name);    }    	non-compiled	[CE]  ';'  expected	121	None	replace
2	[BUG]  [BUGGY]  Appendable  out  =  FormatUtils.appendPath(out,  name);  [CE]  variable  out  is  already  defined  in  method  appendTo(Appendable,String)  [FE]                    junit.framework.ComparisonFailure:  null  expected:<...t     ":1      [CONTEXT]      public  void  appendTo(Appendable  out,  String  name)  throws  IOException  {      [BUGGY]  Appendable  out  =  FormatUtils.appendPath(out,  name);  [BUGGY]      }  [CLASS]  SourceMap  Format  1  2  3  4  DetailLevel  1  2  LocationMapping  [METHOD]  appendTo  [RETURN_TYPE]  void  Appendable  out  String  name  [VARIABLES]  Format  DEFAULT  V1  V2  V3  boolean  DetailLevel  ALL  SYMBOLS  Appendable  out  List  prefixMappings  String  fixed  name  originalName  prefix  replacement  sourceFile  SourceMapGenerator  generator  Map  sourceLocationFixupCache  	projects/Closure47/src/com/google/javascript/jscomp/SourceMap.java	0.9428090415820635	178	178	16	replace	Appendable  out  =  FormatUtils.appendPath(out,  name);	  if(name!=    null)    {    FormatUtils.appendPath(out,    name);    }    	non-compiled	[CE]  variable  out  is  already  defined  in  method  appendTo(Appendable,String)	121	None	replace
3	[BUG]  [BUGGY]  AppendableUtils.appendPath(out,  name);  [CE]  cannot  find  symbol  AppendableUtils  [FE]                      junit.framework.ComparisonFailure:  null  expected:<...t     ":1      [CONTEXT]      public  void  appendTo(Appendable  out,  String  name)  throws  IOException  {      [BUGGY]  AppendableUtils.appendPath(out,  name);  [BUGGY]      }  [CLASS]  SourceMap  Format  1  2  3  4  DetailLevel  1  2  LocationMapping  [METHOD]  appendTo  [RETURN_TYPE]  void  Appendable  out  String  name  [VARIABLES]  Format  DEFAULT  V1  V2  V3  boolean  DetailLevel  ALL  SYMBOLS  Appendable  out  List  prefixMappings  String  fixed  name  originalName  prefix  replacement  sourceFile  SourceMapGenerator  generator  Map  sourceLocationFixupCache  	projects/Closure47/src/com/google/javascript/jscomp/SourceMap.java	0.9428090415820635	178	178	16	replace	AppendableUtils.appendPath(out,  name);	  if(name!=    null)    {    FormatUtils.appendPath(out,    name);    }    	non-compiled	[CE]  cannot  find  symbol  AppendableUtils	121	None	replace
4	[BUG]  [BUGGY]  Appendable  format  =  FormatUtils.appendPath(out,  name);  [CE]  cannot  find  symbol  FormatUtils  [FE]                        junit.framework.ComparisonFailure:  null  expected:<...t     ":1      [CONTEXT]      public  void  appendTo(Appendable  out,  String  name)  throws  IOException  {      [BUGGY]  Appendable  format  =  FormatUtils.appendPath(out,  name);  [BUGGY]      }  [CLASS]  SourceMap  Format  1  2  3  4  DetailLevel  1  2  LocationMapping  [METHOD]  appendTo  [RETURN_TYPE]  void  Appendable  out  String  name  [VARIABLES]  Format  DEFAULT  V1  V2  V3  boolean  DetailLevel  ALL  SYMBOLS  Appendable  out  List  prefixMappings  String  fixed  name  originalName  prefix  replacement  sourceFile  SourceMapGenerator  generator  Map  sourceLocationFixupCache  	projects/Closure47/src/com/google/javascript/jscomp/SourceMap.java	0.9428090415820635	178	178	16	replace	Appendable  format  =  FormatUtils.appendPath(out,  name);	  if(name!=    null)    {    FormatUtils.appendPath(out,    name);    }    	non-compiled	[CE]  cannot  find  symbol  FormatUtils	121	None	replace
5	[BUG]  [BUGGY]  FormatUtils.appendPath(out,  name);  [CE]  cannot  find  symbol  FormatUtils  [FE]                          junit.framework.ComparisonFailure:  null  expected:<...t     ":1      [CONTEXT]      public  void  appendTo(Appendable  out,  String  name)  throws  IOException  {      [BUGGY]  FormatUtils.appendPath(out,  name);  [BUGGY]      }  [CLASS]  SourceMap  Format  1  2  3  4  DetailLevel  1  2  LocationMapping  [METHOD]  appendTo  [RETURN_TYPE]  void  Appendable  out  String  name  [VARIABLES]  Format  DEFAULT  V1  V2  V3  boolean  DetailLevel  ALL  SYMBOLS  Appendable  out  List  prefixMappings  String  fixed  name  originalName  prefix  replacement  sourceFile  SourceMapGenerator  generator  Map  sourceLocationFixupCache  	projects/Closure47/src/com/google/javascript/jscomp/SourceMap.java	0.9428090415820635	178	178	16	replace	FormatUtils.appendPath(out,  name);	  if(name!=    null)    {    FormatUtils.appendPath(out,    name);    }    	non-compiled	[CE]  cannot  find  symbol  FormatUtils	121	None	replace
6	[BUG]  [BUGGY]  Appendable  format  =  out.appendPath(name);  [CE]  cannot  find  symbol  [FE]                            junit.framework.ComparisonFailure:  null  expected:<...t     ":1      [CONTEXT]      public  void  appendTo(Appendable  out,  String  name)  throws  IOException  {      [BUGGY]  Appendable  format  =  out.appendPath(name);  [BUGGY]      }  [CLASS]  SourceMap  Format  1  2  3  4  DetailLevel  1  2  LocationMapping  [METHOD]  appendTo  [RETURN_TYPE]  void  Appendable  out  String  name  [VARIABLES]  Format  DEFAULT  V1  V2  V3  boolean  DetailLevel  ALL  SYMBOLS  Appendable  out  List  prefixMappings  String  fixed  name  originalName  prefix  replacement  sourceFile  SourceMapGenerator  generator  Map  sourceLocationFixupCache  	projects/Closure47/src/com/google/javascript/jscomp/SourceMap.java	0.9428090415820635	178	178	16	replace	Appendable  format  =  out.appendPath(name);	  if(name!=    null)    {    FormatUtils.appendPath(out,    name);    }    	non-compiled	[CE]  cannot  find  symbol	121	None	replace
7	[BUG]  [BUGGY]  appendTo(out,  name);  if(generator!=  null)  {  out.appendTo(out,  name);  }  [CE]  cannot  find  symbol  [FE]                StackOverflowError      [CONTEXT]      public  void  appendTo(Appendable  out,  String  name)  throws  IOException  {      [BUGGY]  appendTo(out,  name);  if(generator!=  null)  {  out.appendTo(out,  name);  }  [BUGGY]      }  [CLASS]  SourceMap  Format  1  2  3  4  DetailLevel  1  2  LocationMapping  [METHOD]  appendTo  [RETURN_TYPE]  void  Appendable  out  String  name  [VARIABLES]  Format  DEFAULT  V1  V2  V3  boolean  DetailLevel  ALL  SYMBOLS  Appendable  out  List  prefixMappings  String  fixed  name  originalName  prefix  replacement  sourceFile  SourceMapGenerator  generator  Map  sourceLocationFixupCache  	projects/Closure47/src/com/google/javascript/jscomp/SourceMap.java	0.9428090415820635	178	178	16	replace	appendTo(out,  name);  if(generator!=  null)  {  out.appendTo(out,  name);  }	  appendTo(out,    name);    if(name!=    null)    {    out.appendTo(out,    name);    }    else    {    Format    prefixMappings    =    getPrefixMappings();    for(int    i    =    0;    i    <    prefixMappings.size();    ++i)    {    PrefixGenerator    generator    =    	non-compiled	[CE]  cannot  find  symbol	45	None	replace
8	[BUG]  [BUGGY]  appendTo(out,  name);  if(generator  ==  null)  {  out.appendTo(out,  name);  }  [CE]  cannot  find  symbol  [FE]                  StackOverflowError      [CONTEXT]      public  void  appendTo(Appendable  out,  String  name)  throws  IOException  {      [BUGGY]  appendTo(out,  name);  if(generator  ==  null)  {  out.appendTo(out,  name);  }  [BUGGY]      }  [CLASS]  SourceMap  Format  1  2  3  4  DetailLevel  1  2  LocationMapping  [METHOD]  appendTo  [RETURN_TYPE]  void  Appendable  out  String  name  [VARIABLES]  Format  DEFAULT  V1  V2  V3  boolean  DetailLevel  ALL  SYMBOLS  Appendable  out  List  prefixMappings  String  fixed  name  originalName  prefix  replacement  sourceFile  SourceMapGenerator  generator  Map  sourceLocationFixupCache  	projects/Closure47/src/com/google/javascript/jscomp/SourceMap.java	0.9428090415820635	178	178	16	replace	appendTo(out,  name);  if(generator  ==  null)  {  out.appendTo(out,  name);  }	  appendTo(out,    name);    if(name!=    null)    {    out.appendTo(out,    name);    }    else    {    Format    prefixMappings    =    getPrefixMappings();    for(int    i    =    0;    i    <    prefixMappings.size();    ++i)    {    PrefixGenerator    generator    =    	non-compiled	[CE]  cannot  find  symbol	45	None	replace
9	[BUG]  [BUGGY]  appendTo(out,  name);  if(name!=  null)  {  out.appendTo(out,  name);  }  else  {  Format  prefixMappings  =  getPrefixMappings();  for(int  i  =  0;  i  <  prefixMappings.size();  ++i)  {  [CE]  illegal  start  of  expression  [FE]                    StackOverflowError      [CONTEXT]      public  void  appendTo(Appendable  out,  String  name)  throws  IOException  {      [BUGGY]  appendTo(out,  name);  if(name!=  null)  {  out.appendTo(out,  name);  }  else  {  Format  prefixMappings  =  getPrefixMappings();  for(int  i  =  0;  i  <  prefixMappings.size();  ++i)  {  [BUGGY]      }  [CLASS]  SourceMap  Format  1  2  3  4  DetailLevel  1  2  LocationMapping  [METHOD]  appendTo  [RETURN_TYPE]  void  Appendable  out  String  name  [VARIABLES]  Format  DEFAULT  V1  V2  V3  boolean  DetailLevel  ALL  SYMBOLS  Appendable  out  List  prefixMappings  String  fixed  name  originalName  prefix  replacement  sourceFile  SourceMapGenerator  generator  Map  sourceLocationFixupCache  	projects/Closure47/src/com/google/javascript/jscomp/SourceMap.java	0.9428090415820635	178	178	16	replace	appendTo(out,  name);  if(name!=  null)  {  out.appendTo(out,  name);  }  else  {  Format  prefixMappings  =  getPrefixMappings();  for(int  i  =  0;  i  <  prefixMappings.size();  ++i)  {	  appendTo(out,    name);    if(name!=    null)    {    out.appendTo(out,    name);    }    else    {    Format    prefixMappings    =    getPrefixMappings();    for(int    i    =    0;    i    <    prefixMappings.size();    ++i)    {    PrefixGenerator    generator    =    	non-compiled	[CE]  illegal  start  of  expression	45	None	replace
10	[BUG]  [BUGGY]  appendTo(out,  name);  if(generator!=  null)  {  out.appendTo(out,  name);  }  else  {  Format  prefixMappings  =  getPrefixMappings();  for(int  i  =  0;  i  <  prefixMappings.size();  ++i)  {  [CE]  illegal  start  of  expression  [FE]                      StackOverflowError      [CONTEXT]      public  void  appendTo(Appendable  out,  String  name)  throws  IOException  {      [BUGGY]  appendTo(out,  name);  if(generator!=  null)  {  out.appendTo(out,  name);  }  else  {  Format  prefixMappings  =  getPrefixMappings();  for(int  i  =  0;  i  <  prefixMappings.size();  ++i)  {  [BUGGY]      }  [CLASS]  SourceMap  Format  1  2  3  4  DetailLevel  1  2  LocationMapping  [METHOD]  appendTo  [RETURN_TYPE]  void  Appendable  out  String  name  [VARIABLES]  Format  DEFAULT  V1  V2  V3  boolean  DetailLevel  ALL  SYMBOLS  Appendable  out  List  prefixMappings  String  fixed  name  originalName  prefix  replacement  sourceFile  SourceMapGenerator  generator  Map  sourceLocationFixupCache  	projects/Closure47/src/com/google/javascript/jscomp/SourceMap.java	0.9428090415820635	178	178	16	replace	appendTo(out,  name);  if(generator!=  null)  {  out.appendTo(out,  name);  }  else  {  Format  prefixMappings  =  getPrefixMappings();  for(int  i  =  0;  i  <  prefixMappings.size();  ++i)  {	  appendTo(out,    name);    if(name!=    null)    {    out.appendTo(out,    name);    }    else    {    Format    prefixMappings    =    getPrefixMappings();    for(int    i    =    0;    i    <    prefixMappings.size();    ++i)    {    PrefixGenerator    generator    =    	non-compiled	[CE]  illegal  start  of  expression	45	None	replace
