projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java59
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java59BigFractionONE_FIFTH=newBigFraction(1,5);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java59BigFractionONE_FIFTH=newBigFraction(1,4);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java59BigFractionONE_FIFTH=newBigFraction(1,3);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java59BigFractionONE_FIFTH=newBigFraction(1,2);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java59BigFractionONE_FIFTH=newBigFraction(0,5);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java59publicstaticfinalBigFractionONE_FIFTH=newBigFraction(1,5);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java59publicstaticfinalBigFractionONE_FIFTH=newBigFraction(2,2);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java59publicstaticfinalBigFractionONE_FIFTH=newBigFraction(1,2);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java59publicstaticfinalBigFractionONE_FIFTH=newBigFraction(0,0);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java59publicstaticfinalBigFractionONE_FIFTH=newBigFraction(10,10);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java59publicstaticfinalBigFractionONE_FIFTH=newBigFraction(0);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java59BigFractionONE_FIFTH=newBigFraction(0,0);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java59BigFractionONE_FIFTH=newBigFraction(1);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java59BigFractionONE_FIFTH=newBigFraction(0,1);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java59publicstaticfinalBigFractionONE_FIFTH=newBigFraction(2,2);BigFractionONE_FIFTH=newBigFraction(2,2);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java59publicstaticfinalBigFractionONE_FIFTH=newBigFraction(2,2);BigFractionONE_FIFTH=newBigFraction(1,2);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java59publicstaticfinalBigFractionONE_FIFTH=newBigFraction(2,2);BigFractionONE_FIFTH=newBigFraction(2,3);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java59publicstaticfinalBigFractionONE_FIFTH=newBigFraction(2,2);BigFractionONE_FIFTH=newBigFraction(1,3);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java59publicstaticfinalBigFractionONE_FIFTH=newBigFraction(2,2);BigFractionONE_FIFTH=newBigFraction(0,1);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java59publicstaticfinalBigFractionONE_FIFTH=newBigFraction(1,2);BigFractionONE_FIFTH=newBigFraction(1,2);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java59publicstaticfinalBigFractionONE_FIFTH=newBigFraction(1,2);BigFractionONE_FIFTH=newBigFraction(1,1);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java59publicstaticfinalBigFractionONE_FIFTH=newBigFraction(1,2);BigFractionONE_FIFTH=newBigFraction(2,2);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java59publicstaticfinalBigFractionONE_FIFTH=newBigFraction(1,2);BigFractionONE_FIFTH=newBigFraction(1,3);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java59publicstaticfinalBigFractionONE_FIFTH=newBigFraction(1,2);BigFractionONE_FIFTH=newBigFraction(0,1);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java59BigFractionONE_FIFTH=newBigFraction(2,2);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java59publicstaticfinalBigFractionONE_FIFTH=newBigFraction(1);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java59publicstaticfinalBigFractionONE_FIFTH=newBigFraction(2);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java59publicstaticfinalBigFractionONE_FIFTH=newBigFraction(16);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java59BigFractionONE_FIFTH=newBigFraction(1,1);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java59BigFractionONE_FIFTH=newBigFraction(2,3);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java59publicstaticfinalBigFractionONE_FIFTH=newBigFraction(10,12);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java59publicstaticfinalBigFractionONE_FIFTH=newBigFraction(10,16);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java59publicstaticfinalBigFractionONE_FIFTH=newBigFraction(10,15);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java59publicstaticfinalBigFractionONE_FIFTH=newBigFraction(10,0);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java59publicstaticfinalBigFractionONE_FIFTH=newBigFraction(1,1);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java59publicstaticfinalBigFractionONE_FIFTH=newBigFraction(0,1);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java59publicstaticfinalBigFractionONE_FIFTH=newBigFraction(10,10);BigFractionONE_FIFTH=newBigFraction(10,10);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java59publicstaticfinalBigFractionONE_FIFTH=newBigFraction(10,10);BigFractionONE_FIFTH=newBigFraction(10,12);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java59publicstaticfinalBigFractionONE_FIFTH=newBigFraction(10,10);BigFractionONE_FIFTH=newBigFraction(1,1);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java59publicstaticfinalBigFractionONE_FIFTH=newBigFraction(10,10);BigFractionONE_FIFTH=newBigFraction(1,10);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java59publicstaticfinalBigFractionONE_FIFTH=newBigFraction(10,10);BigFractionONE_FIFTH=newBigFraction(0,10);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java59BigFractionONE_FIFTH=newBigFraction(2,5);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java59BigFractionONE_FIFTH=newBigFraction(0,2);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java59publicstaticfinalBigFractionONE_FIFTH=newBigFraction(10,2);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java59publicstaticfinalBigFractionONE_FIFTH=newBigFraction(0);BigFractionONE_FIFTH=newBigFraction(0);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java59publicstaticfinalBigFractionONE_FIFTH=newBigFraction(0);BigFractionONE_FIFTH=newBigFraction(1);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java59publicstaticfinalBigFractionONE_FIFTH=newBigFraction(0);BigFractionONE_FIFTH=newBigFraction();
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java59publicstaticfinalBigFractionONE_FIFTH=newBigFraction(0);BigFractionONE_FIFTH=newBigFraction(0,1);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java59publicstaticfinalBigFractionONE_FIFTH=newBigFraction(0);BigFractionONE_FIFTH=newBigFraction(10.0);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java59publicstaticfinalBigFractionONE_FIFTH=newBigFraction(0,0);BigFractionONE_FIFTH=newBigFraction(0,0);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java59publicstaticfinalBigFractionONE_FIFTH=newBigFraction(0,0);BigFractionONE_FIFTH=newBigFraction(1,1);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java59publicstaticfinalBigFractionONE_FIFTH=newBigFraction(0,0);BigFractionONE_FIFTH=newBigFraction(0,1);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java59publicstaticfinalBigFractionONE_FIFTH=newBigFraction(0,0);BigFractionONE_FIFTH=newBigFraction(1,2);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java59BigFractionONE_FIFTH=newBigFraction(0);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java59BigFractionONE_FIFTH=newBigFraction(2,4);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java59publicstaticfinalBigFractionONE_FIFTH=newBigFraction(0);returnBigFraction.ONE_FIFTH;
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java59BigFractionONE_FIFTH=newBigFraction(5,5);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java59publicstaticfinalBigFractionONE_FIFTH=newBigFraction(1.0);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java59publicstaticfinalBigFractionONE_FIFTH=newBigFraction(0,0);BigFractionONE_FIFTH=newBigFraction(1);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java59publicstaticfinalBigFractionONE_FIFTH=newBigFraction(16,16);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java59publicstaticfinalBigFractionONE_FIFTH=newBigFraction(12,12);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java59publicstaticfinalBigFractionONE_FIFTH=newBigFraction(1,2);returnBigFraction.ONE_FIFTH;
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java59publicstaticfinalBigFractionONE_FIFTH=newBigFraction(2,2);returnBigFraction.ONE_FIFTH;
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java59publicstaticfinalBigFractionONE_FIFTH=newBigFraction(2,2);BigFractionONE_FIFTH=newBigFraction(1,1);
