projects/Chart13/source/org/jfree/chart/block/BorderArrangement.java301
projects/Chart13/source/org/jfree/chart/block/BorderArrangement.java301Size2Dsize=this.rightBlock.arrange(g2,c3);
projects/Chart13/source/org/jfree/chart/block/BorderArrangement.java301Size2Dsize=this.rightBlock.arrange(g2,c1);
projects/Chart13/source/org/jfree/chart/block/BorderArrangement.java301Size2Dsize=this.rightBlock.arrange(g2,c2);
projects/Chart13/source/org/jfree/chart/block/BorderArrangement.java301doublemaxW=Math.max(width-w[2],0.0);
projects/Chart13/source/org/jfree/chart/block/BorderArrangement.java301doublemaxW=Math.max(width-w[2],height,0.0);
projects/Chart13/source/org/jfree/chart/block/BorderArrangement.java301doublemaxW=Math.max(width/w[2],0.0);
projects/Chart13/source/org/jfree/chart/block/BorderArrangement.java301doublewidth=Math.min(w[2],0.0);
projects/Chart13/source/org/jfree/chart/block/BorderArrangement.java301Size2Dw[2]=this.rightBlock.arrange(g2,c2);
projects/Chart13/source/org/jfree/chart/block/BorderArrangement.java301doublemaxW=Math.max(width-w[2],height);
projects/Chart13/source/org/jfree/chart/block/BorderArrangement.java301w[2]=this.rightBlock.arrange(g2,c2);
projects/Chart13/source/org/jfree/chart/block/BorderArrangement.java301doubleheight=Math.min(w[2],0.0);
