projects/Gson7/gson/src/main/java/com/google/gson/stream/JsonReader.java514if(isLiteral((char)c)){
projects/Gson7/gson/src/main/java/com/google/gson/stream/JsonReader.java514if(!lenientReader||isLiteral((char)c)){
projects/Gson7/gson/src/main/java/com/google/gson/stream/JsonReader.java514if(isLiteral((char)c)||peeked!=PEEKED_UNQUOTED_NAME){
projects/Gson7/gson/src/main/java/com/google/gson/stream/JsonReader.java514if(isUnquotedString((String)c)){
projects/Gson7/gson/src/main/java/com/google/gson/stream/JsonReader.java514if(isLiteral((char)c)||peeked==PEEKED_UNQUOTED_NAME){
projects/Gson7/gson/src/main/java/com/google/gson/stream/JsonReader.java514if(isLiteral((char)c)||peeked<=PEEKED_UNQUOTED_NAME){
projects/Gson7/gson/src/main/java/com/google/gson/stream/JsonReader.java514if(isLiteral((char)c)&&peeked<=PEEKED_UNQUOTED_NAME){
projects/Gson7/gson/src/main/java/com/google/gson/stream/JsonReader.java514if(isLiteral((char)c)||peeked>=PEEKED_UNQUOTED_NAME){
projects/Gson7/gson/src/main/java/com/google/gson/stream/JsonReader.java514
projects/Gson7/gson/src/main/java/com/google/gson/stream/JsonReader.java514if(isLiteral((char)c)||peekStack[stackSize-1]==JsonScope.NONEMPTY_OBJECT)){
projects/Gson7/gson/src/main/java/com/google/gson/stream/JsonReader.java514if(isLiteral((char)c)||isUnquotedString((char)c)){
projects/Gson7/gson/src/main/java/com/google/gson/stream/JsonReader.java514if(isLiteral((char)c)||peekStack[stackSize-1]!=JsonScope.NONEMPTY_OBJECT)){
projects/Gson7/gson/src/main/java/com/google/gson/stream/JsonReader.java514if(isLiteral((char)c)&&peekStack[stackSize-1]==JsonScope.NONEMPTY_OBJECT){
projects/Gson7/gson/src/main/java/com/google/gson/stream/JsonReader.java514if(isUnquotedString((char)c)){
projects/Gson7/gson/src/main/java/com/google/gson/stream/JsonReader.java514if(!lenientReader((char)c)){
projects/Gson7/gson/src/main/java/com/google/gson/stream/JsonReader.java514if(isLenient((String)c)){
projects/Gson7/gson/src/main/java/com/google/gson/stream/JsonReader.java514if(isUnquotedString((String)c)||isLiteral((String)c)){
projects/Gson7/gson/src/main/java/com/google/gson/stream/JsonReader.java514if(isLiteral((String)c)){
projects/Gson7/gson/src/main/java/com/google/gson/stream/JsonReader.java514if(isUpperCase((char)c)||isLenient((char)c)){
projects/Gson7/gson/src/main/java/com/google/gson/stream/JsonReader.java514if(!lenientReader((char)c)||isLiteral((char)c)){
projects/Gson7/gson/src/main/java/com/google/gson/stream/JsonReader.java514if(!lenientReader||isLiteral((String)c)){
projects/Gson7/gson/src/main/java/com/google/gson/stream/JsonReader.java514if(isLiteral((String)c)&&peeked<=PEEKED_UNQUOTED_NAME){
projects/Gson7/gson/src/main/java/com/google/gson/stream/JsonReader.java514if(isLiteral((String)c)||peeked<=PEEKED_UNQUOTED_NAME){
projects/Gson7/gson/src/main/java/com/google/gson/stream/JsonReader.java514if(!lenientReader((String)c)){
projects/Gson7/gson/src/main/java/com/google/gson/stream/JsonReader.java514if(isLiteral((String)c)||peeked==PEEKED_UNQUOTED_NAME){
projects/Gson7/gson/src/main/java/com/google/gson/stream/JsonReader.java514if(isLiteral((String)c)||peeked>=PEEKED_UNQUOTED_NAME){
projects/Gson7/gson/src/main/java/com/google/gson/stream/JsonReader.java514if(isLiteral((String)c)||peeked!=PEEKED_UNQUOTED_NAME){
projects/Gson7/gson/src/main/java/com/google/gson/stream/JsonReader.java514if(isLiteral((char)c)||peeked>PEEKED_UNQUOTED_NAME){
projects/Gson7/gson/src/main/java/com/google/gson/stream/JsonReader.java514if(isLiteral((char)c)||peeked!=PEEKED_BUFFERED){
projects/Gson7/gson/src/main/java/com/google/gson/stream/JsonReader.java514if(isLiteral((char)c)||peeked!=PEEKED_BUFFERED_NAME){
projects/Gson7/gson/src/main/java/com/google/gson/stream/JsonReader.java514if(!lenientReader((char)c)||peekStack[stackSize-1]==JsonScope.NONEMPTY_OBJECT)){
