compilation error,140,add,[CE] illegal start of expression, ,if(shape.isEmpty()) { if(shape!= null) { stream.writeInt(i++); SerialUtilities.writeShape(shape, stream); } else { stream.writeInt(i); }
patch is same with buggy,165,replace,, Shape  shape  =  SerialUtilities.readShape(stream);  if(index  ==  -1)  {  return;  }  , 
patch is same with buggy,135,replace,, stream.writeInt(count  /  2  +  1);  ,stream.writeInt(count / 2 + 1);
patch is same with buggy,140,replace,, stream.writeInt(i  -  1);  ,stream.writeInt(i - 1);
patch is same with buggy,164,replace,, if(index  <  -1)  {  if(index!=  stream.readInt())  {  throw  new  ClassNotFoundException( " ");  }  ,if(index < -1) { if(index!= stream.readInt()) { throw new ClassNotFoundException(""); }
patch is same with buggy,165,replace,, double  shape  =(double)stream.readInt();  ,double shape =(double)stream.readInt();
compilation error,165,replace,[CE] inconvertible types, double  shape  =(double)stream.readInt();  ,double shape =(double)stream.readObject();
patch is same with buggy,165,replace,, Shape  shape  =  SerialUtilities.readShape(stream);  if(index  ==  0)  {  return;  }  ,Shape shape = SerialUtilities.readShape(stream); if(index == 0) { return; }
patch is same with buggy,165,replace,, float  shape  =  stream.readFloat();  , 
compilation error,165,add,[CE] incompatible types, ,Float shape = stream.readFloat();
compilation error,165,add,[CE] method readFloat in class ObjectInputStream cannot be applied to given types;, ,float shape = stream.readFloat(index);
patch is same with buggy,161,replace,, double  shape  =(float)stream.readFloat();  ,double shape =(float)stream.readFloat();
patch is same with buggy,165,replace,, Shape  shape  =  SerialUtilities.readShape(stream);  if(index  ==  -1)  {  return;  }  ,Shape shape = SerialUtilities.readShape(stream); if(index == -1) { return; }
compilation error,161,replace,[CE] inconvertible types, final  char  shape  =(char)stream.readInt();  ,final String shape =(String)stream.readInt();
patch is same with buggy,161,replace,, final  char  shape  =(char)stream.readInt();  , 
patch is same with buggy,165,replace,, double  shape  =  stream.readInt();  ,double shape = stream.readInt();
compilation error,165,replace,[CE] incompatible types, double  shape  =  stream.readInt();  ,double shape = stream.readObject();
compilation error,140,add,[CE] size has private access in AbstractObjectList, ,stream.writeInt(++i); SerialUtilities.writeShape(size, stream);
compilation error,140,add,[CE] illegal start of expression, ,if(shape!= null) { stream.writeInt(0); SerialUtilities.writeShape(shape, stream); } else >> stream.writeInt(i + 1); }
compilation error,140,add,[CE] illegal start of expression, ,if(shape!= null) { stream.writeInt(0); SerialUtilities.writeShape(shape, stream); >> else { stream.writeInt(i + 1); }
compilation error,140,replace,[CE] illegal start of expression, if(shape!=  null)  {  stream.writeInt(0);  SerialUtilities.writeShape(shape,  stream);  }  else  {  stream.writeInt(i  +  1);  }  ,if(shape.isEmpty()) { if(shape!= null) { stream.writeInt(0); SerialUtilities.writeShape(shape, stream); } else { stream.writeInt(i + 1); }
patch is same with buggy,140,replace,, if(shape!=  null)  {  stream.writeInt(0);  SerialUtilities.writeShape(shape,  stream);  }  else  {  stream.writeInt(i  +  1);  }  ,if(shape!= null) { stream.writeInt(0); SerialUtilities.writeShape(shape, stream); } else { stream.writeInt(i + 1); }
patch is same with buggy,163,replace,, int  formats  =  stream.readInt();  ,int formats = stream.readInt();
compilation error,163,replace,[CE] method readInt in class ObjectInputStream cannot be applied to given types;, int  formats  =  stream.readInt();  ,int formats = stream.readInt(i);
compilation error,105,add,[CE] illegal start of expression, ,if(obj == null) { if(obj == null) { return super.equals(obj); }
compilation error,105,add,[CE] illegal start of expression, ,if(obj == null) { if(obj!= null) { return super.equals(obj); }
patch is same with buggy,135,replace,, stream.writeInt(count  %  2);  ,stream.writeInt(count % 2);
compilation error,139,add,[CE] illegal start of expression, ,if(shape.getClass()!= null) { stream.writeInt(i); SerialUtilities.writeShape(shape, stream); >> else { stream.writeInt(i + 1); }
compilation error,139,add,[CE] illegal start of expression, ,if(shape.getClass()!= null) { stream.writeInt(i); SerialUtilities.writeShape(shape, stream); } else >> stream.writeInt(i + 1); }
compilation error,140,add,[CE] illegal start of expression, ,if(shape!= null) { stream.writeInt(-2); SerialUtilities.writeShape(shape, stream); } else >> stream.writeInt(-i); }
compilation error,140,add,[CE] 'else' without 'if', ,if(shape!= null) { stream.writeInt(-1); SerialUtilities.writeShape(shape, stream); } else { stream.writeInt(i); } ; }
patch is same with buggy,105,replace,, if(obj  ==  null)  {  if(!(obj  instanceof  ShapeList))  return  true;  super.equals(obj);  }  ,if(obj == null) { if(!(obj instanceof ShapeList)) return true; super.equals(obj); }
compilation error,165,add,[CE] cannot find symbol, ,double shape =(shape)stream.readInt();
compilation error,139,add,[CE] illegal start of expression, ,if(shape!= null) { stream.writeInt(i); SerialUtilities.writeShape(shape, stream); } else >> stream.writeInt(i + 1); }
compilation error,139,add,[CE] illegal start of expression, ,if(shape!= null) { stream.writeInt(i); SerialUtilities.writeShape(shape, stream); >> else { stream.writeInt(i + 1); }
compilation error,140,add,[CE] ';' expected, ,stream.writeInt(i++)); SerialUtilities.writeShape(shape, stream);
compilation error,140,replace,[CE] illegal start of expression, stream.writeInt(i  -  1);  ,if(shape.isEmpty()) { if(shape!= null) { stream.writeInt(i++); SerialUtilities.writeShape(shape, stream); } else { stream.writeInt(-1); }
compilation error,138,add,[CE] illegal start of expression, ,if(shape!= null) { if(shape == null) { stream.writeInt(-1); SerialUtilities.writeShape(shape, stream); } else {
compilation error,138,add,[CE] illegal start of expression, ,if(shape!= null) } if(shape == null) { stream.writeInt(-1); SerialUtilities.writeShape(shape, stream); }
patch is same with buggy,165,replace,, int  shape  =(int)stream.readInt();  ,int shape =(int)stream.readInt();
compilation error,160,add,[CE] illegal start of expression, ,if(stream == null) { stream.close(); >>
compilation error,139,replace,[CE] illegal start of expression, if(shape.getClass()!=  null)  {  stream.writeInt(i);  SerialUtilities.writeShape(shape,  stream);  }  else  {  stream.writeInt(2);  }  ,if(shape!= null) { if(shape.getClass()!= null) { stream.writeInt(i); SerialUtilities.writeShape(shape, stream); } else { stream.writeInt(2); }
compilation error,139,replace,[CE] illegal start of expression, if(shape.getClass()!=  null)  {  stream.writeInt(i);  SerialUtilities.writeShape(shape,  stream);  }  else  {  stream.writeInt(2);  }  ,if(shape.getClass()!= null) { if(shape.getClass().getRawClass()!= null) { stream.writeInt(i); SerialUtilities.writeShape(shape, stream); } else { stream.writeInt(2); }
compilation error,139,add,[CE] ')' expected, ,if(shape.getClass()!= null) { stream.writeInt(i); SerialUtilities.writeShape(shape, stream); } else { stream.writeInt((2); }
compilation error,105,add,[CE] illegal start of expression, ,if(this == obj) { return true; >>
compilation error,140,add,[CE] 'else' without 'if', ,if(shape!= null) { stream.writeInt(i++); SerialUtilities.writeShape(shape, stream); } else { stream.writeInt(-1); } ; }
patch is same with buggy,140,replace,, stream.writeInt(i++  -  1);  SerialUtilities.writeShape(shape,  stream);  ,stream.writeInt(i++ - 1); SerialUtilities.writeShape(shape, stream);
compilation error,165,add,[CE] bad operand types for binary operator '!=', ,double shape = stream.readInt(); if(shape!= null) { return; }
patch is same with buggy,139,replace,, stream.writeInt(0);  SerialUtilities.writeShape(shape,  stream);  ,stream.writeInt(0); SerialUtilities.writeShape(shape, stream);
compilation error,139,replace,[CE] ')' expected, stream.writeInt(0);  SerialUtilities.writeShape(shape,  stream);  ,stream.writeInt(0, SerialUtilities.writeShape(shape, stream);
patch is same with buggy,139,replace,, if(shape  instanceof  SerialUtilities)  {  stream.writeInt(i);  SerialUtilities.writeShape(shape,  stream);  }  else  {  stream.writeInt((2));  }  ,if(shape instanceof SerialUtilities) { stream.writeInt(i); SerialUtilities.writeShape(shape, stream); } else { stream.writeInt((2)); }
compilation error,139,replace,[CE] illegal start of expression, if(shape  instanceof  SerialUtilities)  {  stream.writeInt(i);  SerialUtilities.writeShape(shape,  stream);  }  else  {  stream.writeInt((2));  }  ,if(shape!= null) { if(shape instanceof SerialUtilities) { stream.writeInt(i); SerialUtilities.writeShape(shape, stream); } else { stream.writeInt((2)); }
compilation error,140,replace,[CE] illegal start of expression, if(shape!=  null)  {  stream.writeInt(-i);  SerialUtilities.writeShape(shape,  stream);  }  else  {  stream.writeInt(-1);  }  ,if(shape.isEmpty()) { if(shape!= null) { stream.writeInt(-i); SerialUtilities.writeShape(shape, stream); } else { stream.writeInt(-1); }
compilation error,140,replace,[CE] illegal start of expression, if(shape!=  null)  {  stream.writeInt(-i);  SerialUtilities.writeShape(shape,  stream);  }  else  {  stream.writeInt(-1);  }  ,if(shape.isAssignableFrom(stream)) { if(shape!= null) { stream.writeInt(-i); SerialUtilities.writeShape(shape, stream); } else { stream.writeInt(-1); }
compilation error,135,add,[CE] cannot find symbol shape, ,stream.writeInt(count % 2); SerialUtilities.writeShape(shape, stream);
compilation error,161,add,[CE] incompatible types, ,Double shape =(float)stream.readFloat();
compilation error,139,add,[CE] illegal start of expression, ,if(shape.getClass()!= null) { stream.writeInt(-1); SerialUtilities.writeShape(shape, stream); } else { SerialUtilities.writeShape(shape, stream); >>
compilation error,160,replace,[CE] reached end of file while parsing, stream.defaultReadObject();  if(stream  ==  null)  {  stream.close();  }  ,if(stream!= null) { stream.defaultReadObject(); if(stream == null) { stream.close(); }
patch is same with buggy,105,replace,, if(this  ==  obj)  {  return  true;  }  , 
compilation error,139,add,[CE] cannot find symbol serialUtilities, ,stream.writeInt(i - 3); serialUtilities.writeShape(shape, stream);
compilation error,165,add,[CE] incompatible types, ,Double shape =(float)stream.readInt();
compilation error,162,add,[CE] not a statement, ,if(count == 1) { int i = stream.readInt(); if(i!= -1) { setShape(i, SerialUtilities.readShape(stream)); bodied ; }
compilation error,162,add,[CE] not a statement, ,if(count == 1) { int i = stream.readInt(); if(i!= -1) { setShape(i, SerialUtilities.readShape(stream)); lasted ; }
patch is same with buggy,135,replace,, stream.writeInt(count  /  2  -  1);  ,stream.writeInt(count / 2 - 1);
patch is same with buggy,140,replace,, stream.writeInt(++i);  SerialUtilities.writeShape(shape,  stream);  ,stream.writeInt(++i); SerialUtilities.writeShape(shape, stream);
compilation error,138,add,[CE] illegal start of expression, ,if(shape!= null) } if(shape == null) { stream.writeInt(-1); }
compilation error,165,add,[CE] cannot find symbol, ,Shape shape = readShape(stream);
compilation error,140,add,[CE] 'else' without 'if', ,if(shape!= null) { stream.writeInt(i++); SerialUtilities.writeShape(shape, stream); } else { stream.writeInt(i); } ; }
compilation error,105,add,[CE] illegal start of expression, ,if(this == obj) { return super.equals(obj); >>
compilation error,140,replace,[CE] illegal start of expression, stream.writeInt(i  +  3);  SerialUtilities.writeShape(shape,  stream);  ,if(shape.isEmpty()) { if(shape!= null) { stream.writeInt(-1); SerialUtilities.writeShape(shape, stream); } else { stream.writeInt(i); }
compilation error,140,add,[CE] 'else' without 'if', ,if(shape!= null) { stream.writeInt(-i); SerialUtilities.writeShape(shape, stream); } else { stream.writeInt(-1); } ; }
patch is same with buggy,105,replace,, if(this  ==  obj)  {  return  super.equals(obj);  }  ,if(this == obj) { return super.equals(obj); }
compilation error,105,replace,[CE] illegal start of type, if(this  ==  obj)  {  return  super.equals(obj);  }  ,if(obj == this) { return super.equals(obj); }
patch is same with buggy,165,replace,, Shape  shape  =(Shape)stream.readObject();  if(index  <  0)  {  return;  }  ,Shape shape =(Shape)stream.readObject(); if(index < 0) { return; }
compilation error,162,replace,[CE] not a statement, if(count  ==  1)  {  int  i  =  stream.readInt();  if(i!=  -1)  {  setShape(i,  SerialUtilities.readShape(stream));  }  ;  }  ,if(count > 0) { if(count == 1) { int i = stream.readInt(); if(i!= -1) { setShape(i, SerialUtilities.readShape(stream)); blown ; }
patch is same with buggy,160,replace,, if(stream  ==  null)  {  stream.close();  }  ,if(stream == null) { stream.close(); }
patch is same with buggy,138,replace,, if(shape!=  null)  {  if(shape  ==  null)  {  stream.writeInt(-1);  SerialUtilities.writeShape(shape,  stream);  }  ,if(shape!= null) { if(shape == null) { stream.writeInt(-1); SerialUtilities.writeShape(shape, stream); }
patch is same with buggy,105,replace,, if(obj  ==  null)  {  if(!super.equals(obj))  return  false;  }  ,if(obj == null) { if(!super.equals(obj)) return false; }
patch is same with buggy,165,replace,, Shape  shape  =  getShape(index  *  2  -  1);  ,Shape shape = getShape(index * 2 - 1);
patch is same with buggy,140,replace,, stream.writeInt(3);  SerialUtilities.writeShape(shape,  stream);  ,stream.writeInt(3); SerialUtilities.writeShape(shape, stream);
compilation error,139,add,[CE] illegal start of expression, ,if(shape!= null) { stream.writeInt(i); SerialUtilities.writeShape(shape, stream); } else >> stream.writeInt((2)); }
compilation error,140,add,[CE] cannot find symbol serialUtilities, ,stream.writeInt(i + 3); serialUtilities.writeShape(shape, stream);
compilation error,140,add,[CE] cannot find symbol serialUtilities, ,stream.writeInt(i - 1); serialUtilities.writeShape(shape, stream);
patch is same with buggy,105,replace,, if(obj!=  null)  {  return  super.equals(obj);  }  , 
patch is same with buggy,105,replace,, if(obj  ==  null)  {  if(!(obj  instanceof  ShapeList))  return  true;  super.equals(obj);  }  , 
patch is same with buggy,139,replace,, stream.writeInt(i  +  3);  if(shape!=  null)  {  stream.writeInt(i  +  1);  }  ,stream.writeInt(i + 3); if(shape!= null) { stream.writeInt(i + 1); }
patch is same with buggy,139,replace,, if(shape.getClass()!=  null)  {  stream.writeInt(-1);  SerialUtilities.writeShape(shape,  stream);  }  else  {  SerialUtilities.writeShape(shape,  stream);  }  ,if(shape.getClass()!= null) { stream.writeInt(-1); SerialUtilities.writeShape(shape, stream); } else { SerialUtilities.writeShape(shape, stream); }
patch is same with buggy,138,replace,, if(shape!=  null)  {  if(shape!=  null)  {  stream.writeInt(i);  SerialUtilities.writeShape(shape,  stream);  }  else  {  stream.writeInt(-1);  }  ,if(shape!= null) { if(shape!= null) { stream.writeInt(i); SerialUtilities.writeShape(shape, stream); } else { stream.writeInt(-1); }
compilation error,139,replace,[CE] illegal start of expression, if(shape.getClass()!=  null)  {  stream.writeInt(i);  SerialUtilities.writeShape(shape,  stream);  }  else  {  stream.writeInt(2);  }  ,if(shape!= null) { if(shape.getClass()!= null) { stream.writeInt(i); SerialUtilities.writeShape(shape, stream); } else { stream.writeInt(i + 1); }
compilation error,139,replace,[CE] ')' expected, if(shape.getClass()!=  null)  {  stream.writeInt(i);  SerialUtilities.writeShape(shape,  stream);  }  else  {  stream.writeInt(2);  }  ,if(shape.getClass()!= null) { if(shape.getClass().getRawClass()!= null) { stream.writeInt(i); SerialUtilities.writeShape(shape, stream); } else { stream.writeInt(i +
compilation error,165,add,[CE] incompatible types, ,Double shape =(double)stream.readInt();
compilation error,161,replace,[CE] inconvertible types, final  char  shape  =(char)stream.readInt();  ,final float shape =(float)stream.readObject();
patch is same with buggy,165,replace,, Shape  shape  =  SerialUtilities.readShape(stream);  if(index  ==  -1)  {  return;  }  ,Shape shape = SerialUtilities.readShape(stream); if(index == -1) { return; }
compilation error,105,add,[CE] illegal start of expression, ,if(obj == null) { if(!(obj instanceof ShapeList)) return false; if(obj instanceof List) { return true; }
compilation error,105,add,[CE] illegal start of expression, ,if(obj == null) { if(!(obj instanceof ShapeList)) return false; && super.equals(obj); }
compilation error,162,add,[CE] reached end of file while parsing, ,if(count > 0) { int i = stream.readInt(); if(count == 1) { setShape(i, SerialUtilities.readShape(stream)); }
patch is same with buggy,163,replace,, int  formats  =  stream.readInt();  ,int formats = stream.readInt();
patch is same with buggy,105,replace,, if(this  ==  obj)  {  return  true;  }  ,if(this == obj) { return true; }
patch is same with buggy,139,replace,, stream.writeInt(0);  SerialUtilities.writeShape(shape,  stream);  , 
patch is same with buggy,165,replace,, Shape  shape  =  getShape(index  *  2  -  1);  ,Shape shape = getShape(index * 2 - 1);
compilation error,165,replace,[CE] cannot find symbol, float  shape  =  stream.readFloat();  ,float shape = stream.readShape();
patch is same with buggy,140,replace,, stream.writeInt(i  -  1);  ,stream.writeInt(i - 1);
patch is same with buggy,105,replace,, if(this  ==  obj)  {  return  super.equals(obj);  }  ,if(this == obj) { return super.equals(obj); }
compilation error,138,add,[CE] illegal start of expression, ,if(shape!= null) { if(shape == null) { stream.writeInt(-1); ++i; }
patch is same with buggy,138,replace,, if(shape!=  null)  {  if(shape!=  null)  {  stream.writeInt(i);  SerialUtilities.writeShape(shape,  stream);  }  else  {  stream.writeInt(-1);  }  ,if(shape!= null) { if(shape!= null) { stream.writeInt(i); SerialUtilities.writeShape(shape, stream); } else { stream.writeInt(-1); }
patch is same with buggy,164,replace,, if(index  <  -1)  {  if(index!=  stream.readInt())  {  throw  new  ClassNotFoundException( " ");  }  , 
patch is same with buggy,105,replace,, if(obj  ==  null)  {  if(!(obj  instanceof  ShapeList))  return  true;  super.equals(obj);  }  ,if(obj == null) { if(!(obj instanceof ShapeList)) return true; super.equals(obj); }
patch is same with buggy,143,replace,, stream.writeInt(-2);  SerialUtilities.writeShape(shape,  stream);  ,stream.writeInt(-2); SerialUtilities.writeShape(shape, stream);
compilation error,105,add,[CE] illegal start of expression, ,if(obj == this) { if(obj == null) { return false; }
